new,host,a,soa,status_code,aaaa,cname,cdn,cdn-name,has_internal_ips,internal_ips,mx,ns,txt,caa
,metadec.infotech.monash.edu,"130.194.20.224, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns5.its.monash.edu, ns3.its.monash.edu, ns4.its.monash.edu",,
,metalexplorer.erc.monash.edu,118.138.243.146,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,metasys.bpd.monash.edu,172.17.80.167,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.80.167,,,,
,metchall-rdp.med.monash.edu,130.194.20.213,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,metchall.med.monash.edu,"130.194.20.213, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns4.its.monash.edu, ns5.its.monash.edu, ns3.its.monash.edu",,
,metis-dev-paw.apps.monash.edu,172.17.32.15,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.32.15,,,,
,metis-dev.apps.monash.edu,172.17.28.7,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.28.7,,,,
,metis-paw.apps.monash.edu,172.17.80.18,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.80.18,,,,
,metis-paw.monash.edu,172.17.80.18,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.80.18,,,,
,metis-qat-paw.apps.monash.edu,10.23.131.216,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,10.23.131.216,,,,
,metis-qat.apps.monash.edu,10.23.142.224,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,10.23.142.224,,,,
,metis-uat-paw.apps.monash.edu,"172.17.32.15, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,172.17.32.15,,"ns4.its.monash.edu, ns5.its.monash.edu, ns3.its.monash.edu",,
,metis-uat.apps.monash.edu,"10.23.142.224, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,10.23.142.224,,"ns4.its.monash.edu, ns5.its.monash.edu, ns3.its.monash.edu",,
,metis.apps.monash.edu,172.17.96.8,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.96.8,,,,
,metis.monash.edu,172.17.96.8,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.96.8,,,,
,metro.monash.edu,130.194.11.149,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:88b::95,,,,,,,,v=spf1 -all,
,mets-epharmacology.med.monash.edu,,"ns-487.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,,d137g5dl9trq9t.cloudfront.net,True,cloudfront,,,,"ns-1951.awsdns-51.co.uk, ns-1345.awsdns-40.org, ns-487.awsdns-60.com, ns-672.awsdns-20.net",,
,mets-reserved-19.med.monash.edu,"52.222.236.62, 52.222.236.22, 52.222.236.74, 52.222.236.72","ns-1941.awsdns-50.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:223e:b200:3:affc:800:93a1, 2600:9000:223e:a800:3:affc:800:93a1, 2600:9000:223e:3200:3:affc:800:93a1, 2600:9000:223e:e400:3:affc:800:93a1, 2600:9000:223e:7c00:3:affc:800:93a1, 2600:9000:223e:e600:3:affc:800:93a1, 2600:9000:223e:9e00:3:affc:800:93a1, 2600:9000:223e:b800:3:affc:800:93a1",d2gvp5qzts4aw0.cloudfront.net,True,cloudfront,,,,"ns-1236.awsdns-26.org, ns-1941.awsdns-50.co.uk, ns-289.awsdns-36.com, ns-969.awsdns-57.net",,
,mets-xplor.med.monash.edu,"52.222.236.62, 52.222.236.72, 52.222.236.74, 52.222.236.22","ns-1941.awsdns-50.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2117:3600:3:affc:800:93a1, 2600:9000:2117:4600:3:affc:800:93a1, 2600:9000:2117:2200:3:affc:800:93a1, 2600:9000:2117:4e00:3:affc:800:93a1, 2600:9000:2117:5000:3:affc:800:93a1, 2600:9000:2117:8600:3:affc:800:93a1, 2600:9000:2117:7600:3:affc:800:93a1, 2600:9000:2117:fc00:3:affc:800:93a1",d2gvp5qzts4aw0.cloudfront.net,True,cloudfront,,,,"ns-969.awsdns-57.net, ns-1236.awsdns-26.org, ns-1941.awsdns-50.co.uk, ns-289.awsdns-36.com",,
,mets.med.monash.edu,"13.211.98.57, 54.206.192.215","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,alb-elearning-med-461461929.ap-southeast-2.elb.amazonaws.com,,,,,,,,
,mf-erc.its.monash.edu,118.138.239.246,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mga.monash.edu,130.194.21.9,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,v=spf1 -all,
,mgen-jhub.erc.monash.edu,118.138.241.233,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mgen.erc.monash.edu,118.138.235.32,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mgt-proxy.erc.monash.edu,118.138.232.2,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mgt.erc.monash.edu,118.138.232.2,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mhtp-clin-trials.med.monash.edu,"13.32.99.9, 13.32.99.32, 13.32.99.58, 13.32.99.118","ns-735.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2251:aa00:15:3175:be40:93a1, 2600:9000:2251:e600:15:3175:be40:93a1, 2600:9000:2251:600:15:3175:be40:93a1, 2600:9000:2251:2a00:15:3175:be40:93a1, 2600:9000:2251:2c00:15:3175:be40:93a1, 2600:9000:2251:5000:15:3175:be40:93a1, 2600:9000:2251:5a00:15:3175:be40:93a1, 2600:9000:2251:a800:15:3175:be40:93a1",d15myr2dwre41l.cloudfront.net,True,cloudfront,,,,"ns-447.awsdns-55.com, ns-735.awsdns-27.net, ns-1435.awsdns-51.org, ns-1554.awsdns-02.co.uk",,
,mhtp-seq.erc.monash.edu,"118.138.233.107, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns3.its.monash.edu, ns5.its.monash.edu, ns4.its.monash.edu",,
,miccnsurveykit.erc.monash.edu,118.138.244.51,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,v=spf1 -all,
,miclcm-01.mic.monash.edu,172.24.134.105,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.24.134.105,,,,
,micnsxt-01.mic.monash.edu,"172.24.134.99, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,172.24.134.99,,"ns5.its.monash.edu, ns4.its.monash.edu, ns3.its.monash.edu",,
,micnsxt-02.mic.monash.edu,,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,micnsxt-03.mic.monash.edu,172.24.134.101,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.24.134.101,,,,
,micnsxt.mic.monash.edu,172.24.134.98,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.24.134.98,,,,
,micome-01.mic.monash.edu,172.24.134.107,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.24.134.107,,,,
,micppdm-01.mic.monash.edu,172.24.134.110,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.24.134.110,,,,
,micromonsanger.med.monash.edu,130.194.155.49,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,micscgpolic-01.mic.monash.edu,172.24.134.108,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.24.134.108,,,,
,micskyline-01.mic.monash.edu,172.24.134.104,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.24.134.104,,,,
,micss-clus-mgt.mic.monash.edu,172.24.131.130,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.24.131.130,,,,
,micvc-01.mic.monash.edu,172.24.134.97,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.24.134.97,,,,
,micvidm-01.mic.monash.edu,"172.24.134.102, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,172.24.134.102,,"ns3.its.monash.edu, ns4.its.monash.edu, ns5.its.monash.edu",,
,micvrli-0.mic.monash.edu,172.24.134.122,,NOERROR,,,,,True,172.24.134.122,,,,
,micvrli-2.mic.monash.edu,172.24.134.120,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.24.134.120,,,,
,micvrli-c.mic.monash.edu,172.24.134.123,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.24.134.123,,,,
,micvrni-01.mic.monash.edu,"172.24.134.117, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,172.24.134.117,,"ns5.its.monash.edu, ns4.its.monash.edu, ns3.its.monash.edu",,
,micvrnicol-01.mic.monash.edu,172.24.134.118,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.24.134.118,,,,
,mids.monash.edu,130.194.17.1,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,milestones-uat.apps.monash.edu,"216.239.38.21, 216.239.36.21, 216.239.34.21, 216.239.32.21","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2001:4860:4802:34::15, 2001:4860:4802:32::15, 2001:4860:4802:38::15, 2001:4860:4802:36::15",,,,,,,,,
,milestones.apps.monash.edu,45.60.34.202,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,99pnbrf.x.incapdns.net,True,incapsula,,,,,,
,minicex.med.monash.edu,"13.224.189.121, 13.224.189.53, 13.224.189.36, 13.224.189.108","ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:20eb:b800:14:81a7:e900:93a1, 2600:9000:20eb:e600:14:81a7:e900:93a1, 2600:9000:20eb:b200:14:81a7:e900:93a1, 2600:9000:20eb:8c00:14:81a7:e900:93a1, 2600:9000:20eb:a400:14:81a7:e900:93a1, 2600:9000:20eb:b000:14:81a7:e900:93a1, 2600:9000:20eb:7400:14:81a7:e900:93a1, 2600:9000:20eb:cc00:14:81a7:e900:93a1",d3mifhaz6pfyxw.cloudfront.net,True,cloudfront,,,,"ns-1329.awsdns-38.org, ns-2022.awsdns-60.co.uk, ns-373.awsdns-46.com, ns-873.awsdns-45.net",,
,minvidia-nn01.mpc.monash.edu,172.17.23.6,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.23.6,,,,
,minvidia-np01.mpc.monash.edu,172.17.88.134,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.88.134,,,,
,minvidia-tp01.mpc.monash.edu,"172.17.81.136, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,172.17.81.136,,"ns4.its.monash.edu, ns5.its.monash.edu, ns3.its.monash.edu",,
,mirror.erc.monash.edu,118.138.234.240,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mirstation.erc.monash.edu,118.138.245.39,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,miti.monash.edu,130.194.11.126,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:88b::7e,,,,,,,,,
,mivp-dws1.erc.monash.edu,118.138.241.84,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mix-cicd.monash.edu,10.27.49.20,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,10.27.49.20,,,,
,mix-dev-private-internal.monash.edu,"10.27.211.52, 10.27.220.168","ns-1268.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,internal-monash-mix-dlb-non-prod-dev-private.lb.anypointdns.net,,,True,"10.27.211.52, 10.27.220.168",,,,
,mix-dev-private.monash.edu,"13.211.33.165, 54.252.66.120","ns-1268.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,monash-mix-dlb-non-prod-dev-private.lb.anypointdns.net,,,,,,"ns-111.awsdns-13.com, ns-1268.awsdns-30.org, ns-1939.awsdns-50.co.uk, ns-637.awsdns-15.net",,
,mix-dev.monash.edu,"3.26.167.86, 3.104.77.144","ns-1268.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,monash-mix-dlb-non-prod-dev.lb.anypointdns.net,,,,,,,,
,mix-qat-private.monash.edu,"54.206.108.171, 13.236.182.224","ns-1268.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,monash-mix-dlb-non-prod-qat-private.lb.anypointdns.net,,,,,,,,
,mix-qat.monash.edu,"54.253.14.24, 52.63.108.250","ns-1268.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,monash-mix-dlb-non-prod-qat.lb.anypointdns.net,,,,,,"ns-111.awsdns-13.com, ns-1268.awsdns-30.org, ns-1939.awsdns-50.co.uk, ns-637.awsdns-15.net",,
,mix.monash.edu,"13.237.51.157, 52.63.64.232","ns-1268.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,monash-mix-dlb-prod.lb.anypointdns.net,,,,,,,,
,mlive.monash.edu,52.65.153.144,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mlivetickets.monash.edu,125.7.89.240,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,facebook-domain-verification=makwp5swruldilmtbetvsg1w3j7dci,
,mmcf.erc.monash.edu,118.138.236.184,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mmcf1.erc.monash.edu,,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mmcf2.erc.monash.edu,118.138.236.241,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mmi-dotslide-drac.med.monash.edu,130.194.155.108,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mmw.bpd.monash.edu,130.194.20.195,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:fea4:1486,,,,,,,,,
,mmw.fsd.monash.edu,"130.194.20.195, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1, 2001:388:608c:8c1:250:56ff:fea4:1486",,,,,,,"ns4.its.monash.edu, ns3.its.monash.edu, ns5.its.monash.edu",,
,mmwdev.fsd.monash.edu,130.194.20.135,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:fe93:da37,,,,,,,,v=spf1 -all,
,mmwqat.bpd.monash.edu,"10.21.59.168, 10.21.60.255","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,internal-npd-waf01-gw01-prvlb01-1395692518.ap-southeast-2.elb.amazonaws.com,,,True,"10.21.59.168, 10.21.60.255",,,,
,mmwqat.fsd.monash.edu,"10.21.59.168, 10.21.60.255","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,internal-npd-waf01-gw01-prvlb01-1395692518.ap-southeast-2.elb.amazonaws.com,,,True,"10.21.59.168, 10.21.60.255",,,,
,mnf-web03-v20.ocio.monash.edu,10.26.9.185,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,10.26.9.185,,,,
,mnhs-allocate.med.monash.edu,"122.201.118.49, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns3.its.monash.edu, ns4.its.monash.edu, ns5.its.monash.edu",,
,mnhs-andrologyaus-training.med.monash.edu,130.194.21.15,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-app-nn01.mpc.monash.edu,172.17.18.18,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.18.18,,,,
,mnhs-app53-v20.ocio.monash.edu,10.24.159.240,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,10.24.159.240,,,,
,mnhs-app61-v02.med.monash.edu,130.194.24.19,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8d2:250:56ff:fea4:bee3,,,,,,,,,
,mnhs-app68-v01.ocio.monash.edu,,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-app70-v01.ocio.monash.edu,130.194.20.213,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-mpc03-v02.ocio.monash.edu,,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-pe-portal.monash.edu,54.206.242.22,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-rdsh12-v01.med.monash.edu,130.194.24.104,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-teaching.med.monash.edu,130.194.20.213,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-teaching1.med.monash.edu,130.194.20.213,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-teaching1a.med.monash.edu,130.194.20.213,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-teaching1b.med.monash.edu,"130.194.20.213, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns3.its.monash.edu, ns5.its.monash.edu, ns4.its.monash.edu",,
,mnhs-teaching1c.med.monash.edu,130.194.20.213,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-teaching2.med.monash.edu,130.194.20.213,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-teaching2b.med.monash.edu,130.194.20.213,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-web-apache.med.monash.edu,130.194.20.213,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-web-iis.med.monash.edu,130.194.20.213,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-web-nn01.mpc.monash.edu,172.17.18.196,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.18.196,,,,
,mnhs-web-nn02.mpc.monash.edu,172.17.18.214,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.18.214,,,,
,mnhs-web-nn04.mpc.monash.edu,172.17.18.217,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.18.217,,,,
,mnhs-web-nn05.mpc.monash.edu,172.17.18.218,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.18.218,,,,
,mnhs-web-nn10.mpc.monash.edu,172.17.18.226,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.18.226,,,,
,mnhs-web-nn14.mpc.monash.edu,172.17.18.145,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.18.145,,,,
,mnhs-web.med.monash.edu,130.194.20.213,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,mnhs-web09-v01.med.monash.edu,130.194.21.203,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feba:111,,,,,,,,,
,mnhs-web100-v02.med.monash.edu,130.194.22.168,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feb5:4ac7,,,,,,,,,
,mnhs-web100-v02.ocio.monash.edu,130.194.22.168,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feb5:4ac7,,,,,,,,,
,mnhs-web101-v01.med.monash.edu,130.194.22.169,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feba:32de,,,,,,,,,
,mnhs-web101-v01.ocio.monash.edu,130.194.22.169,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feba:32de,,,,,,,,,
,mnhs-web101-v02.med.monash.edu,"130.194.20.20, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1, 2001:388:608c:8c1:250:56ff:feb5:1aaa",,,,,,,"ns5.its.monash.edu, ns4.its.monash.edu, ns3.its.monash.edu",,
,mnhs-web102-v02.med.monash.edu,130.194.22.170,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feb5:348e,,,,,,,,,
,mnhs-web102-v02.ocio.monash.edu,"130.194.22.170, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1, 2001:388:608c:8c1:250:56ff:feb5:348e",,,,,,,"ns5.its.monash.edu, ns4.its.monash.edu, ns3.its.monash.edu",,
,mnhs-web109-v01.med.monash.edu,"130.194.22.152, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1, 2001:388:608c:8c1:250:56ff:feba:16d9",,,,,,,"ns3.its.monash.edu, ns5.its.monash.edu, ns4.its.monash.edu",,
,mnhs-web109-v01.ocio.monash.edu,130.194.22.152,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feba:16d9,,,,,,,,,
,mnhs-web115-v01.med.monash.edu,130.194.22.216,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feba:456c,,,,,,,,,
,mnhs-web115-v01.ocio.monash.edu,130.194.22.216,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feba:456c,,,,,,,,,
,mnhs-web117-v02.ocio.monash.edu,130.194.22.220,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feb5:567e,,,,,,,,,
,mnhs-web118-v02.ocio.monash.edu,130.194.22.221,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feb5:22b2,,,,,,,,,
,mnhs-web121-v01.ocio.monash.edu,130.194.2.252,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8d4:250:56ff:feba:2074,,,,,,,,,
,mnhs-web122-v02.med.monash.edu,130.194.22.248,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feb5:3f00,,,,,,,,,
,mnhs-web122-v02.ocio.monash.edu,"130.194.22.248, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1, 2001:388:608c:8c1:250:56ff:feb5:3f00",,,,,,,"ns4.its.monash.edu, ns5.its.monash.edu, ns3.its.monash.edu",,
,mnhs-web123-v02.med.monash.edu,130.194.22.253,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feb5:6873,,,,,,,,,
,mnhs-web123-v02.ocio.monash.edu,130.194.22.253,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feb5:6873,,,,,,,,,
,mnhs-web124-v02.med.monash.edu,"130.194.22.255, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1, 2001:388:608c:8c1:250:56ff:feb5:7efd",,,,,,,"ns3.its.monash.edu, ns4.its.monash.edu, ns5.its.monash.edu",,
,mnhs-web124-v02.ocio.monash.edu,130.194.22.255,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feb5:7efd,,,,,,,,,
,mnhs-web128-v02.med.monash.edu,130.194.23.3,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feb5:5fa6,,,,,,,,,
,mnhs-web128-v02.ocio.monash.edu,130.194.23.3,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feb5:5fa6,,,,,,,,,
,mnhs-web130-v02.med.monash.edu,"130.194.21.212, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1, 2001:388:608c:8c1:250:56ff:feb5:37db",,,,,,,"ns3.its.monash.edu, ns5.its.monash.edu, ns4.its.monash.edu",,
