input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,tech_,cdn,tls_expired,final_url,tls_mismatched,tls_wildcard_certificate,tls_self_signed,csp_domains_
voip-vcs1.its.monash.edu,,200,3284,443,https://voip-vcs1.its.monash.edu:443,https,Apache,text/html,GET,130.194.12.235,/,97604680,130.194.12.235,48,False,voip-vcs1.its.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-29T00:00:00Z,2023-06-29T23:59:59Z,"CN=vcs1.monash.edu, O=Monash University, ST=Victoria, C=AU",vcs1.monash.edu,Monash University,voip-vcs1.its.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1886730f326b1b474a6b3d0e6c0acc15,245461b99572cf86ff1355eb1d9ee17ece9359615ecfd6ff10c6923967bd8308,ctls,voip-vcs1.its.monash.edu,,HSTS,,,,,,,
voip-vcs2.its.monash.edu,,200,3284,443,https://voip-vcs2.its.monash.edu:443,https,Apache,text/html,GET,130.194.12.240,/,97604680,130.194.12.240,48,False,voip-vcs2.its.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-29T00:00:00Z,2023-06-29T23:59:59Z,"CN=vcs2.monash.edu, O=Monash University, ST=Victoria, C=AU",vcs2.monash.edu,Monash University,voip-vcs2.its.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,eaca834fe7cef773c86ab95efc2c311d,c81e920209a727c156307d97190be48c159f63dc6fc580f071d3f7001685c4c6,ctls,voip-vcs2.its.monash.edu,,HSTS,,,,,,,
volunteer.monash.edu,Volunteering - Current students,200,2141601,443,https://volunteer.monash.edu:443,https,openresty,text/html,GET,185.64.253.1,/,,185.64.253.1,22206,False,www.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=monash.edu, O=Monash University, ST=Victoria, C=AU",monash.edu,Monash University,www.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dc0450457de4cefab8378429bf621b90,3c472e141b60d6820dba1472cfcb620d6b4415701bbf81a8940d03ea2eabb431,ctls,www.monash.edu,,Squiz Matrix,,,https://www.monash.edu/students/future-work/career-connect/explore/volunteering,,,,
vpn-b.monash.edu,,200,315,443,https://vpn-b.monash.edu:443,https,,text/html,GET,130.194.9.107,/,-1840324437,130.194.9.107,9,False,vpn-b.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=vpn2.monash.edu, O=Monash University, ST=Victoria, C=AU",vpn2.monash.edu,Monash University,vpn2.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,c45cdf27d44de6647bb6b822caca76d6,ca7f0204be73256d0f33216b3b6aa16c995e93059aa81caa3add1e4e225caf49,ctls,vpn-b.monash.edu,,HSTS,,,,,,,
vpn.monash.edu,,200,315,443,https://vpn.monash.edu:443,https,,text/html,GET,130.194.9.99,/,-1840324437,130.194.9.99,9,False,vpn.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2024-02-21T23:59:59Z,"CN=vpn.monash.edu, O=Monash University, ST=Victoria, C=AU",vpn.monash.edu,Monash University,vpn.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e9901e53e7f464b16e6b13ceacbacf36,acbe03da4ea890b5eed16238ca63afc0dfbdde02d5ed2a4bc4cdc008dbffa4f2,ctls,vpn.monash.edu,,HSTS,,,,,,,
vpn2.monash.edu,,200,315,443,https://vpn2.monash.edu:443,https,,text/html,GET,130.194.9.105,/,-1840324437,130.194.9.105,9,False,vpn-b.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=vpn2.monash.edu, O=Monash University, ST=Victoria, C=AU",vpn2.monash.edu,Monash University,vpn2.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,c45cdf27d44de6647bb6b822caca76d6,ca7f0204be73256d0f33216b3b6aa16c995e93059aa81caa3add1e4e225caf49,ctls,vpn-b.monash.edu,,HSTS,,,https://vpn-b.monash.edu/,,,,
vpntest2.net.monash.edu,,200,315,443,https://vpntest2.net.monash.edu:443,https,,text/html,GET,130.194.9.105,/,-1840324437,130.194.9.105,9,False,vpn-b.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=vpn2.monash.edu, O=Monash University, ST=Victoria, C=AU",vpn2.monash.edu,Monash University,vpn2.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,c45cdf27d44de6647bb6b822caca76d6,ca7f0204be73256d0f33216b3b6aa16c995e93059aa81caa3add1e4e225caf49,ctls,vpn-b.monash.edu,,HSTS,,,https://vpn-b.monash.edu/,,,,
weather.erc.monash.edu,Current Melbourne Weather,200,7444,443,https://weather.erc.monash.edu:443,https,Apache,text/html,GET,118.138.234.183,/,1945922309,118.138.234.183,191,False,weather.erc.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-31T00:00:00Z,2023-10-31T23:59:59Z,"CN=weather.erc.monash.edu, O=Monash University, ST=Victoria, C=AU",weather.erc.monash.edu,Monash University,weather.erc.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,cda369ab5fc982386253df497c2e4219,fd0800b261226f66870aa033e58d452060ea6f98874bc4818b511fc05449093d,ctls,weather.erc.monash.edu,,HSTS,,,,,,,
web-print.monash.edu,,403,737,443,https://web-print.monash.edu:443,https,,text/html,GET,45.60.34.202,/,-1362934662,45.60.34.202,1,False,web-print.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=web-print.monash.edu, O=Monash University, ST=Victoria, C=AU",web-print.monash.edu,Monash University,www.web-print.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,54e3a1a2d553c42a1216ed44830213da,36a0dfe27e3207a44e21dfdf94172c3cb90b1cd001c441b9162192eb30f9c464,ctls,web-print.monash.edu,incapsula,Imperva,True,,,,,,
web-test.monash.edu,,404,118,443,https://web-test.monash.edu:443,https,openresty,text/html,GET,185.64.253.1,/,-1828224747,185.64.253.1,8,False,web-test.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2017-11-21T04:54:26Z,2020-11-21T05:04:00Z,"CN=web-test.monash.edu, OU=eSolutions, O=Monash University, L=Clayton, ST=Victoria, C=AU",web-test.monash.edu,Monash University,www.web-test.monash.edu,"CN=QuoVadis Global SSL ICA G3, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G3,QuoVadis Limited,8aa3b487392e88d7e0f3cc1c4fd6ac3a,1203d09737e43d34675bc460bcaf18e1a375fb33d4afe2341bc464818fabc36e,ctls,web-test.monash.edu,,OpenResty,,True,,,,,
websearch.monash.edu,Search - Monash University,200,956937,443,https://websearch.monash.edu:443,https,openresty,text/html,GET,130.194.11.126,/,-500714072,2001:388:608c:88b::7e,10759,False,www.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=monash.edu, O=Monash University, ST=Victoria, C=AU",monash.edu,Monash University,www.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dc0450457de4cefab8378429bf621b90,3c472e141b60d6820dba1472cfcb620d6b4415701bbf81a8940d03ea2eabb431,ctls,www.monash.edu,,Squiz Matrix,,,https://www.monash.edu/search,,,,
whisstock-lab.med.monash.edu,Whisstock Laboratory | Monash Biomedicine Discovery Institute | Monash University,200,36698,443,https://whisstock-lab.med.monash.edu:443,https,openresty,text/html,GET,130.194.11.126,/,2099453194,2001:388:608c:88b::7e,580,False,www.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=monash.edu, O=Monash University, ST=Victoria, C=AU",monash.edu,Monash University,www.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dc0450457de4cefab8378429bf621b90,3c472e141b60d6820dba1472cfcb620d6b4415701bbf81a8940d03ea2eabb431,ctls,www.monash.edu,,Squiz Matrix,,,https://www.monash.edu/discovery-institute/whisstock-lab,,,,
whoami.cloud.monash.edu,,401,17,443,https://whoami.cloud.monash.edu:443,https,,text/plain,GET,118.138.233.129,/,797663971,118.138.233.129,2,False,whoami.cloud.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-27T00:55:26Z,2023-07-26T00:55:25Z,CN=whoami.cloud.monash.edu,whoami.cloud.monash.edu,,whoami.cloud.monash.edu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4a2968c16f0f3001d5c151b3554066ca,2e7c3a5349a8192bebd9b65e2b3efe53700b52f3f84ca9a4a930c63c8c106a74,ctls,whoami.cloud.monash.edu,,Basic,,,,,,,
wifi.monash.edu,Monash University - Guest Wireless,200,822,443,https://wifi.monash.edu:443,https,Apache,text/html,GET,130.194.11.126,/,-521555956,2001:388:608c:88b::7e,28,False,wifi.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-06T00:00:00Z,2023-06-06T23:59:59Z,"CN=wifi.monash.edu, O=Monash University, ST=Victoria, C=AU",wifi.monash.edu,Monash University,www.wifi.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,5dd9cba44046f1b055c4623845aa9917,88fc165eeb8d1a4ed1d0329641faf75b1db0c21eef91123873469703ed05da63,ctls,wifi.monash.edu,,HSTS,,,,,,,
williamcooper.monash.edu,,200,53448,443,https://williamcooper.monash.edu:443,https,Apache/2.4.41 (Ubuntu),text/html,GET,34.129.75.49,/,1198047028,34.129.75.49,752,False,williamcooper.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-04T00:00:00Z,2023-10-04T23:59:59Z,"CN=williamcooper.monash.edu, O=Monash University, ST=Victoria, C=AU",williamcooper.monash.edu,Monash University,www.williamcooper.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,570140b3c814542f50736fd71964bc8f,d382386e1670ba84d13e1935532c0823c31ea6a6df51e3e41ec8884b00a6f8c1,ctls,williamcooper.monash.edu,google,WordPress:6.2,True,,,,,,
woodside.infotech.monash.edu,,200,507,443,https://woodside.infotech.monash.edu:443,https,Apache/2.4.41 (Ubuntu),text/html,GET,118.138.244.183,/,-229747595,118.138.244.183,33,False,woodside.infotech.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=woodside.infotech.monash.edu, O=Monash University, ST=Victoria, C=AU",woodside.infotech.monash.edu,Monash University,woodside.infotech.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,6ff328f4a762408bc2fdffcb2a05c311,bcb390a10b095590a46b24c87c171f4704cf1f33336461eb3451a3f7bc7674fd,ctls,woodside.infotech.monash.edu,,Ubuntu,,,,,,,
ws.duallock-npd.aws.monash.edu,,426,,443,https://ws.duallock-npd.aws.monash.edu:443,https,,,GET,13.236.51.15,/,-1840324437,54.252.63.138,1,False,ws.duallock-npd.aws.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=ws.duallock-npd.aws.monash.edu,ws.duallock-npd.aws.monash.edu,,ws.duallock-npd.aws.monash.edu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1d84e9144ae077d696d1f07e868f6cba,4260bd7843b982e7004b0ca1408dbef78d57d7fbaa919a89a4fc5a7167be9f98,ctls,ws.duallock-npd.aws.monash.edu,,,,,,,,,
www-personal.monash.edu,User Web Pages,200,4613,443,https://www-personal.monash.edu:443,https,Apache/2.4.6 (Red Hat Enterprise Linux),text/html,GET,130.194.20.146,/,1871369311,2001:388:608c:8c1:250:56ff:feb5:28bb,101,False,www-personal.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,"CN=users.monash.edu, O=Monash University, ST=Victoria, C=AU",users.monash.edu,Monash University,users.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0539c59e09ed9cfcc857815f7ce4f1e1,7a5ba9c531aa70fef798528f29718dfd33773516b9905f543c6ec8a784f7ad64,ctls,www-personal.monash.edu,,Red Hat,,,,True,,,
www.adm.monash.edu,Structure - Monash University,200,922665,443,https://www.adm.monash.edu:443,https,openresty,text/html,GET,130.194.11.126,/,-521555956,2001:388:608c:88b::7e,10001,False,www.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=monash.edu, O=Monash University, ST=Victoria, C=AU",monash.edu,Monash University,www.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dc0450457de4cefab8378429bf621b90,3c472e141b60d6820dba1472cfcb620d6b4415701bbf81a8940d03ea2eabb431,ctls,www.monash.edu,,Squiz Matrix,,,https://www.monash.edu/about/structure,,,,
www.alumni.monash.edu,Alumni - Monash University,200,293654,443,https://www.alumni.monash.edu:443,https,openresty,text/html,GET,130.194.11.126,/,1899630070,2001:388:608c:88b::7e,4953,False,www.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=monash.edu, O=Monash University, ST=Victoria, C=AU",monash.edu,Monash University,www.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dc0450457de4cefab8378429bf621b90,3c472e141b60d6820dba1472cfcb620d6b4415701bbf81a8940d03ea2eabb431,ctls,www.monash.edu,,Squiz Matrix,,,https://www.monash.edu/alumni,,,,
www.applex.monash.edu,APPLEx,200,15971,443,https://www.applex.monash.edu:443,https,Apache,text/html,GET,130.194.20.102,/,-780928015,2001:388:608c:8c1:250:56ff:fe93:2138,268,False,www.applex.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-04T00:00:00Z,2023-10-04T23:59:59Z,"CN=eng-web89-v01.ocio.monash.edu, O=Monash University, ST=Victoria, C=AU",eng-web89-v01.ocio.monash.edu,Monash University,www.smapex.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2889baf2b5816da5cebc803a3680f9ea,e3b2e1e906b871c9cf297c3b3575ec7a249d9ee66d0c1e9f8357e4722a093fb8,ctls,www.applex.monash.edu,,HSTS,,,,,,,applex.monash.edu
www.arts.monash.edu,Home - Arts,200,365746,443,https://www.arts.monash.edu:443,https,openresty,text/html,GET,185.64.253.1,/,-1443873030,185.64.253.1,5563,False,www.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=monash.edu, O=Monash University, ST=Victoria, C=AU",monash.edu,Monash University,www.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dc0450457de4cefab8378429bf621b90,3c472e141b60d6820dba1472cfcb620d6b4415701bbf81a8940d03ea2eabb431,ctls,www.monash.edu,,Squiz Matrix,,,https://www.monash.edu/arts,,,,
www.assets.monash.edu,,200,61,443,https://www.assets.monash.edu:443,https,Apache,text/html,GET,130.194.11.126,/,-521555956,2001:388:608c:88b::7e,2,False,www.assets.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,"CN=assets.monash.edu, O=Monash University, ST=Victoria, C=AU",assets.monash.edu,Monash University,www.assets.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,d8d7bd69889a1628b4a16300361317b0,ac2886bcbeb15d1f9d8af791d6bee3c0522fb3d48fb62ee746e2fc656b99cc09,ctls,www.assets.monash.edu,,HSTS,,,,,,,url=//monash.edu/
www.blogs.monash.edu,,200,15812,443,https://www.blogs.monash.edu:443,https,,text/html,GET,206.189.107.139,/,-944171061,157.245.65.101,204,False,blogs.monash.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-26T00:00:00Z,2024-04-25T23:59:59Z,"CN=blogs.monash.edu, O=Monash University, ST=Victoria, C=AU",blogs.monash.edu,Monash University,www.blogs.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,473ffeff5af69067f22d5d26ece3a637,8806b902cd1143e44e7b0bef56c60720799ce724bd8f2a0f16a852d604abffcf,ctls,blogs.monash.edu,,WordPress:5.9.3,,,https://blogs.monash.edu/,,,,
www.business.monash.edu,Home - Monash Business School,200,369530,443,https://www.business.monash.edu:443,https,openresty,text/html,GET,185.64.255.1,/,,185.64.255.1,5393,False,www.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=monash.edu, O=Monash University, ST=Victoria, C=AU",monash.edu,Monash University,www.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dc0450457de4cefab8378429bf621b90,3c472e141b60d6820dba1472cfcb620d6b4415701bbf81a8940d03ea2eabb431,ctls,www.monash.edu,,Squiz Matrix,,,https://www.monash.edu/business,,,,
www.careergateway.monash.edu,UniHub Login,200,10919,443,https://www.careergateway.monash.edu:443,https,,text/html,GET,52.64.142.145,/,-1840324437,52.64.142.145,278,False,www.careergateway.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-28T00:00:00Z,2023-11-28T23:59:59Z,"CN=unihub.monash.edu, O=Monash University, ST=Victoria, C=AU",unihub.monash.edu,Monash University,www.unihub.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,59a00e80ca4eff5afd4f80d798247a98,2e4fc756c1fea66e8885834f25e2b9c614f0bc83dc1170f135d38980c860a9b8,ctls,www.careergateway.monash.edu,,Bootstrap:3,,,https://www.careergateway.monash.edu/students/login?ReturnUrl=%2f,True,,,
www.choose.monash.edu,,404,118,443,https://www.choose.monash.edu:443,https,openresty,text/html,GET,185.64.253.1,/,-1828224747,185.64.253.1,8,False,www.choose.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=choose.monash.edu, O=Monash University, ST=Victoria, C=AU",choose.monash.edu,Monash University,www.choose.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,c025cbef5fe54e3292f19200c5e2a4bb,6fc448069991305c9c764fc7512fb1acfe7c1281722342ec93d09840d94cf09d,ctls,www.choose.monash.edu,,OpenResty,,,,,,,
www.club.monash.edu,Monash Club Home,200,8687,443,https://www.club.monash.edu:443,https,Apache,text/html,GET,130.194.11.126,/,-521555956,2001:388:608c:88b::7e,214,False,www.club.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-23T00:00:00Z,2023-10-23T23:59:59Z,"CN=club.monash.edu, O=Monash University, ST=Victoria, C=AU",club.monash.edu,Monash University,www.club.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e9bb43c8c9d354a62e8bab33d90e046e,91ed0b419d4c2123a4c729b3d63fbfb9200e35e85ea3206330103286bb0a341a,ctls,www.club.monash.edu,,HSTS,,,,,,,
www.clubs.msa.monash.edu,Not Found,404,315,80,http://www.clubs.msa.monash.edu:80,http,Microsoft-HTTPAPI/2.0,text/html,GET,52.63.18.123,/,225052475,52.63.18.123,7,False,,,,,,,,,,,,,,,,,,,,Microsoft HTTPAPI:2.0,,,,,,,
www.dunerastories.monash.edu,Dunera Stories | Stories from Internment and Beyond of the Dunera Boys,200,170473,443,https://www.dunerastories.monash.edu:443,https,LiteSpeed,text/html,GET,27.50.90.18,/,-1168645961,27.50.90.18,974,False,www.dunerastories.monash.edu,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2022-08-17T00:00:00Z,2023-08-17T23:59:59Z,"CN=duneraboys.monash.edu, O=Monash University, ST=Victoria, C=AU",duneraboys.monash.edu,Monash University,www.dunerastories.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,b71cbd7d403048ccd1cf58cf75b2f15e,f6ce0bf3958acc552bf8c4926ff463affa8afc87468d5bfdfd7b8413a2acf91a,ctls,www.dunerastories.monash.edu,,PHP,,,,,,,
