new,host,a,cname,soa,status_code,cdn,cdn-name,has_internal_ips,internal_ips,aaaa,ns,txt,caa,mx
[x],select.indeed.com,"162.159.130.67, 162.159.129.67",indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,"dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net","jb7190pnc91lnzt7g0dcy64mx50rsynf, rd90vnggvw315h25hgtnhgwctljd0gty, 079548d5-fa24-4c69-a753-812ee036ee71, ca3-2f4d730d745d40c7b3f378dff89d061c, ca3-46114b85cee84be19ec6ca30b2ef76dd, ca3-4f1b977a369944b8bfe95a2591e59b35, ca3-7f7c76925fb84c95905887b7589a0e5c, ca3-95170247bc4a46509af11a94651732e4, ca3-b2e85d1f40b14ef290c335448c1d65a5, ca3-eaceb61a36974e18b4e9e2167cb66d94, apple-domain-verification=V9NeaRQWNwnbgy5b, /Ug69xCgs2YupcNWMtRhAbz/6C/zxwbDzafonWnpLfM=, intacct-esk=4FED1A48AFEA0EDEE053E806A8C083EC, docusign=7be63684-9a2f-4b9f-a5c2-08c04caa807b, docker-verification=3771d873-ad81-49b1-9907-d080644533b3, mongodb-site-verification=Vxyodq25olwI16ea0FGzf5uMOETUSafC, facebook-domain-verification=dst3qxxa9ay0pyu1i1euseyb1tr9kc, mixpanel-domain-verify=b4fab1dd-11b9-4657-9774-9395ec26414d, twilio-domain-verification=fe75e17f7515e20d8de4d1c11365947d, onetrust-domain-verification=bc5135ca0a8f4a05a5f5368d2385bbdf, logmein-verification-code=630ff82e-901a-4d81-b2fe-d000d948f1bd, google-site-verification=1zfY-40vC3bzSJk8I7nhdzbx9bPw00Q08gowFLgFDcQ, google-site-verification=2-PTBYAbFiUSXmnmNCIStIk_9Z3umngABPFaYeDjsUI, google-site-verification=Be_FczcQsb1Ab0De0BZ3-WqIdEm8TRg0bDr4_ZVZzkI, google-site-verification=J7t4P1DGiD1PdRNlRM2gwCDBoh9P4npHHjR24sOHQAk, google-site-verification=bDxR90iN7PYSyCEY_etaosNpyasY4ayFTZwOGWgbrXY, google-site-verification=fY0z359qz78RaH89zB_fWQG2eEhs4dix4tBpHr9gicM, mgverify=c80e31644211da013e0346e02dca42ea4fe6b56491d2bd08a40113dada20d451, atlassian-sending-domain-verification=40f707c1-2336-4eeb-a32d-82f4765aa67a, atlassian-sending-domain-verification=c25c3e3c-0d19-448a-87d6-8cbd83b8922c, adobe-idp-site-verification=9a2c76fbe9347aff1a4899f808934263821fbcdbdee392a537c689b2f9bdb6ef, atlassian-domain-verification=/MigmjynXhPa5eRU67ZxvdN487UaGap2DLK/TNwEoYr7UyRXsQ/rQg21mRSmvUpI, atlassian-domain-verification=8ziIPagFPaYkHvMQmFOP/HBZFK/GxZpQNNl/J/S2kUDqiCNNnZyQam1dWF83hqbQ, v=spf1 include:mail.zendesk.com include:mktomail.com include:sendgrid._spf.indeed.com include:_netblocks2.google.com include:spf.haihaimail.jp  include:_spf1.indeed.com -all",,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com"
[x],sendgrid._spf.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,v=spf1 ip4:50.31.32.0/19 ip4:149.72.0.0/16 ip4:167.89.0.0/17 ip4:168.245.0.0/17 ip4:192.254.112.0/20 ip4:198.21.0.0/21 ip4:198.37.144.0/20 ip4:208.117.48.0/20 ip4:223.165.113.0/24 ip4:223.165.115.0/24 ip4:223.165.118.0/23 ip4:223.165.120.0/23 ~all,,
[x],sendgrid.indeed.com,"167.89.118.52, 167.89.118.83, 167.89.123.54, 167.89.123.124",sendgrid.net,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,,,,,"ns14.dnsmadeeasy.com, ns12.dnsmadeeasy.com, ns13.dnsmadeeasy.com, ns11.dnsmadeeasy.com, ns15.dnsmadeeasy.com, ns10.dnsmadeeasy.com","mailru-verification: 2e3995fa8a7d00e0, p8bnb2lp424dkl3c4io1aemiei, v=spf1 ip4:167.89.0.0/17 ip4:208.117.48.0/20 ip4:50.31.32.0/19 ip4:198.37.144.0/20 ip4:198.21.0.0/21 ip4:192.254.112.0/20 ip4:168.245.0.0/17 ip4:149.72.0.0/16 ip4:159.183.0.0/16 include:ab.sendgrid.net ~all, google-site-verification=1UEf8ey-RibUjY6gnpqIZFjWNqMknmeyeHz1zTmj0DE","godaddy.com, amazonaws.com","mx.sendgrid.net, mx2.sendgrid.net"
[x],sentry.indeed.com,,sentry.indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],service-registry.k8s.indeed.tech,,,"ns-1219.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sftp.indeed.com,"3.23.120.14, 3.13.129.186",s-6e2033a14911491fa.server.transfer.us-east-2.amazonaws.com,"ns-688.awsdns-22.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sg.conv.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],sg.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],shukatsu.indeed.com,,indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],simplyhired.indeed.com,"3.20.228.66, 3.142.71.220, 3.132.116.208","simplyhired-cname.com.tf2.indeed.com, cobra-cmh-alb-423667515.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],skeleton-go-webapp.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],skeleton-nodejs-webapp.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],skooner.awscmh2.k8s.indeed.tech,"10.116.99.124, 10.116.32.79, 10.116.163.141",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.99.124, 10.116.32.79, 10.116.163.141",,,,,
[x],skooner.awscmh3.k8s.indeed.tech,"10.163.240.194, 10.163.248.209",,"ns-1039.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.163.240.194, 10.163.248.209",,,,,
[x],skooner.awscmhdev.k8s.indeed.tech,"10.117.160.148, 10.117.35.241, 10.117.99.182",,"ns-1413.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.160.148, 10.117.35.241, 10.117.99.182",,,,,
[x],skooner.awscmhdev2.k8s.indeed.tech,"10.115.222.39, 10.115.249.56, 10.115.204.10",,"ns-1335.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.115.222.39, 10.115.249.56, 10.115.204.10",,,,,
[x],skooner.awscmhstage.k8s.indeed.tech,"10.115.218.143, 10.115.204.162",,"ns-1373.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.115.218.143, 10.115.204.162",,,,,
[x],skooner.awsdub.k8s.indeed.tech,"10.130.247.194, 10.130.242.198",,"ns-1412.awsdns-48.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.130.247.194, 10.130.242.198",,,,,
[x],skooner.awsnrt.k8s.indeed.tech,,,"ns-1388.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],skooner.awsnrt2.k8s.indeed.tech,,,"ns-1331.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],skooner.awsnrtinfra.k8s.indeed.tech,"10.134.2.58, 10.134.66.42, 10.134.130.73",,"ns-1301.awsdns-34.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.134.2.58, 10.134.66.42, 10.134.130.73",,,,,
[x],skooner.awsnrtqa.k8s.indeed.tech,"10.133.2.239, 10.133.130.178, 10.133.66.20",,"ns-1041.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.133.2.239, 10.133.130.178, 10.133.66.20",,,,,
[x],skooner.awspdx.k8s.indeed.tech,"10.147.247.218, 10.147.233.216, 10.147.241.58",,"ns-1379.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.147.247.218, 10.147.233.216, 10.147.241.58",,,,,
[x],skyhopper.indeed.com,,"indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],slack-employer-service-qa.indeed.com,"18.220.126.223, 3.21.47.198, 3.143.64.26",cmi-cmhqa-alb-1320013498.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],slo-registry.cmhqa3.k8s.indeed.tech,,,,NOERROR,,,,,,,,,
[x],smbrez-resume-conversion-plugin.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],snyk.awscmhinfra.k8s.indeed.tech,,,"ns-1155.awsdns-16.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],solo.indeed.com,"3.141.171.225, 3.21.66.100, 3.137.102.205",solo-cmhprod-alb-40458601.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sonar.indeed.tech,"10.118.68.90, 10.118.7.1, 10.118.132.71",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.118.68.90, 10.118.7.1, 10.118.132.71",,,,,
[x],sonar.qa.indeed.tech,"10.118.68.90, 10.118.132.71, 10.118.7.1",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.118.68.90, 10.118.132.71, 10.118.7.1",,,,,
[x],sorry-cypress.awscmhqa2.k8s.indeed.tech,"10.117.99.54, 10.117.33.248, 10.117.160.188",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.33.248, 10.117.160.188",,,,,
[x],sourcing.indeed.com,"3.134.241.148, 3.17.220.141, 3.140.165.112, 3.19.195.123, 3.130.103.15, 3.14.119.173","indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],spark-post-tracking-qa.indeed.com,"3.132.222.210, 3.130.34.115, 3.134.213.73",ntfspl-cmhqa-alb-899134469.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],spark-post-tracking.indeed.com,"3.21.78.214, 13.58.86.178, 3.16.221.185",ntfspl-cmhprod-alb-790250700.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-1076.awsdns-06.org, ns-127.awsdns-15.com, ns-1722.awsdns-23.co.uk, ns-598.awsdns-10.net",,,
[x],spatial.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],speedtest-backend.ap-northeast-1.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],speedtest-backend.ap-southeast-2.indeed.tech,"10.127.241.19, 10.127.245.202, 10.127.234.158",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.127.241.19, 10.127.245.202, 10.127.234.158",,,,,
[x],speedtest-backend.ca-central-1.indeed.tech,"10.151.206.152, 10.151.248.137, 10.151.247.245",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.151.206.152, 10.151.248.137, 10.151.247.245",,,,,
[x],speedtest-backend.eu-west-1.indeed.tech,"10.130.241.44, 10.120.157.98, 10.130.244.228",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.130.241.44, 10.120.157.98, 10.130.244.228",,,,,
[x],speedtest-backend.indeed.tech,"10.120.157.98, 10.130.244.228, 10.130.241.44",speedtest-backend.eu-west-1.indeed.tech,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.120.157.98, 10.130.244.228, 10.130.241.44",,,,,
[x],speedtest-backend.us-east-2.indeed.tech,"10.163.244.110, 10.163.226.96, 10.163.243.72",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.163.244.110, 10.163.226.96, 10.163.243.72",,,,,
[x],speedtest-backend.us-east-2.qa.indeed.tech,"10.115.246.183, 10.115.251.100, 10.115.243.83",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.115.246.183, 10.115.251.100, 10.115.243.83",,,,,
[x],speedtest.ap-northeast-1.indeed.tech,"10.135.248.177, 10.135.246.127, 10.135.243.205",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.135.248.177, 10.135.246.127, 10.135.243.205",,,,,
[x],speedtest.ap-northeast-1.infra.indeed.tech,"10.134.2.58, 10.134.130.73, 10.134.66.42",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.134.2.58, 10.134.130.73, 10.134.66.42",,,,,
[x],speedtest.ap-southeast-2.indeed.tech,"10.127.234.158, 10.127.245.202, 10.127.241.19",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.127.234.158, 10.127.245.202, 10.127.241.19",,,,,
[x],speedtest.eu-west-1.indeed.tech,"10.130.241.44, 10.130.244.228, 10.120.157.98",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.130.241.44, 10.130.244.228, 10.120.157.98",,"ns-1352.awsdns-41.org, ns-1909.awsdns-46.co.uk, ns-368.awsdns-46.com, ns-742.awsdns-28.net",,,
[x],speedtest.indeed.tech,"10.130.244.228, 10.120.157.98, 10.130.241.44",speedtest.eu-west-1.indeed.tech,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.130.244.228, 10.120.157.98, 10.130.241.44",,,,,
[x],speedtest.us-east-2.indeed.tech,"10.163.250.45, 10.163.247.250, 10.163.240.104",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.163.250.45, 10.163.247.250, 10.163.240.104",,,,,
[x],speedtest.us-east-2.infra.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],speedtest.us-east-2.qa.indeed.tech,"10.115.243.83, 10.115.246.183, 10.115.251.100",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.115.243.83, 10.115.246.183, 10.115.251.100",,,,,
[x],spinnaker-cdtech.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],spinnaker-pipeline.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],spotlight.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],spw-employers.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],squall.indeed.com,"10.116.73.146, 10.116.143.38, 10.116.10.8",internal-indeed-internal-cmhprod-alb-2098048472.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.73.146, 10.116.143.38, 10.116.10.8",,,,,
[x],sso.indeed.com,"104.16.83.103, 104.16.82.103",indeed-prod-cd-v2dbpfoiuhjqry2x.edge.tenants.us.auth0.com,"kara.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,"2606:4700::6810:5367, 2606:4700::6810:5267",,,"digicert.com, letsencrypt.org",
[x],sso.qa.indeed.tech,"104.16.83.103, 104.16.82.103",indeed-qa-cd-dyxrnjc9nig69skw.edge.tenants.us.auth0.com,"kara.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,"2606:4700::6810:5267, 2606:4700::6810:5367",,,"digicert.com, letsencrypt.org",
[x],staff.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,v=spf1 include:spf-00344301.pphosted.com include:mail.zendesk.com -all,,"aspmx3.googlemail.com, aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com"
[x],staging.okrs.indeed.tech,"18.221.154.229, 3.13.33.211, 3.22.147.218",okrviewer-staging-470478885.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],stardestroyer-qa.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],stardestroyer-stage.indeed.com,198.58.75.18,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],stardestroyer2.indeed.com,"3.14.119.173, 3.140.165.112, 3.130.103.15, 3.134.241.148, 3.19.195.123, 3.17.220.141",indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],stargate-service.awscmhqa3.k8s.indeed.tech,"10.115.251.100, 10.115.246.183, 10.115.243.83",,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.115.251.100, 10.115.246.183, 10.115.243.83",,"ns-1508.awsdns-60.org, ns-1554.awsdns-02.co.uk, ns-428.awsdns-53.com, ns-681.awsdns-21.net",,,
[x],station.indeed.com,,indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],status.indeed.com,198.58.75.28,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],status.indeed.tech,,"indeed-internal.hund.io, hund.io",,NOERROR,,,,,,"ns-1041.awsdns-02.org, ns-332.awsdns-41.com, ns-544.awsdns-04.net, ns-1840.awsdns-38.co.uk",,"letsencrypt.org, mailto:support@hund.io, awstrust.com",
[x],streetdanceargentina.aggtest.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],strings.indeed.com,"15.156.10.83, 15.156.126.184, 15.222.55.237","pubdom-americas.indeed.com, indeed-yulprod-alb.indeed.com, marvin-external-yulprod-alb-175791382.ca-central-1.elb.amazonaws.com","ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],student.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],succeed.indeed.com,198.58.75.28,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],survey.indeed.com,"162.159.129.67, 162.159.130.67",indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],surveys.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,v=spf1 include:_spf.qemailserver.com -all,,
[x],swipes.indeed.com,"162.159.129.67, 162.159.130.67",indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],sydprod1.indeed.com,"162.159.129.67, 162.159.130.67",indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],t.corp.indeed.com,10.1.0.228,internal-services-vip.ausprod.indeed.net,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,True,10.1.0.228,,,,,
[x],t.indeed.com,"172.64.147.106, 104.18.40.150",t.indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tableau-dev.indeed.tech,"99.83.204.219, 75.2.7.132",a1b389d4267e17886.awsglobalaccelerator.com,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tableau-stage.corp.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],tableau-stage.indeed.tech,"35.71.183.21, 52.223.49.64",a50a668bed77596f4.awsglobalaccelerator.com,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tableau.corp.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],tableau.indeed.tech,"75.2.107.84, 99.83.146.51",ab9f606f3f7a55ccd.awsglobalaccelerator.com,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tabpy.indeed.tech,"10.117.159.198, 10.117.95.203",internal-tabsvc-alb-front-end-885707929.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.159.198, 10.117.95.203",,,,,
[x],talent.indeed.com,"13.224.132.104, 13.224.132.113, 13.224.132.126, 13.224.132.67","indeed.eightfold.ai, d2opaj3jvgzq1a.cloudfront.net","ns-1122.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,"2600:9000:2133:c200:19:c052:a380:93a1, 2600:9000:2133:3a00:19:c052:a380:93a1, 2600:9000:2133:6600:19:c052:a380:93a1, 2600:9000:2133:b800:19:c052:a380:93a1, 2600:9000:2133:ae00:19:c052:a380:93a1, 2600:9000:2133:1a00:19:c052:a380:93a1, 2600:9000:2133:6c00:19:c052:a380:93a1, 2600:9000:2133:e600:19:c052:a380:93a1","ns-8.awsdns-01.com, ns-1122.awsdns-12.org, ns-2043.awsdns-63.co.uk, ns-958.awsdns-55.net",,,
[x],talentpool.indeed.com,"162.159.130.67, 162.159.129.67",indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,"dns4.p01.nsone.net, dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net","mixpanel-domain-verify=b4fab1dd-11b9-4657-9774-9395ec26414d, mongodb-site-verification=Vxyodq25olwI16ea0FGzf5uMOETUSafC, onetrust-domain-verification=bc5135ca0a8f4a05a5f5368d2385bbdf, rd90vnggvw315h25hgtnhgwctljd0gty, ca3-2f4d730d745d40c7b3f378dff89d061c, ca3-95170247bc4a46509af11a94651732e4, ca3-eaceb61a36974e18b4e9e2167cb66d94, ca3-b2e85d1f40b14ef290c335448c1d65a5, ca3-4f1b977a369944b8bfe95a2591e59b35, ca3-7f7c76925fb84c95905887b7589a0e5c, ca3-46114b85cee84be19ec6ca30b2ef76dd, twilio-domain-verification=fe75e17f7515e20d8de4d1c11365947d, atlassian-domain-verification=/MigmjynXhPa5eRU67ZxvdN487UaGap2DLK/TNwEoYr7UyRXsQ/rQg21mRSmvUpI, atlassian-sending-domain-verification=40f707c1-2336-4eeb-a32d-82f4765aa67a, atlassian-domain-verification=8ziIPagFPaYkHvMQmFOP/HBZFK/GxZpQNNl/J/S2kUDqiCNNnZyQam1dWF83hqbQ, v=spf1 include:mail.zendesk.com include:mktomail.com include:sendgrid._spf.indeed.com include:_netblocks2.google.com include:spf.haihaimail.jp  include:_spf1.indeed.com -all, atlassian-sending-domain-verification=c25c3e3c-0d19-448a-87d6-8cbd83b8922c, /Ug69xCgs2YupcNWMtRhAbz/6C/zxwbDzafonWnpLfM=, 079548d5-fa24-4c69-a753-812ee036ee71, adobe-idp-site-verification=9a2c76fbe9347aff1a4899f808934263821fbcdbdee392a537c689b2f9bdb6ef, apple-domain-verification=V9NeaRQWNwnbgy5b, docker-verification=3771d873-ad81-49b1-9907-d080644533b3, docusign=7be63684-9a2f-4b9f-a5c2-08c04caa807b, facebook-domain-verification=dst3qxxa9ay0pyu1i1euseyb1tr9kc, google-site-verification=1zfY-40vC3bzSJk8I7nhdzbx9bPw00Q08gowFLgFDcQ, google-site-verification=2-PTBYAbFiUSXmnmNCIStIk_9Z3umngABPFaYeDjsUI, google-site-verification=Be_FczcQsb1Ab0De0BZ3-WqIdEm8TRg0bDr4_ZVZzkI, google-site-verification=J7t4P1DGiD1PdRNlRM2gwCDBoh9P4npHHjR24sOHQAk, google-site-verification=bDxR90iN7PYSyCEY_etaosNpyasY4ayFTZwOGWgbrXY, google-site-verification=fY0z359qz78RaH89zB_fWQG2eEhs4dix4tBpHr9gicM, intacct-esk=4FED1A48AFEA0EDEE053E806A8C083EC, jb7190pnc91lnzt7g0dcy64mx50rsynf, logmein-verification-code=630ff82e-901a-4d81-b2fe-d000d948f1bd, mgverify=c80e31644211da013e0346e02dca42ea4fe6b56491d2bd08a40113dada20d451",,"aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com"
[x],tarkin-m2.indeed.com,"3.139.7.168, 3.128.86.153, 3.13.201.43",tarkin-cmhprod-alb-706891979.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tarkin-stage-m2.indeed.com,198.58.75.18,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],tarkin-stage.indeed.com,198.58.75.31,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],tarkin.indeed.com,198.58.75.25,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],tax.indeed.com,198.58.75.26,"pubdom-aus.indeed.com, offload.ausprod.indeed.com","dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],temporal-web.indeed-assist-trial.awscmhqa2.k8s.indeed.tech,"10.117.33.248, 10.117.99.54, 10.117.160.188",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.33.248, 10.117.99.54, 10.117.160.188",,,,,
[x],temporal-web.wf-analytics-prod.awscmh2.k8s.indeed.tech,"10.116.99.124, 10.116.32.79, 10.116.163.141",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.99.124, 10.116.32.79, 10.116.163.141",,,,,
[x],temporal-web.wf-expedition-prod.awscmh2.k8s.indeed.tech,"10.116.32.79, 10.116.99.124, 10.116.163.141",,"ns-1110.awsdns-10.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.32.79, 10.116.99.124, 10.116.163.141",,,,,
[x],terraform.qa.indeed.tech,"35.71.159.248, 52.223.58.87",a089c573a7ec91701.awsglobalaccelerator.com,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
