input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_self_signed,tls_mismatched,csp_domains_
www-bvi-dev.oanda.com,Apache HTTP Server Test Page powered by CentOS,403,5666,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www-bvi-dev.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,www-bvi-dev.oanda.com,cloudflare,443,https://www-bvi-dev.oanda.com:443,https,cloudflare,text/html,GET,104.17.30.191,/,1493760859,104.17.29.191,HSTS,116,False,True,,,,
www-marketing.oanda.jp,,500,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www-marketing.oanda.jp,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-04-28T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.oanda.jp,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b3f777c3d9bce2b0e8a64c526f09c46b,eb4cbd25b759495d95cddda96e2715b9a0803fd740789b7501048772c815c084,True,ctls,www-marketing.oanda.jp,cloudflare,443,https://www-marketing.oanda.jp:443,https,cloudflare,text/html,GET,104.16.248.60,/,-928346744,104.16.238.60,PHP:8.1.17,1,False,True,,,,
www-staging.oanda.jp,FX、CFDのトレードならOANDA証券株式会社,200,47395,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www-staging.oanda.jp,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-04-28T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.oanda.jp,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b3f777c3d9bce2b0e8a64c526f09c46b,eb4cbd25b759495d95cddda96e2715b9a0803fd740789b7501048772c815c084,True,ctls,www-staging.oanda.jp,cloudflare,443,https://www-staging.oanda.jp:443,https,cloudflare,text/html,GET,104.16.248.60,/,1380162238,104.16.238.60,PHP:8.1.17,782,False,True,,,,
www-stg.stage.oanda.com,"Online Forex, Shares & Crypto CFD Trading Broker | OANDA",200,701841,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www-stg.stage.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,www-stg.stage.oanda.com,cloudflare,443,https://www-stg.stage.oanda.com:443,https,cloudflare,text/html,GET,104.17.30.191,/,1380162238,104.17.29.191,HSTS,10241,False,True,https://www-stg.stage.oanda.com/eu-en,,True,
www.blog.oanda.com,OANDA FX Data Services Blog,200,132087,AS53831,SQUARESPACE,US,198.49.23.0/24,blog.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-08T12:03:03Z,2023-07-07T12:03:02Z,CN=blog.oanda.com,blog.oanda.com,,blog.oanda.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7bed2d92213dd20ad80d245b59491962,67d095d36900960f39d51366d3bd791f681c6e8aa325db2b7e7a1686cd939636,,ctls,blog.oanda.com,,443,https://www.blog.oanda.com:443,https,Squarespace,text/html,GET,198.49.23.145,/,-403015897,198.49.23.144,Squarespace Commerce,4757,False,,https://blog.oanda.com/,,,
www.fxtrade.oanda.com,Online Forex Trading | Fx Trading Platforms | OANDA,200,86259,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,www.oanda.com,cloudflare,80,http://www.fxtrade.oanda.com:80,http,cloudflare,text/html,GET,104.17.30.191,/,2131776934,104.17.29.191,Typekit,1997,False,True,https://www.oanda.com/us-en/trading/,,,
www.investmentuniversity.pl,Attention Required! | Cloudflare,403,4510,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.tms.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.tms.pl,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",917d1210a2d1f198d9ac6a1a52ec68d1,885f5155339df8e6f93b42b5e861f143f3cd9e5fe4cffa4c80abab9ecdc80a49,True,ctls,www.tms.pl,cloudflare,443,https://www.investmentuniversity.pl:443,https,cloudflare,text/html,GET,104.18.31.57,/,-1847975318,104.18.30.57,Cloudflare,94,False,True,https://www.tms.pl/,,,
www.oanda.com,"Online Forex, Shares & Crypto CFD Trading Broker | OANDA",200,683563,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,www.oanda.com,cloudflare,443,https://www.oanda.com:443,https,cloudflare,text/html,GET,104.17.30.191,/,1380162238,104.17.29.191,PHP,10439,False,True,https://www.oanda.com/eu-en,,,
www.tms.pl,Dom Maklerski OANDA TMS Brokers - Najlepszy broker wg IC 2023,200,221086,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.tms.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.tms.pl,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",917d1210a2d1f198d9ac6a1a52ec68d1,885f5155339df8e6f93b42b5e861f143f3cd9e5fe4cffa4c80abab9ecdc80a49,True,ctls,www.tms.pl,cloudflare,443,https://www.tms.pl:443,https,cloudflare,text/html,GET,104.18.7.221,/,843890034,104.18.6.221,YouTube,7993,False,True,,,,
www.tmsbrokers.com,"Forex, CFD, Stock Indices Online Trading - TMS Brokers",200,240567,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.tmsbrokers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fcb9404d663390706f43017dcb5dd435,9e7aac0744e262e833a42cd3d13b8e33823b58815af8eb39fb87ef1e73473e68,True,ctls,www.tmsbrokers.com,cloudflare,443,https://www.tmsbrokers.com:443,https,cloudflare,text/html,GET,104.18.14.64,/,-36294923,104.18.15.64,YouTube,7298,False,True,,,,
www.uat.oanda.com,Sign in ・ Cloudflare Access,200,30888,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,oandacf.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,oandacf.cloudflareaccess.com,cloudflare,80,http://www.uat.oanda.com:80,http,cloudflare,text/html,GET,104.18.16.94,/,-524242830,104.18.17.94,HSTS,71,False,True,https://oandacf.cloudflareaccess.com/cdn-cgi/access/login/www.uat.oanda.com?kid=7a3890fc3ac537191a6c6e3f612fa043deb3b864bb5c796ee0151bbaf911f98b&redirect_url=%2F&meta=eyJraWQiOiJiNmJjMDRmYTRhOWRlZWJhY2E2ZWMxNzQwMTEwNTEwMGJkMmVhNjVkMWUzOWJmZWU1MmVkZTgwNGEzOWQ5MmZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4MzY2NDcxMywic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjdhMzg5MGZjM2FjNTM3MTkxYTZjNmUzZjYxMmZhMDQzZGViM2I4NjRiYjVjNzk2ZWUwMTUxYmJhZjkxMWY5OGIiLCJob3N0bmFtZSI6Ind3dy51YXQub2FuZGEuY29tIiwiYXBwX3Nlc3Npb25faGFzaCI6ImE5M2Y3MDlkY2I4NTk0YzUxNzJlOWYxYjRlZDQ1YTlmMWE0YTk2N2I4NmYyYjY4MjgxYmYxODY1YTQ5MDg5ODYiLCJuYmYiOjE2ODM2NjQ3MTMsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.LE_BS0ooS1JhrchT9YDA5ajklvxNIWlu23Z6pqZE3GpwGheMqs1pA_4m5tD6r0KC-r6Qg1fRlY-InGqppmv5q2rl7P_J3S7f_VC6NhCtHjJYTMF9mgy8DtqV_0RnWhidNJ1E4LQQPK3pehsrdGxVCeVLLmNMuVY8dkLY9CUOdozAEbAF8RtMcSttWty1AjfztoP82qpzlqyS6q0E05-oCOY1TrvlPWkenHi6CzJWrZH5awWj2-ijEiestCqq8n7DZD4UISfT6smyh-KniwRIRmBDG3Cfbuvhf9hAqxTlqJya5r-ksmYStepGX2c6-vjw1V8XRjpnvKiRvsB4vL3ToA,,,https:
www2.oanda.jp,404 Not Found,404,145,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www2.oanda.jp,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-04-28T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.oanda.jp,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b3f777c3d9bce2b0e8a64c526f09c46b,eb4cbd25b759495d95cddda96e2715b9a0803fd740789b7501048772c815c084,True,ctls,www2.oanda.jp,cloudflare,443,https://www2.oanda.jp:443,https,cloudflare,text/html,GET,104.16.238.60,/,-36294923,104.16.248.60,HSTS,14,False,True,,,,
