input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,csp_domains_,webserver,final_url,tech_,cdn_name,cdn,tls_self_signed,tls_expired,location
hwworks-live-route.huawei.com,,200,13,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,hwworks-live-route.huawei.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-06-10T08:12:16Z,2023-06-20T08:16:16Z,"CN=www.hwworks-live-route.huawei.com, O=Huawei Technologies Co.\, Ltd, L=Shenzhen, ST=Guangdong, C=CN",www.hwworks-live-route.huawei.com,"Huawei Technologies Co., Ltd",hwworks-live-route.huawei.com,"CN=Actalis Organization Validated Server CA G3, O=Actalis S.p.A., L=Ponte San Pietro, ST=Bergamo, C=IT",Actalis Organization Validated Server CA G3,Actalis S.p.A.,db6e271ca0e908e215a7742515edbf20,953c5329aac45ae40fa5cc6373a08c2e7dbdda74fbe56496e27b0b832e0c883f,,ctls,hwworks-live-route.huawei.com,443,https://hwworks-live-route.huawei.com:443,https,application/json,GET,119.8.243.194,/,-67405192,119.8.243.194,1,False,,nginx,,Nginx,,,,,
hydro.apistore.huaweicloud.com,,404,157,AS55990,HWCSNET Huawei Cloud Service data center,CN,49.4.126.0/24,hydro.apistore.huaweicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-07T01:26:02Z,2024-03-10T01:26:01Z,"CN=*.apistore.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.apistore.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",apistore.huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8c567a0ce3980006c72bc204cb41cf56,0559e1b0829123b271ea6e62226780e5aa84ea4cb12ef731c9ad6058b192dbb2,True,ctls,hydro.apistore.huaweicloud.com,443,https://hydro.apistore.huaweicloud.com:443,https,application/json,GET,49.4.112.59,/,-1848774653,49.4.112.58,2,False,,api-gateway,,,,,,,
iaccess-uk1.huawei.com,error,400,2993,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,iaccess-uk1.huawei.com,443,True,tls12,TLS_RSA_WITH_3DES_EDE_CBC_SHA,,2021-11-09T01:28:31Z,2026-11-08T01:28:31Z,"emailAddress=wanhongxiu@huawei.com, CN=iaccess-*.huawei.com, OU=IT, O=HUAWEI, ST=pkiNo 353034, DC=caName sha256, DC=appName iAccess, C=CN, emailAddress=wanhongxiu@huawei.com, DC=caName sha256, DC=appName iAccess",iaccess-*.huawei.com,HUAWEI,*.huawei.com,CN=HWIT Enterprise CA 1,HWIT Enterprise CA 1,,64014fcb04a5f73ab8eba197bec0b1a6,23f7b41251ed4c02857990b1b9d74eb38c1a93cee4e35413fd55bc0f41f1602f,True,ctls,iaccess-uk1.huawei.com,443,https://iaccess-uk1.huawei.com:443,https,text/html,GET,119.13.68.5,/,-1727724919,119.13.68.5,98,False,,,https://iaccess-uk1.huawei.com/prx/000/http/localhost/cookietest,HSTS,,,,,
icare.huawei.com,,200,226,AS206798,UK-HUAWEI,GB,185.176.78.0/24,,,,,,,,,,,,,,,,,,,,,80,http://icare.huawei.com:80,http,text/html,GET,185.176.76.186,/,-1377982696,185.176.76.186,2,False,,nginx,http://app.huawei.com/icarelogin/,Nginx,,,,,
icsa-fr.cbg-app.huawei.com,404 Not Found,404,535,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,,,,,,,,,,,,,,,,,,,,,80,http://icsa-fr.cbg-app.huawei.com:80,http,text/html,GET,121.37.49.184,/,1456319370,121.37.49.184,11,False,,,,,,,,,
id.cloud.huawei.com,‎,200,1195,AS6878,AS6878,DE,80.158.32.0/19,id7.cloud.huawei.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-08-16T01:36:02Z,2023-09-16T08:36:07Z,"CN=id.cloud.huawei.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",id.cloud.huawei.com,"Huawei Software Technologies Co., Ltd.",*.huawei.com.cn,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,dab96f72684ada66a92d1c26fd2bb784,1db68a68dd70de12fbefa008d71decc4114502030a69a0c3efe7feb8c78f01d7,True,ctls,id7.cloud.huawei.com,80,http://id.cloud.huawei.com:80,http,text/html,GET,80.158.42.215,/,-677019278,80.158.42.215,24,False,*.petalmail.com,elb,https://id7.cloud.huawei.com/AMW/portal/home.html,HSTS,,,,,
id.huawei.com,‎,200,1195,AS6878,AS6878,DE,80.158.32.0/19,id7.cloud.huawei.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-08-16T01:36:02Z,2023-09-16T08:36:07Z,"CN=id.cloud.huawei.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",id.cloud.huawei.com,"Huawei Software Technologies Co., Ltd.",*.huawei.com.cn,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,dab96f72684ada66a92d1c26fd2bb784,1db68a68dd70de12fbefa008d71decc4114502030a69a0c3efe7feb8c78f01d7,True,ctls,id7.cloud.huawei.com,443,https://id.huawei.com:443,https,text/html,GET,80.158.45.50,/,-677019278,80.158.54.230,24,False,*.platform.dbankcloud.cn,elb,https://id7.cloud.huawei.com/AMW/portal/home.html,HSTS,,,,,
id1.cloud.huawei.com,‎,200,1195,AS23724,"CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation",CN,49.4.32.0/20,id1.cloud.huawei.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-07-27T09:10:39Z,2023-08-28T09:10:38Z,"CN=dnkeeper.platform.dbankcloud.cn, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",dnkeeper.platform.dbankcloud.cn,"Huawei Software Technologies Co., Ltd.",*.dbank.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9796e74047aa711eb7c3bb9847d35786,a3fc9286cc8a3b90b0bacf82d143abc404b4816e803b54311e02f5ca491a0b02,True,ctls,id1.cloud.huawei.com,443,https://id1.cloud.huawei.com:443,https,text/html,GET,49.4.37.143,/,-1179026472,2407:c080:1400:32:932:fff5:34ce:1e41,24,False,https://cstaticdun1.126.net,elb,https://id1.cloud.huawei.com/AMW/portal/home.html,GeeTest,,,,,
id1.huawei.com,400 The plain HTTP request was sent to HTTPS port,400,622,AS55990,HWCSNET Huawei Cloud Service data center,CN,49.4.0.0/19,,,,,,,,,,,,,,,,,,,,,80,http://id1.huawei.com:80,http,text/html,GET,49.4.18.163,/,1247764278,2407:c080:1400:32:932:fff5:34ce:1e41,14,False,,elb,,,,,,,
id5.cloud.huawei.com,‎,200,1195,AS136907,HWCLOUDS-AS-AP HUAWEI CLOUDS,HK,159.138.114.0/24,id5.cloud.huawei.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-08-16T01:36:02Z,2023-09-16T08:36:07Z,"CN=id.cloud.huawei.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",id.cloud.huawei.com,"Huawei Software Technologies Co., Ltd.",*.huawei.com.cn,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,dab96f72684ada66a92d1c26fd2bb784,1db68a68dd70de12fbefa008d71decc4114502030a69a0c3efe7feb8c78f01d7,True,ctls,id5.cloud.huawei.com,80,http://id5.cloud.huawei.com:80,http,text/html,GET,159.138.82.226,/,-1179026472,159.138.82.226,24,False,*.platform.dbankcloud.cn,elb,https://id5.cloud.huawei.com/AMW/portal/home.html,HSTS,,,,,
id5.huawei.com,‎,200,1195,AS136907,HWCLOUDS-AS-AP HUAWEI CLOUDS,HK,94.74.64.0/18,id5.cloud.huawei.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-08-16T01:36:02Z,2023-09-16T08:36:07Z,"CN=id.cloud.huawei.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",id.cloud.huawei.com,"Huawei Software Technologies Co., Ltd.",*.huawei.com.cn,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,dab96f72684ada66a92d1c26fd2bb784,1db68a68dd70de12fbefa008d71decc4114502030a69a0c3efe7feb8c78f01d7,True,ctls,id5.cloud.huawei.com,443,https://id5.huawei.com:443,https,text/html,GET,94.74.90.128,/,1114301902,94.74.90.128,24,False,*.huawei.asia,elb,https://id5.cloud.huawei.com/AMW/portal/home.html,HSTS,,,,,
ide.huaweicloud.com,IDE_开发环境_CodeArts IDE Online_IDE技术与生态-华为云,200,133436,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.huaweicloud.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-22T03:06:13Z,2024-03-25T03:06:12Z,"CN=*.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c5b218104e3eaf52148df35f3fa26f77,dc583d84c7c531a4ae2645fbf7d1ee9a9d49363fc95e13d38a261bcf00ae0bab,True,ctls,www.huaweicloud.com,443,https://ide.huaweicloud.com:443,https,text/html,GET,117.78.24.38,/,931875320,117.78.24.34,1810,False,,CloudWAF,https://www.huaweicloud.com/product/ide.html,,,,,,
ideal-ru.huawei.com,Welcome to nginx!,200,612,AS131444,HIPL-AS-AP Huawei IT Data Center in AP,SG,159.138.223.0/24,ideal-ru.huawei.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,,2023-04-28T00:53:52Z,2024-05-27T07:32:52Z,"CN=*.huawei.com, O=Huawei Technologies Co.\, Ltd, L=Shenzhen, ST=Guangdong, C=CN",*.huawei.com,"Huawei Technologies Co., Ltd",*.huawei.com,"CN=Actalis Organization Validated Server CA G3, O=Actalis S.p.A., L=Ponte San Pietro, ST=Bergamo, C=IT",Actalis Organization Validated Server CA G3,Actalis S.p.A.,149e4ec74a64be1e4d1ff17d31835fab,6b1bef0514b6fe3ca5f0b7773fcf4b2824a40d8b9d858f8f580ff249b3ebec06,True,ctls,ideal-ru.huawei.com,443,https://ideal-ru.huawei.com:443,https,text/html,GET,159.138.223.127,/,750988113,159.138.223.127,26,False,,PAAS-WEB,,,,,,,
ideal-sg.huawei.com,404 Not Found,404,535,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,,,,,,,,,,,,,,,,,,,,,80,http://ideal-sg.huawei.com:80,http,text/html,GET,119.8.177.143,/,1456319370,119.8.177.143,11,False,,,,,,,,,
ideal.huawei.com,,200,476,AS206798,UK-HUAWEI,GB,185.176.78.0/24,ideal.huawei.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,,2023-04-28T00:53:52Z,2024-05-27T07:32:52Z,"CN=*.huawei.com, O=Huawei Technologies Co.\, Ltd, L=Shenzhen, ST=Guangdong, C=CN",*.huawei.com,"Huawei Technologies Co., Ltd",*.huawei.com,"CN=Actalis Organization Validated Server CA G3, O=Actalis S.p.A., L=Ponte San Pietro, ST=Bergamo, C=IT",Actalis Organization Validated Server CA G3,Actalis S.p.A.,149e4ec74a64be1e4d1ff17d31835fab,6b1bef0514b6fe3ca5f0b7773fcf4b2824a40d8b9d858f8f580ff249b3ebec06,True,ctls,ideal.huawei.com,443,https://ideal.huawei.com:443,https,text/html,GET,185.176.78.127,/,750988113,185.176.78.127,13,False,,PAAS-WEB,,,,,,,
identity.apistore.huaweicloud.com,,404,157,AS55990,HWCSNET Huawei Cloud Service data center,CN,43.254.0.0/22,identity.apistore.huaweicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-07T01:26:02Z,2024-03-10T01:26:01Z,"CN=*.apistore.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.apistore.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",apistore.huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8c567a0ce3980006c72bc204cb41cf56,0559e1b0829123b271ea6e62226780e5aa84ea4cb12ef731c9ad6058b192dbb2,True,ctls,identity.apistore.huaweicloud.com,443,https://identity.apistore.huaweicloud.com:443,https,application/json,GET,43.254.0.94,/,-1891143693,43.254.0.94,2,False,,api-gateway,,,,,,,
iforum-de.c.huawei.com,,510,67,AS20940,AKAMAI-ASN1,NL,23.48.0.0/12,iforum-de.c.huawei.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-05-17T08:29:24Z,2023-06-18T08:29:23Z,"CN=*.c.huawei.com, O=华为终端有限公司, OU=CBG IT, L=东莞, ST=广东, C=CN",*.c.huawei.com,华为终端有限公司,c.huawei.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,66747668c3073a4c644a7a40d6175c4a,d0030edd9c4a2353a40879bf1b73fe8d4271d4d8a1abc2aa135d3f4b6df1c114,True,ctls,iforum-de.c.huawei.com,443,https://iforum-de.c.huawei.com:443,https,application/json,GET,23.32.238.81,/,2134835765,2a02:26f0:3500:12::1730:17bd,1,False,,elb,,HSTS,,,,,
ilearn.huaweicloud.com,404 Not Found!,404,26851,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,ilearn.huaweicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,True,2017-08-17T01:41:51Z,2027-08-15T01:41:51Z,"O=Default Company Ltd, L=Default City, C=XX",,Default Company Ltd,,"O=Default Company Ltd, L=Default City, C=XX",,Default Company Ltd,ea37e19c758a66f7d20c17cf7c276c63,72233debaa9b5bebdad8ba027e3c345cfe28547e5d614b0d2e32f7f99d784b62,,ctls,ilearn.huaweicloud.com,443,https://ilearn.huaweicloud.com:443,https,text/html,GET,114.116.24.121,/,-953321386,114.116.24.121,362,False,,CloudWAF,,,,,True,,
ilearningx.huawei.com,访问被拦截！,418,3302,AS55990,HWCSNET Huawei Cloud Service data center,CN,49.4.64.0/19,,,,,,,,,,,,,,,,,,,,,80,http://ilearningx.huawei.com:80,http,text/html,GET,49.4.56.29,/,-391755292,49.4.56.28,2,False,,CloudWAF,,,,,,,
image.apistore.huaweicloud.com,,404,157,AS55990,HWCSNET Huawei Cloud Service data center,CN,49.4.126.0/24,image.apistore.huaweicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-07T01:26:02Z,2024-03-10T01:26:01Z,"CN=*.apistore.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.apistore.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",apistore.huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8c567a0ce3980006c72bc204cb41cf56,0559e1b0829123b271ea6e62226780e5aa84ea4cb12ef731c9ad6058b192dbb2,True,ctls,image.apistore.huaweicloud.com,443,https://image.apistore.huaweicloud.com:443,https,application/json,GET,49.4.112.59,/,872990127,49.4.112.58,2,False,,api-gateway,,,,,,,
imap.saas.huaweicloud.com,,200,280,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,imap.saas.huaweicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-15T06:21:02Z,2024-03-18T06:21:01Z,"CN=*.saas.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.saas.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",saas.huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,bee8e3bec21c2aa2867f96922a993538,ac69760e622c2170f4ab4a612cbfea28e104f4d8b9d985e9bbe3d0ab2a6af879,True,ctls,imap.saas.huaweicloud.com,443,https://imap.saas.huaweicloud.com:443,https,text/html,GET,103.214.56.51,/,1116814835,103.214.56.52,14,False,unpkg.com,nginx,,Nginx,,,,,
imc-static-res.macroverse.huaweicloud.com,,200,1946,AS4837,CHINA169-BACKBONE CHINA UNICOM China169 Backbone,CN,218.12.0.0/16,macroverse.huaweicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-13T00:00:00Z,2024-01-12T23:59:59Z,"CN=macroverse.huaweicloud.com, O=华为技术有限公司, L=深圳市, ST=广东省, C=CN",macroverse.huaweicloud.com,华为技术有限公司,macroverse.huaweicloud.cn,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,53a47db242bf54df5ee11f01641b6d96,dc98cfa84804591196770164849b164e015aa12e3cfb4471c02d0ca3c5a4f6d9,,ctls,macroverse.huaweicloud.com,80,http://imc-static-res.macroverse.huaweicloud.com:80,http,text/html,GET,218.12.76.167,/,1114301902,218.12.76.170,45,False,*.iepp.imc-oneaccess.cn,CloudWAF,https://macroverse.huaweicloud.com/unified-login/#/portal-login?ind=macroverse,HSTS,,,,,
imc-static.macroverse.huaweicloud.com,403 Forbidden,403,150,AS134762,CHINANET-LIAONING-DALIAN-MAN CHINANET Liaoning province Dalian MAN network,CN,182.201.240.0/21,imc-static.macroverse.huaweicloud.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-15T00:00:00Z,2023-12-14T23:59:59Z,CN=imc-static.macroverse.huaweicloud.com,imc-static.macroverse.huaweicloud.com,,imc-static.macroverse.huaweicloud.com,"CN=Encryption Everywhere DV TLS CA - G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Encryption Everywhere DV TLS CA - G1,DigiCert Inc,6984bb56dadde59d8ce8a6309a971577,4e20f75dc842fb4a4b07d73ae0eddd1f4b771be3ef025a0b18021219bfe6c1f9,,ctls,imc-static.macroverse.huaweicloud.com,443,https://imc-static.macroverse.huaweicloud.com:443,https,text/html,GET,182.201.245.172,/,29599957,119.188.48.83,8,False,,openresty,,OpenResty,,,,,
img.huaweicloud.com,,504,34,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,img.huaweicloud.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-22T03:06:13Z,2024-03-25T03:06:12Z,"CN=*.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c5b218104e3eaf52148df35f3fa26f77,dc583d84c7c531a4ae2645fbf7d1ee9a9d49363fc95e13d38a261bcf00ae0bab,True,ctls,img.huaweicloud.com,443,https://img.huaweicloud.com:443,https,text/html,GET,2.17.100.178,/,-1922515208,2a02:26f0:480:c::210:f18a,2,False,,CloudWAF,,,,,,,
img2.huaweicloud.com,,504,34,AS20940,AKAMAI-ASN1,NL,23.48.0.0/12,img2.huaweicloud.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-22T03:06:13Z,2024-03-25T03:06:12Z,"CN=*.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c5b218104e3eaf52148df35f3fa26f77,dc583d84c7c531a4ae2645fbf7d1ee9a9d49363fc95e13d38a261bcf00ae0bab,True,ctls,img2.huaweicloud.com,443,https://img2.huaweicloud.com:443,https,text/html,GET,23.38.98.234,/,-1922515208,2a02:26f0:480:c::210:f18a,2,False,,CloudWAF,,,,,,,
imgocr.apistore.huaweicloud.com,,404,157,AS55990,HWCSNET Huawei Cloud Service data center,CN,49.4.126.0/24,imgocr.apistore.huaweicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-07T01:26:02Z,2024-03-10T01:26:01Z,"CN=*.apistore.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.apistore.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",apistore.huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8c567a0ce3980006c72bc204cb41cf56,0559e1b0829123b271ea6e62226780e5aa84ea4cb12ef731c9ad6058b192dbb2,True,ctls,imgocr.apistore.huaweicloud.com,443,https://imgocr.apistore.huaweicloud.com:443,https,application/json,GET,49.4.112.59,/,-2124654228,49.4.112.58,2,False,,api-gateway,,,,,,,
ims.huaweicloud.com,HWS OPSCenter Gateway,200,143,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,ims.huaweicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2023-02-14T03:41:06Z,2024-03-17T03:41:05Z,"CN=*.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,b49e2bf6e7781a48cdf63c3b0f2153b6,1fa3e43d9a085da988b22b4ab7ad222720188117b3b25fc10168ae5da52506ee,True,ctls,ims.huaweicloud.com,443,https://ims.huaweicloud.com:443,https,text/plain,GET,124.70.126.203,/,-1191488519,124.70.125.212,6,False,,CloudWAF,,,,,,,
imss-video.huawei.com,403 Forbidden,403,570,AS206798,UK-HUAWEI,GB,185.176.78.0/24,imss-video.huawei.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-06-20T01:07:31Z,2023-07-02T06:25:31Z,"CN=*.huawei.com, O=Huawei Technologies Co.\, Ltd, L=Shenzhen, ST=Guangdong, C=CN",*.huawei.com,"Huawei Technologies Co., Ltd",*.huawei.com,"CN=Actalis Organization Validated Server CA G3, O=Actalis S.p.A., L=Ponte San Pietro, ST=Bergamo, C=IT",Actalis Organization Validated Server CA G3,Actalis S.p.A.,8f30954f40c78d38e284d531ff34ba26,0931c046235904f9a24e7a858cc05951be824bf8fd6291634864995bf7c6d348,True,ctls,imss-video.huawei.com,443,https://imss-video.huawei.com:443,https,text/html,GET,185.176.78.190,/,-884776764,185.176.78.190,14,False,,nginx,,Nginx,,,,,
info.support.huawei.com,,200,554,AS136907,HWCLOUDS-AS-AP HUAWEI CLOUDS,HK,14.137.154.0/24,support.huawei.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-21T08:23:02Z,2023-08-20T03:12:02Z,"CN=*.huawei.com, O=Huawei Technologies Co.\, Ltd, L=Shenzhen, ST=Guangdong, C=CN",*.huawei.com,"Huawei Technologies Co., Ltd",*.huawei.com,"CN=Actalis Organization Validated Server CA G3, O=Actalis S.p.A., L=Ponte San Pietro, ST=Bergamo, C=IT",Actalis Organization Validated Server CA G3,Actalis S.p.A.,5026fddb29484f87dc784c38c65214bb,f96e3467c930d28618183dd1548c84b43ddf13fbd4a5ad390024def473566458,True,ctls,support.huawei.com,443,https://info.support.huawei.com:443,https,text/html,GET,14.137.139.105,/,978777875,14.137.139.105,13,False,,nginx,https://support.huawei.com/,Nginx,,,,,
innovation-g2.connect.huaweicloud.com,访问被拦截！,418,3313,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,innovation-g2.connect.huaweicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-19T03:01:02Z,2024-01-20T03:01:01Z,"CN=*.connect.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.connect.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",connect.huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,cef20ae0b7edc93d415b5e47bfa26144,791b884111842d7c677933f4b38f5c686662ffecd607203ed6917c1dd49f7bf0,True,ctls,innovation-g2.connect.huaweicloud.com,443,https://innovation-g2.connect.huaweicloud.com:443,https,text/html,GET,124.70.126.121,/,1182641152,124.70.126.96,2,False,,CloudWAF,,,,,,,
insurance.apistore.huaweicloud.com,,404,157,AS55990,HWCSNET Huawei Cloud Service data center,CN,43.254.0.0/22,insurance.apistore.huaweicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-07T01:26:02Z,2024-03-10T01:26:01Z,"CN=*.apistore.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.apistore.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",apistore.huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8c567a0ce3980006c72bc204cb41cf56,0559e1b0829123b271ea6e62226780e5aa84ea4cb12ef731c9ad6058b192dbb2,True,ctls,insurance.apistore.huaweicloud.com,443,https://insurance.apistore.huaweicloud.com:443,https,application/json,GET,43.254.0.94,/,-690899210,43.254.0.94,2,False,,api-gateway,,,,,,,
