input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_wildcard_certificate,tls_mismatched,final_url,tls_expired,csp_domains_,tls_self_signed,tls_emails_
identityfederation.uat.connect.telenet.be,,404,58,AS6848,TELENET-AS,BE,195.130.128.0/19,identityfederation.uat.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:41:41Z,2024-05-19T15:41:40Z,"CN=*.uat.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.uat.telenet.be,uat.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,06778d2d93f1088ce0c646c8d6249cc4,2fa889ecc48f443649c3069f403d2878a08316629380fc1ae730dfbcc5d66917,ctls,identityfederation.uat.connect.telenet.be,,443,https://identityfederation.uat.connect.telenet.be:443,https,,text/html,GET,195.130.147.98,/,-595662931,195.130.147.98,,1,False,,Telenet BV,True,,,,,,
idp.connect.telenet.be,Telenet BV - Sign In,200,25553,AS6848,TELENET-AS,BE,212.123.0.0/19,login.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:55:36Z,2023-07-15T08:55:35Z,"CN=prd.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",prd.connect.telenet.be,impersonation.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,aaaa82652d8dd1eb6125c1aceacb64d9,25875b29822fbbb3ffd0a9e455394957db09b44db2b6625430e1de2d1198100b,ctls,login.connect.telenet.be,,443,https://idp.connect.telenet.be:443,https,nginx,text/html,GET,212.123.29.184,/,-595662931,212.123.29.184,Nginx,323,False,,TELENET B.V.,,,https://login.connect.telenet.be/app/telenetprod_telenetcorporateapplications_1/exk5jovmwpOA7qse3416/sso/saml?SAMLRequest=fVJLc9owEP4rHl042fKDPKrBZNxSWs%2BEhgYnk%2Bklo5gNVmpLRrvEpL%2B%2Bwrgz9MJN0u63%2Bh47udk3tfcOFpXR6SgKwpEHujRrpTfp6KGY%2B9ejm%2BkEZVO3IttRpe9huwMkz%2BE0ir6Qsp3VwkhUKLRsAAWVYpUtbkUchKK1hkxpajZA9qhSVhG1gvOu64IuCYzd8DgMI%2F60uF2VFTTSVxpJ6hKYl89SptZ%2BuF18y8YPWdNokuN8E%2FmvQF%2FtZf745Ouqmlc%2F3%2F7cN3LLvMdBDXO%2FOzjiDvJ%2BGrmnME788MIPPxVxIuIrkVz%2FYt7MCVJaUo86UEPHrTYbpYPSaA0lBQQ1aKDgBbhsWz5cnbb183AujW2NlQSuXquyn4bPEYf974s389507V12tUVIxtElRzT84B3zloM9n5XuTT%2Fr5cuxCcX3olj6y7tVwY7hiF6mPUnl%2FCCJCPbAkHlzYxtJ59sPLy6D175VgCZFH2w6hKjW7Yk9E37C59%2Fm%2FHD4fLY0zpcPL6tr032x4KxKGdkdMD49ov5fself&RelayState=id-Hogjox1IhN7LTS4Gl58JbRMCGPZRvKPPD1XnMll3&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=c41WQKPRfV3OBFC66ZUNPZNvjP%2Fv4aahEwVQQkw0qL2JMppCUJAHVHGjBOv2PcKXFNc2HfrLnk3cPd54dSqmTgE3%2Fg1CkOTXGWGR%2BV6%2BQRKdAVguJyVYhdWE3DVP14KQL37ybBGyfQe3kOBczy84YOHOpIAOpDXNqfOks0L%2FwnBFMoRZTJUsJg4AU0k357b2SkF7IHP93UfwDBAA4sfvhxvZXiRdGpseGf1gE1YFV9Qz5l8AIWlxmvYbPNIgWyCptK3SiGdcuXtK2H3w%2Fz6MqUnMEnxGToHKC9hZHXBks0uBdpNFlp1gzZxA%2FfQ9yj6XMi%2F7tYsYXE%2BlEnSYBt7aoA%3D%3D,,,,
ihd.telenet.be,404 Not Found,404,612,AS6848,TELENET-AS,BE,195.130.128.0/19,,,,,,,,,,,,,,,,,,,80,http://ihd.telenet.be:80,http,Apache,text/html,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,,,,,,,,
iimahd.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://iimahd.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
img-corona.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://img-corona.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
img.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://img.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
imgcorona-spending.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://imgcorona-spending.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
imgcorona.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://imgcorona.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
impersonation.dvp.connect.telenet.be,My Apps Dashboard | Telenet BV - imp-dvp,200,8964,AS16509,AS16509,Unknown,35.80.0.0/12,impersonation.dvp.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T07:58:51Z,2023-07-15T07:58:50Z,"CN=dvp.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",dvp.connect.telenet.be,impersonation.dvp.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,f19a58d7d5ca6bb393995661d9f21232,05f017dd5e3f9ff805e83a03f665a1c53b589c8c4b108e99a5cc8de0f6197535,ctls,impersonation.dvp.connect.telenet.be,,443,https://impersonation.dvp.connect.telenet.be:443,https,nginx,text/html,GET,35.71.186.154,/,-599803935,52.223.7.228,Nginx,183,False,,TELENET B.V.,,,https://impersonation.dvp.connect.telenet.be/app/UserHome?iss=https%3A%2F%2Fimpersonation.dvp.connect.telenet.be&session_hint=AUTHENTICATED,,http://localhost:65131,,
impersonation.edp.connect.telenet.be,My Apps Dashboard | Telenet BV - imp-edp,200,8964,AS16509,AS16509,Unknown,52.223.0.0/17,impersonation.edp.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-10T08:28:45Z,2023-07-12T08:28:44Z,"CN=edp.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",edp.connect.telenet.be,impersonation.edp.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,5059d630583b84a995908f7de2ee65c2,eda4cfcc35b135740dcb0823c91c1891dcd31047bd8457ccf5ab5acfcebe1ebe,ctls,impersonation.edp.connect.telenet.be,,443,https://impersonation.edp.connect.telenet.be:443,https,nginx,text/html,GET,52.223.7.228,/,-599803935,35.71.186.154,Nginx,183,False,,TELENET B.V.,,,https://impersonation.edp.connect.telenet.be/app/UserHome?iss=https%3A%2F%2Fimpersonation.edp.connect.telenet.be&session_hint=AUTHENTICATED,,telenet-imp-edp.oktapreview.com,,
impersonation.int.connect.telenet.be,My Apps Dashboard | Telenet BV - imp-int,200,10605,AS16509,AS16509,Unknown,52.223.0.0/17,impersonation.int.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:03:49Z,2023-07-15T08:03:48Z,"CN=int.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",int.connect.telenet.be,impersonation.int.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6b1c0670929fc0a64f09beeedb51ab39,8af6b670046cb960f81b91383abb2e58eac8841eb91f46ed74d3f6d6d00b6133,ctls,impersonation.int.connect.telenet.be,,443,https://impersonation.int.connect.telenet.be:443,https,nginx,text/html,GET,52.223.7.228,/,-599803935,35.71.186.154,Nginx,183,False,,TELENET B.V.,,,https://impersonation.int.connect.telenet.be/app/UserHome?iss=https%3A%2F%2Fimpersonation.int.connect.telenet.be&session_hint=AUTHENTICATED,,http://127.0.0.1:65121,,
impersonation.mre.connect.telenet.be,My Apps Dashboard | Telenet BV - imp-mre,200,10605,AS16509,AS16509,Unknown,52.223.0.0/17,impersonation.mre.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T07:23:49Z,2023-07-15T07:23:48Z,"CN=mre.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",mre.connect.telenet.be,impersonation.mre.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,001e05903bc824ef5889cfe123e12418,e05351db2e1ccd7a1aeef01f6ae2112f2750b1d6bbf1d9b6afbd467ee3086faa,ctls,impersonation.mre.connect.telenet.be,,443,https://impersonation.mre.connect.telenet.be:443,https,nginx,text/html,GET,52.223.7.228,/,-599803935,35.71.186.154,Nginx,183,False,,TELENET B.V.,,,https://impersonation.mre.connect.telenet.be/app/UserHome?iss=https%3A%2F%2Fimpersonation.mre.connect.telenet.be&session_hint=AUTHENTICATED,,http://127.0.0.1:65121,,
impersonation.sup.connect.telenet.be,My Apps Dashboard | Telenet BV - imp-sup,200,10605,AS16509,AS16509,Unknown,35.80.0.0/12,impersonation.sup.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:14:22Z,2023-07-15T08:14:21Z,"CN=sup.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",sup.connect.telenet.be,impersonation.sup.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,cad455d2b3867ef7e4af5ae6cb9e026b,3ec701c1de454a753b0a402482aa8e066da33b6a09a03cafb200008f0ffb32e3,ctls,impersonation.sup.connect.telenet.be,,443,https://impersonation.sup.connect.telenet.be:443,https,nginx,text/html,GET,35.71.186.154,/,-599803935,52.223.7.228,Nginx,183,False,,TELENET B.V.,,,https://impersonation.sup.connect.telenet.be/app/UserHome?iss=https%3A%2F%2Fimpersonation.sup.connect.telenet.be&session_hint=AUTHENTICATED,,*.mtls.oktapreview.com,,
impersonation.uat.connect.telenet.be,My Apps Dashboard | Telenet BV - imp-uat,200,8964,AS16509,AS16509,Unknown,52.223.0.0/17,impersonation.uat.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T15:13:08Z,2023-07-15T15:13:07Z,"CN=uat.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",uat.connect.telenet.be,impersonation.uat.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9e6f47db6b98161b4c0c18acc6880f10,d9e7a841689517ed28b7305edeb82ed8051586f754bd4272480e937d1be65ccc,ctls,impersonation.uat.connect.telenet.be,,443,https://impersonation.uat.connect.telenet.be:443,https,nginx,text/html,GET,52.223.7.228,/,-599803935,35.71.186.154,Nginx,183,False,,TELENET B.V.,,,https://impersonation.uat.connect.telenet.be/app/UserHome?iss=https%3A%2F%2Fimpersonation.uat.connect.telenet.be&session_hint=AUTHENTICATED,,login.okta.com,,
impersonationapp.dvp.connect.telenet.be,Telenet BV - imp-dvp - Sign In,200,19034,AS16509,AS16509,Unknown,18.184.0.0/15,impersonation.dvp.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T07:58:51Z,2023-07-15T07:58:50Z,"CN=dvp.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",dvp.connect.telenet.be,impersonation.dvp.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,f19a58d7d5ca6bb393995661d9f21232,05f017dd5e3f9ff805e83a03f665a1c53b589c8c4b108e99a5cc8de0f6197535,ctls,impersonation.dvp.connect.telenet.be,,80,http://impersonationapp.dvp.connect.telenet.be:80,http,nginx,text/html,GET,18.185.160.194,/,1344368402,35.157.84.4,Nginx,511,False,,TELENET B.V.,,,https://impersonation.dvp.connect.telenet.be/oauth2/ausqe6qx6jkG54frB0x6/v1/authorize?response_type=code&client_id=0oaqhtbggldCZsfgy0x6&scope=profile%20email%20openid&state=MQcOmJt0W8nuND4Ag5JJRCsdiOxN1DLzhftjYQYlA34%3D&redirect_uri=http://impersonationapp.dvp.connect.telenet.be/login/oauth2/code/okta&nonce=NPmJg8PEWjDHCDhlXGlZx-Wil_7lYIdGpe41XI9n-No&code_challenge=rF-g8379-8hDF7xgzsqiUwIwQEkMLLLQH66f5mRX_FU&code_challenge_method=S256,,,,
impersonationapp.int.connect.telenet.be,Telenet BV - imp-int - Sign In,200,18898,AS16509,AS16509,Unknown,18.184.0.0/15,impersonation.int.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:03:49Z,2023-07-15T08:03:48Z,"CN=int.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",int.connect.telenet.be,impersonation.int.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6b1c0670929fc0a64f09beeedb51ab39,8af6b670046cb960f81b91383abb2e58eac8841eb91f46ed74d3f6d6d00b6133,ctls,impersonation.int.connect.telenet.be,,80,http://impersonationapp.int.connect.telenet.be:80,http,nginx,text/html,GET,18.185.160.194,/,2095155567,35.157.84.4,Nginx,511,False,,TELENET B.V.,,,https://impersonation.int.connect.telenet.be/oauth2/ausqe6rrbnmW6XQfX0x6/v1/authorize?response_type=code&client_id=0oaqjhxmm0Jq3lMOd0x6&scope=profile%20email%20openid&state=fvLRnEhz32B-IsibK2640L1GxsRtgtec0_h6zOWriXQ%3D&redirect_uri=http://impersonationapp.int.connect.telenet.be/login/oauth2/code/okta&nonce=_SOlphwUpfUKzec4ruXD9CZ4Rec2EqMZMXinMuAJASg&code_challenge=osraxy8AEvBGXmgUcoPJSMuFqNjeNQ49RU0K0XEaPfk&code_challenge_method=S256,,,,
impersonationapp.mre.connect.telenet.be,Telenet BV - imp-mre - Sign In,200,18746,AS16509,AS16509,Unknown,18.184.0.0/15,impersonation.mre.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T07:23:49Z,2023-07-15T07:23:48Z,"CN=mre.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",mre.connect.telenet.be,impersonation.mre.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,001e05903bc824ef5889cfe123e12418,e05351db2e1ccd7a1aeef01f6ae2112f2750b1d6bbf1d9b6afbd467ee3086faa,ctls,impersonation.mre.connect.telenet.be,,80,http://impersonationapp.mre.connect.telenet.be:80,http,nginx,text/html,GET,18.185.160.194,/,2095155567,35.157.84.4,Nginx,513,False,,TELENET B.V.,,,https://impersonation.mre.connect.telenet.be/oauth2/ausqe6j18z8k5og7E0x6/v1/authorize?response_type=code&client_id=0oaqjnkazUuBaJ8hj0x6&scope=profile%20email%20openid&state=WXbGhcZl3k6gUmY65wLpeMsD8_CJzsSRLmT55_cQ1xo%3D&redirect_uri=http://impersonationapp.mre.connect.telenet.be/login/oauth2/code/okta&nonce=l0uM2rhvsoOqF9laZOadpWtOMpRbMzI07MR66SWXUrI&code_challenge=1aScU4jbjc2bhLshnfimzk6GbZrKY1MI9HxuT0qUTa4&code_challenge_method=S256,,,,
impersonationapp.sup.connect.telenet.be,Telenet BV - imp-sup - Sign In,200,19028,AS16509,AS16509,Unknown,18.184.0.0/15,impersonation.sup.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:14:22Z,2023-07-15T08:14:21Z,"CN=sup.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",sup.connect.telenet.be,impersonation.sup.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,cad455d2b3867ef7e4af5ae6cb9e026b,3ec701c1de454a753b0a402482aa8e066da33b6a09a03cafb200008f0ffb32e3,ctls,impersonation.sup.connect.telenet.be,,80,http://impersonationapp.sup.connect.telenet.be:80,http,nginx,text/html,GET,18.185.160.194,/,1344368402,35.157.84.4,Nginx,511,False,,TELENET B.V.,,,https://impersonation.sup.connect.telenet.be/oauth2/ausqe6l4wbTiArqXO0x6/v1/authorize?response_type=code&client_id=0oaqjphv6KQJxdJC50x6&scope=profile%20email%20openid&state=bJ7AIlzmm3mKWXK2xeHr1X0DSX6jbNbBYqZ4BjZd8d4%3D&redirect_uri=http://impersonationapp.sup.connect.telenet.be/login/oauth2/code/okta&nonce=9whNzoG8Rhv_A7pjwJXsX2Baq-c9Ev3qk4EAhjnsa7k&code_challenge=ZYJXBloh_6IqJZmS-1Y_cEq8YTBFmNaJUMXr3XP5Kto&code_challenge_method=S256,,,,
impersonationapp.trg.connect.telenet.be,Telenet BV - imp-trg - Sign In,200,19144,AS16509,AS16509,Unknown,52.60.0.0/16,impersonation.trg.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:16:37Z,2023-07-15T08:16:36Z,"CN=trg.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",trg.connect.telenet.be,impersonation.trg.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,cedb4e28290190c8ec96b9007781c8de,3f26db41a0b9e5671613abaac19df3fc61ff3ad90bee3ab17885008b26f76232,ctls,impersonation.trg.connect.telenet.be,,80,http://impersonationapp.trg.connect.telenet.be:80,http,nginx,text/html,GET,52.57.124.122,/,2095155567,52.59.117.156,Nginx,511,False,,TELENET B.V.,,,https://impersonation.trg.connect.telenet.be/oauth2/ausqe6l6c8sld8ULJ0x6/v1/authorize?response_type=code&client_id=0oaqjtzftRUD3gpEe0x6&scope=profile%20email%20openid&state=_d9WizK35-ReJoBClyZ5LND7TiKV4u5nx7hjJSO6JPg%3D&redirect_uri=http://impersonationapp.trg.connect.telenet.be/login/oauth2/code/okta&nonce=1efMFgqrMZ42YY4oFdYTafeodeb4meS0RCWh8LRo31I&code_challenge=a8jHnSlZ7ICT3rwbQ0kLTgkQITRGfN56jUBZgxx4lk8&code_challenge_method=S256,,,,
info.telenet.be,404 Not Found,404,612,AS6848,TELENET-AS,BE,195.130.128.0/19,,,,,,,,,,,,,,,,,,,80,http://info.telenet.be:80,http,Apache,text/html,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,,,,,,,,
info.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://info.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
inoxdesign.be.apache52.cloud.telenet.be,"Inox en metalen trappen, trapleuningen, balustrades",200,9960,AS42018,HOSTBASKET-BACKBONE,BE,85.255.200.0/21,inoxdesign.be.apache52.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-04-07T00:00:00Z,2023-05-07T23:59:59Z,CN=inoxdesign.be,inoxdesign.be,www.inoxdesign.be,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,8ca140ef61686f8282607a6fb40f9772,956224b43ea53446ff6a4654dfcea266185622923cacc1a7d62f044f7c79d037,ctls,inoxdesign.be.apache52.cloud.telenet.be,,443,https://inoxdesign.be.apache52.cloud.telenet.be:443,https,nginx,text/html,GET,85.255.199.142,/,740155185,85.255.199.142,Nginx,102,False,,,,True,,True,,,
insideout.telenet.be,404 Not Found,404,612,AS6848,TELENET-AS,BE,195.130.128.0/19,,,,,,,,,,,,,,,,,,,80,http://insideout.telenet.be:80,http,Apache,text/html,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,,,,,,,,
inst.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://inst.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
internet.telenet.be,404 Not Found,404,612,AS6848,TELENET-AS,BE,195.130.128.0/19,,,,,,,,,,,,,,,,,,,80,http://internet.telenet.be:80,http,Apache,text/html,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,,,,,,,,
