new,host,a,aaaa,soa,status_code,ns,mx,txt,cname,cdn,cdn-name,caa,ptr,has_internal_ips,internal_ips
[x],mededeci.yelo.prd.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],mededeci.yelo.pst.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],mededeci.yelo.sup.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],mededeci.yelo.uat.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],media.cloud.telenet.be,85.255.196.73,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],media.telenet.be,212.123.1.58,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],meldingen.int.telenet.be,195.162.204.155,2a02:1800:1e1:6002::4,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,vrnmctvip.int.telenet.be,,,,,,
[x],meldingen.prd.telenet.be,195.162.197.137,2a02:1800:120:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.prd.telenet.be,,,,,,
[x],meldingen.sup.telenet.be,195.162.204.154,2a02:1800:1e1:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.sup.telenet.be,,,,,,
[x],meldingen.telenet.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],meldingen.trg.telenet.be,,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.trg.telenet.be,,,,,,
[x],meldingen.uat.telenet.be,195.162.204.152,2a02:1800:1e1:6002::5,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.uat.telenet.be,,,,,,
[x],meteo.telenet.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],metrics.base.be,,,"ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,,"metrics.prd.base.be, base.be.sc.omtrdc.net",,,,,,
[x],metrics.prd.base.be,"63.140.62.160, 63.140.62.164, 63.140.62.135",,"ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,,base.be.sc.omtrdc.net,,,,,,
[x],metrics.prd.telenet.be,"63.140.62.135, 63.140.62.160, 63.140.62.164",,"ns201.adobe.net, hostmaster.adobe.com",NOERROR,"ns204.adobe.net, ns206.adobe.net, ns401.adobe.net, ns402.adobe.net, ns403.adobe.net, ns404.adobe.net, ns203.adobe.net, ns202.adobe.net, ns201.adobe.net, ns205.adobe.net",,,telenet.be.sc.omtrdc.net,,,,,,
[x],metrics.telenet.be,"63.140.62.160, 63.140.62.164, 63.140.62.135",,"ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,,"metrics.prd.telenet.be, telenet.be.sc.omtrdc.net",,,,,,
[x],mft.connect.telenet.be,,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,b2bisecrlyvip.prd.connect.telenet.be,,,,,,
[x],mgmt.apigateway.yelo.edp.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],mgmt.apigateway.yelo.fut.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],mgmt.apigateway.yelo.pst.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],mgmt.apigateway.yelo.sup.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],mgmt.apigateway.yelo.uat.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],mgmt.ybelt.pst.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be","mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],mgmt.ybelt.sup.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],mgmt.ybelt.uat.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],mgmt.yelo.edp.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],mgmt.yelo.fut.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],mgmt.yelo.prd.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be","mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],mgmt.yelo.pst.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be","mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],mgmt.yelo.sup.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be","mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],mgmt.yelo.uat.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],mijn-4.dvp.telenet.be,213.224.233.3,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip-4.dvp.telenet.be,,,,,,
[x],mijn-4.edp.telenet.be,213.224.233.2,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip-4.edp.telenet.be,,,,,,
[x],mijn-4.prd.telenet.be,213.224.232.1,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,adccusVip-4.prd.telenet.be,,,,,,
[x],mijn-4.trg.telenet.be,213.224.233.193,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip-4.trg.telenet.be,,,,,,
[x],mijn-4.uat.telenet.be,213.224.233.129,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip-4.uat.telenet.be,,,,,,
[x],mijn-46.dvp.telenet.be,213.224.233.3,2a02:1800:1e0:6003::f,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip.dvp.telenet.be,,,,,,
[x],mijn-46.edp.telenet.be,213.224.233.2,2a02:1800:1e0:6003::8,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.edp.telenet.be,,,,,,
[x],mijn-46.prd.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all",adccusVip.prd.telenet.be,,,,,,
[x],mijn-46.sup.telenet.be,213.224.233.4,2a02:1800:1e0:6003::16,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.sup.telenet.be,,,,,,
[x],mijn-46.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all","mijn-46.prd.telenet.be, adccusVip.prd.telenet.be",,,,,,
[x],mijn-46.uat.telenet.be,213.224.233.129,2a02:1800:1e0:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.uat.telenet.be,,,,,,
[x],mijn-6.int.telenet.be,,2a02:1800:1e0:6003::1d,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip-6.int.telenet.be,,,,,,
[x],mijn-6.prd.telenet.be,,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip-6.prd.telenet.be,,,,,,
[x],mijn-6.trg.telenet.be,,2a02:1800:1e0:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip-6.trg.telenet.be,,,,,,
[x],mijn-6.uat.telenet.be,,2a02:1800:1e0:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip-6.uat.telenet.be,,,,,,
[x],mijn.dvp.telenet.be,213.224.233.3,2a02:1800:1e0:6003::f,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip.dvp.telenet.be,,,,,,
[x],mijn.int.telenet.be,,2a02:1800:1e0:6003::1d,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,adccusVip.int.telenet.be,,,,,,
[x],mijn.prd.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all",adccusVip.prd.telenet.be,,,,,,
[x],mijn.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,"v=spf1, include:_spf.telenet-ops.be, ~all","mijn.prd.telenet.be, adccusVip.prd.telenet.be",,,,,,
[x],mijn.trg.telenet.be,213.224.233.193,2a02:1800:1e0:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip.trg.telenet.be,,,,,,
[x],mijn.uat.telenet.be,213.224.233.129,2a02:1800:1e0:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.uat.telenet.be,,,,,,
[x],mijncms.dvp.telenet.be,195.162.204.157,2a02:1800:1e1:6002::2,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.dvp.telenet.be,,,,,,
[x],mijncms.edp.telenet.be,195.162.204.159,2a02:1800:1e1:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.edp.telenet.be,,,,,,
[x],mijncms.int.telenet.be,195.162.204.155,2a02:1800:1e1:6002::4,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.int.telenet.be,,,,,,
[x],mijncms.prd.telenet.be,195.162.197.137,2a02:1800:120:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.prd.telenet.be,,,,,,
[x],mijncms.sup.telenet.be,195.162.204.154,2a02:1800:1e1:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.sup.telenet.be,,,,,,
[x],mijncms.telenet.be,195.162.197.137,2a02:1800:120:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"mijncms.prd.telenet.be, vrnmctvip.prd.telenet.be",,,,,,
[x],mijncms.trg.telenet.be,195.162.204.151,2a02:1800:1e1:6002::7,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.trg.telenet.be,,,,,,
[x],mira.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],mirrorschooplacestilityponeocovidev.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],misp.cloud.telenet.be,"3.77.67.166, 52.28.118.13",,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,misp-lb-1652412971.eu-central-1.elb.amazonaws.com,,,,,,
[x],mk.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],mkt-custom.telenet.be,213.224.154.168,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,,,,,,,
[x],mkt.base.be,213.224.154.168,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,smtp.mkt.telenet.be,v=spf1 mx a ip4:213.224.154.128/27 ip4:213.224.154.176/28 ip4:195.130.132.45 ip4:213.224.155.96/27 -all,,,,,,,
[x],mkt.prd.telenet.be,213.224.154.168,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,simvip.prd.telenet.be,,,,,,
[x],mkt.telenet.be,213.224.154.168,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",smtp.mkt.telenet.be,v=spf1 mx a ip4:213.224.154.128/27 ip4:213.224.154.176/28 ip4:195.130.132.45 ip4:213.224.155.96/27 -all,,,,,,,
[x],mlp.int.telenet.be,213.224.233.5,2a02:1800:1e0:6003::1d,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.int.telenet.be,,,,,,
[x],mlp.prd.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all",adccusvip.prd.telenet.be,,,,,,
[x],mlp.uat.telenet.be,213.224.233.129,2a02:1800:1e0:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.uat.telenet.be,,,,,,
[x],mm-2-114-122-1s.telenet.be,,,,NOERROR,,,,,,,,,,
[x],mm-213-152-122-ss.telenet.be,,,,NOERROR,,,,,,,,,,
[x],mmess.telenet.be,,,,NOERROR,,,,,,,,,,
[x],mms.base.be,195.162.221.38,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,v=spf1 include:_spf.telenet-ops.be ~all,,,,,,,
[x],mms.telenet.be,195.162.221.38,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],mobielediensten.telenet.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,"redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],mobile-gateway.int.digitalsecurity.telenet.be,"18.159.91.35, 18.156.50.71, 54.93.135.120","2a05:d014:3af:9f0b:c2e:2cc8:9393:a909, 2a05:d014:3af:9f03:d324:9ec1:fdc:beee, 2a05:d014:3af:9f01:1766:bb5:c96c:274b","ns-1714.awsdns-22.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/dualstack=true,external-dns/owner=isp-tln-pre-prod,external-dns/resource=ingress/isp/isp-tln-pre-prod-gateway-gateway-service",,,,,,,
[x],mobile-gateway.prd.digitalsecurity.telenet.be,"52.58.22.245, 3.69.97.182, 18.159.43.156","2a05:d014:e42:c302:16e3:a6ff:a1ba:435d, 2a05:d014:e42:c303:4f92:2cf1:71fc:6ded, 2a05:d014:e42:c304:5dc1:44fa:b9b8:f609","ns-1646.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/dualstack=true,external-dns/owner=isp-tln-prod,external-dns/resource=ingress/isp/isp-tln-prod-gateway-gateway-service",,,,,,,
[x],mobile-insights.ipbb.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],mobile.base.be,195.130.154.23,,"ns.be.hostbasket.com, postmaster.base.hostbasket.com",NOERROR,,,,mobile.base.hostbasket.com,,,,,,
[x],mobileactivation.edp.telenet.be,213.224.233.2,2a02:1800:1e0:6003::8,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.edp.telenet.be,,,,,,
[x],mobileactivation.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all","mobileactivation.prd.telenet.be, adccusvip.prd.telenet.be",,,,,,
[x],mobileactivation.trg.telenet.be,213.224.233.193,2a02:1800:1e0:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip.trg.telenet.be,,,,,,
[x],mobilemail.base.be,217.112.80.79,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,,,,,,,
[x],moneocovid19.sa.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],monitoring.cloud.telenet.be,"46.183.74.55, 46.183.72.15",,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],motive.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],mounir.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],mpa.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",smtp.telenet-ops.be,,,,,,,,
[x],mpk.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],mre.base.be,,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,,,,,,,,
[x],msoid.9lives.be,"40.126.32.74, 20.190.160.22, 40.126.32.138, 20.190.160.17, 40.126.32.140, 40.126.32.72, 20.190.160.20, 40.126.32.136",,"tm1.dns-tm.com, hostmaster.trafficmanager.net, internal.akadns.net, hostmaster.akamai.com",NOERROR,,,,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.akadns.net, www.tm.a.prd.aadg.trafficmanager.net",True,azure,,,,
[x],msps.devtools.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be","mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],mta-sts.telenet.be,195.130.131.34,2a02:1800:100:17::34,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],mta01-comm.int.telenet.be,213.224.154.177,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],mta03.comm.telenet.be,213.224.154.131,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],mta04.comm.telenet.be,213.224.154.132,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],mta05.comm.telenet.be,,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],mta06.comm.telenet.be,213.224.154.134,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],mta08.comm.telenet.be,213.224.154.136,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,,,,,,,
[x],mta11.comm.telenet.be,213.224.154.139,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],mta12.comm.telenet.be,213.224.154.140,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],mta13.comm.telenet.be,213.224.154.141,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,213.224.154.141,,
[x],mudmask.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],music.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],mvh.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],my.cloud.telenet.be,85.255.196.73,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],myaccount.telenet.be,85.255.196.73,,"ns.fr.hostbasket.com, postmaster.telenethosting.be",NOERROR,,,,myaccount.telenethosting.be,,,,,,
[x],mybill.services.telenet.be,195.130.147.39,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],mybill.servicesuat.telenet.be,,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],mybill.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all","mlp.prd.telenet.be, adccusvip.prd.telenet.be",,,,,,
[x],mybusinessphone.dvp.telenet.be,195.162.204.157,2a02:1800:1e1:6002::2,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.dvp.telenet.be,,,,,,
[x],mybusinessphone.edp.telenet.be,195.162.204.159,2a02:1800:1e1:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,vrnmctvip.edp.telenet.be,,,,,,
[x],mybusinessphone.lab.telenet.be,212.88.238.69,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],mybusinessphone.prd.telenet.be,195.162.197.137,2a02:1800:120:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.prd.telenet.be,,,,,,
[x],mybusinessphone.uat.telenet.be,,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.uat.telenet.be,,,,,,
[x],mycloud2.telenet.be,85.255.196.73,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],myfreephonebusiness.prd.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all",adccusVip.prd.telenet.be,,,,,,
[x],myfreephonebusiness.telenet.be,,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"myfreephonebusiness.prd.telenet.be, adccusVip.prd.telenet.be",,,,,,
[x],myfreephonebusiness.uat.telenet.be,213.224.233.129,2a02:1800:1e0:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip.uat.telenet.be,,,,,,
[x],myhome.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],mysecuritypackpro.prd.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all",adccusvip.prd.telenet.be,,,,,,
[x],mysecuritypackpro.uat.telenet.be,213.224.233.129,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.uat.telenet.be,,,,,,
[x],mysettings.cloud.telenet.be,85.255.196.73,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],mysql06.cloud.telenet.be,85.255.199.15,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],mysql08.cloud.telenet.be,85.255.199.21,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],mysql09.cloud.telenet.be,85.255.199.129,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],mywifibusiness.prd.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,"v=spf1, include:_spf.telenet-ops.be, ~all",adccusvip.prd.telenet.be,,,,,,
[x],mywifibusiness.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all","mywifibusiness.prd.telenet.be, adccusvip.prd.telenet.be",,,,,,
[x],mywifibusiness.uat.telenet.be,213.224.233.129,2a02:1800:1e0:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.uat.telenet.be,,,,,,
[x],na2.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],naanocm01.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],naapuat01.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be","mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],naphobo01.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],napnocm01.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],nas-system-admin.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],nas-webgate.prd.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be","mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],naswiki.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be","mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
