input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,tls_wildcard_certificate,final_url,csp_domains_,tls_expired,cdn_name,cdn
local.work.weixin.qq.com,,404,,local.work.weixin.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2024-05-11T23:59:59Z,"CN=work.weixin.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",work.weixin.qq.com,Tencent Technology (Shenzhen) Company Limited,open.wecom.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,ef0d6b4e6d31a048c005d75af771abf0,21cfe4ee1f9ddbdba8c824e6325d4fa5f1a889e48e0646d16c31da20a65a854d,ctls,local.work.weixin.qq.com,443,https://local.work.weixin.qq.com:443,https,nginx,,GET,109.244.160.22,/,-1840324437,2402:4e00:1620:1900:0:9651:c6fd:5ff5,Nginx,1,False,True,True,,,,,
log.mocha.qq.com,404 Not Found,404,317,log.mocha.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-04T06:16:01Z,2023-08-05T06:16:00Z,"CN=*.baobao.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.baobao.qq.com,Shenzhen Tencent Computer Systems Company Limited,baobao.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,ce2093af18f0a8aae2bbe5aeb6a39e3a,7a9b7babdfee39e6ec549cc9b1f5633d26db25629a12e270c681fc8cd08e24a7,ctls,log.mocha.qq.com,443,https://log.mocha.qq.com:443,https,Apache,text/html,GET,109.244.161.195,/,-1510540111,109.244.161.195,Apache,10,False,True,True,,,,,
log.tbs.qq.com,,200,7,log.tbs.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2024-02-08T23:59:59Z,"CN=feb10-2023-2.ias.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",feb10-2023-2.ias.qq.com,Shenzhen Tencent Computer Systems Company Limited,zjbl.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,e03513e2814f225365815b411d7b99d3,214a96ab34c0add86d73d211f13af1870af34e96b5713dbba6ca6ffd73b26ebb,ctls,log.tbs.qq.com,443,https://log.tbs.qq.com:443,https,,text/html,GET,129.226.107.80,/,-1473157222,2402:4e00:1020:1400:0:91cd:1179:d3c3,,1,False,,,,,,,
log.tpns.hk.tencent.com,,404,9,log.tpns.hk.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-03-15T23:59:59Z,"CN=*.tpns.hk.tencent.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.tpns.hk.tencent.com,Shenzhen Tencent Computer Systems Company Limited,tpns.hk.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,e984b3b9cfa9e49e60426197ddfddc17,785463196a6bea987dc64ba25dfccd352136abef8057baef7e1e64f42f35ca16,ctls,log.tpns.hk.tencent.com,443,https://log.tpns.hk.tencent.com:443,https,,text/plain,GET,129.226.99.57,/,-429073533,129.226.99.57,,1,False,,True,,,,,
log.tpns.sgp.tencent.com,,404,9,log.tpns.sgp.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-03-15T23:59:59Z,"CN=*.tpns.sgp.tencent.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.tpns.sgp.tencent.com,Shenzhen Tencent Computer Systems Company Limited,tpns.sgp.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,b4c4af66d751d40c2c2d5699f1d61226,0fa44c12ed0cffa2d375b66b556d5058a6c31fadcff733e74e14ad36140b7327,ctls,log.tpns.sgp.tencent.com,443,https://log.tpns.sgp.tencent.com:443,https,,text/plain,GET,119.28.121.254,/,-429073533,119.28.121.254,,1,False,,True,,,,,
log.tpns.sh.tencent.com,,404,9,log.tpns.sh.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-03-15T23:59:59Z,"CN=*.tpns.sh.tencent.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.tpns.sh.tencent.com,Shenzhen Tencent Computer Systems Company Limited,tpns.sh.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,9388d6a245331e1df980391e1ed797bc,a9fd97f0edc1d822ccd1bfcf279a52786b60bf52bbc8ea058acd2d1c6230519f,ctls,log.tpns.sh.tencent.com,443,https://log.tpns.sh.tencent.com:443,https,,text/plain,GET,81.68.134.17,/,-429073533,121.4.8.102,,1,False,,True,,,,,
log.tpns.tencent.com,,404,9,log.tpns.tencent.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-06-15T07:07:59Z,2023-07-17T07:07:58Z,"CN=*.tpns.tencent.com, O=深圳市腾讯计算机系统有限公司, L=深圳市, ST=广东省, C=CN",*.tpns.tencent.com,深圳市腾讯计算机系统有限公司,tpns.tencent.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,d9f3ff428ba11f85047dfde7cec49546,969d5a2d240a139a8bb1ab88f7edacbed9a4d09415f6eb16834230df0e781fc4,ctls,log.tpns.tencent.com,443,https://log.tpns.tencent.com:443,https,,text/plain,GET,1.14.225.74,/,-429073533,1.14.225.56,,1,False,,True,,,,,
log.tpns.test.tencent.com,,404,9,log.tpns.test.tencent.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-07-12T10:15:49Z,2023-08-13T10:15:48Z,"CN=*.tpns.test.tencent.com, O=深圳市腾讯计算机系统有限公司, L=深圳市, ST=广东省, C=CN",*.tpns.test.tencent.com,深圳市腾讯计算机系统有限公司,tpns.test.tencent.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f16e41b4bf3bbd9777aaa7df48565d77,3405240a9c2abfbf7ea4830da35e52b38b545fad5a3265f099b5a6a21565d8ab,ctls,log.tpns.test.tencent.com,443,https://log.tpns.test.tencent.com:443,https,,text/plain,GET,81.71.125.74,/,-429073533,2402:4e00:40:40::2:39b,,1,False,,True,,,,,
log.weixin.qq.com,404 Not Found,404,564,log.weixin.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-21T00:00:00Z,2023-10-21T23:59:59Z,"CN=payapp.weixin.qq.com, O=Tenpay Technology Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",payapp.weixin.qq.com,Tenpay Technology Company Limited,za.pay.wechat.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,07c798ed89baf780a0129f4e48a76877,1ff0773c0a3cb0d0e48583b0b9bcae5a0e86916bb8064e9bc04e70148a57f87c,ctls,log.weixin.qq.com,443,https://log.weixin.qq.com:443,https,nginx,text/html,GET,81.69.54.99,/,1506877856,124.223.120.71,Nginx,14,False,True,True,,,,,
logic.content.qq.com,,404,,logic.content.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-22T00:00:00Z,2023-09-23T23:59:59Z,"CN=sep22-2022-1.ias.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",sep22-2022-1.ias.qq.com,Shenzhen Tencent Computer Systems Company Limited,logic.content.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,9cd121810ae31687009c10c849c56eca,69d8030b6a437191c16205fa1701578fb0c1005502d2e9685107d78cef71e010,ctls,logic.content.qq.com,443,https://logic.content.qq.com:443,https,QZHTTP-2.38.23,text/html,GET,43.135.106.212,/,-1840324437,240e:97c:2f:1::11,,1,False,,,,,,,
login.game.qq.com,Not Found,404,2000,login.game.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,"CN=game.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",game.qq.com,Shenzhen Tencent Computer Systems Company Limited,*.game.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,1d01e7e83974c2947775064fd26d00de,3849a01c22d066db650ba270a955d89639ef7d9545ea4881c3c1aab21afc4c84,ctls,login.game.qq.com,443,https://login.game.qq.com:443,https,,text/html,GET,101.226.211.213,/,1892235122,101.89.15.142,,99,False,,True,,,,,
login.idc.tencent.com,星云平台登录系统,200,2475,login.idc.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-08T00:00:00Z,2023-11-08T23:59:59Z,"CN=*.idc.tencent.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.idc.tencent.com,Shenzhen Tencent Computer Systems Company Limited,idc.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,14478e599b9b59b8507c5a944ba55c36,db83bb021722779db850e9c27c7d13c50230ea8d685959782651c9e975ad2f31,ctls,login.idc.tencent.com,443,https://login.idc.tencent.com:443,https,nebula,text/html,GET,157.255.243.121,/,978361660,157.255.243.121,,51,False,,True,,,,,
login.o.tencent.com,登录 - 蓝鲸,200,5338,login.o.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-15T00:00:00Z,2023-09-09T23:59:59Z,"CN=o.tencent.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",o.tencent.com,Shenzhen Tencent Computer Systems Company Limited,*.bkapps.o.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,198bfbc71bcfe402b730383a43eb3e6c,e52c4fe4187b9e35f1a10886abd272b38b8a9128b60bda4917fbab7759f6571b,ctls,login.o.tencent.com,443,https://login.o.tencent.com:443,https,nginx,text/html,GET,124.156.189.163,/,977875962,124.156.189.163,Nginx,166,False,,True,,,,,
login.oa.tencent.com,Error,200,2837,login.oa.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-02T00:00:00Z,2023-12-03T23:59:59Z,"CN=*.oa.tencent.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.oa.tencent.com,Shenzhen Tencent Computer Systems Company Limited,oa.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,6d15bd0ac6380f965af4cddae1a8c7fd,b2cc7ded9120be13fc088036f414128699eab5c657559332de487e6ec4c7c089,ctls,login.oa.tencent.com,443,https://login.oa.tencent.com:443,https,Jexus/5.8.1.3 Linux,text/html,GET,43.155.124.140,/,1772087922,43.155.124.140,Microsoft ASP.NET,61,False,,True,,,,,
login.tidc.tencent.com,星云平台登录系统,200,777,login.tidc.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-19T00:00:00Z,2023-09-19T23:59:59Z,"CN=*.tidc.tencent.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.tidc.tencent.com,Shenzhen Tencent Computer Systems Company Limited,tidc.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,06b35a8da9abceca286b89e6a418164f,a4a281b9a14bfe30751d1630f5aa831cd7c6bb5f153909e9065d49033ca9ff0e,ctls,login.tidc.tencent.com,443,https://login.tidc.tencent.com:443,https,nginx/1.19.1,text/html,GET,43.156.222.175,/,471035155,43.156.222.175,Nginx:1.19.1,1,False,,True,,,,,
login.weixin.qq.com,微信网页版,200,87920,login.weixin.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-16T00:00:00Z,2023-06-16T23:59:59Z,"CN=wx.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",wx.qq.com,Shenzhen Tencent Computer Systems Company Limited,wx2.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,37caa0e3dca21f9c8e5875de1c93574f,f37f16f0699d7739b312c3c4f0608404ecbf3d038529509635f89904ec0871ea,ctls,login.weixin.qq.com,443,https://login.weixin.qq.com:443,https,,text/html,GET,43.129.255.96,/,1704089544,240e:e1:a802:1::1c,,1235,False,True,True,,,,,
login.woa.tencent.com,,404,18,login.woa.tencent.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-21T00:00:00Z,2023-05-23T23:59:59Z,"CN=login.woa.tencent.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",login.woa.tencent.com,Tencent Technology (Shenzhen) Company Limited,login.woa.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,fc4923d33a0b6cc0da66bafadac1b0b2,d364b768a917a1dea4660f4899fa56f65b01364662f2075e8513e59966c3dde8,ctls,login.woa.tencent.com,443,https://login.woa.tencent.com:443,https,,text/plain,GET,129.226.103.202,/,-429073533,129.226.106.149,,1,False,,,,,,,
login.wx8.qq.com,微信网页版,200,87920,login.wx8.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-16T00:00:00Z,2023-06-16T23:59:59Z,"CN=wx8.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",wx8.qq.com,Shenzhen Tencent Computer Systems Company Limited,weixin.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,6ecf16a1b0bff8d30d7bfe923e23860b,04235eeb86f46911da2c78de7f9f1142e9be6cc5acd113eb901e41850465745d,ctls,login.wx8.qq.com,443,https://login.wx8.qq.com:443,https,,text/html,GET,220.171.138.64,/,1704089544,220.171.138.64,,1235,False,True,True,,,,,
loginpoll.weixin.qq.com,微信网页版,200,87920,loginpoll.weixin.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-16T00:00:00Z,2023-06-16T23:59:59Z,"CN=wx.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",wx.qq.com,Shenzhen Tencent Computer Systems Company Limited,wx2.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,37caa0e3dca21f9c8e5875de1c93574f,f37f16f0699d7739b312c3c4f0608404ecbf3d038529509635f89904ec0871ea,ctls,loginpoll.weixin.qq.com,443,https://loginpoll.weixin.qq.com:443,https,,text/html,GET,43.129.255.96,/,1704089544,240e:e1:a802:1::1c,,1235,False,True,True,,,,,
lol.game.qq.com,,200,,lol.game.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,"CN=game.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",game.qq.com,Shenzhen Tencent Computer Systems Company Limited,*.game.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,1d01e7e83974c2947775064fd26d00de,3849a01c22d066db650ba270a955d89639ef7d9545ea4881c3c1aab21afc4c84,ctls,lol.game.qq.com,443,https://lol.game.qq.com:443,https,stgw,text/html,GET,210.22.247.139,/,1017227723,210.22.247.139,,1,False,,True,,,,,
lole.qq.com,英雄联盟电竞经理,200,445,lole.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-03-29T23:59:59Z,"CN=dnf.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",dnf.qq.com,Shenzhen Tencent Computer Systems Company Limited,zanlong.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,09795b4d49e0b11742358e141c14e631,28b29579f017d12121581ff7da7307bee367afa6ed1542af9c4fe664c49984d8,ctls,lole.qq.com,443,https://lole.qq.com:443,https,nginx,text/html,GET,203.205.137.78,/,-1804314581,203.205.137.78,Nginx,16,False,,,,url=https://lole.qq.com/main.html,,,
lole.sw.game.qq.com,,200,,lole.sw.game.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,"CN=lole.sw.game.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",lole.sw.game.qq.com,Tencent Technology (Shenzhen) Company Limited,lole.sw.game.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,214f547d32ea7b713b3941488f19fb40,781dd45b331bdd0375daf86b74a289e5bfacb8f7e394dcd9879e95aa2e620814,ctls,lole.sw.game.qq.com,443,https://lole.sw.game.qq.com:443,https,stgw,text/html,GET,210.22.247.139,/,-1595078867,210.22.247.139,,1,False,,,,,,,
lolm.qq.com,英雄联盟手游官网 - 腾讯游戏,200,3091,lolm.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-11T00:00:00Z,2024-02-11T23:59:59Z,"CN=lolm.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",lolm.qq.com,Shenzhen Tencent Computer Systems Company Limited,xinyue.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,ffa785c344e503375fbeb7080406178a,5c77afe2c51e04204385b370ec69b64723a4208a3b6fbf2c8b77ec3e5c8c4b9a,ctls,lolm.qq.com,443,https://lolm.qq.com:443,https,CDN_NWS_4.6.2,text/html,GET,203.205.137.78,/,-1640596819,203.205.137.78,,79,False,,,,,,,
lolriotmall-wx.qq.com,英雄联盟周边商城,200,8427,lolriotmall-wx.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-11T00:00:00Z,2024-02-11T23:59:59Z,"CN=lolriotmall-wx.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",lolriotmall-wx.qq.com,Tencent Technology (Shenzhen) Company Limited,lolriotmall-wx.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,dbe29e13c5e53668adbf5fc509229799,19addeac30c154574796290150900350a569947f8b2d9441c1d5c290fc8b0b36,ctls,lolriotmall-wx.qq.com,443,https://lolriotmall-wx.qq.com:443,https,X2_Platform,text/html,GET,203.205.234.24,/,1787279496,203.205.234.24,,1,False,,,https://lolriotmall-wx.qq.com/mall/lolmall/,,,,
lolriotmall.qq.com,,200,100,lolriotmall.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T00:00:00Z,2024-02-09T23:59:59Z,"CN=ulink.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",ulink.qq.com,Shenzhen Tencent Computer Systems Company Limited,zbmall.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,28a4413aad79c3b6ec8cb98c0addbdd3,9e2ed941a063f23c9598130747e4048005354e42cfa2cde953e81704b4a0a07a,ctls,lolriotmall.qq.com,443,https://lolriotmall.qq.com:443,https,X2_Platform,text/html,GET,203.205.234.24,/,1544216576,203.205.234.24,,3,False,,,,,,,
long.open.weixin.qq.com,,404,,,,,,,,,,,,,,,,,,,,80,http://long.open.weixin.qq.com:80,http,,,GET,109.244.216.15,/,-1840324437,240e:e1:a802:bb::2c,,1,False,,,,,,,
lor.qq.com,一起寻找失踪宝贝 - 腾讯游戏温馨提示,404,3069,lor.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-11T00:00:00Z,2024-02-11T23:59:59Z,"CN=lolm.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",lolm.qq.com,Shenzhen Tencent Computer Systems Company Limited,xinyue.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,ffa785c344e503375fbeb7080406178a,5c77afe2c51e04204385b370ec69b64723a4208a3b6fbf2c8b77ec3e5c8c4b9a,ctls,lor.qq.com,443,https://lor.qq.com:443,https,nginx,text/html,GET,203.205.137.78,/,494670890,203.205.137.78,Nginx,70,False,,,,,,,
lostark.qq.com,《命运方舟》-LOSTARK-官方网站-腾讯游戏,200,37117,lostark.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2024-06-04T23:59:59Z,"CN=bns.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",bns.qq.com,Shenzhen Tencent Computer Systems Company Limited,zzlt.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,73c935d3ebfc3cab738fb4e2a3557f9d,47dbd3625fe95eec85071c91375bcc9f3fbe6bad05c959d87d82b0d10760da02,ctls,lostark.qq.com,443,https://lostark.qq.com:443,https,X2S_Platform,text/html,GET,203.205.136.85,/,-269538188,203.205.136.85,,778,False,,,,,,,
lp.open.weixin.qq.com,,404,,,,,,,,,,,,,,,,,,,,80,http://lp.open.weixin.qq.com:80,http,,,GET,109.244.217.35,/,-1840324437,240e:e1:a802:bb::11,,1,False,,,,,,,
lp.qq.com,一起寻找失踪宝贝 - 腾讯游戏温馨提示,404,3069,lp.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-17T00:00:00Z,2024-03-19T23:59:59Z,"CN=nba2k.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",nba2k.qq.com,Shenzhen Tencent Computer Systems Company Limited,zzqx.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,550e237e7d0306f57dfacccd50fe5c17,cd3d0a2bcc20a4f747627af50cd86cf3ed42bd5e98e7cbe6d17bc0973a339bb0,ctls,lp.qq.com,443,https://lp.qq.com:443,https,nginx,text/html,GET,203.205.137.78,/,494670890,203.205.137.78,Nginx,70,False,,,,,,,
lpl.qq.com,英雄联盟赛事官网 - 腾讯游戏,200,37402,lpl.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-26T00:00:00Z,2024-05-26T23:59:59Z,"CN=hyol.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",hyol.qq.com,Shenzhen Tencent Computer Systems Company Limited,yy.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,65663c831f3598de28a2c2d00aa0030c,1131f040a8234886718bfe991b1cd2f06af9ff9b818a6405787d6facf4681dc9,ctls,lpl.qq.com,443,https://lpl.qq.com:443,https,nginx,text/html,GET,218.98.57.47,/,,116.148.161.160,Nginx,792,False,,,,,,,
lr.qq.com,猎取一切可能！《猎人》官方正版动作手游强势来袭,200,36665,lr.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-20T00:00:00Z,2023-10-21T23:59:59Z,"CN=zhuoyao.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",zhuoyao.qq.com,Shenzhen Tencent Computer Systems Company Limited,zqnba.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,98ea4095cf27d5152fe67b9fc4b60f6d,f2de0dd10bb3dddae0e8b89e3eadbeaf5a04c1a3328c931971142fb812a6f3c9,ctls,lr.qq.com,443,https://lr.qq.com:443,https,nginx,text/html,GET,203.205.137.78,/,1869573298,203.205.137.78,Nginx,599,False,,,,,,,
lsw.qq.com,乱世王者-官方网站-腾讯游戏-腾讯首款战争策略手游,200,10150,slg.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-26T00:00:00Z,2024-05-26T23:59:59Z,"CN=hyol.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",hyol.qq.com,Shenzhen Tencent Computer Systems Company Limited,yy.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,65663c831f3598de28a2c2d00aa0030c,1131f040a8234886718bfe991b1cd2f06af9ff9b818a6405787d6facf4681dc9,ctls,slg.qq.com,80,http://lsw.qq.com:80,http,NWS_TCloud_PX,text/html,GET,203.205.137.236,/,-979380675,203.205.137.236,,288,False,,,https://slg.qq.com/,,,,
