input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_self_signed,tls_subject_org_,final_url,csp_domains_
tor7-15-grc.test.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,tor7-15-grc.test.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,tor7-15-grc.test.mobilevikings.be,cloudfront,443,https://tor7-15-grc.test.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,550601532,52.222.236.63,Amazon Web Services,20,False,True,,,,
tor8-owa.test.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,tor8-owa.test.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,tor8-owa.test.mobilevikings.be,cloudfront,443,https://tor8-owa.test.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-355254005,52.222.236.46,Amazon Web Services,20,False,True,,,,
track.mobilevikings.be,Log in to Mandrill,200,2935,AS16509,AS16509,Unknown,54.64.0.0/12,track.mobilevikings.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-11-15T00:00:00Z,2023-12-14T23:59:59Z,"CN=mandrillapp.com, O=The Rocket Science Group LLC, L=Atlanta, ST=Georgia, C=US",mandrillapp.com,*.mandrillapp.com,"CN=Thawte RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte RSA CA 2018,DigiCert Inc,cfaa09239e5a9df19711094b3a4f24c8,941925ec72042660ad13fd678b1217ba9de12cf370ad4ce1f669b21b99f8c445,True,ctls,track.mobilevikings.be,,443,https://track.mobilevikings.be:443,https,nginx/1.4.6 (Ubuntu),text/html,GET,54.78.186.219,/,-248533138,34.253.241.177,Ubuntu,58,False,,,The Rocket Science Group LLC,https://track.mobilevikings.be/login/?referrer=%2F,
unibel.static.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,unibel.static.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,unibel.static.mobilevikings.be,cloudfront,443,https://unibel.static.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,-1632837595,52.222.236.63,Amazon Web Services,20,False,True,,,,
uploadslegacy-site.api-2freedom.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,uploadslegacy-site.api-2freedom.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,uploadslegacy-site.api-2freedom.mobilevikings.be,cloudfront,443,https://uploadslegacy-site.api-2freedom.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,1959947871,52.222.236.25,Amazon Web Services,20,False,True,,,,
uploadsuser-register.test.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,uploadsuser-register.test.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,uploadsuser-register.test.mobilevikings.be,cloudfront,443,https://uploadsuser-register.test.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-2042436271,52.222.236.25,Amazon Web Services,20,False,True,,,,
users-new-v2preferences.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,users-new-v2preferences.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,users-new-v2preferences.mobilevikings.be,cloudfront,443,https://users-new-v2preferences.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,1060861766,52.222.236.63,Amazon Web Services,20,False,True,,,,
uwa.acc-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,uwa.acc-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,uwa.acc-nocdn.mobilevikings.be,cloudfront,443,https://uwa.acc-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,-511976449,52.222.236.12,Amazon Web Services,20,False,True,,,,
uwa.dev-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,uwa.dev-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,uwa.dev-nocdn.mobilevikings.be,cloudfront,443,https://uwa.dev-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,34835140,52.222.236.46,Amazon Web Services,20,False,True,,,,
uwa.mobilevikings.be,Unleashed Web API documentation,200,3645,AS16509,AMAZON-02,US,52.222.236.0/23,docs.api.unleashed.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-24T08:53:04Z,2023-06-22T08:53:03Z,CN=docs.api.unleashed.be,docs.api.unleashed.be,docs.uwa.mobilevikings.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9b02d1cfa7fc3c01b27d9e828a6363e2,6f97c0bd278e3e0f17a4bbfb668168b73fa33a824af5ad087c452692e08dc03e,,ctls,docs.api.unleashed.be,cloudfront,443,https://uwa.mobilevikings.be:443,https,,text/html,GET,52.222.236.63,/,-750057513,52.222.236.25,HSTS,84,False,True,,,https://docs.api.unleashed.be/,
v1-dev-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS0,Not routed,None,18.165.192.0/23,v1-dev-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,v1-dev-nocdn.mobilevikings.be,cloudfront,443,https://v1-dev-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,18.165.160.77,/,-769541470,18.165.160.31,Amazon Web Services,20,False,True,,,,
v3-wikiengineeringcistorebackups-www-test.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,v3-wikiengineeringcistorebackups-www-test.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,v3-wikiengineeringcistorebackups-www-test.mobilevikings.be,cloudfront,443,https://v3-wikiengineeringcistorebackups-www-test.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,-309141789,52.222.236.63,Amazon Web Services,20,False,True,,,,
v3wylender.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AS16509,Unknown,13.226.160.0/22,v3wylender.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,v3wylender.mobilevikings.be,cloudfront,443,https://v3wylender.mobilevikings.be:443,https,CloudFront,text/html,GET,13.226.153.14,/,146402484,13.226.153.123,Amazon Web Services,20,False,True,,,,
vctry-prxy.mobilevikings.be,,401,59,AS16509,AMAZON-02,US,52.222.236.0/23,vctry-prxy.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,vctry-prxy.mobilevikings.be,cloudfront,443,https://vctry-prxy.mobilevikings.be:443,https,,application/json,GET,52.222.236.12,/,-909858089,52.222.236.63,HSTS,1,False,True,,,,
vikingdeals.dev-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,vikingdeals.dev-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,vikingdeals.dev-nocdn.mobilevikings.be,cloudfront,443,https://vikingdeals.dev-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,920290779,52.222.236.63,Amazon Web Services,20,False,True,,,,
vikingdeals.prd-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,vikingdeals.prd-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,vikingdeals.prd-nocdn.mobilevikings.be,cloudfront,443,https://vikingdeals.prd-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,416233926,52.222.236.46,Amazon Web Services,20,False,True,,,,
vitro.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,vitro.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,vitro.mobilevikings.be,cloudfront,443,https://vitro.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-1244158201,52.222.236.12,Amazon Web Services,20,False,True,,,,
vpn.mas-pub.mobilevikings.be,,404,21,AS16509,AMAZON-02,US,54.228.0.0/15,vpn.mas-pub.mobilevikings.be,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-05-09T16:44:55Z,2024-05-08T16:44:55Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,39ee71ae8d4e7953d227d8b2986420b1,2382d22d1e10d04124148c6f27a065c049f8ef75c4f8286ed32041aa9286f7b1,,ctls,vpn.mas-pub.mobilevikings.be,,443,https://vpn.mas-pub.mobilevikings.be:443,https,,text/plain,GET,54.228.170.232,/,-1669793162,52.30.200.225,HSTS,1,False,,True,Acme Co,,
vt-weston-he-ups.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,vt-weston-he-ups.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,vt-weston-he-ups.mobilevikings.be,cloudfront,443,https://vt-weston-he-ups.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,1757407481,52.222.236.25,Amazon Web Services,20,False,True,,,,
walyntelfc640esxi16.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,walyntelfc640esxi16.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,walyntelfc640esxi16.mobilevikings.be,cloudfront,443,https://walyntelfc640esxi16.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,749375815,52.222.236.46,Amazon Web Services,20,False,True,,,,
wfbdirect.ext.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wfbdirect.ext.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wfbdirect.ext.mobilevikings.be,cloudfront,443,https://wfbdirect.ext.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,-1760392561,52.222.236.25,Amazon Web Services,20,False,True,,,,
wfbdirect.informatik.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wfbdirect.informatik.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wfbdirect.informatik.mobilevikings.be,cloudfront,443,https://wfbdirect.informatik.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-1116381005,52.222.236.25,Amazon Web Services,20,False,True,,,,
wfbdirect.members.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wfbdirect.members.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wfbdirect.members.mobilevikings.be,cloudfront,443,https://wfbdirect.members.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-532232779,52.222.236.46,Amazon Web Services,20,False,True,,,,
wfbdirect.pybitmessage.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wfbdirect.pybitmessage.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wfbdirect.pybitmessage.mobilevikings.be,cloudfront,443,https://wfbdirect.pybitmessage.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-1376854911,52.222.236.25,Amazon Web Services,20,False,True,,,,
wfbdirect.rootsweb.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wfbdirect.rootsweb.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wfbdirect.rootsweb.mobilevikings.be,cloudfront,443,https://wfbdirect.rootsweb.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,-1667300644,52.222.236.25,Amazon Web Services,20,False,True,,,,
wfbdirect.server1.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wfbdirect.server1.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wfbdirect.server1.mobilevikings.be,cloudfront,443,https://wfbdirect.server1.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,-845526463,52.222.236.46,Amazon Web Services,20,False,True,,,,
wfbdirect.thanos-fe.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wfbdirect.thanos-fe.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wfbdirect.thanos-fe.mobilevikings.be,cloudfront,443,https://wfbdirect.thanos-fe.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,160989579,52.222.236.63,Amazon Web Services,20,False,True,,,,
wfbdirect.us.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wfbdirect.us.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wfbdirect.us.mobilevikings.be,cloudfront,443,https://wfbdirect.us.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,1223824690,52.222.236.25,Amazon Web Services,20,False,True,,,,
wfbdirectbip.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wfbdirectbip.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wfbdirectbip.mobilevikings.be,cloudfront,443,https://wfbdirectbip.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,-1100217370,52.222.236.25,Amazon Web Services,20,False,True,,,,
wfbdirectmpk.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wfbdirectmpk.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wfbdirectmpk.mobilevikings.be,cloudfront,443,https://wfbdirectmpk.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-1391094776,52.222.236.63,Amazon Web Services,20,False,True,,,,
wfbdirectppp.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wfbdirectppp.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wfbdirectppp.mobilevikings.be,cloudfront,443,https://wfbdirectppp.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,-288897855,52.222.236.25,Amazon Web Services,20,False,True,,,,
whodis.acc-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS0,Not routed,None,18.155.132.0/23,whodis.acc-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,whodis.acc-nocdn.mobilevikings.be,cloudfront,443,https://whodis.acc-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,18.155.129.12,/,-301602508,18.155.129.77,Amazon Web Services,20,False,True,,,,
whodis.dev-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,whodis.dev-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,whodis.dev-nocdn.mobilevikings.be,cloudfront,443,https://whodis.dev-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,-145264916,52.222.236.63,Amazon Web Services,20,False,True,,,,
