new,host,a,cname,soa,status_code,cdn,cdn-name,ns,aaaa,has_internal_ips,internal_ips,mx,txt
[x],uat2-insightportal.cbre.com,208.68.247.163,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],uatapi.officeready-np.cbre.com,45.223.167.4,xb4e4mk.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],uatauthoring.cbre.com,"104.18.20.118, 104.18.21.118",uatauthoring.cbre.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:1576, 2606:4700::6812:1476",,,,
[x],uatcadm.locator.cbre.com,185.181.124.198,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],uatdevices.cbre.com,,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],uatpo.cbre.com,45.223.167.4,og6g6aw.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],uatpo.gslb.cbre.com,194.35.8.132,,"dns3.cbre.eu, dnsadmin.com",NOERROR,,,,,,,,
[x],uatui.officeready-np.cbre.com,45.223.167.4,ul9skqz.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],uc2dashboard.cbre.com,20.188.72.135,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,True,azure,,,,,,
[x],uc2senderapi.cbre.com,20.188.72.135,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,True,azure,,,,,,
[x],us.artifactory.gcso.cbre.com,"3.208.219.110, 52.71.246.226, 35.171.13.15",gcso-art-prod-pub-156136334.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],us.artifactory.gcsonp.cbre.com,"52.206.83.157, 3.233.97.228, 34.233.8.228",gcso-art-nonprod-pub-1919491196.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],usaccessedge.cbre.com,"208.68.246.37, 208.68.246.72",,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],usaccessedge02.cbre.com,"208.68.244.73, 208.68.244.72",,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],usb2be01.cbre.com,208.68.247.48,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],usb2be02.cbre.com,208.68.244.138,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],usinsightreporting.cbre.com,208.68.246.52,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],usmrae01.cbre.com,208.68.247.40,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],usmrae02.cbre.com,208.68.244.235,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],vacantspace.cbre.com,65.52.163.61,vacantspace-cbre-com.eastasia.cloudapp.azure.com,"ns1-05.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,
[x],valuetrack-api-uat.cbre.com,52.251.8.174,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,True,azure,,,,,,
[x],valuetrack-api.cbre.com,20.188.88.138,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,True,azure,,,,,,
[x],valuetrack.cbre.com,"52.6.21.159, 54.167.234.218, 44.195.98.209",cbre-vtr-alb-627040705.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],vantageanalytics.cbre.com,,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],vas-columbia.cbre.com,45.223.152.188,kyuj7lp.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],vas-plat-apis.cbre.com,208.68.246.52,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],vas-tour-ol-uat.cbre.com,45.223.167.4,4opsvpi.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],vas-uat.cbre.com,45.223.164.170,357hhct.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],vas.cbre.com,45.223.167.4,pyfyhjt.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],vas.glb.cbre.com,208.68.246.52,,"glb1.cbre.com, hostmaster.glb.cbre.com",NOERROR,,,,,,,,
[x],vcse01.cbre.com,208.68.246.169,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],vcse02.cbre.com,208.68.244.104,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],vdsext.cbre.com,208.68.247.35,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],vietnam.preview.cbre.com,20.105.224.7,"www.cbre.trafficmanager.net, cbre-prod-westeurope-cd.azurewebsites.net, waws-prod-am2-545.sip.azurewebsites.windows.net, waws-prod-am2-545-94bc.westeurope.cloudapp.azure.com","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,,,
[x],vpn.cbre.com,208.68.246.140,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],vrmmysupplier.cbre.com,"34.248.144.103, 34.247.101.208",cbrevrm.supplierscontroller.com,"ns-1961.awsdns-53.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],wafdemo-aws.dev.gcso.cbre.com,"44.231.43.54, 52.37.82.52, 52.39.194.211",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],wafdemo-azure.dev.gcso.cbre.com,"52.39.194.211, 44.231.43.54, 52.37.82.52",alien-cert-alb-pub-1517049728.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],web-bff-dev.smartfm.cbre.com,20.221.91.221,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],web-bff-qa.smartfm.cbre.com,20.221.91.221,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],web-bff.smartfm.cbre.com,45.223.167.4,gpwptb4.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],web83.trammellcrow.com,,,,NOERROR,,,,,,,,
[x],webapicort.cbre.com,178.128.255.152,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],webext.cbre.com,208.68.246.36,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],welcome.cbre.com,208.68.246.52,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],wireless.cbre.com,1.1.1.10,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],workorder.trammellcrow.com,208.68.246.21,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],workplace.cbre.com,45.223.164.170,dtqfau7.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,True,incapsula,,,,,,
[x],www.ataccama-qa.cbre.com,,,,NOERROR,,,,,,,,
[x],www.ataccama-test.cbre.com,,,,NOERROR,,,,,,,,
[x],www.cbre.com,"104.18.21.118, 104.18.20.118",www.cbre.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:1476, 2606:4700::6812:1576",,,,
[x],www.cyprus.cbre.com,,,,NOERROR,,,,,,,,
[x],www.gcsmobiletruat.cbre.com,,,,NOERROR,,,,,,,,
[x],www.gwssiruat.cbre.com,,,,NOERROR,,,,,,,,
[x],www.myfmadmin-dev.cbre.com,,,,NOERROR,,,,,,,,
[x],www.nissanhelpdesk-crs.cbre.com,209.221.20.18,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,
[x],www.nissanhelpdesk-vaws.cbre.com,209.221.20.17,,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"dns1.cscdns.net, dns2.cscdns.net",,,,,
[x],www.proptech-feedback-qa.cbre.com,,,,NOERROR,,,,,,,,
[x],www.uatpo.cbre.com,,,,NOERROR,,,,,,,,
[x],www.workplace.cbre.com,,workplace.cbre.com.herokudns.com,"dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,
