input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,tech_,cdn_name,cdn,final_url,csp_domains_
mail28.next.airbnb.com,Invalid URL,400,208,443,https://mail28.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,-1705815626,2.16.187.115,8,False,mail28.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail28.next.airbnb.com,,,,,
mail30.next.airbnb.com,Invalid URL,400,208,443,https://mail30.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.115,/,1611590088,2.16.187.11,8,False,mail30.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail30.next.airbnb.com,,,,,
mail32.next.airbnb.com,Invalid URL,400,208,443,https://mail32.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,1068887296,2.16.187.115,8,False,mail32.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail32.next.airbnb.com,,,,,
mail33.next.airbnb.com,Invalid URL,400,208,443,https://mail33.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.115,/,-54446083,2.16.187.11,8,False,mail33.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail33.next.airbnb.com,,,,,
mail35.next.airbnb.com,Invalid URL,400,208,443,https://mail35.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,1374867721,2.16.187.115,8,False,mail35.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mail35.next.airbnb.com,,,,,
mailgw02.moodle.next.airbnb.com,Invalid URL,400,208,80,http://mailgw02.moodle.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.11,/,-814887069,2.16.187.115,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
mailserver.next.airbnb.com,Invalid URL,400,208,443,https://mailserver.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.115,/,-1243213453,2.16.187.11,8,False,mailserver.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mailserver.next.airbnb.com,,,,,
malice.mystique.next.airbnb.com,Invalid URL,400,208,80,http://malice.mystique.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.11,/,-784958982,2.16.187.115,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
management.dev.next.airbnb.com,Invalid URL,400,208,80,http://management.dev.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.115,/,-371108348,2.16.187.11,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
manager.next.airbnb.com,Invalid URL,400,208,443,https://manager.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.158,/,-1438777427,95.101.111.163,8,False,manager.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,manager.next.airbnb.com,,,,,
maps.googleapis.com,Google Maps Platform  |  Google Developers,200,216454,443,https://maps.googleapis.com:443,https,Google Frontend,text/html,GET,142.250.186.170,/,302920777,2a00:1450:4001:82f::200a,9465,False,developers.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,developers.google.com,HTTP/3,,,https://developers.google.com/maps/,https:
march-covid19el.next.airbnb.com,Invalid URL,400,208,443,https://march-covid19el.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,349468102,95.101.111.158,8,False,march-covid19el.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,march-covid19el.next.airbnb.com,,,,,
marylucia.new.next.airbnb.com,Invalid URL,400,208,80,http://marylucia.new.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.158,/,1456141804,95.101.111.163,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
masterman.merchdirect.next.airbnb.com,Invalid URL,400,208,80,http://masterman.merchdirect.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.115,/,-1032096959,2.16.187.11,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
maza.blast2s.next.airbnb.com,Invalid URL,400,208,80,http://maza.blast2s.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.11,/,-403884967,2.16.187.115,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
media.next.airbnb.com,Invalid URL,400,208,443,https://media.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,-933468900,95.101.111.158,8,False,media.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,media.next.airbnb.com,,,,,
members.next.airbnb.com,Invalid URL,400,208,443,https://members.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,112277805,95.101.111.158,8,False,members.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,members.next.airbnb.com,,,,,
merchdirect.next.airbnb.com,Invalid URL,400,208,443,https://merchdirect.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,93111225,2.16.187.115,8,False,merchdirect.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,merchdirect.next.airbnb.com,,,,,
mi6.evd.next.airbnb.com,Invalid URL,400,208,80,http://mi6.evd.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.115,/,331747990,2.16.187.11,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
mienki13.instwww.next.airbnb.com,Invalid URL,400,208,80,http://mienki13.instwww.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.158,/,-1477282341,95.101.111.163,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
mimosa.evd.next.airbnb.com,Invalid URL,400,208,80,http://mimosa.evd.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.11,/,995574197,2.16.187.115,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
mk.airbnb.com,Access Denied,403,263,443,https://mk.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.106,/,804897024,2.16.187.10,10,False,mk.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-22T00:00:00Z,2024-03-15T23:59:59Z,"CN=www.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",www.airbnb.com,"Airbnb, Inc.",a0.muscache.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,12cc9ad7b7662f3e7233c447526be4b2,b41e317e5b0e572d1a58e8d541d80b5636811fd4203bf64748e64700bd73f959,,ctls,mk.airbnb.com,HTTP/3,,,,
ml.next.airbnb.com,Invalid URL,400,208,443,https://ml.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,-1150581368,2.16.187.115,8,False,ml.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,ml.next.airbnb.com,,,,,
mmedia.optustvnow.next.airbnb.com,Invalid URL,400,208,80,http://mmedia.optustvnow.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.163,/,-714437124,95.101.111.158,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
mobi.evd.next.airbnb.com,Invalid URL,400,208,80,http://mobi.evd.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.163,/,-1902363901,95.101.111.158,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
mobile-rest.next.airbnb.com,Invalid URL,400,208,443,https://mobile-rest.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,2096339922,2.16.187.115,8,False,mobile-rest.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mobile-rest.next.airbnb.com,,,,,
mobile.next.airbnb.com,Invalid URL,400,208,443,https://mobile.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.115,/,-367612537,2.16.187.11,8,False,mobile.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mobile.next.airbnb.com,,,,,
moloch.new.next.airbnb.com,Invalid URL,400,208,80,http://moloch.new.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.115,/,-1434468721,2.16.187.11,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
mongo.next.airbnb.com,Invalid URL,400,208,443,https://mongo.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,1842846881,2.16.187.115,8,False,mongo.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mongo.next.airbnb.com,,,,,
monicahair.merchdirect.next.airbnb.com,Invalid URL,400,208,80,http://monicahair.merchdirect.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.11,/,2133058140,2.16.187.115,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
monitor.geetest.com,404: Not Found,404,69,443,https://monitor.geetest.com:443,https,openresty,text/html,GET,47.95.165.133,/,2038213217,47.95.165.133,1,False,monitor.geetest.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-28T00:00:00Z,2024-04-26T23:59:59Z,"CN=*.geetest.com, O=Wuhan Jiyi Network Technology Co.\, Ltd., L=武汉市, ST=湖北省, C=CN",*.geetest.com,"Wuhan Jiyi Network Technology Co., Ltd.",geetest.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,68e4e1dab8ab933b9951db6ce91b54e5,f71d1efcb8eff091464431a2d1e8989ef7c74b63c9c58ba9ea971dfb516ecea4,True,ctls,monitor.geetest.com,OpenResty,,,,
monitorizacion.new.next.airbnb.com,Invalid URL,400,208,80,http://monitorizacion.new.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.158,/,1167869634,95.101.111.163,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
moorootr.merchdirect.next.airbnb.com,Invalid URL,400,208,80,http://moorootr.merchdirect.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.158,/,-1340696398,95.101.111.163,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
morrow.mail35.next.airbnb.com,Invalid URL,400,208,80,http://morrow.mail35.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.158,/,313746776,95.101.111.163,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
mosh.mystique.next.airbnb.com,Invalid URL,400,208,80,http://mosh.mystique.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.11,/,-954971055,2.16.187.115,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
ms.airbnb.com,Access Denied,403,262,443,https://ms.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,-414535254,2.16.187.115,10,False,ms.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,ms.airbnb.com,HTTP/3,,,,
mssql.next.airbnb.com,Invalid URL,400,209,443,https://mssql.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.162,/,-853106733,104.126.37.154,8,False,mssql.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mssql.next.airbnb.com,,,,,
mt.airbnb.com,Access Denied,403,263,443,https://mt.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.43,/,-1023903656,2.16.187.58,10,False,mt.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-22T00:00:00Z,2024-03-15T23:59:59Z,"CN=www.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",www.airbnb.com,"Airbnb, Inc.",a0.muscache.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,12cc9ad7b7662f3e7233c447526be4b2,b41e317e5b0e572d1a58e8d541d80b5636811fd4203bf64748e64700bd73f959,,ctls,mt.airbnb.com,HTTP/3,,,,
mta-sts.next.airbnb.com,Invalid URL,400,208,443,https://mta-sts.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,2074455171,2.16.187.115,8,False,mta-sts.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mta-sts.next.airbnb.com,,,,,
multifamily.withairbnb.com,404 Not Found,404,345,80,http://multifamily.withairbnb.com:80,http,AmazonS3,text/html,GET,52.217.14.59,/,446895497,52.217.108.123,15,False,,,,,,,,,,,,,,,,,,,,,Amazon Web Services,,,,
mundoanime.rkai.next.airbnb.com,Invalid URL,400,208,80,http://mundoanime.rkai.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.163,/,-980504575,95.101.111.158,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
mx.next.airbnb.com,Invalid URL,400,208,443,https://mx.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,1020443278,95.101.111.158,8,False,mx.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mx.next.airbnb.com,,,,,
mx01.next.airbnb.com,Invalid URL,400,208,443,https://mx01.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,-1657491082,2.16.187.115,8,False,mx01.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mx01.next.airbnb.com,,,,,
mx2.next.airbnb.com,Invalid URL,400,208,443,https://mx2.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,2.16.187.11,/,2145062743,2.16.187.115,8,False,mx2.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mx2.next.airbnb.com,,,,,
my.next.airbnb.com,Invalid URL,400,208,443,https://my.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,1446053002,95.101.111.158,8,False,my.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,my.next.airbnb.com,,,,,
mylure.mystique.next.airbnb.com,Invalid URL,400,208,80,http://mylure.mystique.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.11,/,1977152157,2.16.187.115,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
mypopcase.mail31.next.airbnb.com,Invalid URL,400,208,80,http://mypopcase.mail31.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,2.16.187.11,/,1311359642,2.16.187.115,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
mystique.next.airbnb.com,Invalid URL,400,209,443,https://mystique.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.37.154,/,913382196,104.126.37.162,8,False,mystique.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,mystique.next.airbnb.com,,,,,
naira.mail31.next.airbnb.com,Invalid URL,400,208,80,http://naira.mail31.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.158,/,-1140069938,95.101.111.163,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
