new,host,a,status_code,mx,soa,ns,aaaa,cname,cdn,cdn-name,txt,caa,has_internal_ips,internal_ips,ptr
[x],lyncdiscover.i2verify.com,52.112.192.14,NOERROR,,"admin.nsatc.net, dns.level3.net",,2603:1027:0:48::21,webdir.online.lync.com,,,,,,,
[x],m.equifax.com,107.162.153.204,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],m1.api.midigator.com,"44.231.203.50, 54.148.77.82, 54.184.176.53",NOERROR,,"ns-67.awsdns-08.com, awsdns-hostmaster.amazon.com",,,,,,"heritage=external-dns,external-dns/owner=us-west-2-prod-eks,external-dns/resource=service/ingress-nginx-public/ingress-nginx-public-controller",,,,
[x],ma.prod.dms.equifax.com,216.46.106.116,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ma.staging.dms.equifax.com,216.46.106.105,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,,,,,,,,
[x],magic.tik.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mahserjian.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mail.ansoniacreditdata.com,52.252.168.194,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,v=spf1 ip4:52.252.168.194 ip4:149.72.229.127 -all,,,,
[x],mail.datacredito.info,152.167.200.133,NOERROR,,"ns1.p30.dynect.net, bienvenido\.delrosario.ciphertelecom.com",,,,,,3nn16e9tcj62d5ps8q1qn9e0nk,,,,
[x],mail.equifax.com,"216.46.126.4, 216.46.107.32",NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mail.equifax.com.pe,,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mail.how-to-check-business-credit-report.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],mail.i2verify.com,"40.99.205.50, 40.99.204.226, 52.97.250.210, 52.97.176.2",NOERROR,,"ns1-ms-acdc.office.com, hostmaster.microsoft.com",,"2603:1026:c03:7071::2, 2603:1026:c03:6024::2, 2603:1026:c03:7067::2, 2603:1026:207:131::2","mail.office365.com, outlook.office365.com, outlook.ha.office365.com, outlook.ms-acdc.office.com, AMS-efz.ms-acdc.office.com",,,,,,,
[x],mail.midigator.com,172.217.18.19,NOERROR,,"ns1.google.com, dns-admin.google.com",,2a00:1450:4001:80b::2013,ghs.googlehosted.com,,,,,,,
[x],mail.talx.com,12.10.115.143,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mail01.inform.equifax.com,204.92.19.23,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,,,,,,,,
[x],mail01.solutions-ca.equifax.com,142.0.162.64,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mail01.uk.partner.equifax.com,204.92.31.209,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mail01.workforce.equifax.com,142.0.166.26,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mail02.inform.equifax.com,204.92.19.24,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mail03.inform.equifax.com,204.92.19.25,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mail03.workforce.equifax.com,142.0.166.28,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mail2.datacredito.info,200.88.48.25,NOERROR,,"ns1.p30.dynect.net, bienvenido\.delrosario.ciphertelecom.com",,,,,,,,,,
[x],mailengine.equifax.com,107.162.132.227,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mailtitle.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mando37.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],manual-transaction.midigator.com,"18.66.112.94, 18.66.112.33, 18.66.112.71, 18.66.112.72",NOERROR,,"ns-398.awsdns-49.com, awsdns-hostmaster.amazon.com","ns-1415.awsdns-48.org, ns-1604.awsdns-08.co.uk, ns-398.awsdns-49.com, ns-854.awsdns-42.net",,d3k9yrs6vr3m5k.cloudfront.net,True,cloudfront,,,,,
[x],mapa.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mapa1.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mapa2.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mapa3.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mapa4.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mapa6.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mapa7.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mapa8.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mapcity.com,,NOERROR,"alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com",,,,,,,,,,,
[x],mapdrive-uat.equifax.com,165.183.98.101,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mapdrive.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],maper3.mapcity.com,,NOERROR,,,,,,,,,,,,
[x],marketguru.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],marketldrs.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],marklee.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],markstar.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mastermine.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mcdollar.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mcseorbust.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mdiapi.equifax.com,165.183.98.102,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,,,,,,,,
[x],media.i9advantage.com,"108.138.2.10, 108.138.2.22, 108.138.2.208, 108.138.2.142",NOERROR,,"ns-1337.awsdns-39.org, awsdns-hostmaster.amazon.com","ns-559.awsdns-05.net, ns-1961.awsdns-53.co.uk, ns-192.awsdns-24.com, ns-1337.awsdns-39.org",,d2x5va2d0j8uuc.cloudfront.net,True,cloudfront,,,,,
[x],meditayfeb.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],meet.equifax.com,12.13.55.64,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],meical.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mentordon.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],merchantc2.equifax.com,216.46.96.194,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,,,,,,,,
[x],merchantc4.equifax.com,216.46.96.202,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mft-uat.ca.equifax.com,147.146.251.2,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mft-uat.latam.equifax.com,192.203.158.95,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mft.ca.equifax.com,147.146.249.4,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mft1-ext.equifax.com,147.146.38.42,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mft1.equifax.com,165.183.168.42,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mholl95.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],microservices.equifax.cl,165.183.98.6,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],midigator.com,162.159.135.42,NOERROR,"alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, alt3.aspmx.l.google.com","ns-67.awsdns-08.com, awsdns-hostmaster.amazon.com","ns-67.awsdns-08.com, ns-1017.awsdns-63.net, ns-1375.awsdns-43.org, ns-1874.awsdns-42.co.uk",,,True,cloudflare,"MS=ms70180849 v=spf1 +a +mx ip4:10.68.0.0/16 ip4:10.166.0.0/16 ip4:10.164.0.0/16 ip4:10.168.0.0/16 include:_spf.google.com include:amazonses.com include:servers.mcsv.net ~all, adobe-idp-site-verification=0c5c30fe74c642fee59c6ce35741a68d16b06bdf99a17a3c566708be75178b6a, amazonses:d1xjdYEnj8DcezZfR7l5q9BiaCm/P++ywjxsmRVIn2U=, ca3-98d0269949e6426283f5a3be2ac67c24, lucid-verification=muk7HWG-zcu*czk5rbh, reachdesk-verification=Tl85ulEIePpcXf3FeESkLKOzHXBO8ewGGMCa46pu3WHL7SjgeUKZ73GmS5iZM7S5",,,,
[x],mightyfine.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],millennium.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],mim99.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mindphaser.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],missmaeq.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mixfeconatl.snr.equifax.com,216.46.110.138,NOERROR,,"ns1.equifax.com, hostmaster.equifax.com, ns0.equifax.com",,,,,,,,,,
[x],mixfesenatl.snr.equifax.com,216.46.110.137,NOERROR,,"ns1.equifax.com, hostmaster.equifax.com, ns0.equifax.com",,,,,,,,,,
[x],mkfagan.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mkohler.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mmcook1.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mnpatel.tik.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mock.twnids.talx.com,12.148.77.203,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mockicappclient.ca.equifax.com,192.203.158.72,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],monster.cb.kount.com,,NOERROR,,,,,,,,,,,,
[x],mortdar.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mortgagegateway-gse.us.equifax.com,147.146.240.53,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,mortgagegateway-gse.usis.ext.gslb.akadns.net,,,,,,,
[x],mortgagegateway-nginx-uat.us.equifax.com,147.146.244.54,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com, ibloxgrid4.equifax.com",,,,,,,,,,
[x],mpmri.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],ms.healthefx.us,"3.209.44.74, 18.233.142.29",NOERROR,,"ns-1340.awsdns-39.org, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],ms2.healthefx.us,"18.233.142.29, 3.209.44.74",NOERROR,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,dualstack.ms-webcc-alb-1134614509.us-east-1.elb.amazonaws.com,,,,,,,
[x],msibiz.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],msoid.accountscore.com,"40.126.32.76, 20.190.160.20, 20.190.160.14, 40.126.32.72, 40.126.32.140, 40.126.32.138, 40.126.32.133, 40.126.32.136",NOERROR,,"tm1.dns-tm.com, hostmaster.trafficmanager.net",,,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.trafficmanager.net",True,azure,,,,,
[x],msoid.ansoniacreditdata.com,"40.126.32.74, 40.126.32.136, 40.126.32.133, 20.190.160.22, 20.190.160.17, 40.126.32.72, 20.190.160.20, 40.126.32.138",NOERROR,,"tm1.dns-tm.com, hostmaster.trafficmanager.net, internal.akadns.net, hostmaster.akamai.com",,,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.trafficmanager.net, www.tm.a.prd.aadg.akadns.net",True,azure,,,,,
[x],msoid.employersedge.com,"20.190.160.17, 40.126.32.72, 20.190.160.22, 40.126.32.138, 40.126.32.140, 20.190.160.14, 40.126.32.68, 40.126.32.133",NOERROR,,"internal.akadns.net, hostmaster.akamai.com, tm1.dns-tm.com, hostmaster.trafficmanager.net",,,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.trafficmanager.net, www.tm.a.prd.aadg.akadns.net, www.next.a.prd.aadg.akadns.net, dub2.next.a.prd.aadg.akadns.net",True,azure,,,,,
[x],msoid.healthefx.us,"20.190.159.4, 20.190.159.68, 20.190.159.71, 20.190.159.75, 40.126.31.67, 40.126.31.69, 40.126.31.73, 20.190.159.0",NOERROR,,"tm1.dns-tm.com, hostmaster.trafficmanager.net, internal.akadns.net, hostmaster.akamai.com",,,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.akadns.net, www.tm.a.prd.aadg.trafficmanager.net",True,azure,,,,,
[x],msoid.hiretech.com,"40.126.32.74, 40.126.32.136, 40.126.32.133, 20.190.160.22, 20.190.160.17, 40.126.32.72, 20.190.160.20, 40.126.32.138",NOERROR,,"tm1.dns-tm.com, hostmaster.trafficmanager.net, internal.akadns.net, hostmaster.akamai.com",,,"clientconfig.microsoftonline-p.net, a.privatelink.msidentity.com, prda.aadg.msidentity.com, www.tm.a.prd.aadg.trafficmanager.net, www.tm.a.prd.aadg.akadns.net",True,azure,,,,,
[x],mswetsky.tok.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mta.e.equifax.com,199.122.123.250,NOERROR,,"ns1.exacttarget.com, hostmaster.exacttarget.com",,,,,,,,,,
[x],mta.e.uk.equifax.com,207.67.38.178,NOERROR,,"ns1.exacttarget.com, hostmaster.exacttarget.com",,,,,,,,,,
[x],mta.notify.equifax.com,199.122.124.73,NOERROR,,"ns1.exacttarget.com, hostmaster.exacttarget.com",,,,,,,,,,
[x],mta2.e.equifax.com,199.122.124.194,NOERROR,,"ns1.exacttarget.com, hostmaster.exacttarget.com","ns3.exacttarget.com, ns2.exacttarget.com, ns1.exacttarget.com",,,,,,,,,
[x],mtm257.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mum69sg.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],mutual.consumer.equifax.com,216.46.109.124,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],my-test.ext.gslb.au.equifax.com,216.46.123.46,NOERROR,,"sydp-gtm.mgt.equifax.com.gslb.au.equifax.com, hostmaster.sydp-gtm.mgt.equifax.com.gslb.au.equifax.com",,,,,,,,,,
[x],my.equifax.com,216.46.107.52,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,my-equifax.gcs.ext.gslb.akadns.net,,,,,,,
[x],mybichon.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],myservices.equifax.com,216.46.96.143,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,www.econsumer.equifax.com,,,,,,,
[x],mysql03.paulinawojkiewicz-pl.accountscore.com,107.162.226.109,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],mytigodess.tik.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],naas.equifax.com,216.46.109.198,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],nahodyl.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],nalanl.cb.kount.com,,NOERROR,,,,,,,,,,,,
[x],namurien.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],neksehc.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],neptun.math.accountscore.com,107.162.226.109,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],newbie8888.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],newconcept.tok.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],newhire-test.hiretech.com,34.95.106.53,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,True,google,,,,,
[x],newhire.hiretech.com,3.20.141.153,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],news.equifax.com,216.46.96.115,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],nextgen-dr.equifax.com,147.146.127.109,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],nextgen-uat-dr.equifax.com,147.146.127.109,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,nextgen-dr.equifax.com,,,,,,,
[x],nextgen-uat.equifax.com,147.146.89.109,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,nextgen.equifax.com,,,,,,,
[x],nextgen.equifax.com,147.146.89.109,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],nexus.mapcity.com,165.183.98.102,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],nh-webpw01.navicus.i9advantage.com,67.216.185.230,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],nh-webqw01.training.i9advantage.com,8.43.189.10,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],nhtweb001.training.i9advantage.com,8.43.189.10,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],nhtweb001.training.i9magic.i9advantage.com,8.43.189.12,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],nhweb001.i9advantage.com,67.216.185.229,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],nhweb001.i9magic.i9advantage.com,67.216.185.231,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],nhweb001.navicus.i9advantage.com,67.216.185.230,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],nhweb001.nowhire.i9advantage.com,67.216.185.229,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net","ns70.secure-24.org, ns40.secure-24.us, ns10.secure-24.org, ns30.secure-24.net",,,,,,,,,
[x],nhweb001.secure.i9advantage.com,67.216.185.228,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],nhweb001.unityi9.i9advantage.com,67.216.185.232,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],nhynes57.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],nhynes57.tok.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],nib536.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],nist.hiretech.com,3.20.141.153,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],nmenergy.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],nohop.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],not-found.equifax.com,107.162.231.195,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],noticket.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],notification.midigator.com,"54.148.77.82, 54.184.176.53, 44.231.203.50",NOERROR,,"ns-67.awsdns-08.com, awsdns-hostmaster.amazon.com",,,,,,"heritage=external-dns,external-dns/owner=us-west-2-prod-eks,external-dns/resource=service/ingress-nginx-public/ingress-nginx-public-controller",,,,
[x],ns0.equifax.com,165.183.168.29,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ns1.datacredito.com.do,200.88.48.21,NOERROR,,"ns1.datacredito.com.do, csa.equifax.datacredito.com.do",,,,,,,,,,
[x],ns1.equifax.com,165.183.162.77,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ns1.prdlb.talx.com,12.10.115.8,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ns1.talx.com,12.10.115.228,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ns2.equifax.com,165.183.170.26,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ns2.prdlb.talx.com,12.13.54.8,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],nuffsaid.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],nyg-global-batch-uat.mapcity.com,165.183.98.102,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],nyg-global.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],nyg-mx-app-demo-uat.mapcity.com,165.183.98.102,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],nyg-uat.equifax.com,165.183.98.102,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],nyg.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],o198.track.jobalerts.equifax.com,168.245.66.212,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,,,,,,,,
[x],o63.ptr9913.team.equifax.com,149.72.167.126,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com, ibloxgrid11.equifax.com",,,,,,,,,,
[x],occ.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],ocexternal.lenovo-itcs.houston.datacredito3.com,190.122.100.86,NOERROR,,"DNS101.REGISTER.com, root.REGISTER.com",,,,,,,,,,
[x],ocrussia.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],odiegeo.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],odin925.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],ofx.talx.com,12.10.115.187,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ofx2.talx.com,34.95.106.54,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,"wotc.equifax.com, wotc.ews.ext.gslb.akadns.net",True,google,,,,,
[x],ofx2test.talx.com,34.95.106.53,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,"uat-wotc.equifax.com, uat-wotc.ews.ext.gslb.akadns.net",True,google,,,,,
[x],ofx3.talx.com,12.208.195.24,NOERROR,,"internal.akadns.net, hostmaster.akamai.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,ofx3-talx.ews.ext.gslb.akadns.net,,,,,,,
[x],ofx4.talx.com,,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,ofx4-talx.ews.ext.gslb.akadns.net,,,,,,,
[x],ofx5.talx.com,,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ofxtest.talx.com,12.10.115.227,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],oil-and-gas-industry-credit-reports.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],okta-auth.accountscore.co.uk,107.162.226.110,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],oleocol.accountscore.com,107.162.226.109,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],olisimo.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],ollman1.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],omniatest.accountscore.com,107.162.226.109,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],oms2-prod1.modelscore.equifax.com,,NOERROR,,,,,,,,,,,,
[x],oonhs.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],op.kount.com,"44.236.155.31, 35.80.114.22",NOERROR,,"ns-1289.awsdns-33.org, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],opera1.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],opera2.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],opera3.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],opera4.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],opera7.mapcity.com,,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],opera8.mapcity.com,,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],operfi.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
