input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,tech_,tls_subject_org_,tls_wildcard_certificate,cdn_name,cdn,tls_mismatched,final_url,tls_self_signed,csp_domains_,location,tls_expired
h19-03-08.osp.opera.software,Welcome to nginx!,200,612,443,https://h19-03-08.osp.opera.software:443,https,nginx/1.18.0,text/html,GET,82.145.217.40,/,286975560,2001:4c28:1:432:82:145:217:40,26,False,h19-03-08.osp.opera.software,443,True,tls12,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,2022-12-05T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.osp.opera.software, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.osp.opera.software,osp.opera.software,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,bab9ff15eba8b378a307be5eb4de3f49,46c9f7c726c610bcddbfa155096f9bb5c1782777b88aaae875bd73f3bded36a4,ctls,h19-03-08.osp.opera.software,Nginx:1.18.0,Opera Norway AS,True,,,,,,,,
h19-03-10.beta.opera-mini.net,,200,,80,http://h19-03-10.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.253,/,-21967118,82.145.211.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-03-10.mini5-1.opera-mini.net,,200,,80,http://h19-03-10.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.253,/,-21967118,82.145.211.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-03-10.osp.opera.software,Welcome to nginx!,200,612,443,https://h19-03-10.osp.opera.software:443,https,nginx/1.18.0,text/html,GET,82.145.217.41,/,286975560,2001:4c28:1:432:82:145:217:41,26,False,h19-03-10.osp.opera.software,443,True,tls12,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,2022-12-05T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.osp.opera.software, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.osp.opera.software,osp.opera.software,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,bab9ff15eba8b378a307be5eb4de3f49,46c9f7c726c610bcddbfa155096f9bb5c1782777b88aaae875bd73f3bded36a4,ctls,h19-03-10.osp.opera.software,Nginx:1.18.0,Opera Norway AS,True,,,,,,,,
h19-03-11.osp.opera.software,Welcome to nginx!,200,612,443,https://h19-03-11.osp.opera.software:443,https,nginx/1.18.0,text/html,GET,82.145.217.42,/,286975560,2001:4c28:1:432:82:145:217:42,26,False,h19-03-11.osp.opera.software,443,True,tls12,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,2022-12-05T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.osp.opera.software, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.osp.opera.software,osp.opera.software,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,bab9ff15eba8b378a307be5eb4de3f49,46c9f7c726c610bcddbfa155096f9bb5c1782777b88aaae875bd73f3bded36a4,ctls,h19-03-11.osp.opera.software,Nginx:1.18.0,Opera Norway AS,True,,,,,,,,
h19-03-12.beta.opera-mini.net,,200,,80,http://h19-03-12.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.253,/,-21967118,82.145.212.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-03-12.mini5-1.opera-mini.net,,200,,80,http://h19-03-12.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.253,/,-21967118,82.145.212.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-03-12.opera-mini.net,403 Forbidden,403,169,443,https://h19-03-12.opera-mini.net:443,https,nginx/1.14.2,text/html,GET,82.145.211.157,/,-932428375,82.145.211.157,8,False,h19-03-12.opera-mini.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-27T08:48:33Z,2023-06-25T08:48:32Z,CN=h19-03-12.opera-mini.net,h19-03-12.opera-mini.net,receiver.oscore.op-test.net,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8b65d9fd60fa9373f2b3f01adf37dbb8,99418006cc4e58d9d7f165d4ef92c2d5475e326aecdb71278f97685b9c65ee19,ctls,h19-03-12.opera-mini.net,Nginx:1.14.2,,,,,,,,,,
h19-04-11.beta.opera-mini.net,,200,,80,http://h19-04-11.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-04-11.mini5-1.opera-mini.net,,200,,80,http://h19-04-11.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-04-12.beta.opera-mini.net,,200,,80,http://h19-04-12.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.253,/,-21967118,82.145.212.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-04-12.mini5-1.opera-mini.net,,200,,80,http://h19-04-12.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.253,/,-21967118,82.145.212.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-05-01.opera-mini.net,,200,,80,http://h19-05-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.170,/,-21967118,82.145.211.170,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-05-02.opera-mini.net,,404,,443,https://h19-05-02.opera-mini.net:443,https,ChatCloud deluxe,application/octet-stream,GET,82.145.211.171,/,-2112224198,82.145.211.171,1,False,h19-05-02.opera-mini.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-10T00:00:00Z,2024-04-04T23:59:59Z,"CN=*.chat.opera-mini.net, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.chat.opera-mini.net,chat.opera-mini.net,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,0a1f593748256613db39c57c43799d4f,a7586c64544cce11ccc4caeba591655b3cda9a61eea62cf33acc7356cb23a2cf,ctls,h19-05-02.opera-mini.net,,Opera Norway AS,True,,,True,,,,,
h19-05-10.mini5-1.opera-mini.net,,200,,80,http://h19-05-10.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.253,/,-21967118,82.145.211.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-05-10.osp.opera.software,Welcome to nginx!,200,612,443,https://h19-05-10.osp.opera.software:443,https,nginx/1.18.0,text/html,GET,82.145.217.43,/,-2071003260,2001:4c28:1:432:82:145:217:43,26,False,h19-05-10.osp.opera.software,443,True,tls12,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,2022-12-05T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.osp.opera.software, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.osp.opera.software,osp.opera.software,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,bab9ff15eba8b378a307be5eb4de3f49,46c9f7c726c610bcddbfa155096f9bb5c1782777b88aaae875bd73f3bded36a4,ctls,h19-05-10.osp.opera.software,Nginx:1.18.0,Opera Norway AS,True,,,,,,,,
h19-05-11.mini5-1.opera-mini.net,,200,,80,http://h19-05-11.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-05-12.beta.opera-mini.net,,200,,80,http://h19-05-12.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.253,/,-21967118,82.145.212.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-05-12.mini5-1.opera-mini.net,,200,,80,http://h19-05-12.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.253,/,-21967118,82.145.212.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-06-01.opera-mini.net,,200,,80,http://h19-06-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.182,/,-21967118,82.145.211.182,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-06-03.osp.opera.software,Welcome to nginx!,200,612,443,https://h19-06-03.osp.opera.software:443,https,nginx/1.18.0,text/html,GET,82.145.217.44,/,-2071003260,2001:4c28:1:432:82:145:217:44,26,False,h19-06-03.osp.opera.software,443,True,tls12,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,2022-12-05T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.osp.opera.software, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.osp.opera.software,osp.opera.software,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,bab9ff15eba8b378a307be5eb4de3f49,46c9f7c726c610bcddbfa155096f9bb5c1782777b88aaae875bd73f3bded36a4,ctls,h19-06-03.osp.opera.software,Nginx:1.18.0,Opera Norway AS,True,,,,,,,,
h19-06-04.osp.opera.software,Welcome to nginx!,200,612,443,https://h19-06-04.osp.opera.software:443,https,nginx/1.18.0,text/html,GET,82.145.217.45,/,-2071003260,2001:4c28:1:432:82:145:217:45,26,False,h19-06-04.osp.opera.software,443,True,tls12,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,2022-12-05T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.osp.opera.software, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.osp.opera.software,osp.opera.software,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,bab9ff15eba8b378a307be5eb4de3f49,46c9f7c726c610bcddbfa155096f9bb5c1782777b88aaae875bd73f3bded36a4,ctls,h19-06-04.osp.opera.software,Nginx:1.18.0,Opera Norway AS,True,,,,,,,,
h19-06-06.osp.opera.software,Welcome to nginx!,200,612,443,https://h19-06-06.osp.opera.software:443,https,nginx/1.18.0,text/html,GET,82.145.217.46,/,-2071003260,2001:4c28:1:432:82:145:217:46,26,False,h19-06-06.osp.opera.software,443,True,tls12,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,2022-12-05T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.osp.opera.software, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.osp.opera.software,osp.opera.software,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,bab9ff15eba8b378a307be5eb4de3f49,46c9f7c726c610bcddbfa155096f9bb5c1782777b88aaae875bd73f3bded36a4,ctls,h19-06-06.osp.opera.software,Nginx:1.18.0,Opera Norway AS,True,,,,,,,,
h19-06-10.beta.opera-mini.net,,200,,80,http://h19-06-10.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.253,/,-21967118,82.145.211.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-06-10.mini5-1.opera-mini.net,,200,,80,http://h19-06-10.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.253,/,-21967118,82.145.211.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-06-11.beta.opera-mini.net,,200,,80,http://h19-06-11.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-06-11.mini5-1.opera-mini.net,,200,,80,http://h19-06-11.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-06-12.beta.opera-mini.net,,200,,80,http://h19-06-12.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.253,/,-21967118,82.145.212.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h19-06-12.mini5-1.opera-mini.net,,200,,80,http://h19-06-12.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.253,/,-21967118,82.145.212.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-01-01.opera-mini.net,,200,,80,http://h20-01-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.194,/,-21967118,82.145.211.194,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-01-10.beta.opera-mini.net,,200,,80,http://h20-01-10.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.253,/,-21967118,82.145.211.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-01-11.beta.opera-mini.net,,200,,80,http://h20-01-11.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-02-01.opera-mini.net,,200,,80,http://h20-02-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.206,/,-21967118,82.145.211.206,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-02-11.beta.opera-mini.net,,200,,80,http://h20-02-11.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-02-11.mini5-1.opera-mini.net,,200,,80,http://h20-02-11.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-02-12.beta.opera-mini.net,,200,,80,http://h20-02-12.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.253,/,-21967118,82.145.212.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-02-12.mini5-1.opera-mini.net,,200,,80,http://h20-02-12.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.253,/,-21967118,82.145.212.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-03-09.opera-mini.net,403 Forbidden,403,169,443,https://h20-03-09.opera-mini.net:443,https,nginx/1.14.2,text/html,GET,82.145.211.226,/,160714160,82.145.211.226,8,False,h20-03-09.opera-mini.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-21T11:48:36Z,2023-05-21T11:48:36Z,CN=resources.oscore.op-test.net,resources.oscore.op-test.net,,CN=resources.oscore.op-test.net,resources.oscore.op-test.net,,e94b4e576fd90f2e9e03af571707788e,5f11681f4f4e0f89f47de24e8956c81bbd3e65eabcc1460ad0c82b81992d2632,ctls,h20-03-09.opera-mini.net,Nginx:1.14.2,,,,,True,,True,,,
h20-03-11.beta.opera-mini.net,,200,,80,http://h20-03-11.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-03-11.mini5-1.opera-mini.net,,200,,80,http://h20-03-11.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-03-12.mini5-1.opera-mini.net,,200,,80,http://h20-03-12.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.253,/,-21967118,82.145.212.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-04-01.opera-mini.net,,200,,80,http://h20-04-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.230,/,-21967118,82.145.211.230,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-04-10.beta.opera-mini.net,,200,,80,http://h20-04-10.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.253,/,-21967118,82.145.211.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-04-10.mini5-1.opera-mini.net,,200,,80,http://h20-04-10.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.253,/,-21967118,82.145.211.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-04-11.beta.opera-mini.net,,200,,80,http://h20-04-11.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-04-11.mini5-1.opera-mini.net,,200,,80,http://h20-04-11.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-04-12.beta.opera-mini.net,,200,,80,http://h20-04-12.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.253,/,-21967118,82.145.212.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-04-12.mini5-1.opera-mini.net,,200,,80,http://h20-04-12.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.253,/,-21967118,82.145.212.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-05-10.beta.opera-mini.net,,200,,80,http://h20-05-10.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.253,/,-21967118,82.145.211.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-05-10.mini5-1.opera-mini.net,,200,,80,http://h20-05-10.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.253,/,-21967118,82.145.211.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-05-11.beta.opera-mini.net,,200,,80,http://h20-05-11.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-05-11.mini5-1.opera-mini.net,,200,,80,http://h20-05-11.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-06-10.beta.opera-mini.net,,200,,80,http://h20-06-10.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.253,/,-21967118,82.145.211.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-06-10.mini5-1.opera-mini.net,,200,,80,http://h20-06-10.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.253,/,-21967118,82.145.211.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-06-11.beta.opera-mini.net,,200,,80,http://h20-06-11.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h20-06-11.mini5-1.opera-mini.net,,200,,80,http://h20-06-11.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.254,/,-21967118,82.145.211.254,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h21-01-01.opera-mini.net,,200,,80,http://h21-01-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.21,/,-21967118,82.145.212.21,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h21-02-01.opera-mini.net,,200,,80,http://h21-02-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.29,/,-21967118,82.145.212.29,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h21-03-01.opera-mini.net,,200,,80,http://h21-03-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.37,/,-21967118,82.145.212.37,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h21-04-01.opera-mini.net,,200,,80,http://h21-04-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.45,/,-21967118,82.145.212.45,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h21-06-01.opera-mini.net,,200,,80,http://h21-06-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.61,/,-21967118,82.145.212.61,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h21-07-01.opera-mini.net,,200,,80,http://h21-07-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.68,/,-21967118,82.145.212.68,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h21-08-01.opera-mini.net,,200,,80,http://h21-08-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.76,/,-21967118,82.145.212.76,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h21-09-01.opera-mini.net,,200,,80,http://h21-09-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.84,/,-21967118,82.145.212.84,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h22-01-01.opera-mini.net,,200,,80,http://h22-01-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.100,/,-21967118,82.145.212.100,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h22-02-01.opera-mini.net,,200,,80,http://h22-02-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.108,/,-21967118,82.145.212.108,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h22-03-01.opera-mini.net,,200,,80,http://h22-03-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.116,/,-21967118,82.145.212.116,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h22-04-01.opera-mini.net,,200,,80,http://h22-04-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.124,/,-21967118,82.145.212.124,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h22-05-01.opera-mini.net,,200,,80,http://h22-05-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.132,/,-21967118,82.145.212.132,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h22-06-01.opera-mini.net,,200,,80,http://h22-06-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.140,/,-21967118,82.145.212.140,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h22-08-01.opera-mini.net,,200,,80,http://h22-08-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.156,/,-21967118,82.145.212.156,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h22-09-01.opera-mini.net,,200,,80,http://h22-09-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.163,/,-21967118,82.145.212.163,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h22-10-01.opera-mini.net,,200,,80,http://h22-10-01.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.212.171,/,-21967118,82.145.212.171,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ha1-1-78-9.mini5-1.opera-mini.net,,200,,80,http://ha1-1-78-9.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.252,/,-21967118,82.145.211.252,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
