new,host,a,soa,has_internal_ips,internal_ips,status_code,cname,ns,mx,aaaa,cdn,cdn-name,txt,caa
[x],gse-it.stanford.edu,54.200.98.140,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,gse-www-20.stanford.edu,,,,,,,
[x],gse-ldp.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],gse-ldt.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],gse-proxy.stanford.edu,35.161.240.148,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],gse-step.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],gse-www-04.stanford.edu,54.200.98.140,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,gse-www-20.stanford.edu,,,,,,,
[x],gse.stanford.edu,54.200.98.140,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,"mxa-00000d03.gslb.pphosted.com, mxb-00000d03.gslb.pphosted.com",,,,uyEs9oEbsa/K55EmluCpNS2U2cwffuaKDYak6+TkpeP4lfvMsBmtnIY00DknvfBGH6baY2Ms2AE0bujOyJQ74Q==,
[x],gsecareeroutcomes.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],gseconnect.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],gseit.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],gsp48-kittyhawk-st14-pod02.gsb-faculty.stanford.edu,159.89.141.240,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",,,NOERROR,gsb.reclaimhosting.com,"ns-230.awsdns-28.com, ns-808.awsdns-37.net, ns-1076.awsdns-06.org, ns-2023.awsdns-60.co.uk",gsb.reclaimhosting.com,,,,v=spf1 ip4:159.89.141.240 ~all,
[x],guides.law.stanford.edu,"54.85.246.96, 3.86.37.148, 54.88.35.99, 34.194.39.199","ns-734.awsdns-27.net, awsdns-hostmaster.amazon.com",,,NOERROR,"secure-us.libguides.com, region-us.libguides.com",,,,,,,"digicert.com, entrust.net, godaddy.com, letsencrypt.org, sectigo.com"
[x],gup.stanford.edu,171.67.46.160,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,lbre-vip9.stanford.edu,,,,,,,
[x],h-135-207-54-69.gsb-faculty.stanford.edu,159.89.141.240,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",,,NOERROR,gsb.reclaimhosting.com,,gsb.reclaimhosting.com,,,,v=spf1 ip4:159.89.141.240 ~all,
[x],h.stanford.edu,171.64.64.12,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,wheel.stanford.edu,,,,,,,
[x],h2157-colorlaserjet2600.stanford.edu,171.65.116.210,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],h2221-ljet4000.stanford.edu,171.65.98.127,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],haasdb.stanford.edu,171.67.107.136,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,saisapp98.stanford.edu,,,,,,,
[x],hacker.stanford.edu,171.64.116.53,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],hai-annual-report.stanford.edu,"34.141.11.154, 18.192.231.252","dns1.p01.nsone.net, hostmaster.nsone.net",,,NOERROR,hai-annual-report.netlify.app,,,"2a05:d014:275:cb01::c8, 2a05:d014:275:cb02::c8",True,google,,
[x],hana.stanford.edu,172.27.76.105,"argus.stanford.edu, hostmaster.stanford.edu",True,172.27.76.105,NOERROR,,,,,,,,
[x],handsonweb-dev2.stanford.edu,171.67.43.99,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,handsonweb-dev5.stanford.edu,,,,,,,
[x],handsonweb.stanford.edu,171.67.5.66,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,handsonweb5.stanford.edu,,,,,,,
[x],handsonweb2.stanford.edu,171.67.5.66,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,handsonweb5.stanford.edu,,,,,,,
[x],hannahousetours.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"hannahousetoursd8.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],hanson.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"hansonlabd9.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],harburylab.stanford.edu,"198.49.23.144, 198.49.23.145, 198.185.159.145, 198.185.159.144","dns1.p06.nsone.net, dns-admin.squarespace.com",,,NOERROR,ext-cust.squarespace.com,,,,,,,
[x],hardi.stanford.edu,171.64.204.224,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,reaper.stanford.edu,,,,,,,
[x],harrison.scs.stanford.edu,171.66.3.14,"market.scs.stanford.edu, hostmaster.scs.stanford.edu",,,NOERROR,,,,,,,,
[x],hasura-dev.infra.stanford.edu,34.111.61.231,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,,,,,True,google,"heritage=external-dns,external-dns/owner=stage-us-west1,external-dns/resource=ingress/hasura-dev/hasura",
[x],hci.cs.stanford.edu,171.67.76.59,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],hci.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],healthcheck.stanford.edu,"35.166.127.69, 35.81.58.59","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,,NOERROR,healthcheck-elb-119935560.us-west-2.elb.amazonaws.com,,,,,,,
[x],healthimprovement.stanford.edu,"52.24.194.241, 44.241.7.184","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,,NOERROR,bwp-alb-1116049276.us-west-2.elb.amazonaws.com,,,,,,,
[x],healthpolicy.fsi.stanford.edu,23.185.0.4,"ns-644.awsdns-16.net, awsdns-hostmaster.amazon.com",,,NOERROR,"live-fsi-d9.pantheonsite.io, fe4.edge.pantheon.io",,,"2620:12a:8001::4, 2620:12a:8000::4",,,,
[x],healthpolicy.stanford.edu,,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],healthyu.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],hearinglosscure.stanford.edu,171.65.104.128,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,med4.irt-dr.med.stanford.edu,,,,,,,
[x],heart.stanford.edu,171.67.215.200,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,www-v6.stanford.edu,,,2607:f6d0:0:925a::ab43:d7c8,,,,
[x],hearth.stanford.edu,171.67.215.200,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,www-v6.stanford.edu,,,2607:f6d0:0:925a::ab43:d7c8,,,,
[x],heimdall.stanford.edu,172.24.96.33,"argus.stanford.edu, hostmaster.stanford.edu",True,172.24.96.33,NOERROR,,,,,,,,
[x],heisenberg.stanford.edu,171.64.79.12,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],heliophysics.stanford.edu,171.64.103.244,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,solarweb.stanford.edu,,solarpost.stanford.edu,,,,,
[x],helix.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"helices.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com","ns-1123.awsdns-12.org, ns-1923.awsdns-48.co.uk, ns-24.awsdns-03.com, ns-821.awsdns-38.net",,,,,,
[x],hellenic.stanford.edu,171.67.215.200,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,www-v6.stanford.edu,,,2607:f6d0:0:925a::ab43:d7c8,,,,
[x],hellerlab.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],hello-kitty.stanford.edu,171.66.73.69,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,badtzmaru.stanford.edu,,,,,,,
[x],hello.stanford.edu,"54.243.161.55, 54.166.96.114, 54.221.50.8","ns-834.awsdns-40.net, awsdns-hostmaster.amazon.com",,,NOERROR,custom-tracking.salesloft.com,,,,,,,"comodoca.com, digicert.com, letsencrypt.org, pki.goog"
[x],hellokitty.stanford.edu,171.66.73.69,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,badtzmaru.stanford.edu,,,,,,,
[x],help.cs.stanford.edu,"104.16.51.111, 104.16.53.111","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",,,NOERROR,csstanford.zendesk.com,,mail-pod-13.int.zendesk.com,,True,cloudflare,"pod=13, v=spf1 include:mail.zendesk.com ~all",
[x],helpsu.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],hem-cc2329-hp5500.stanford.edu,10.39.13.200,"argus.stanford.edu, hostmaster.stanford.edu",True,10.39.13.200,NOERROR,,,,,,,,
[x],hem-hp500.stanford.edu,10.39.13.210,"argus.stanford.edu, hostmaster.stanford.edu",True,10.39.13.210,NOERROR,,,,,,,,
[x],hera.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],herschlaglab.stanford.edu,"198.185.159.145, 198.185.159.144, 198.49.23.144, 198.49.23.145","dns1.p06.nsone.net, dns-admin.squarespace.com",,,NOERROR,ext-cust.squarespace.com,,,,,,,
[x],hexlab.stanford.edu,50.112.123.250,"dns-external-master.amazon.com, root.amazon.com",,,NOERROR,ec2-50-112-123-250.us-west-2.compute.amazonaws.com,,,,,,,
[x],hhp.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],hiring.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],historyoflife.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"historyoflife2.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],hivdb.stanford.edu,"18.165.227.47, 18.165.227.61, 18.165.227.118, 18.165.227.103","ns-1984.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,"ns-1388.awsdns-45.org, ns-1984.awsdns-56.co.uk, ns-330.awsdns-41.com, ns-819.awsdns-38.net",,"2600:9000:238d:8c00:7:3ee2:8c80:93a1, 2600:9000:238d:600:7:3ee2:8c80:93a1, 2600:9000:238d:3600:7:3ee2:8c80:93a1, 2600:9000:238d:fa00:7:3ee2:8c80:93a1, 2600:9000:238d:f400:7:3ee2:8c80:93a1, 2600:9000:238d:7600:7:3ee2:8c80:93a1, 2600:9000:238d:aa00:7:3ee2:8c80:93a1, 2600:9000:238d:5c00:7:3ee2:8c80:93a1",True,cloudfront,,
[x],hive.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,"ns-1434.awsdns-51.org, ns-1861.awsdns-40.co.uk, ns-370.awsdns-46.com, ns-610.awsdns-12.net",,,,,,
[x],hms.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],hmsgslj500.stanford.edu,171.66.246.140,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],hmsjghp400.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],hmsp8000.stanford.edu,171.66.246.203,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],hollberglab-redpitaya-0.stanford.edu,171.64.110.105,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],homes.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"homes2.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],honeybadger.stanford.edu,171.65.163.188,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,wysockaserver.stanford.edu,,,,,,,
[x],housing.stanford.edu,"52.13.186.5, 52.11.47.172","ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,stanfordrde.prod.acquia-sites.com,,,,,,,
[x],hp-laserjetpro400.stanford.edu,172.25.107.47,"argus.stanford.edu, hostmaster.stanford.edu",True,172.25.107.47,NOERROR,,,,,,,,
[x],hp1.stanford.edu,171.64.38.59,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],hpe.stanford.edu,171.67.215.200,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,www-v6.stanford.edu,,,2607:f6d0:0:925a::ab43:d7c8,,,,
[x],hpl.stanford.edu,"52.11.33.112, 52.35.216.198","ns-2003.awsdns-58.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,"ns-1478.awsdns-56.org, ns-2003.awsdns-58.co.uk, ns-416.awsdns-52.com, ns-662.awsdns-18.net",,,,,,
[x],hplaserjet300.stanford.edu,"10.39.15.67, 171.64.7.115, 171.64.7.61, 204.63.224.53","argus.stanford.edu, hostmaster.stanford.edu",True,10.39.15.67,NOERROR,,"atalante.stanford.edu, argus.stanford.edu, ns5.dnsmadeeasy.com, ns7.dnsmadeeasy.com, ns6.dnsmadeeasy.com, avallone.stanford.edu",,"2607:f6d0:0:9113::ab40:773, 2607:f6d0:0:d32::ab40:73d, 2620:6c:40c0:0:204:63:224:53",,,,
[x],hplj-200.stanford.edu,171.65.160.34,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],hr.stanford.edu,"184.24.77.174, 184.24.77.210","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,"stanfordedu.edgesuite.net, a1662.b.akamai.net",,,,,,,
[x],hrif.stanford.edu,171.65.104.54,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,hrif.irt-dr.med.stanford.edu,,,,,,,
[x],hrms.stanford.edu,171.67.36.34,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],hrmsuat.stanford.edu,171.67.37.217,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],hrp-mlima-7400.stanford.edu,171.65.80.217,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],hrtex.med.stanford.edu,34.111.22.211,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,,,,,True,google,,
[x],hsd-pr-xphaserbldg100.stanford.edu,172.24.206.92,"argus.stanford.edu, hostmaster.stanford.edu",True,172.24.206.92,NOERROR,,,,,,,,
[x],humbio.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],hummer.stanford.edu,171.67.229.81,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,ccarh.stanford.edu,,,,,,,
[x],hummingbird.stanford.edu,171.65.93.63,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],humsci-assets.stanford.edu,"2.16.187.90, 2.16.187.104","n0dsca.akamaiedge.net, hostmaster.akamai.com",,,NOERROR,"humsci-assets.stanford.edu.00d41000002vdv8eaa.live.siteforce.com, 75514.communities.salesforce.cdn.edgekey.net, e25349.dsca.akamaiedge.net",,,"2a02:26f0:480:d::210:f14c, 2a02:26f0:480:d::210:f15e",,,,
[x],hungarian.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],hydro.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"hydro2.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],iam.slac.stanford.edu,134.79.138.12,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,drupal-prod.slac.stanford.edu,,,2620:114:d000:c08a::9,,,,
[x],iapps.stanford.edu,171.67.215.200,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,www-v6.stanford.edu,,,2607:f6d0:0:925a::ab43:d7c8,,,,
[x],ice.stanford.edu,171.64.1.234,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,2607:f6d0:0:53::64:53,,,,
[x],icf.stanford.edu,171.64.88.16,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,plummergriffinbook.stanford.edu,,,,,,,
[x],icme.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"icmedrupal8.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],icoportal.stanford.edu,171.66.249.15,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,otl-db-prd15.stanford.edu,,,,,,,
[x],icy.stanford.edu,171.67.166.18,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],id.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],ide.stanford.edu,171.66.73.69,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,badtzmaru.stanford.edu,,,,,,,
[x],identity-dev.stanford.edu,23.185.0.3,"ns-644.awsdns-16.net, awsdns-hostmaster.amazon.com",,,NOERROR,"dev-stanford-auth-sites.pantheonsite.io, fe3.edge.pantheon.io",,,"2620:12a:8000::3, 2620:12a:8001::3",,,,
[x],identity-test.stanford.edu,23.185.0.4,"ns-644.awsdns-16.net, awsdns-hostmaster.amazon.com",,,NOERROR,"test-stanford-auth-sites.pantheonsite.io, fe4.edge.pantheon.io",,,"2620:12a:8001::4, 2620:12a:8000::4",,,,
[x],identity.slac.stanford.edu,134.79.138.144,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,iam-prod.slac.stanford.edu,,,,,,,
[x],identity.stanford.edu,151.101.38.133,"ns1.fastly.net, hostmaster.fastly.com",,,NOERROR,pantheon-systems.map.fastly.net,,,2a04:4e42:9::645,True,fastly,,
[x],idhlab.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],idoc.slac.stanford.edu,134.79.138.78,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,,,,,,,,
[x],idp-dev.stanford.edu,35.227.138.112,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,login-dev.stanford.edu,,,,True,google,,
[x],idp-google-dev.stanford.edu,171.64.13.29,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,idp-dev-lb.stanford.edu,,,,,,,
[x],idp-google.stanford.edu,34.82.201.164,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,login.stanford.edu,,,,True,google,,
[x],idp.cs.stanford.edu,171.64.64.55,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],idp.itlab.stanford.edu,54.218.42.51,"ns-1815.awsdns-34.co.uk, root.itlab.stanford.edu",,,NOERROR,,,,,,,,
[x],idp.stanford.edu,34.82.201.164,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,login.stanford.edu,,,,True,google,,
[x],idp01.stanford.edu,171.64.13.48,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,idp-lb.stanford.edu,,,,,,,
[x],iearth.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"iearthexplorer.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],ieee.stanford.edu,171.67.215.200,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,www-v6.stanford.edu,,,2607:f6d0:0:925a::ab43:d7c8,,,,
[x],igbo.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],ikura.stanford.edu,171.66.102.4,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],ilac.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],ilbmi-2300.stanford.edu,10.110.80.181,"argus.stanford.edu, hostmaster.stanford.edu",True,10.110.80.181,NOERROR,,,,,,,,
[x],ilc.stanford.edu,172.24.75.221,"argus.stanford.edu, hostmaster.stanford.edu",True,172.24.75.221,NOERROR,,,,,,,,
[x],ilios.stanford.edu,"54.214.12.36, 44.236.179.126","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,,NOERROR,"ilios.irt-dr.med.stanford.edu, stanford.iliosproject.org, stanford-production.iliosproject.org, stanford-production-elb-1747617803.us-west-2.elb.amazonaws.com",,,,,,,
[x],illumina.stanford.edu,"171.65.108.32, 171.65.79.7, 171.66.102.37","argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,sfgf-download-2.stanford.edu,,,,,,,
[x],im.stanford.edu,"171.67.233.2, 171.67.233.4","argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,sip.stanford.edu,,,,,,,
[x],im1.stanford.edu,"171.67.233.2, 171.67.233.4","argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,sip.stanford.edu,,,,,,,
[x],ima.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"ima.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],imager.stanford.edu,204.63.231.52,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,sigil.stanford.edu,,,2620:6c:40c0:2888:204:63:231:52,,,,
[x],imaging.itlab.stanford.edu,,"ns-1815.awsdns-34.co.uk, root.itlab.stanford.edu",,,NOERROR,,,,,,,,
[x],imaging.stanford.edu,171.67.36.35,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,asimageprd.stanford.edu,,,,,,,
[x],imaging.stucomp.stanford.edu,171.67.138.19,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,hyde.stanford.edu,,,,,,,
[x],imagingdev.stanford.edu,171.67.36.184,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,asimagedev.stanford.edu,,,,,,,
[x],imagingupg.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,asimageupg.stanford.edu,,,,,,,
[x],imanta.stanford.edu,172.24.75.109,"argus.stanford.edu, hostmaster.stanford.edu",True,172.24.75.109,NOERROR,,,,,,,,
[x],imgdev.stanford.edu,171.67.36.181,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],imgprd.stanford.edu,171.67.36.105,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],imguat.stanford.edu,171.67.36.178,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],imoodle.stanford.edu,171.64.115.108,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,v303-MoodleFung.stanford.edu,,,,,,,
[x],impact.stanford.edu,23.185.0.2,"ns-644.awsdns-16.net, awsdns-hostmaster.amazon.com",,,NOERROR,"live-stanford-impact-labs.pantheonsite.io, fe2.edge.pantheon.io",,,"2620:12a:8000::2, 2620:12a:8001::2",,,,
[x],indico.slac.stanford.edu,134.79.138.106,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,lb01-indico.slac.stanford.edu,,,,,,,
[x],infowiki.stanford.edu,171.64.75.19,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,ILPubs.stanford.edu,,,,,,,
[x],infradocs.stanford.edu,34.94.47.139,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,bookstack.asr.stanford.edu,,,,True,google,"heritage=external-dns,external-dns/owner=prod-us-west2,external-dns/resource=service/bookstack-prod/bookstack-prod",
[x],ink.stanford.edu,,,,,NOERROR,www.inktutorials.org,,,,,,,
[x],innovation.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],innovations.stanford.edu,159.89.149.97,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.reclaimhosting.com,,stanford.reclaimhosting.com,,,,"v=spf1 ip4:159.89.149.97 ~all, google-site-verification=cAV9agp48wlwXaboyxjLPpnrJbTONZ-VqyF-Whbnwq4",
[x],innovationsurvey.stanford.edu,216.32.128.167,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],inrooms.stanford.edu,171.67.49.168,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,deharo.stanford.edu,,,,,,,
[x],insidewritingworkshop.stanford.edu,34.214.31.2,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,gse-www-17.stanford.edu,,,,,,,
[x],insieme.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"insiemed8.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],insurance.stanford.edu,171.64.68.37,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,logical.stanford.edu,,,,,,,
[x],intermedia.stanford.edu,171.64.201.186,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,hotgates.stanford.edu,,,,,,,
[x],internal.fsi.stanford.edu,23.185.0.4,"ns-644.awsdns-16.net, awsdns-hostmaster.amazon.com",,,NOERROR,"live-fsi-d9.pantheonsite.io, fe4.edge.pantheon.io",,,"2620:12a:8001::4, 2620:12a:8000::4",,,,
