input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_self_signed,tls_mismatched,tls_subject_org_,final_url,cdn_name,cdn
qwantbot-229-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,153640,www.youtube-nocookie.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-229-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1614392362,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-229-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160093,*.apple.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-229-171-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-23-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160122,*.tvcitoyenne.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-23-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-563331101,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-230-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160084,f.qwant.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-230-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1483187888,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-230-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158033,*.qobuz.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-230-169-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,1876276390,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-231-168-187-194.qwant.com,Qwant Lite,200,4710,player.myvideoplace.tv,lite.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,lite.qwant.com,443,https://qwantbot-231-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,150365057,194.187.168.99,HSTS,1,False,,,,https://lite.qwant.com/?redirect=OperaMobi3,,
qwantbot-231-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160123,www.youtube.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-231-169-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,-1420964380,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-232-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158032,s1.qwant.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-232-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-451213360,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-232-169-187-194.qwant.com,Qwant Lite,200,4709,www.youtube-nocookie.com,lite.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,lite.qwant.com,443,https://qwantbot-232-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,150365057,194.187.168.99,HSTS,1,False,,,,https://lite.qwant.com/?redirect=Chrome10.0648204,,
qwantbot-232-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160110,*.smartrezo.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-232-171-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,166072159,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-233-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160102,*.trendy-community.fr,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-233-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,409968222,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-233-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160091,players-cdn-v2.vidmizer.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-233-171-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1546046873,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-234-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160084,*.medias-francophones.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-234-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1052803731,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-234-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158030,player.vimeo.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-234-171-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,-1092924844,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-235-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160091,www.dailymotion.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-235-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,409968222,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-235-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158052,player.myvideoplace.tv,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-235-171-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1358761417,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-236-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158051,*.trendy-community.fr,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-236-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-755979534,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-236-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158017,*.tvcitoyenne.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-236-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1458765980,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-237-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,153667,www.qwant.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-237-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-2099276728,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-238-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158082,extras.qwantjunior.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-238-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1796168744,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-238-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,153679,player.twitch.tv,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-238-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1656186387,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-239-169-187-194.qwant.com,Qwant Lite,200,4709,www.dailymotion.com,lite.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,lite.qwant.com,443,https://qwantbot-239-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-228474306,194.187.168.99,HSTS,1,False,,,,https://lite.qwant.com/?redirect=OperaMobi3,,
qwantbot-239-171-187-194.qwant.com,Qwant Lite,200,4710,qwant.com,lite.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,lite.qwant.com,443,https://qwantbot-239-171-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,,194.187.168.99,HSTS,1,False,,,,https://lite.qwant.com/?redirect=Firefox16,,
qwantbot-24-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160102,*.qwantjunior.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-24-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1395787674,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-24-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160123,players-cdn-v2.vidmizer.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-24-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,741985883,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-24-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160084,*.smartrezo.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-24-171-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1087008188,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-240-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,153667,*.qobuz.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-240-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1472578276,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-240-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158063,*.femmesetcitoyennete.fr,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-240-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,852302134,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-240-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160119,players-cdn-v2.vidmizer.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-240-171-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1257462439,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-241-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160101,*.tvlocale.fr,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-241-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,800423942,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-242-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160126,*.tvcitoyenne.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-242-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-84300644,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-242-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160094,f.qwant.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-242-171-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-344535974,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-243-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158034,*.veitech.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-243-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-416311213,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-243-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160084,*.qwantjunior.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-243-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,32446797,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
