new,host,a,soa,txt,status_code,cname,aaaa,ns,cdn,cdn-name,mx,has_internal_ips,internal_ips,caa
[x],officeit.staging.corp.mongodb.com,"52.22.111.228, 35.174.255.218, 52.45.195.111","ns-397.awsdns-49.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:staging,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,,,,,,,
[x],oh31sa-c04.charts.mongodb.com,,"ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],omcalc.corp.mongodb.com,"23.23.148.58, 54.196.127.54, 3.231.128.237, 54.88.124.138, 3.226.71.163","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,lb-p.prod.corp.mongodb.com,,,,,,,,
[x],omnipay-extranet.charts.mongodb.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],onboarding-docs.corp.mongodb.com,"108.157.214.98, 108.157.214.126, 108.157.214.84, 108.157.214.49","ns-1570.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,duqy2t59bjlp7.cloudfront.net,"2600:9000:225e:1800:b:7a8c:e6c0:93a1, 2600:9000:225e:da00:b:7a8c:e6c0:93a1, 2600:9000:225e:e000:b:7a8c:e6c0:93a1, 2600:9000:225e:9c00:b:7a8c:e6c0:93a1, 2600:9000:225e:2600:b:7a8c:e6c0:93a1, 2600:9000:225e:c800:b:7a8c:e6c0:93a1, 2600:9000:225e:c000:b:7a8c:e6c0:93a1, 2600:9000:225e:4a00:b:7a8c:e6c0:93a1","ns-493.awsdns-61.com, ns-601.awsdns-11.net, ns-1031.awsdns-00.org, ns-1570.awsdns-04.co.uk",True,cloudfront,,,,
[x],onlinegamesbeta.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],opsmanager.mongodb.com,3.214.160.189,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,us-east-1.lb-f.r53.aws.cloud.mongodb.com,,,,,,,,
[x],opssqa1.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],opstw.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],orhdcadfsdb02.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],oxy-oxygen-44b4cbdf.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],oxy-oxygen-d89bce05.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],p03-ckdatabasews.charts.mongodb.com,"52.21.89.200, 54.175.147.155, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],p101-bookmarks.charts.mongodb.com,"52.21.89.200, 54.175.147.155, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],p102-iwmb4-china.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],p28-exportws.charts.mongodb.com,"52.206.222.245, 54.175.147.155, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],p39.charts.mongodb.com,,"ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],pages.mongodb.com,130.35.230.36,"ns1.p201.dns.oraclecloud.net, hostmaster.hs.eloqua.com",,NOERROR,"s413370795.hs.eloqua.com, p03c.hs.eloqua.com",,,True,oracle,,,,
[x],pantser.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],parsley-beta.corp.mongodb.com,"99.86.4.45, 99.86.4.111, 99.86.4.30, 99.86.4.72","ns-1202.awsdns-22.org, awsdns-hostmaster.amazon.com",,NOERROR,beta.parsley.build.10gen.cc,,,True,cloudfront,,,,
[x],parsley-staging.corp.mongodb.com,"108.138.7.33, 108.138.7.85, 108.138.7.58, 108.138.7.21","ns-1202.awsdns-22.org, awsdns-hostmaster.amazon.com",,NOERROR,staging.parsley.build.10gen.cc,,,True,cloudfront,,,,
[x],parsley.mongodb.com,"18.66.112.54, 18.66.112.47, 18.66.112.97, 18.66.112.25","ns-1202.awsdns-22.org, awsdns-hostmaster.amazon.com",,NOERROR,production.parsley.build.10gen.cc,,,True,cloudfront,,,,
[x],partners.prod.corp.mongodb.com,"23.23.148.58, 3.226.71.163, 54.88.124.138, 3.231.128.237, 54.196.127.54","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,,,,,,,
[x],partners.staging.corp.mongodb.com,"52.45.195.111, 52.22.111.228, 35.174.255.218","ns-397.awsdns-49.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:staging,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,,,,,,,
[x],paymentssignup.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],pd11-uts-api.charts.mongodb.com,"52.206.222.245, 54.175.147.155, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],pentatonix.charts.mongodb.com,"52.206.222.245, 54.175.147.155, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],people-analytics.prod.corp.mongodb.com,"54.196.127.54, 23.23.148.58, 3.226.71.163, 54.88.124.138, 3.231.128.237","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,,,,,,,
[x],pgg12p.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],pgg21r.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],pgg22h.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],pgg3s4.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],pgg3vb.charts.mongodb.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com, ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],pholiota-dev.corp.mongodb.com,52.202.145.128,"ns-153.awsdns-19.com, awsdns-hostmaster.amazon.com",,NOERROR,us-east-1.lb-b-qa.r53.aws.cloud-qa.mongodb.com,,,,,,,,
[x],pholiota-qa.corp.mongodb.com,54.81.24.155,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,us-east-1.lb-b.r53.aws.cloud.mongodb.com,,,,,,,,
[x],pholiota.corp.mongodb.com,54.145.94.221,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,us-east-1.lb-b.r53.aws.cloud.mongodb.com,,,,,,,,
[x],picac2w4.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],pluimd-laptop.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],pmcamera-apps.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],pmp.infosec.mongodb.com,"3.16.228.40, 3.133.252.34, 18.116.9.135","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],pom.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],postboxcommunications.charts.mongodb.com,"52.21.89.200, 54.175.147.155, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],postmastergit.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],ppq-st-ext.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],prassets-postmanbackups-www-test.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,"ns-1047.awsdns-02.org, ns-1636.awsdns-12.co.uk, ns-276.awsdns-34.com, ns-868.awsdns-44.net",,,,,,
[x],presto.corp.mongodb.com,"54.196.127.54, 3.231.128.237, 54.88.124.138, 23.23.148.58, 3.226.71.163","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,lb-p.prod.corp.mongodb.com,,,,,,,,
[x],private-link.charts.mongodb.com,"52.21.89.200, 54.175.147.155, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],private-v2oceania-mx.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],pro-calculators.charts.mongodb.com,,"ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],proactive-sf.corp.mongodb.com,"3.231.128.237, 23.23.148.58, 54.88.124.138, 54.196.127.54, 3.226.71.163","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,lb-p.prod.corp.mongodb.com,,,,,,,,
[x],prod-archive-downloadspostgresmx.charts.mongodb.com,"52.206.222.245, 54.175.147.155, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],prod-binf.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],prod-dev-stage-start-clients.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,"ns-1047.awsdns-02.org, ns-1636.awsdns-12.co.uk, ns-276.awsdns-34.com, ns-868.awsdns-44.net",,,,,,
[x],prod-private-hosted-cdn-backend-72.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],prod-temp-alphainternalvpn.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],prod.corp.mongodb.com,,"ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1610.awsdns-09.co.uk, ns-460.awsdns-57.com, ns-898.awsdns-48.net, ns-1315.awsdns-36.org",,,,,,
[x],proddeployrepository-postgresmx.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],proden.charts.mongodb.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],prodfix-appcatalog.charts.mongodb.com,"52.206.222.245, 54.175.147.155, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],prodhost.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],prodmy.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],prodstagingacc.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],product-perf.prod.corp.mongodb.com,"54.196.127.54, 54.88.124.138, 3.231.128.237, 23.23.148.58, 3.226.71.163","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,,,,,,,
[x],product-perf.staging.corp.mongodb.com,"52.45.195.111, 52.22.111.228, 35.174.255.218","ns-397.awsdns-49.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:staging,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,,,,,,,
[x],product.prod.corp.mongodb.com,"54.88.124.138, 54.196.127.54, 3.226.71.163, 3.231.128.237, 23.23.148.58","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,,,,,,,
[x],product.staging.corp.mongodb.com,"52.45.195.111, 35.174.255.218, 52.22.111.228","ns-397.awsdns-49.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:staging,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,"ns-1283.awsdns-32.org, ns-1640.awsdns-13.co.uk, ns-397.awsdns-49.com, ns-515.awsdns-00.net",,,,,,
[x],prom-search-qa.corp.mongodb.com,99.80.23.102,"ns-153.awsdns-19.com, awsdns-hostmaster.amazon.com",,NOERROR,"global.lb-b-qa.r53.aws.cloud-qa.mongodb.com, eu-west-1.lb-b-qa.r53.aws.cloud-qa.mongodb.com",,,,,,,,
[x],prom.corp.mongodb.com,54.81.24.155,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,us-east-1.lb-b.r53.aws.cloud.mongodb.com,,,,,,,,
[x],provito.charts.mongodb.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],ps.prod.corp.mongodb.com,"54.196.127.54, 3.226.71.163, 3.231.128.237, 23.23.148.58, 54.88.124.138","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,,,,,,,
[x],ps.staging.corp.mongodb.com,"52.45.195.111, 52.22.111.228, 35.174.255.218","ns-397.awsdns-49.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:staging,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,,,,,,,
[x],ps360dashboard.corp.mongodb.com,"23.23.148.58, 3.226.71.163, 54.196.127.54, 54.88.124.138, 3.231.128.237","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,lb-p.prod.corp.mongodb.com,,,,,,,,
[x],pub-um.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],pv-payments.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],pv38p00ls.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],r53-migration-test.staging.corp.mongodb.com,"52.45.195.111, 35.174.255.218, 52.22.111.228","ns-397.awsdns-49.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:staging,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,"ns-1283.awsdns-32.org, ns-1640.awsdns-13.co.uk, ns-397.awsdns-49.com, ns-515.awsdns-00.net",,,,,,
[x],r53-migration-test.test.corp.mongodb.com,"52.3.154.63, 52.87.103.23, 50.16.165.49","ns-1273.awsdns-31.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:test,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,,,,,,,
[x],ragent.charts.mongodb.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com, ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],ras117-11.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],rcx-yd-vpn05-g19-s.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],re-1-v8.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],realm-dev.mongodb.com,3.231.133.249,"ns-136.awsdns-17.com, awsdns-hostmaster.amazon.com",,NOERROR,us-east-1.lb-b-dev.r53.aws.cloud-dev.mongodb.com,,,,,,,,
[x],realm.mongodb.com,,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,"global.aws.realm.mongodb.com, global.lb-b.r53.aws.cloud.mongodb.com, us-east-2.lb-b.r53.aws.cloud.mongodb.com, eu-central-1.lb-b.r53.aws.cloud.mongodb.com",,,,,,,,
[x],rec.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,"ns-1047.awsdns-02.org, ns-1636.awsdns-12.co.uk, ns-276.awsdns-34.com, ns-868.awsdns-44.net",,,,,,
[x],redirectchef-sslvpn-m.charts.mongodb.com,"52.206.222.245, 54.175.147.155, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],redirectdtst.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],redirectusers-b2bmy-oceania.charts.mongodb.com,"52.206.222.245, 54.175.147.155, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],rehemmed.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],renewaltest.test.corp.mongodb.com,"52.87.103.23, 50.16.165.49, 52.3.154.63","ns-1273.awsdns-31.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:test,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,,,,,,,
[x],repo.mongodb.com,"13.249.39.112, 13.249.39.114, 13.249.39.29, 13.249.39.71","ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",,NOERROR,com.repo.release.build.10gen.cc,"2600:9000:2191:dc00:18:b447:2d80:93a1, 2600:9000:2191:9e00:18:b447:2d80:93a1, 2600:9000:2191:7400:18:b447:2d80:93a1, 2600:9000:2191:b000:18:b447:2d80:93a1, 2600:9000:2191:8400:18:b447:2d80:93a1, 2600:9000:2191:8200:18:b447:2d80:93a1, 2600:9000:2191:9600:18:b447:2d80:93a1, 2600:9000:2191:f800:18:b447:2d80:93a1",,True,cloudfront,,,,
[x],reporting-db-01-old.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],resources.mongodb.com,"3.231.128.237, 3.226.71.163, 23.23.148.58, 54.196.127.54, 54.88.124.138","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,lb-p.prod.corp.mongodb.com,,,,,,,,
[x],restore-backup.ap-southeast-2.mongodb.com,54.253.166.79,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,ap-southeast-2.lb-e.r53.aws.cloud.mongodb.com,,,,,,,,
[x],restore-backup.eu-central-1.mongodb.com,54.93.136.153,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,eu-central-1.lb-e.r53.aws.cloud.mongodb.com,,,,,,,,
[x],restore-backup.eu-west-1.mongodb.com,,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,eu-west-1.lb-e.r53.aws.cloud.mongodb.com,,,,,,,,
[x],restore-backup.us-west-1.mongodb.com,,"ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],restore-backup.us-west-2.mongodb.com,100.20.244.132,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,us-west-2.lb-e.r53.aws.cloud.mongodb.com,,,,,,,,
[x],rgfi.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],rooms.corp.mongodb.com,"3.226.71.163, 3.231.128.237, 54.196.127.54, 23.23.148.58, 54.88.124.138","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,lb-p.prod.corp.mongodb.com,,,,,,,,
[x],router2.charts.mongodb.com,"52.206.222.245, 54.175.147.155, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],routing.prod.corp.mongodb.com,"3.231.128.237, 54.196.127.54, 54.88.124.138, 3.226.71.163, 23.23.148.58","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,,,,,,,
[x],routing.staging.corp.mongodb.com,,"ns-397.awsdns-49.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],rsw137-2-prd.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],rsw48-1-flk.charts.mongodb.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],rsw49-2-prd.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],rsw50-2-prd.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],rsw83.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],ru-ws.charts.mongodb.com,"52.21.89.200, 54.175.147.155, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
