input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,final_url
mozilla--europe.orgraw.githubusercontent.com,Fastly error: unknown domain mozilla--europe.orgraw.githubusercontent.com,500,316,AS54113,AS54113,Unknown,185.199.108.0/22,mozilla--europe.orgraw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,mozilla--europe.orgraw.githubusercontent.com,443,https://mozilla--europe.orgraw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.111.133,/,-346372115,185.199.108.133,Varnish,8,False,,,,
mstratman.github.com,Page not found · GitHub Pages,404,9593,AS54113,AS54113,Unknown,185.199.108.0/22,,,,,,,,,,,,,,,,,,,,,80,http://mstratman.github.com:80,http,GitHub.com,text/html,GET,185.199.108.153,/,-140149749,2606:50c0:8003::153,Varnish,86,False,,,,
mta-sts.githubusercontent.com,Fastly error: unknown domain mta-sts.githubusercontent.com,500,286,AS54113,AS54113,Unknown,185.199.108.0/22,mta-sts.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,mta-sts.githubusercontent.com,443,https://mta-sts.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.110.133,/,-1188911068,185.199.109.133,Varnish,8,False,,,,
mx01.githubusercontent.com,Fastly error: unknown domain mx01.githubusercontent.com,500,280,AS54113,AS54113,Unknown,185.199.108.0/22,,,,,,,,,,,,,,,,,,,,,80,http://mx01.githubusercontent.com:80,http,Varnish,text/html,GET,185.199.109.133,/,-23263603,185.199.111.133,Varnish,8,False,,,,
mx2.githubusercontent.com,Fastly error: unknown domain mx2.githubusercontent.com,500,278,AS54113,AS54113,Unknown,185.199.108.0/22,mx2.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,mx2.githubusercontent.com,443,https://mx2.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.110.133,/,-1455650855,185.199.111.133,Varnish,8,False,,,,
mysticfall.github.com,Page not found · GitHub Pages,404,9596,AS54113,AS54113,Unknown,185.199.108.0/22,mysticfall.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,mysticfall.github.com,443,https://mysticfall.github.com:443,https,GitHub.com,text/html,GET,185.199.110.153,/,-1456021591,2606:50c0:8002::153,Varnish,86,False,,,,
natiivo-miami.comraw.githubusercontent.com,Fastly error: unknown domain natiivo-miami.comraw.githubusercontent.com,500,312,AS54113,AS54113,Unknown,185.199.108.0/22,natiivo-miami.comraw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,natiivo-miami.comraw.githubusercontent.com,443,https://natiivo-miami.comraw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,990240960,185.199.110.133,Varnish,8,False,,,,
nerezzabradli.comraw.githubusercontent.com,Fastly error: unknown domain nerezzabradli.comraw.githubusercontent.com,500,312,AS54113,AS54113,Unknown,185.199.108.0/22,,,,,,,,,,,,,,,,,,,,,80,http://nerezzabradli.comraw.githubusercontent.com:80,http,Varnish,text/html,GET,185.199.110.133,/,-496647472,185.199.109.133,Varnish,8,False,,,,
netdata.smtp.github.com,Page not found · GitHub Pages,404,9578,AS54113,AS54113,Unknown,185.199.108.0/22,,,,,,,,,,,,,,,,,,,,,80,http://netdata.smtp.github.com:80,http,GitHub.com,text/html,GET,185.199.111.153,/,1106441118,2606:50c0:8002::153,Varnish,86,False,,,,
netj.github.com,Page not found · GitHub Pages,404,9578,AS54113,AS54113,Unknown,185.199.108.0/22,netj.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,netj.github.com,443,https://netj.github.com:443,https,GitHub.com,text/html,GET,185.199.110.153,/,-1940929146,2606:50c0:8003::153,Varnish,86,False,,,,
new-corp.euraw.githubusercontent.com,Fastly error: unknown domain new-corp.euraw.githubusercontent.com,500,300,AS54113,AS54113,Unknown,185.199.108.0/22,new-corp.euraw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,new-corp.euraw.githubusercontent.com,443,https://new-corp.euraw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,1433676106,185.199.111.133,Varnish,8,False,,,,
new.githubusercontent.com,Fastly error: unknown domain new.githubusercontent.com,500,278,AS54113,AS54113,Unknown,185.199.108.0/22,new.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,new.githubusercontent.com,443,https://new.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.111.133,/,-1971746175,185.199.110.133,Varnish,8,False,,,,
newcraft.meraw.githubusercontent.com,Fastly error: unknown domain newcraft.meraw.githubusercontent.com,500,300,AS54113,AS54113,Unknown,185.199.108.0/22,newcraft.meraw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,newcraft.meraw.githubusercontent.com,443,https://newcraft.meraw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.109.133,/,1858052923,185.199.110.133,Varnish,8,False,,,,
newpost.frraw.githubusercontent.com,Fastly error: unknown domain newpost.frraw.githubusercontent.com,500,298,AS54113,AS54113,Unknown,185.199.108.0/22,newpost.frraw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,newpost.frraw.githubusercontent.com,443,https://newpost.frraw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,1880978440,185.199.111.133,Varnish,8,False,,,,
news.githubusercontent.com,Fastly error: unknown domain news.githubusercontent.com,500,280,AS54113,AS54113,Unknown,185.199.108.0/22,news.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,news.githubusercontent.com,443,https://news.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.109.133,/,745554104,185.199.108.133,Varnish,8,False,,,,
next.github.com,GitHub Next,200,236679,AS36459,GITHUB,US,140.82.116.0/23,githubnext.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-29T00:00:00Z,2023-07-26T23:59:59Z,CN=githubnext.com,githubnext.com,,githubnext.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",892c0eec095c7299b574c2b8feeaab76,3f66f2b4d64bf983c8ae99732dd4f43d75f5c739ddd77e1c909c0a83941617d9,,ctls,githubnext.com,80,http://next.github.com:80,http,,text/html,GET,140.82.113.18,/,-1279147965,140.82.113.18,HSTS,3,False,,,,https://githubnext.com/
nodeload.github.com,GitHub: Let’s build from here · GitHub,200,224862,AS36459,GITHUB,US,140.82.120.0/21,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,80,http://nodeload.github.com:80,http,GitHub.com,text/html,GET,140.82.121.9,/,1607713408,140.82.121.9,HSTS,2366,False,,,github.githubassets.com,https://github.com/
noyamundi.ncse.plraw.githubusercontent.com,Fastly error: unknown domain noyamundi.ncse.plraw.githubusercontent.com,500,312,AS54113,AS54113,Unknown,185.199.108.0/22,noyamundi.ncse.plraw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,noyamundi.ncse.plraw.githubusercontent.com,443,https://noyamundi.ncse.plraw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.111.133,/,337307569,185.199.109.133,Varnish,8,False,,,,
npm-backlog.githubapp.com,Sign in to GitHub · GitHub,200,31786,AS54113,AS54113,Unknown,185.199.108.0/22,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,80,http://npm-backlog.githubapp.com:80,http,GitHub.com,text/html,GET,185.199.108.153,/,-1574183856,2606:50c0:8003::153,HSTS,413,False,,,*.githubusercontent.com,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3D849384c2-9ba6-46de-92d5-06efc4587940%26page_id%3D30210364%26path%3DLw
npm-reports.githubapp.com,Sign in to GitHub · GitHub,200,31786,AS54113,AS54113,Unknown,185.199.108.0/22,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,80,http://npm-reports.githubapp.com:80,http,GitHub.com,text/html,GET,185.199.108.153,/,-1574183856,2606:50c0:8003::153,HSTS,413,False,,,github.githubassets.com,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3De70cdf89-4bc5-4883-b59e-39c9433351ff%26page_id%3D15341560%26path%3DLw
ns.githubusercontent.com,Fastly error: unknown domain ns.githubusercontent.com,500,276,AS54113,AS54113,Unknown,185.199.108.0/22,ns.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,ns.githubusercontent.com,443,https://ns.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,1125444502,185.199.111.133,Varnish,8,False,,,,
ns2.githubusercontent.com,Fastly error: unknown domain ns2.githubusercontent.com,500,278,AS54113,AS54113,Unknown,185.199.108.0/22,ns2.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,ns2.githubusercontent.com,443,https://ns2.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,-384735035,185.199.111.133,Varnish,8,False,,,,
nwk-stage-ns.enterprise.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,nwk-stage-ns.enterprise.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,nwk-stage-ns.enterprise.github.com,443,https://nwk-stage-ns.enterprise.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,2606:50c0:8003::153,Varnish,80,False,,,,
o.githubusercontent.com,Fastly error: unknown domain o.githubusercontent.com,500,274,AS54113,AS54113,Unknown,185.199.108.0/22,o.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,o.githubusercontent.com,443,https://o.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.111.133,/,1184944401,185.199.108.133,Varnish,8,False,,,,
o78.sgmail.github.com,Page not found · GitHub Pages,404,9584,AS54113,AS54113,Unknown,185.199.108.0/22,o78.sgmail.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,o78.sgmail.github.com,443,https://o78.sgmail.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,-1365779992,2606:50c0:8003::153,Varnish,86,False,,,,
objects.githubusercontent.com,,405,,AS54113,AS54113,Unknown,185.199.108.0/22,objects.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,objects.githubusercontent.com,443,https://objects.githubusercontent.com:443,https,,,GET,185.199.108.133,/,-1840324437,185.199.111.133,Varnish,1,False,,,,
octo.github.com,GitHub Next,200,236679,AS36459,GITHUB,US,140.82.116.0/23,githubnext.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-29T00:00:00Z,2023-07-26T23:59:59Z,CN=githubnext.com,githubnext.com,,githubnext.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",892c0eec095c7299b574c2b8feeaab76,3f66f2b4d64bf983c8ae99732dd4f43d75f5c739ddd77e1c909c0a83941617d9,,ctls,githubnext.com,80,http://octo.github.com:80,http,,text/html,GET,140.82.112.17,/,-1279147965,140.82.112.17,HSTS,3,False,,,,https://githubnext.com/
octoquery-staging.githubapp.com,Bad request · GitHub,400,1440,AS36459,GITHUB,US,140.82.116.0/23,octoquery-staging.githubapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-04T00:00:00Z,2023-10-04T23:59:59Z,"CN=*.githubapp.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.githubapp.com,"GitHub, Inc.",pages.avocado-gmbh.ghaemt.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,111841bcde078fdb34ae806ab5977b35,b58d8f30cafe98a161cc9de54541a16937092f72b46c844c7c07eabc34cdded1,True,ctls,octoquery-staging.githubapp.com,443,https://octoquery-staging.githubapp.com:443,https,,text/html,GET,140.82.114.24,/,-815588373,140.82.114.24,HSTS,43,False,,,,
octoquery.githubapp.com,Bad request · GitHub,400,1440,AS36459,GITHUB,US,140.82.116.0/23,octoquery.githubapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-04T00:00:00Z,2023-10-04T23:59:59Z,"CN=*.githubapp.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.githubapp.com,"GitHub, Inc.",pages.avocado-gmbh.ghaemt.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,111841bcde078fdb34ae806ab5977b35,b58d8f30cafe98a161cc9de54541a16937092f72b46c844c7c07eabc34cdded1,True,ctls,octoquery.githubapp.com,443,https://octoquery.githubapp.com:443,https,,text/html,GET,140.82.112.24,/,-815588373,140.82.112.24,HSTS,43,False,,,,
octostatus-production.github.com,Page not found · GitHub Pages,404,9629,AS54113,AS54113,Unknown,185.199.108.0/22,octostatus-production.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,octostatus-production.github.com,443,https://octostatus-production.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,182344865,2606:50c0:8003::153,Varnish,86,False,,,,
offer.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,offer.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,offer.github.com,443,https://offer.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,2606:50c0:8000::153,Varnish,80,False,,,,
office.githubusercontent.com,Fastly error: unknown domain office.githubusercontent.com,500,284,AS54113,AS54113,Unknown,185.199.108.0/22,office.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,office.githubusercontent.com,443,https://office.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.109.133,/,-1410164951,185.199.108.133,Varnish,8,False,,,,
onslaught-docs.githubapp.com,Sign in to GitHub · GitHub,200,31790,AS54113,AS54113,Unknown,185.199.108.0/22,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://onslaught-docs.githubapp.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,-1574183856,2606:50c0:8003::153,HSTS,413,False,,,gist.github.com,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3D7e6e0e74-ba19-455a-b28f-b3362a9b79fa%26page_id%3D13832957%26path%3DLw
