input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,tls_subject_org_,tls_wildcard_certificate,tls_mismatched,final_url,tls_expired
pe.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,pe.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,pe.unibet.com,,443,https://pe.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,http:,,True,True,,
pf.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,pf.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,pf.unibet.com,,443,https://pf.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
pl.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,pl.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,pl.unibet.com,,443,https://pl.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,,85.184.96.0,HSTS,170,False,,https:,,True,True,,
play.az.unibet.com,Unibet Arizona – New Jersey Legal and Authorized,200,25633,AS14537,CL-1379-14537,US,140.228.96.0/20,play.az.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-18T07:52:30Z,2023-08-18T07:51:30Z,"C=MT, L=Sliema, O=Kindred IP Limited, CN=az.unibet.com",az.unibet.com,play.az.unibet.com,"emailAddress=ca@trustwave.com, CN=Trustwave Organization Validation SHA256 CA\, Level 1, O=Trustwave Holdings\, Inc., L=Chicago, ST=Illinois, C=US, emailAddress=ca@trustwave.com","Trustwave Organization Validation SHA256 CA, Level 1","Trustwave Holdings, Inc.",f829784be55ad0448d5f7ad17fcbfddd,ea9b43b5cdb2e9cc9d37ab2f652d3ade7891c8a05600a55b0b1a6463394d0175,ctls,play.az.unibet.com,,443,https://play.az.unibet.com:443,https,nginx,text/html,GET,140.228.97.65,/,-1840324437,140.228.97.65,WordPress:5.2.17,324,False,,,Kindred IP Limited,,,,
play.ia.unibet.com,Pala Casino – New Jersey Legal and Authorized,200,25601,AS14537,CL-1379-14537,US,192.16.80.0/23,play.ia.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-19T07:32:02Z,2023-07-19T07:31:02Z,"C=MT, L=Sliema, O=Kindred IP Limited, CN=ia.unibet.com",ia.unibet.com,play.ia.unibet.com,"emailAddress=ca@trustwave.com, CN=Trustwave Organization Validation SHA256 CA\, Level 1, O=Trustwave Holdings\, Inc., L=Chicago, ST=Illinois, C=US, emailAddress=ca@trustwave.com","Trustwave Organization Validation SHA256 CA, Level 1","Trustwave Holdings, Inc.",bb49d1c8490d24388b841aa515accc35,1f30c44f66984c5ccbb25a78cc40407e7e9faedd771a339d507f80e57718b553,ctls,play.ia.unibet.com,,443,https://play.ia.unibet.com:443,https,nginx,text/html,GET,192.16.81.131,/,-1840324437,192.16.81.131,WordPress:5.2.17,324,False,,,Kindred IP Limited,,,,
play.in.unibet.com,Pala Casino – New Jersey Legal and Authorized,200,31031,AS14537,CL-1379-14537,US,192.16.80.0/23,play.in.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-23T14:49:49Z,2023-06-23T14:48:49Z,"C=MT, L=Sliema, O=Kindred IP Limited, CN=in.unibet.com",in.unibet.com,admin.in.unibet.com,"emailAddress=ca@trustwave.com, CN=Trustwave Organization Validation SHA256 CA\, Level 1, O=Trustwave Holdings\, Inc., L=Chicago, ST=Illinois, C=US, emailAddress=ca@trustwave.com","Trustwave Organization Validation SHA256 CA, Level 1","Trustwave Holdings, Inc.",465f6d736915005ee5dcaabad7d1b0a4,7edd5a126efac2acecbdefa8f3393b0d5b9166f016a78d8bc4c277907ea21d6b,ctls,play.in.unibet.com,,443,https://play.in.unibet.com:443,https,nginx,text/html,GET,192.16.80.131,/,-1840324437,192.16.80.131,WordPress:5.2.17,638,False,,,Kindred IP Limited,,,,
play.pa.unibet.com,Pala Casino – New Jersey Legal and Authorized,200,65493,AS7922,COMCAST-7922,US,50.192.0.0/10,play.pa.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-26T06:53:26Z,2023-09-26T06:52:26Z,"C=MT, L=Sliema, O=Kindred IP Limited, CN=pa.unibet.com",pa.unibet.com,webservices-app.pa.unibet.com,"emailAddress=ca@trustwave.com, CN=Trustwave Organization Validation SHA256 CA\, Level 1, O=Trustwave Holdings\, Inc., L=Chicago, ST=Illinois, C=US, emailAddress=ca@trustwave.com","Trustwave Organization Validation SHA256 CA, Level 1","Trustwave Holdings, Inc.",f0d70cbd9fe56e97b94cff462e180b54,9ef4335aba0185f1433205331ff68411ccfdb259f0f3bd50e3ccedbf9047f9dc,ctls,play.pa.unibet.com,,443,https://play.pa.unibet.com:443,https,nginx,text/html,GET,50.229.39.210,/,,50.229.39.210,WordPress:6.0.3,995,False,,,Kindred IP Limited,,,,
play.va.unibet.com,Pala Casino – New Jersey Legal and Authorized,200,25585,AS14537,CL-1379-14537,US,130.254.52.0/23,play.va.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-28T03:12:25Z,2024-02-28T03:11:25Z,"C=MT, L=Sliema, O=Kindred IP Limited, CN=va.unibet.com",va.unibet.com,admin.va.unibet.com,"emailAddress=ca@trustwave.com, CN=Trustwave Organization Validation SHA256 CA\, Level 1, O=Trustwave Holdings\, Inc., L=Chicago, ST=Illinois, C=US, emailAddress=ca@trustwave.com","Trustwave Organization Validation SHA256 CA, Level 1","Trustwave Holdings, Inc.",2db88a736fd7274f195ae0b0ee4b7440,ae69cea1f9223621b9338e2efbda70010e1693065707110cb5a551a497f8506e,ctls,play.va.unibet.com,,443,https://play.va.unibet.com:443,https,nginx,text/html,GET,130.254.51.131,/,-1840324437,130.254.51.131,WordPress:5.2.17,324,False,,,Kindred IP Limited,,,,
poker.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,poker.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,poker.unibet.com,,443,https://poker.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
preview.unibet.fr,503 Service Temporarily Unavailable,503,190,AS47171,UNIBET-AS,MT,85.184.96.0/20,preview.unibet.fr,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-17T09:21:43Z,2023-09-11T09:20:43Z,"C=MT, L=Sliema, O=SPS Betting France Limited, CN=*.unibet.fr",*.unibet.fr,unibetimpact.fr,"emailAddress=ca@trustwave.com, CN=Trustwave Organization Validation SHA256 CA\, Level 1, O=Trustwave Holdings\, Inc., L=Chicago, ST=Illinois, C=US, emailAddress=ca@trustwave.com","Trustwave Organization Validation SHA256 CA, Level 1","Trustwave Holdings, Inc.",a0facc4c37c65480335cdbe8729b5aa3,d569394beb1e9cdefb2308f07287efa16a31516356e8ca9c1b4f0e7129a1eddb,ctls,preview.unibet.fr,,443,https://preview.unibet.fr:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,1457316476,85.184.96.0,HSTS,8,False,,http:,SPS Betting France Limited,True,,,
promotion.32red.com,,404,47,AS16509,AS16509,Unknown,3.64.0.0/12,promotion.32red.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-01T11:21:39Z,2023-06-30T11:21:38Z,CN=promotion.32red.com,promotion.32red.com,promotion.32red.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8cf7cd3b89a474363d7e8d5ffeb3706d,a185243104b7597bfd36e555a8c70bdb8dcdfcbe6d72f642e03caf7deaca36b4,ctls,promotion.32red.com,,443,https://promotion.32red.com:443,https,,text/plain,GET,3.69.136.55,/,-1335621053,3.126.202.50,,1,False,,,,,,,
pt.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,pt.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,pt.unibet.com,,443,https://pt.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
response.32red.com,HTTP Status 404 – Not Found,404,796,AS39905,ACTITO,BE,81.92.112.0/20,response.32red.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2022-09-08T00:00:00Z,2023-10-07T23:59:59Z,CN=*.campaigncommander.com,*.campaigncommander.com,campaigncommander.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",7737c9638711d6846b1cac57b29b04c0,ce8cb2bced5f391ca0763dee9107ed4cc70d7e5b125548868a4abf7837a4442f,ctls,response.32red.com,,443,https://response.32red.com:443,https,nginx,text/html,GET,81.92.116.9,/,,81.92.116.9,Nginx,1,False,,,,True,True,,
ru1.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru1.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru1.unibet.com,,443,https://ru1.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru10.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru10.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru10.unibet.com,,443,https://ru10.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru11.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru11.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru11.unibet.com,,443,https://ru11.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,http:,,True,True,,
ru12.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru12.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru12.unibet.com,,443,https://ru12.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru13.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru13.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru13.unibet.com,,443,https://ru13.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru14.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru14.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru14.unibet.com,,443,https://ru14.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru15.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru15.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru15.unibet.com,,443,https://ru15.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru16.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru16.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru16.unibet.com,,443,https://ru16.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru17.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru17.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru17.unibet.com,,443,https://ru17.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru18.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru18.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru18.unibet.com,,443,https://ru18.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru19.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru19.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru19.unibet.com,,443,https://ru19.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru20.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru20.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru20.unibet.com,,443,https://ru20.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru21.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru21.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru21.unibet.com,,443,https://ru21.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru23.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru23.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru23.unibet.com,,443,https://ru23.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru24.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru24.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru24.unibet.com,,443,https://ru24.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru25.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru25.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru25.unibet.com,,443,https://ru25.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru29.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru29.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru29.unibet.com,,443,https://ru29.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru30.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru30.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru30.unibet.com,,443,https://ru30.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru4.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru4.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru4.unibet.com,,443,https://ru4.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru5.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru5.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru5.unibet.com,,443,https://ru5.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru6.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru6.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru6.unibet.com,,443,https://ru6.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru7.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru7.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru7.unibet.com,,443,https://ru7.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru8.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru8.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru8.unibet.com,,443,https://ru8.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
ru9.unibet.com,Oops,200,1472195,AS47171,UNIBET-AS,MT,85.184.96.0/20,ru9.unibet.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-09T01:18:59Z,2023-08-07T01:18:58Z,CN=unibet.com,unibet.com,unibet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89162910c48b854d1178771e58fa1d89,02df406aee1abdd472e2f5fba063dcbebebd160af481c63c8120efe14158cc06,ctls,ru9.unibet.com,,443,https://ru9.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,-893420883,85.184.96.0,HSTS,170,False,,https:,,True,True,,
sazeni.unibet.com,503 Service Temporarily Unavailable,503,190,AS47171,UNIBET-AS,MT,85.184.96.0/20,www.unibet.co.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-02T04:20:33Z,2023-07-01T04:20:32Z,CN=unibet.co.uk,unibet.co.uk,unibet.co.uk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,162894ddacdb5b1bf7016eb977614d20,92ec3ca75077a566337e9a4cd74e5cb6594dd8426ff59d231e4a2e380d6cb211,ctls,www.unibet.co.uk,,443,https://sazeni.unibet.com:443,https,kindred-loadbalancer,text/html,GET,85.184.96.0,/,,85.184.96.0,HSTS,8,False,,https:,,True,,https://www.unibet.co.uk/blog,
