input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_mismatched,csp_domains_,tls_expired,tls_self_signed,location
no.service.hotels.com,Kundeserviceportal,200,45527,service.hotels.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-26T12:41:22Z,2023-07-25T12:41:21Z,CN=hotels.com,hotels.com,,zh.hotels.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4ebb91af7c69e02c49898dc091895f7b,b49b27e0231e85ffea220234bca4fce71a2c155711ed441ccae6b44f3327ea20,,ctls,service.hotels.com,,80,http://no.service.hotels.com:80,http,none,text/html,GET,44.231.225.87,/,1268280720,35.82.156.173,Zipkin,1,False,,https://service.hotels.com/no-no/,,,,,
notification-stub-public-us-west-2.test.epsdecaf.expedia.com,,403,42,notification-stub-public-us-west-2.test.epsdecaf.expedia.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-18T23:20:31Z,2023-11-12T23:20:31Z,"OU=Expedia Affiliate Network, O=Expedia\, Inc., L=Corporate, ST=Washington, C=US",,"Expedia, Inc.",notification-stub-public-us-west-2.test.epsdecaf.expedia.com,"CN=Internal2015C1, DC=SEA, DC=CORP, DC=EXPECN, DC=com, DC=SEA, DC=CORP, DC=EXPECN, DC=com",Internal2015C1,,d2ca05ad55c7902ee7377b1fbf8a20b9,fd4c8e83166af61033066406f76484bc9a06012c24980d8d48a7118136268b03,,ctls,notification-stub-public-us-west-2.test.epsdecaf.expedia.com,,443,https://notification-stub-public-us-west-2.test.epsdecaf.expedia.com:443,https,,application/json,GET,44.224.215.140,/,768769774,52.32.60.4,,1,False,,,,,,,
notifications-api-us-west-2.prod.epsdecaf.expedia.com,,403,23,notifications-api-us-west-2.prod.epsdecaf.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T15:17:55Z,2023-12-07T15:17:55Z,"CN=notifications-api-us-west-2.prod.epsdecaf.expedia.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",notifications-api-us-west-2.prod.epsdecaf.expedia.com,"Expedia, Inc.",notifications-api-us-west-2.prod.epsdecaf.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",2608dfd6f9942bb8da3431aa07cd87f7,ccf224715f771ffeb4b4ce561fabf85ff8673ea3dd1b55276ca45a78479e20e5,,ctls,notifications-api-us-west-2.prod.epsdecaf.expedia.com,cloudfront,443,https://notifications-api-us-west-2.prod.epsdecaf.expedia.com:443,https,,application/json,GET,18.66.97.25,/,968070783,18.66.97.24,Amazon Web Services,1,False,True,,,,,,
notifications-api-us-west-2.test.epsdecaf.expedia.com,,403,23,notifications-api-us-west-2.test.epsdecaf.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-07T15:18:12Z,2023-12-07T15:18:12Z,"CN=notifications-api-us-west-2.test.epsdecaf.expedia.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",notifications-api-us-west-2.test.epsdecaf.expedia.com,"Expedia, Inc.",notifications-api-us-west-2.test.epsdecaf.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",35a655c5f1dd828a69c25ab35130612b,fb7c332e4e5dc30ed8a8b4ded99e9ea98cda40f153e118818ca0e489524227a0,,ctls,notifications-api-us-west-2.test.epsdecaf.expedia.com,cloudfront,443,https://notifications-api-us-west-2.test.epsdecaf.expedia.com:443,https,,application/json,GET,13.224.189.38,/,968070783,13.224.189.7,Amazon Web Services,1,False,True,,,,,,
npm-registry.carrentals.com,,404,10,npm-registry.carrentals.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,2023-12-05T23:59:59Z,"CN=carrentals.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",carrentals.com,"Expedia Group, Inc.",cardelmar.se,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d3440d1aefd910d1ecd13a0115a67a22,8e72bb3c6240d10831bce3d10232c231819b60600b276668c0724873ad8f4ebe,True,ctls,npm-registry.carrentals.com,,443,https://npm-registry.carrentals.com:443,https,Skipper,text/plain,GET,23.201.249.243,/,-573464491,23.201.249.243,,2,False,,,True,,,,
nud.hotels.com,Page Non-existent,200,281,nud.hotels.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-22T00:00:00Z,2023-12-23T23:59:59Z,"CN=api-us-east-1.nd.nudatasecurity.com, O=Mastercard Technologies Canada ULC, L=Vancouver, ST=British Columbia, C=CA, serialNumber=BC1146475, businessCategory=Private Organization, jurisdictionStateOrProvince=British Columbia, jurisdictionCountry=CA, businessCategory=Private Organization, jurisdictionStateOrProvince=British Columbia, jurisdictionCountry=CA",api-us-east-1.nd.nudatasecurity.com,Mastercard Technologies Canada ULC,akapi-us-east-1.ndsopaapl.nudatasecurity.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,5549853b966d8ad8f737ade95e2deacc,fbcb9331cf7aaec227195965ea9f3d9ccfb2a264b6068e59cb069667ea455f5d,,ctls,nud.hotels.com,,443,https://nud.hotels.com:443,https,nginx,text/html,GET,2.17.185.187,/,-1754375981,2.17.185.187,Nginx,8,False,,,,,,,
occupancy.expediapartnercentral.com,,200,,,,,,,,,,,,,,,,,,,,,,80,http://occupancy.expediapartnercentral.com:80,http,AmazonS3,text/html,GET,52.216.60.53,/,-1840324437,54.231.128.173,Amazon Web Services,1,False,,,,,,,
odis.homeaway.com,,404,43,odis.homeaway.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-02T00:00:00Z,2023-12-02T23:59:59Z,"CN=homeaway.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",homeaway.com,"Expedia Group, Inc.",*.homelidays.it,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3632ae38a7a539df78cf08138c21beac,e88f064ec04d6bb3412d310d07579dc3cf203af4479aa1242f397195c50dc34b,True,ctls,odis.homeaway.com,,443,https://odis.homeaway.com:443,https,,application/json,GET,2.23.209.192,/,-1840324437,2.23.209.154,Zipkin,1,False,,,True,,,,
offersvc.expedia.com,"Expedia Travel: Vacation Homes, Hotels, Car Rentals, Flights & More",200,1409192,offersvc.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-05T00:00:00Z,2023-09-08T23:59:59Z,"CN=www.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",www.expedia.com,"Expedia Group, Inc.",cruise.expedia-aarp.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a22d303419d39d7f3d93688097504623,b169a57e9c0af976a407b9c9cd61c8abaee606a43ef6dd63c1170cac62fd820c,,ctls,offersvc.expedia.com,,443,https://offersvc.expedia.com:443,https,istio-envoy,text/html,GET,23.37.55.159,/,608638169,23.37.55.159,Zipkin,13,False,,,,,,,
om.abritel.fr,,200,,om.abritel.fr,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,om.abritel.fr,,443,https://om.abritel.fr:443,https,jag,,GET,63.140.62.164,/,1936786007,63.140.62.160,,1,False,,,True,,,,
om.expedia.com,,200,,om.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,om.expedia.com,,443,https://om.expedia.com:443,https,jag,,GET,63.140.62.135,/,1936786007,63.140.62.164,,1,False,,,True,,,,
om.fewo-direkt.de,,200,,om.fewo-direkt.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,om.fewo-direkt.de,,443,https://om.fewo-direkt.de:443,https,jag,,GET,63.140.62.160,/,1936786007,63.140.62.135,,1,False,,,True,,,,
om.hoteis.com,,200,,om.hoteis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,om.hoteis.com,,443,https://om.hoteis.com:443,https,jag,,GET,63.140.62.164,/,1936786007,63.140.62.160,,1,False,,,True,,,,
om.hotels.com,,200,,om.hotels.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,om.hotels.com,,443,https://om.hotels.com:443,https,jag,,GET,63.140.62.135,/,1936786007,63.140.62.164,,1,False,,,True,,,,
om.travelocity.ca,,200,,om.travelocity.ca,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,om.travelocity.ca,,443,https://om.travelocity.ca:443,https,jag,,GET,63.140.62.164,/,1936786007,63.140.62.160,,1,False,,,True,,,,
om.travelocity.com,,200,,om.travelocity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,om.travelocity.com,,443,https://om.travelocity.com:443,https,jag,,GET,63.140.62.135,/,1936786007,63.140.62.164,,1,False,,,True,,,,
om.vrbo.com,,200,,om.vrbo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,om.vrbo.com,,443,https://om.vrbo.com:443,https,jag,,GET,63.140.62.160,/,1936786007,63.140.62.135,,1,False,,,True,,,,
oms.expedia.com,,200,,oms.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2024-04-20T23:59:59Z,"CN=oms.expedia.com, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",oms.expedia.com,Adobe Systems Incorporated,oms.expedia.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,f7f258cf5d6e9b3a4d66386b90b9127f,752ada55f0047f2b6dd5167575046db1e517a449218b679a2024fb6cfc2a2f3c,,ctls,oms.expedia.com,,443,https://oms.expedia.com:443,https,jag,,GET,63.140.62.135,/,1936786007,63.140.62.164,HSTS,1,False,,,,,,,
oms.hoteis.com,,200,,oms.hoteis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-10T00:00:00Z,2023-07-11T23:59:59Z,"CN=oms.hoteis.com, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",oms.hoteis.com,Adobe Systems Incorporated,oms.hoteis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,752994fd734f5811ac14714fa513a89c,21dab4e145c6725eeca2b02301d26902480574169bd5475a40cb73c36226cb1c,,ctls,oms.hoteis.com,,443,https://oms.hoteis.com:443,https,jag,,GET,63.140.62.135,/,1936786007,63.140.62.164,HSTS,1,False,,,,,,,
oms.hoteles.com,,200,,oms.hoteles.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-10T00:00:00Z,2023-07-11T23:59:59Z,"CN=oms.hoteles.com, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",oms.hoteles.com,Adobe Systems Incorporated,oms.hoteles.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cd5bf02400a5aadad038d6c2d324f924,407e44b6f3af87f1896236d18b4c0db46e7ad42040769c06e29100a158053c4d,,ctls,oms.hoteles.com,,443,https://oms.hoteles.com:443,https,jag,,GET,63.140.62.160,/,1936786007,63.140.62.135,HSTS,1,False,,,,,,,
oms.hotels.com,,200,,oms.hotels.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-19T00:00:00Z,2023-06-19T23:59:59Z,"CN=oms.hotels.com, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",oms.hotels.com,Adobe Systems Incorporated,oms.hotels.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6d75799378515dbe28a4711f5035c39f,baa61a4a8a1ca29a6c9015638e5d97e35a51d5fa8e49f0b44e0693d8773174f1,,ctls,oms.hotels.com,,443,https://oms.hotels.com:443,https,jag,,GET,63.140.62.160,/,1936786007,63.140.62.135,HSTS,1,False,,,,,,,
oms.travelocity.ca,,200,,oms.travelocity.ca,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,Adobe Systems Incorporated,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,True,ctls,oms.travelocity.ca,,443,https://oms.travelocity.ca:443,https,jag,,GET,63.140.62.160,/,1936786007,63.140.62.135,,1,False,,,True,,,,
onboarding.expediapartnercentral.com,Partner Central - Login,200,83937,www.expediapartnercentral.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-16T00:00:00Z,2023-07-19T23:59:59Z,"CN=*.expediapartnercentral.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",*.expediapartnercentral.com,"Expedia Group, Inc.",expediapartnercentral.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,559ec6a7c7ed88df778e41ecb6bbf07f,f4ba9511a3da8bbae3a079e0410996f15ae21692d25ec38a5ffe115104d0236f,True,ctls,www.expediapartnercentral.com,,443,https://onboarding.expediapartnercentral.com:443,https,istio-envoy,text/html,GET,104.102.35.104,/,839800546,104.102.35.104,HSTS,923,False,,https://www.expediapartnercentral.com/Account/Logon?returnUrl=https%3A%2F%2Fonboarding.expediapartnercentral.com%2F,,,,,
opensource.expediagroup.com,Expedia Group Open Source Projects | Expedia Group Open Source Projects,200,27274,opensource.expediagroup.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-19T12:11:24Z,2023-07-18T12:11:23Z,CN=opensource.expediagroup.com,opensource.expediagroup.com,,opensource.expediagroup.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b4fb7c4057ebe4fe640772fd28968061,94f6592a4ae87383f01b633022a27497e26f5a3728db9d0a4a0d2ac89851728b,,ctls,opensource.expediagroup.com,,443,https://opensource.expediagroup.com:443,https,GitHub.com,text/html,GET,185.199.110.153,/,-1248286620,2606:50c0:8003::153,webpack,17,False,,,,,,,
opi.expedia.com,"Expedia Travel: Vacation Homes, Hotels, Car Rentals, Flights & More",200,1407826,www.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-08-18T23:59:59Z,"CN=www.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",www.expedia.com,"Expedia Group, Inc.",apim.int-stage.expedia.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,7f906bc90afd57b3f933e6a231a0a1e4,0bf92a21a90b39fb8ff5b37a1a776dcafce31a2eab895929dab79d2a71b38158,,ctls,www.expedia.com,,80,http://opi.expedia.com:80,http,istio-envoy,text/html,GET,204.74.99.100,/,-1546980680,2600:1f16:b2f:b00:5d80:5bd:b992:973f,Zipkin,13,False,,https://www.expedia.com/,,,,,
outrigger.expedia.com,123 Profit,200,344,outrigger.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2021-12-07T00:00:00Z,2023-01-07T23:59:59Z,CN=kiboeclipse.com,kiboeclipse.com,,www.kiboeclipse.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,c520052d936d44e3a47c08ee2fe73bdc,44b26bdae538299064112c4b9c47d1bac057b9923c001fa0efaafffdc93497bb,,ctls,outrigger.expedia.com,,443,https://outrigger.expedia.com:443,https,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,text/html,GET,134.213.160.24,/,-366337701,134.213.160.24,OpenSSL:1.0.2k,11,False,,,True,URL=https://123profit.com/closed.html,True,,
ownercommunity.homeaway.com,,200,1324,community.vrbo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-21T17:53:10Z,2023-06-29T17:53:10Z,"CN=community.vrbo.com, O=Expedia\, Inc, L=Bellevue, ST=Washington, C=US",community.vrbo.com,"Expedia, Inc",community.vrbo.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",8169e201513b1bcc1f5f1804c5b31ff0,5fa796f6156ec456468c168a73236191365f1f7ba6bc02778df55f79f8688c13,,ctls,community.vrbo.com,,443,https://ownercommunity.homeaway.com:443,https,sfdcedge,text/html,GET,23.11.206.59,/,-482815296,23.11.206.73,HSTS,45,False,,https://community.vrbo.com/s/,,,,,
owners.stayz.com.au,"Stayz | Book your holiday home: apartments, resorts, villas & more",200,1111291,www.stayz.com.au,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-23T23:59:59Z,"CN=vrbo.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",vrbo.com,"Expedia Group, Inc.",*.abritel.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f3306348945341114b2ce2d109cee5cb,845899a7094f15ed1b5514bd39b89e447e12a30999c0a6dbc3163106fc9c1db6,True,ctls,www.stayz.com.au,,443,https://owners.stayz.com.au:443,https,istio-envoy,text/html,GET,2.23.209.154,/,-778741925,2.23.209.192,Zipkin,15,False,,https://www.stayz.com.au/,,,,,
pages.eg.expedia.com,403 - Forbidden: Access is denied.,403,1233,pages.eg.expedia.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-18T00:00:00Z,2023-10-19T23:59:59Z,"CN=pages.s12.exacttarget.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",pages.s12.exacttarget.com,"SALESFORCE.COM, INC.",pages.s12.exacttarget.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8606cde18be2f74fc4102d0a5ef9d4c0,37f4d96ff1456141e5b782d6f8b4bcd7eb7b6976ce802a7acdd553f6c4a48ec2,,ctls,pages.eg.expedia.com,,443,https://pages.eg.expedia.com:443,https,,text/html,GET,13.110.192.1,/,-207424980,13.110.192.1,,30,False,,,True,,,,
pages.n.ebookers.com,403 - Forbidden: Access is denied.,403,1233,pages.n.ebookers.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-01T00:00:00Z,2024-03-31T23:59:59Z,"CN=pages.s7.exacttarget.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",pages.s7.exacttarget.com,"Salesforce.com, Inc.",pages.s7.exacttarget.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ad0ce528e2e7d8e4b927915048aa3a0c,c5cc7a343c1eb8a37e9647a26a09c8fcd63898758614a805df34764945647c2c,,ctls,pages.n.ebookers.com,,443,https://pages.n.ebookers.com:443,https,,text/html,GET,136.147.129.25,/,-207424980,136.147.129.25,,30,False,,,True,,,,
partner-management-api-us-west-2.prod.epsdecaf.expedia.com,,403,23,partner-management-api-us-west-2.prod.epsdecaf.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-06T11:10:21Z,2023-10-06T11:10:21Z,"CN=partner-management-api-us-west-2.prod.epsdecaf.expedia.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",partner-management-api-us-west-2.prod.epsdecaf.expedia.com,"Expedia, Inc.",partner-management-api-us-west-2.prod.epsdecaf.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",935964d220e0989ffa1d25e5367e13d4,1924d3192377050cadb5d26d6babc57a8aaa4128eb7e473695457b532536fab5,,ctls,partner-management-api-us-west-2.prod.epsdecaf.expedia.com,cloudfront,443,https://partner-management-api-us-west-2.prod.epsdecaf.expedia.com:443,https,,application/json,GET,13.32.27.111,/,968070783,13.32.27.9,Amazon Web Services,1,False,True,,,,,,
partner-management-api-us-west-2.test.epsdecaf.expedia.com,,403,23,partner-management-api-us-west-2.test.epsdecaf.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-07T16:05:30Z,2023-10-07T16:05:30Z,"CN=partner-management-api-us-west-2.test.epsdecaf.expedia.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",partner-management-api-us-west-2.test.epsdecaf.expedia.com,"Expedia, Inc.",partner-management-api-us-west-2.test.epsdecaf.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",92f795ab37c7604e5492feb2aa8e8248,1a78f64e65e2840ff7162905f3fcff13dcfc82ce926c467893bf549070981ac3,,ctls,partner-management-api-us-west-2.test.epsdecaf.expedia.com,cloudfront,443,https://partner-management-api-us-west-2.test.epsdecaf.expedia.com:443,https,,application/json,GET,13.32.99.9,/,968070783,13.32.99.64,Amazon Web Services,1,False,True,,,,,,
partner-users-api-us-west-2-main.test.epsdecaf.expedia.com,,403,23,partner-users-api-us-west-2-main.test.epsdecaf.expedia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-30T12:45:16Z,2023-11-30T12:45:16Z,"CN=partner-users-api-us-west-2-canary.test.epsdecaf.expedia.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",partner-users-api-us-west-2-canary.test.epsdecaf.expedia.com,"Expedia, Inc.",partner-users-api-us-west-2-main.test.epsdecaf.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",b1b67d800bcd2b02ed18065106466f27,2f8f025ad80f5ebf86ba4432b8933f021412aa3e4d112f4e0fbe1962d8cba88a,,ctls,partner-users-api-us-west-2-main.test.epsdecaf.expedia.com,cloudfront,443,https://partner-users-api-us-west-2-main.test.epsdecaf.expedia.com:443,https,,application/json,GET,13.224.189.64,/,968070783,13.224.189.116,Amazon Web Services,1,False,True,,,,,,
