new,host,a,cname,soa,status_code,aaaa,txt,cdn,cdn-name,mx,ns,caa,has_internal_ips,internal_ips
[x],peering.google.com,"142.251.167.101, 142.251.167.139, 142.251.167.102, 142.251.167.138, 142.251.167.113, 142.251.167.100",www3.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4006:80a::200e,,,,,,,,
[x],people-pa.clients6.google.com,142.250.184.234,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:809::200a,,,,,,,,
[x],perf.corp.google.com,142.250.102.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:402::81,,,,,,,,
[x],pg.corp.google.com,142.251.16.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4004:c17::81,,,,,,,,
[x],pgg17b.sandbox.google.com,173.194.76.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c0c::451,,,,"alt1.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com",,,,
[x],pgg24s.sandbox.blogger.com,172.253.62.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4004:c07::451,,,,"alt2.gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com",,,,
[x],phaf-autopush.api.verily.com,34.120.83.6,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],phoenix.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],photo.google.com,"142.250.31.102, 142.250.31.138, 142.250.31.139, 142.250.31.101, 142.250.31.113, 142.250.31.100",,"ns1.google.com, dns-admin.google.com",NOERROR,"2607:f8b0:4004:c0b::8b, 2607:f8b0:4004:c0b::65, 2607:f8b0:4004:c0b::8a, 2607:f8b0:4004:c0b::66",,,,,,,,
[x],photos-autopush.corp.google.com,142.250.102.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:402::81,,,,,,,,
[x],photos.blogger.com,142.250.186.73,blogger.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],photos.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],photos1.blogger.com,142.250.65.228,photos1.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4006:816::2004,,,,,,,,
[x],picasaweb.google.com,142.250.74.206,picasaweb.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:803::200e,,,,,,,,
[x],picasaweb.l.google.com,142.250.186.110,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:829::200e,,,,,,,,
[x],pigeon.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],ping.feedburner.google.com,142.250.176.206,www4.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4006:81c::200e,,,,,,,,
[x],pivot.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],pki.google.com,"142.251.111.138, 142.251.111.102, 142.251.111.100, 142.251.111.113, 142.251.111.101, 142.251.111.139",www3.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,"2607:f8b0:4004:c06::65, 2607:f8b0:4004:c06::64, 2607:f8b0:4004:c06::66, 2607:f8b0:4004:c06::8a",,,,,,,,
[x],pl.youtube.com,"142.250.181.238, 172.217.16.142, 142.250.184.206, 142.250.184.238, 142.250.186.142, 142.250.186.174, 142.250.186.46, 142.250.74.206, 142.250.185.78, 142.250.185.110, 142.250.185.142, 142.250.185.174, 142.250.185.206, 142.250.185.238, 142.250.186.78, 142.250.186.110",youtube-ui.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,"2a00:1450:4001:80f::200e, 2a00:1450:4001:810::200e, 2a00:1450:4001:803::200e, 2a00:1450:4001:80e::200e",,,,,,,,
[x],places.google.com,172.217.23.110,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:800::200e,,,,"alt1.aspmx.l.google.com, aspmx3.googlemail.com, aspmx5.googlemail.com, aspmx2.googlemail.com, aspmx4.googlemail.com, aspmx.l.google.com, alt2.aspmx.l.google.com",,,,
[x],plan.corp.google.com,142.250.102.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:402::81,,,,,,,,
[x],plant.blogger.com,66.102.15.100,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],platform-eng-dev-karissa-test-misc-services.api.verily.com,34.117.225.137,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],platform-eng-dev-test-node-gql-misc-services.api.verily.com,34.117.225.137,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],platform-eng-dev-test-react-misc-services.api.verily.com,34.117.225.137,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],platform-eng-react-service.api.verily.com,34.117.225.137,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],platform-eng-testing-react-service-cluster.api.verily.com,35.241.1.1,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],platform.corp.google.com,64.233.165.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4010:c08::81,,,,,,,,
[x],plato.corp.google.com,142.250.102.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:402::81,,,,,,,,
[x],play.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],play.google.com,142.251.141.46,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400a:808::200e,"v=spf1 redirect=_spf.google.com, facebook-domain-verification=l3ljyvzkhsau69imdwww4eizcqgmma",,,"alt4.gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com",,,,
[x],play.l.google.com,142.250.185.78,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:80e::200e,,,,,,,,
[x],playback.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],playbooks.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],playground.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],playground.internal.onduo.com,34.117.95.34,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,"ns-cloud-d4.googledomains.com, ns-cloud-d2.googledomains.com, ns-cloud-d3.googledomains.com, ns-cloud-d1.googledomains.com",,,
[x],plugins.clients6.google.com,142.250.186.170,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:80f::200a,,,,,,,,
[x],plugins.sandbox.google.com,142.250.13.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c03::451,,,,"alt2.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com",,,,
[x],plus.google.com,"142.251.16.102, 142.251.16.101, 142.251.16.100, 142.251.16.139, 142.251.16.138, 142.251.16.113",,"ns1.google.com, dns-admin.google.com",NOERROR,"2607:f8b0:4004:c17::8b, 2607:f8b0:4004:c17::8a, 2607:f8b0:4004:c17::66, 2607:f8b0:4004:c17::71",v=spf1 redirect=google.com,,,"alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com",,,,
[x],plus.url.google.com,"64.233.165.113, 64.233.165.139, 64.233.165.101, 64.233.165.100, 64.233.165.138, 64.233.165.102",www3.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,"2a00:1450:4010:c01::8b, 2a00:1450:4010:c01::71, 2a00:1450:4010:c01::64, 2a00:1450:4010:c01::65",,,,,,,,
[x],plusone.corp.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],plusone.google.com,"142.251.111.102, 142.251.111.113, 142.251.111.138, 142.251.111.101, 142.251.111.100, 142.251.111.139",plus.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,"2607:f8b0:4004:c1b::8a, 2607:f8b0:4004:c1b::64, 2607:f8b0:4004:c1b::65, 2607:f8b0:4004:c1b::8b",,,,,,,,
[x],pm-dev.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],podcast.google.com,142.250.74.206,www3.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:803::200e,,,,,,,,
[x],podcasts.sandbox.blogger.com,172.253.62.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4004:c17::451,,,,"alt1.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com",,,,
[x],polapp01.verily.com,172.217.23.206,www3.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400e:805::200e,,,,,,,,
[x],policies.google.com,142.250.186.78,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:801::200e,v=spf1 redirect=_spf.google.com,,,"alt1.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com",,,,
[x],portal-dev.corp.google.com,142.251.16.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4004:c17::81,,,,,,,,
[x],portal-test.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:402::81,,,,,,,,
[x],portal.corp.google.com,108.177.126.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],post.corp.google.com,142.251.163.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4004:c1b::81,,,,,,,,
[x],postmaster.google.com,,www3.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],power.corp.google.com,,uberproxy-with-cn.l.google.com,,NOERROR,2607:f8b0:4004:c06::81,,,,,,,,
[x],ppj15.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],ppzinnia.corp.google.com,,,,NOERROR,,,,,,,,,
[x],pr1p-vprxy-01d.client-channel.google.com,173.194.76.189,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c00::bd,,,,,,,,
[x],preferencespar01-prd-kubetcd-01b.clients6.google.com,142.250.186.42,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:806::200a,,,,,,,,
[x],prefmgr-dev.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],prefmgr-dev.youtube.com,142.250.102.129,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:402::81,,,,,,,,
[x],prefmgr-staging.youtube.com,142.251.31.129,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],premium.blogger.com,64.233.161.191,"www.blogger.com, blogger.l.google.com","ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4010:c0f::bf,,,,,,,,
[x],prescreening-dev-demo-ng-cluster-test.api.verily.com,34.96.96.94,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],presto-prod.corp.google.com,142.250.102.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:402::81,,,,,,,,
[x],presto.corp.google.com,142.251.163.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4004:c1b::81,,,,,,,,
[x],primasun-enroll.dev.onduo.com,"216.239.36.21, 216.239.38.21, 216.239.32.21, 216.239.34.21",,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,"2001:4860:4802:38::15, 2001:4860:4802:32::15, 2001:4860:4802:34::15, 2001:4860:4802:36::15",,,,,,,,
[x],primasun-enroll.onduo.com,"216.239.32.21, 216.239.34.21, 216.239.38.21, 216.239.36.21",,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,"2001:4860:4802:34::15, 2001:4860:4802:32::15, 2001:4860:4802:38::15, 2001:4860:4802:36::15",,,,,,,,
[x],primavera-prod-app02.clients6.google.com,142.250.186.106,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],print.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],printer.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],printserver.corp.google.com,,,,NOERROR,,,,,,,,,
[x],privacy-dev.corp.google.com,108.177.126.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],privacy.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],privacy.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],private-ipv4-c048-sin001-ix.clients6.google.com,216.58.212.138,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:812::200a,,,,,,,,
[x],private.client-channel.google.com,173.194.76.189,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c04::bd,,,,,,,,
[x],private.sandbox.google.com,74.125.133.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:402::451,,,,,,,,
[x],prm.api.verily.com,34.117.120.244,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],process.onduo.com,"44.198.10.160, 44.196.146.95",infinite-fortress-8222.pacific-shore-1615.herokuspace.com,"ns-1900.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-tiny.sandbox.google.com,173.194.76.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c00::451,,,,"alt4.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com",,,,
[x],prod.corp.google.com,64.233.162.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4010:c08::81,,,,,,,,
[x],product.corp.google.com,,uberproxy-with-cn.l.google.com,,NOERROR,2a00:1450:4010:c1e::81,,,,,,,,
[x],product.signalpath.com,,6726875912601600-txt.customer.pendo.io,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,google-site-verification=iEAKlCmjz7pEAoPNecF8KYGFRG14gRDyXK-5ZMlb5V8,,,,,,,
[x],productforums.google.com,"142.251.16.113, 142.251.16.101, 142.251.16.100, 142.251.16.102, 142.251.16.139, 142.251.16.138",groups.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,"2607:f8b0:4004:c17::64, 2607:f8b0:4004:c17::66, 2607:f8b0:4004:c17::65, 2607:f8b0:4004:c17::8b",,,,"alt3.gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com",,,,
[x],production.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],profile.google.com,142.250.186.78,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:828::200e,,,,,,,,
[x],profiles.corp.google.com,142.250.102.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],profiles.google.com,172.217.23.110,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:800::200e,v=spf1 redirect=_spf.google.com,,,"alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com",,,,
[x],program.dev.onduo.com,34.149.145.56,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],program.onduo.com,34.102.207.157,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],programmablesearchengine.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:402::81,,,,,,,,
[x],programmablesearchengine.google.com,142.250.75.14,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:401b:801::200e,,,,,,,,
[x],prom-gfe-nightly.sandbox.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],prom-gfe-qa.sandbox.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],prom-nightly.sandbox.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],prom-qa.sandbox.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],prom-test.sandbox.google.com,108.177.15.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c0c::451,,,,"alt2.gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com",,,,
[x],prom.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],proto.corp.google.com,64.233.165.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4010:c08::81,,,,,,,,
[x],protocolbridge-autopush.api.verily.com,34.110.208.244,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],protocolbridge-preprod.api.verily.com,34.117.64.140,,,NOERROR,,,True,google,,,,,
[x],protocolbridge-staging.api.verily.com,34.111.129.93,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],protocolbridge.api.verily.com,34.98.114.190,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,
[x],proxy-staging.signalpath.com,"10.48.97.222, 10.48.148.233, 10.48.93.138, 10.48.67.16, 10.48.112.218",,"ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=service/staging/clientlogin-proxy",,,,,,True,"10.48.97.222, 10.48.148.233, 10.48.93.138, 10.48.67.16, 10.48.112.218"
[x],proxy-status-db2-corp.clients6.google.com,142.250.185.106,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:82a::200a,,,,,,,,
[x],proxy.sandbox.blogger.com,108.177.126.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c00::451,,,,"alt3.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com, alt1.gmr-smtp-in.l.google.com",,,,
[x],proxyconfig.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],ptr2.sandbox.blogger.com,74.125.206.81,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400c:c04::451,,,,"alt1.gmr-smtp-in.l.google.com, gmr-smtp-in.l.google.com, alt3.gmr-smtp-in.l.google.com, alt4.gmr-smtp-in.l.google.com, alt2.gmr-smtp-in.l.google.com",,,,
[x],pub-0164126506979020.afd.ghs.google.com,172.217.168.51,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400a:802::2013,,,,,,,,
[x],pub-0377518603744264.afd.ghs.google.com,142.251.16.121,,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4004:c17::79,,,,,,,,
[x],pub-1137061244405851.afd.ghs.google.com,64.233.165.121,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4010:c08::79,,,,,,,,
[x],pub-2021072419309940.afd.ghs.google.com,142.250.65.243,,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4006:816::2013,,,,,,,,
[x],pub-2363663784815742.afd.ghs.google.com,,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400a:808::2013,,,,,,,,
[x],pub-2455361312557726.afd.ghs.google.com,172.253.115.121,,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4004:c1b::79,,,,,,,,
[x],pub-3117107144468414.afd.ghs.google.com,142.251.163.121,,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4004:c1b::79,,,,,,,,
[x],pub-3290471834640299.afd.ghs.google.com,142.250.81.243,,"ns1.google.com, dns-admin.google.com",NOERROR,2607:f8b0:4006:817::2013,,,,,,,,
[x],pub-3844341038784937.afd.ghs.google.com,142.251.36.51,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:400e:810::2013,,,,,,,,
[x],pub-54713881.afd.ghs.google.com,142.251.140.51,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4017:814::2013,,,,,,,,
[x],pub-7121338106453776.afd.ghs.google.com,142.250.186.147,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:82a::2013,,,,,,,,
[x],pub-7360139892237805.afd.ghs.google.com,172.217.18.115,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:809::2013,,,,,,,,
[x],pub-7938790048081978.afd.ghs.google.com,142.250.185.115,,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:80f::2013,,,,,,,,
[x],public.client-channel.google.com,142.250.102.189,,"ns1.google.com, dns-admin.google.com",NOERROR,,,,,,,,,
[x],publications.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,,,
[x],publichealth.verily.com,34.117.243.114,,"ns1.googledomains.com, dns-admin.google.com",NOERROR,,v=spf1 include:mailgun.org ~all,True,google,"mxa.mailgun.org, mxb.mailgun.org",,,,
[x],publisher.google.com,142.250.74.206,www3.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4001:82a::200e,,,,,,,,
[x],pulse.corp.google.com,64.233.165.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4010:c08::81,,,,,,,,
