new,host,a,aaaa,soa,ns,status_code,cdn,cdn-name,cname,txt,has_internal_ips,internal_ips,mx,caa
,k8s.app.acorns.com,"18.67.65.53, 18.67.65.46, 18.67.65.15, 18.67.65.103",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,kbnco1vbvzlogindevticketiyudq5.cs.build.acorns.com,"18.66.147.88, 18.66.147.62, 18.66.147.45, 18.66.147.94","2600:9000:225e:da00:14:58ae:6980:93a1, 2600:9000:225e:ca00:14:58ae:6980:93a1, 2600:9000:225e:d200:14:58ae:6980:93a1, 2600:9000:225e:6a00:14:58ae:6980:93a1, 2600:9000:225e:7200:14:58ae:6980:93a1, 2600:9000:225e:8800:14:58ae:6980:93a1, 2600:9000:225e:2600:14:58ae:6980:93a1, 2600:9000:225e:1000:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,kikust213ipmunion-sarmarlock-59jjj-046api.build.acorns.com,"18.66.147.62, 18.66.147.45, 18.66.147.88, 18.66.147.94","2600:9000:225e:a200:14:58ae:6980:93a1, 2600:9000:225e:b400:14:58ae:6980:93a1, 2600:9000:225e:1c00:14:58ae:6980:93a1, 2600:9000:225e:2a00:14:58ae:6980:93a1, 2600:9000:225e:3400:14:58ae:6980:93a1, 2600:9000:225e:6e00:14:58ae:6980:93a1, 2600:9000:225e:4400:14:58ae:6980:93a1, 2600:9000:225e:b600:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,kisszone8a-qa-fec-prod-proxy.app.acorns.com,"18.67.65.15, 18.67.65.53, 18.67.65.46, 18.67.65.103",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,kjkgis012ouzuqiubejes-com7zefmq3.api-nightfall-youngmoney-admin6.build.acorns.com,"18.66.147.45, 18.66.147.88, 18.66.147.94, 18.66.147.62","2600:9000:225e:9e00:14:58ae:6980:93a1, 2600:9000:225e:6800:14:58ae:6980:93a1, 2600:9000:225e:fa00:14:58ae:6980:93a1, 2600:9000:225e:3a00:14:58ae:6980:93a1, 2600:9000:225e:3600:14:58ae:6980:93a1, 2600:9000:225e:d000:14:58ae:6980:93a1, 2600:9000:225e:e00:14:58ae:6980:93a1, 2600:9000:225e:8600:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,ks-inventory-api.app.acorns.com,"13.227.219.59, 13.227.219.93, 13.227.219.7, 13.227.219.79",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,ks-invoice-api.app.acorns.com,"18.66.122.111, 18.66.122.128, 18.66.122.104, 18.66.122.27",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,ks-limits-api.app.acorns.com,"18.66.122.27, 18.66.122.104, 18.66.122.128, 18.66.122.111",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,ks-order-api.app.acorns.com,"18.66.122.128, 18.66.122.27, 18.66.122.104, 18.66.122.111",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,ks-program-api.app.acorns.com,"13.227.219.7, 13.227.219.59, 13.227.219.93, 13.227.219.79",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,ks-vendingtransactions-mq0.app.acorns.com,"108.157.229.90, 108.157.229.66, 108.157.229.23, 108.157.229.56",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,ks-vendingtransactions-mq1.app.acorns.com,"18.66.122.104, 18.66.122.111, 18.66.122.27, 18.66.122.128",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com","ns-119.awsdns-14.com, ns-1305.awsdns-35.org, ns-1671.awsdns-16.co.uk, ns-936.awsdns-53.net",NOERROR,True,cloudfront,,,,,,
,ks-vendingtransactions-mq2.app.acorns.com,"18.67.65.103, 18.67.65.46, 18.67.65.15, 18.67.65.53",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,ks-vendingtransactions-mq3.app.acorns.com,"18.66.122.104, 18.66.122.111, 18.66.122.128, 18.66.122.27",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com","ns-119.awsdns-14.com, ns-1305.awsdns-35.org, ns-1671.awsdns-16.co.uk, ns-936.awsdns-53.net",NOERROR,True,cloudfront,,,,,,
,ks-vendingtransactions-mq4.app.acorns.com,"18.66.122.27, 18.66.122.128, 18.66.122.104, 18.66.122.111",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,kyokushin2.app.acorns.com,"18.66.122.128, 18.66.122.111, 18.66.122.27, 18.66.122.104",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com","ns-119.awsdns-14.com, ns-1305.awsdns-35.org, ns-1671.awsdns-16.co.uk, ns-936.awsdns-53.net",NOERROR,True,cloudfront,,,,,,
,lagon20021bento4api.app.acorns.com,,,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,ldx-4.app.acorns.com,"18.66.122.111, 18.66.122.128, 18.66.122.27, 18.66.122.104",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,ledgeapi.curso.build.acorns.com,"18.66.147.94, 18.66.147.45, 18.66.147.62, 18.66.147.88","2600:9000:225e:4000:14:58ae:6980:93a1, 2600:9000:225e:8200:14:58ae:6980:93a1, 2600:9000:225e:9a00:14:58ae:6980:93a1, 2600:9000:225e:b400:14:58ae:6980:93a1, 2600:9000:225e:d400:14:58ae:6980:93a1, 2600:9000:225e:ec00:14:58ae:6980:93a1, 2600:9000:225e:1800:14:58ae:6980:93a1, 2600:9000:225e:3e00:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,lg2010shil1sandaekimagpie-014.papt.blogmonboarding.build.acorns.com,"18.66.147.94, 18.66.147.62, 18.66.147.88, 18.66.147.45","2600:9000:2204:e600:14:58ae:6980:93a1, 2600:9000:2204:9e00:14:58ae:6980:93a1, 2600:9000:2204:5600:14:58ae:6980:93a1, 2600:9000:2204:4200:14:58ae:6980:93a1, 2600:9000:2204:b800:14:58ae:6980:93a1, 2600:9000:2204:6000:14:58ae:6980:93a1, 2600:9000:2204:c00:14:58ae:6980:93a1, 2600:9000:2204:1600:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,liga.app.acorns.com,"18.66.233.38, 18.66.233.10, 18.66.233.128, 18.66.233.72",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,link.acorns.com,"13.32.99.97, 13.32.99.27, 13.32.99.3, 13.32.99.96",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,link.deru.build.acorns.com,"18.160.10.33, 18.160.10.91, 18.160.10.13, 18.160.10.36","2600:9000:250a:d000:14:58ae:6980:93a1, 2600:9000:250a:c00:14:58ae:6980:93a1, 2600:9000:250a:9a00:14:58ae:6980:93a1, 2600:9000:250a:e400:14:58ae:6980:93a1, 2600:9000:250a:4e00:14:58ae:6980:93a1, 2600:9000:250a:b000:14:58ae:6980:93a1, 2600:9000:250a:ec00:14:58ae:6980:93a1, 2600:9000:250a:f800:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,links-notifications-kmgcardmasterproduction-737oia-dot-gov.app.acorns.com,"13.227.219.7, 13.227.219.59, 13.227.219.79, 13.227.219.93",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,links.mail.acorns.com,"143.204.176.27, 143.204.176.61, 143.204.176.23, 143.204.176.93",,"ns-1994.awsdns-57.co.uk, awsdns-hostmaster.amazon.com","ns-1104.awsdns-10.org, ns-1994.awsdns-57.co.uk, ns-267.awsdns-33.com, ns-700.awsdns-23.net",NOERROR,True,cloudfront,drbq9l4w216fn.cloudfront.net,,,,,
,links.notifications.acorns.com,"18.66.248.45, 18.66.248.7, 18.66.248.74, 18.66.248.29",,"ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com","ns-1755.awsdns-27.co.uk, ns-292.awsdns-36.com, ns-566.awsdns-06.net, ns-1484.awsdns-57.org",NOERROR,True,cloudfront,db149g1clu40j.cloudfront.net,,,,,
,lite-game.acorns.com,"34.159.75.132, 34.159.58.69","2a05:d014:275:cb01::c8, 2a05:d014:275:cb00::c8","dns1.p01.nsone.net, hostmaster.nsone.net",,NOERROR,True,google,stoic-jepsen-fdacda.netlify.app,,,,,
,liveupdate.app.acorns.com,"18.66.122.27, 18.66.122.104, 18.66.122.111, 18.66.122.128",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,login-assets.acorns.com,"18.66.112.27, 18.66.112.31, 18.66.112.122, 18.66.112.101","2600:9000:223f:4c00:16:c57f:2380:93a1, 2600:9000:223f:f400:16:c57f:2380:93a1, 2600:9000:223f:d800:16:c57f:2380:93a1, 2600:9000:223f:d600:16:c57f:2380:93a1, 2600:9000:223f:6200:16:c57f:2380:93a1, 2600:9000:223f:9000:16:c57f:2380:93a1, 2600:9000:223f:5e00:16:c57f:2380:93a1, 2600:9000:223f:4200:16:c57f:2380:93a1","ns-2034.awsdns-62.co.uk, awsdns-hostmaster.amazon.com","ns-1040.awsdns-02.org, ns-2034.awsdns-62.co.uk, ns-432.awsdns-54.com, ns-639.awsdns-15.net",NOERROR,True,cloudfront,d28hne6sx1xnym.cloudfront.net,,,,,
,login.acorns.com,"23.22.205.246, 3.223.64.55, 3.220.81.138",,"ns-383.awsdns-47.com, awsdns-hostmaster.amazon.com",,NOERROR,,,sm-identity.acorns.io,,,,,
,login.app.acorns.com,"18.66.122.27, 18.66.122.104, 18.66.122.111, 18.66.122.128",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,login.staging.acorns.com,"34.199.16.58, 34.230.181.30, 54.210.81.113",,"ns-1190.awsdns-20.org, awsdns-hostmaster.amazon.com","ns-1190.awsdns-20.org, ns-1695.awsdns-19.co.uk, ns-208.awsdns-26.com, ns-884.awsdns-46.net",NOERROR,,,identity.staging.acorns.io,,,,,
,logindev.api.build.acorns.com,"18.66.233.93, 18.66.233.128, 18.66.233.4, 18.66.233.67","2600:9000:2435:f400:14:58ae:6980:93a1, 2600:9000:2435:6600:14:58ae:6980:93a1, 2600:9000:2435:d600:14:58ae:6980:93a1, 2600:9000:2435:6a00:14:58ae:6980:93a1, 2600:9000:2435:2000:14:58ae:6980:93a1, 2600:9000:2435:9e00:14:58ae:6980:93a1, 2600:9000:2435:a200:14:58ae:6980:93a1, 2600:9000:2435:d800:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,lp3e12125a-fec-prod-proxy.app.acorns.com,"18.66.122.27, 18.66.122.128, 18.66.122.111, 18.66.122.104",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,luck.build.acorns.com,"18.66.147.88, 18.66.147.45, 18.66.147.62, 18.66.147.94","2600:9000:225e:8e00:14:58ae:6980:93a1, 2600:9000:225e:d400:14:58ae:6980:93a1, 2600:9000:225e:1000:14:58ae:6980:93a1, 2600:9000:225e:1200:14:58ae:6980:93a1, 2600:9000:225e:4800:14:58ae:6980:93a1, 2600:9000:225e:4c00:14:58ae:6980:93a1, 2600:9000:225e:7400:14:58ae:6980:93a1, 2600:9000:225e:b600:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,m.app.acorns.com,"18.66.122.104, 18.66.122.27, 18.66.122.128, 18.66.122.111",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,m.build.acorns.com,"13.224.245.41, 13.224.245.128, 13.224.245.113, 13.224.245.58","2600:9000:244f:4000:14:58ae:6980:93a1, 2600:9000:244f:fe00:14:58ae:6980:93a1, 2600:9000:244f:c000:14:58ae:6980:93a1, 2600:9000:244f:c00:14:58ae:6980:93a1, 2600:9000:244f:6200:14:58ae:6980:93a1, 2600:9000:244f:400:14:58ae:6980:93a1, 2600:9000:244f:bc00:14:58ae:6980:93a1, 2600:9000:244f:3400:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com","ns-119.awsdns-14.com, ns-1305.awsdns-35.org, ns-1671.awsdns-16.co.uk, ns-936.awsdns-53.net",NOERROR,True,cloudfront,,,,,,
,m9.build.acorns.com,"18.66.147.88, 18.66.147.94, 18.66.147.45, 18.66.147.62","2600:9000:2204:4c00:14:58ae:6980:93a1, 2600:9000:2204:0:14:58ae:6980:93a1, 2600:9000:2204:b600:14:58ae:6980:93a1, 2600:9000:2204:be00:14:58ae:6980:93a1, 2600:9000:2204:ae00:14:58ae:6980:93a1, 2600:9000:2204:4000:14:58ae:6980:93a1, 2600:9000:2204:f000:14:58ae:6980:93a1, 2600:9000:2204:4400:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mail.app.acorns.com,"13.249.9.66, 13.249.9.46, 13.249.9.8, 13.249.9.120",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com","ns-119.awsdns-14.com, ns-1305.awsdns-35.org, ns-1671.awsdns-16.co.uk, ns-936.awsdns-53.net",NOERROR,True,cloudfront,,,,,,
,mail.mail.acorns.com,,,"aisha.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,u5051980.wl231.sendgrid.net,v=spf1 ip4:167.89.102.54 ip4:167.89.103.130 -all,,,mx.sendgrid.net,
,mail.notifications.acorns.com,,,"aisha.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,u5051980.wl231.sendgrid.net,v=spf1 ip4:167.89.102.54 ip4:167.89.103.130 -all,,,mx.sendgrid.net,
,mail09-9.na2-rjscottauthorgrow-dev01montana.app.acorns.com,"13.227.219.7, 13.227.219.93, 13.227.219.59, 13.227.219.79",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mail1.app.acorns.com,"18.173.233.118, 18.173.233.75, 18.173.233.72, 18.173.233.11",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mail2.app.acorns.com,"18.66.122.111, 18.66.122.128, 18.66.122.27, 18.66.122.104",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mail9-9-08.deru.build.acorns.com,"18.66.147.45, 18.66.147.88, 18.66.147.62, 18.66.147.94","2600:9000:225e:ec00:14:58ae:6980:93a1, 2600:9000:225e:fa00:14:58ae:6980:93a1, 2600:9000:225e:b200:14:58ae:6980:93a1, 2600:9000:225e:f400:14:58ae:6980:93a1, 2600:9000:225e:bc00:14:58ae:6980:93a1, 2600:9000:225e:5600:14:58ae:6980:93a1, 2600:9000:225e:b800:14:58ae:6980:93a1, 2600:9000:225e:7000:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mailserver.app.acorns.com,"18.66.122.27, 18.66.122.111, 18.66.122.128, 18.66.122.104",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mainecitiesandcounties.build.acorns.com,"18.66.147.94, 18.66.147.45, 18.66.147.88, 18.66.147.62","2600:9000:21b3:400:14:58ae:6980:93a1, 2600:9000:21b3:ac00:14:58ae:6980:93a1, 2600:9000:21b3:9200:14:58ae:6980:93a1, 2600:9000:21b3:4400:14:58ae:6980:93a1, 2600:9000:21b3:ee00:14:58ae:6980:93a1, 2600:9000:21b3:3600:14:58ae:6980:93a1, 2600:9000:21b3:1200:14:58ae:6980:93a1, 2600:9000:21b3:6c00:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,malecheuroductore794qa-visual-api.apih1mb7api.build.acorns.com,"18.66.147.88, 18.66.147.62, 18.66.147.94, 18.66.147.45","2600:9000:225e:1000:14:58ae:6980:93a1, 2600:9000:225e:5600:14:58ae:6980:93a1, 2600:9000:225e:c000:14:58ae:6980:93a1, 2600:9000:225e:0:14:58ae:6980:93a1, 2600:9000:225e:2600:14:58ae:6980:93a1, 2600:9000:225e:f200:14:58ae:6980:93a1, 2600:9000:225e:3800:14:58ae:6980:93a1, 2600:9000:225e:8200:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,manager.phd.acorns.com,52.22.173.11,,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,md-handbook.acorns.com,"185.199.110.153, 185.199.111.153, 185.199.108.153, 185.199.109.153","2606:50c0:8003::153, 2606:50c0:8000::153, 2606:50c0:8001::153, 2606:50c0:8002::153","dns1.p05.nsone.net, hostmaster.nsone.net",,NOERROR,,,acornsgrow.github.io,,,,,"digicert.com, letsencrypt.org"
,mdm.app.acorns.com,"18.66.122.111, 18.66.122.128, 18.66.122.27, 18.66.122.104",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,media.app.acorns.com,"18.66.122.128, 18.66.122.27, 18.66.122.104, 18.66.122.111",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,member.build.acorns.com,"18.66.147.94, 18.66.147.45, 18.66.147.62, 18.66.147.88","2600:9000:225e:d800:14:58ae:6980:93a1, 2600:9000:225e:bc00:14:58ae:6980:93a1, 2600:9000:225e:be00:14:58ae:6980:93a1, 2600:9000:225e:600:14:58ae:6980:93a1, 2600:9000:225e:e400:14:58ae:6980:93a1, 2600:9000:225e:3800:14:58ae:6980:93a1, 2600:9000:225e:f800:14:58ae:6980:93a1, 2600:9000:225e:200:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,metalhead.app.acorns.com,"18.244.155.31, 18.244.155.56, 18.244.155.15, 18.244.155.10",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com","ns-119.awsdns-14.com, ns-1305.awsdns-35.org, ns-1671.awsdns-16.co.uk, ns-936.awsdns-53.net",NOERROR,True,cloudfront,,,,,,
,metrics.app.acorns.com,"18.244.155.56, 18.244.155.31, 18.244.155.10, 18.244.155.15",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com","ns-119.awsdns-14.com, ns-1305.awsdns-35.org, ns-1671.awsdns-16.co.uk, ns-936.awsdns-53.net",NOERROR,True,cloudfront,,,,,,
,mgi.dealer.build.acorns.com,"18.66.147.45, 18.66.147.88, 18.66.147.94, 18.66.147.62","2600:9000:225e:d800:14:58ae:6980:93a1, 2600:9000:225e:5600:14:58ae:6980:93a1, 2600:9000:225e:3200:14:58ae:6980:93a1, 2600:9000:225e:c800:14:58ae:6980:93a1, 2600:9000:225e:800:14:58ae:6980:93a1, 2600:9000:225e:9a00:14:58ae:6980:93a1, 2600:9000:225e:3e00:14:58ae:6980:93a1, 2600:9000:225e:bc00:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mi.acorns.com,"18.155.129.15, 18.155.129.7, 18.155.129.22, 18.155.129.27",,"ns-1317.awsdns-36.org, awsdns-hostmaster.amazon.com","ns-1317.awsdns-36.org, ns-1628.awsdns-11.co.uk, ns-189.awsdns-23.com, ns-677.awsdns-20.net, ns-119.awsdns-14.com, ns-1305.awsdns-35.org, ns-1671.awsdns-16.co.uk, ns-936.awsdns-53.net",NOERROR,True,cloudfront,d2ax6ylif3b22d.cloudfront.net,,,,,
,miki-mobi.app.acorns.com,"18.66.122.111, 18.66.122.27, 18.66.122.104, 18.66.122.128",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,minerva-haeormom-errors-beta.app.acorns.com,"18.66.122.128, 18.66.122.111, 18.66.122.27, 18.66.122.104",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,minigolf.app.acorns.com,"13.227.219.59, 13.227.219.79, 13.227.219.93, 13.227.219.7",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,miraicej2.app.acorns.com,"18.66.122.111, 18.66.122.128, 18.66.122.27, 18.66.122.104",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,miyabi.app.acorns.com,"18.66.122.27, 18.66.122.128, 18.66.122.104, 18.66.122.111",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mkts-dev.scraper.build.acorns.com,"18.66.248.52, 18.66.248.75, 18.66.248.63, 18.66.248.22","2600:9000:224a:2a00:14:58ae:6980:93a1, 2600:9000:224a:2400:14:58ae:6980:93a1, 2600:9000:224a:5200:14:58ae:6980:93a1, 2600:9000:224a:fa00:14:58ae:6980:93a1, 2600:9000:224a:ce00:14:58ae:6980:93a1, 2600:9000:224a:9000:14:58ae:6980:93a1, 2600:9000:224a:cc00:14:58ae:6980:93a1, 2600:9000:224a:c000:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mkts-dev.webinar.build.acorns.com,"18.66.233.67, 18.66.233.4, 18.66.233.128, 18.66.233.93","2600:9000:2435:f600:14:58ae:6980:93a1, 2600:9000:2435:1000:14:58ae:6980:93a1, 2600:9000:2435:b400:14:58ae:6980:93a1, 2600:9000:2435:fc00:14:58ae:6980:93a1, 2600:9000:2435:6800:14:58ae:6980:93a1, 2600:9000:2435:9200:14:58ae:6980:93a1, 2600:9000:2435:8e00:14:58ae:6980:93a1, 2600:9000:2435:ca00:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,ml.app.acorns.com,"13.227.219.7, 13.227.219.59, 13.227.219.93, 13.227.219.79",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mllfwxun9vj.build.acorns.com,"18.66.147.94, 18.66.147.88, 18.66.147.45, 18.66.147.62","2600:9000:225e:b200:14:58ae:6980:93a1, 2600:9000:225e:6200:14:58ae:6980:93a1, 2600:9000:225e:4e00:14:58ae:6980:93a1, 2600:9000:225e:800:14:58ae:6980:93a1, 2600:9000:225e:9a00:14:58ae:6980:93a1, 2600:9000:225e:b000:14:58ae:6980:93a1, 2600:9000:225e:4c00:14:58ae:6980:93a1, 2600:9000:225e:2200:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mobile-api.staging.acorns.com,"34.199.16.58, 34.230.181.30, 54.210.81.113",,"ns-1190.awsdns-20.org, awsdns-hostmaster.amazon.com",,NOERROR,,,sm-client-api.staging.acorns.io,,,,,
,mobile.app.acorns.com,"18.66.122.128, 18.66.122.27, 18.66.122.104, 18.66.122.111",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,modifypayment.build.acorns.com,"18.66.147.94, 18.66.147.62, 18.66.147.88, 18.66.147.45","2600:9000:225e:6400:14:58ae:6980:93a1, 2600:9000:225e:bc00:14:58ae:6980:93a1, 2600:9000:225e:400:14:58ae:6980:93a1, 2600:9000:225e:800:14:58ae:6980:93a1, 2600:9000:225e:b600:14:58ae:6980:93a1, 2600:9000:225e:f200:14:58ae:6980:93a1, 2600:9000:225e:200:14:58ae:6980:93a1, 2600:9000:225e:e600:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mongo.app.acorns.com,"13.227.219.79, 13.227.219.7, 13.227.219.93, 13.227.219.59",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mongodb.app.acorns.com,"18.66.122.104, 18.66.122.27, 18.66.122.111, 18.66.122.128",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,movie-hoken-com-melville-api.build.acorns.com,"18.66.147.88, 18.66.147.62, 18.66.147.45, 18.66.147.94","2600:9000:225e:d600:14:58ae:6980:93a1, 2600:9000:225e:a000:14:58ae:6980:93a1, 2600:9000:225e:a200:14:58ae:6980:93a1, 2600:9000:225e:600:14:58ae:6980:93a1, 2600:9000:225e:9200:14:58ae:6980:93a1, 2600:9000:225e:a400:14:58ae:6980:93a1, 2600:9000:225e:7c00:14:58ae:6980:93a1, 2600:9000:225e:e000:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,msierrors-beta.a.build.acorns.com,"18.66.147.88, 18.66.147.62, 18.66.147.45, 18.66.147.94","2600:9000:225e:4400:14:58ae:6980:93a1, 2600:9000:225e:c800:14:58ae:6980:93a1, 2600:9000:225e:5400:14:58ae:6980:93a1, 2600:9000:225e:9c00:14:58ae:6980:93a1, 2600:9000:225e:a800:14:58ae:6980:93a1, 2600:9000:225e:7800:14:58ae:6980:93a1, 2600:9000:225e:fc00:14:58ae:6980:93a1, 2600:9000:225e:9e00:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mssql.app.acorns.com,"108.157.229.23, 108.157.229.90, 108.157.229.56, 108.157.229.66",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mtrade-c7zefmq3.build.acorns.com,"52.222.139.90, 52.222.139.59, 52.222.139.43, 52.222.139.52","2600:9000:2204:1800:14:58ae:6980:93a1, 2600:9000:2204:e000:14:58ae:6980:93a1, 2600:9000:2204:c000:14:58ae:6980:93a1, 2600:9000:2204:2800:14:58ae:6980:93a1, 2600:9000:2204:c400:14:58ae:6980:93a1, 2600:9000:2204:da00:14:58ae:6980:93a1, 2600:9000:2204:ec00:14:58ae:6980:93a1, 2600:9000:2204:2000:14:58ae:6980:93a1","ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,mura.app.acorns.com,"18.173.233.72, 18.173.233.75, 18.173.233.11, 18.173.233.118",,"ns-119.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
