input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,tech_,lines,failed,cdn,csp_domains_,webserver,tls_mismatched,tls_subject_org_,final_url,chain_status_codes_
cveapi.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://cveapi.pingone.com:443,https,text/html,GET,44.241.84.41,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
cvps-158-199-142-127.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://cvps-158-199-142-127.pingone.com:443,https,text/html,GET,52.11.201.206,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
d9c3a116-7726-4ef1-82ec-d92d66f0920e.edge1.pingone.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://d9c3a116-7726-4ef1-82ec-d92d66f0920e.edge1.pingone.com:80,http,text/html,GET,13.224.189.9,/,-157054357,Amazon Web Services,20,False,True,,CloudFront,,,,
db.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://db.pingone.com:443,https,text/html,GET,52.11.201.206,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
dc.api-staging.pingone.com,403 Forbidden,403,199,dc.api-staging.pingone.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-30T23:59:59Z,"CN=*.pingone.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingone.com,pingone.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9fc9a5f41f2185d7cc16b178cb902571,52a09db4c1955c1751ed6fcc672a82e53bb754929bc218cc379e96e34240605c,True,ctls,dc.api-staging.pingone.com,,443,https://dc.api-staging.pingone.com:443,https,text/html,GET,44.241.84.41,/,,HSTS,8,False,,,Apache,True,Ping Identity Corporation,,
dc.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://dc.pingone.com:443,https,text/html,GET,44.241.84.41,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
de.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://de.pingone.com:443,https,text/html,GET,3.17.229.99,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
den-admin-api.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://den-admin-api.pingone.com:443,https,text/html,GET,3.17.229.99,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
den-auth-all.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://den-auth-all.pingone.com:443,https,text/html,GET,3.129.185.94,/,-780928015,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
den-routingsvc.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://den-routingsvc.pingone.com:443,https,text/html,GET,3.17.229.99,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
desktop-lb-den-shard01.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://desktop-lb-den-shard01.pingone.com:443,https,text/html,GET,3.130.152.31,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
desktop.pingone.com,PingOne - Signed Off,401,2718,desktop.pingone.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-05T00:00:00Z,2024-01-05T23:59:59Z,"CN=desktop.pingone.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",desktop.pingone.com,desktop.connect.pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b17cf0eb08435608e82c1310f7874b7d,bc9e0ba981ffe6600f574f0d9aef3419521c8be577a3de45701a825dea5adc28,,ctls,desktop.pingone.com,,443,https://desktop.pingone.com:443,https,text/html,GET,3.13.93.125,/,,Java,110,False,,,,,Ping Identity Corporation,,
digipicture.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://digipicture.pingone.com:443,https,text/html,GET,3.130.152.31,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
directory-api.pingone.com,Page Not Found,403,11120,directory-api.pingone.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-03T00:00:00Z,2024-01-03T23:59:59Z,"CN=directory-api.pingone.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",directory-api.pingone.com,directory-api.pingone.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6ffe69f1813082bd3182c4bbdaa39ecf,e32cdcc64a41b5e235dc16a70358ac7137186bde1927164b6f351bb0cbcb807d,,ctls,directory-api.pingone.com,,443,https://directory-api.pingone.com:443,https,text/html,GET,3.133.0.20,/,,Typekit,374,False,,,Apache,,Ping Identity Corporation,,
directoryapi-lb-bos-shard01.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://directoryapi-lb-bos-shard01.pingone.com:443,https,text/html,GET,3.17.229.99,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
directoryapi-lb-den-shard01.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://directoryapi-lb-den-shard01.pingone.com:443,https,text/html,GET,52.11.201.206,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
dl.vaccine.pingone.com,403 Forbidden,403,199,dl.vaccine.pingone.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-30T23:59:59Z,"CN=*.pingone.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingone.com,pingone.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9fc9a5f41f2185d7cc16b178cb902571,52a09db4c1955c1751ed6fcc672a82e53bb754929bc218cc379e96e34240605c,True,ctls,dl.vaccine.pingone.com,,443,https://dl.vaccine.pingone.com:443,https,text/html,GET,44.241.84.41,/,,HSTS,8,False,,,Apache,True,Ping Identity Corporation,,
dns1.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://dns1.pingone.com:443,https,text/html,GET,3.130.152.31,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
dns2.apps-staging.pingone.com,403 Forbidden,403,199,dns2.apps-staging.pingone.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-30T23:59:59Z,"CN=*.pingone.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingone.com,pingone.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9fc9a5f41f2185d7cc16b178cb902571,52a09db4c1955c1751ed6fcc672a82e53bb754929bc218cc379e96e34240605c,True,ctls,dns2.apps-staging.pingone.com,,443,https://dns2.apps-staging.pingone.com:443,https,text/html,GET,44.240.2.215,/,,HSTS,8,False,,,Apache,True,Ping Identity Corporation,,
download.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://download.pingone.com:443,https,text/html,GET,52.11.201.206,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
downloads.pingone.com,,403,243,downloads.pingone.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2024-05-03T23:59:59Z,CN=*.pingone.com,*.pingone.com,*.pingone.ca,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,39825cd16d8c83bac21f6aae9be207e9,af6aefbbd1456a4a8effeb03bf1a7ca9b960a532c4eb1bac1871fe3bf35a4635,True,ctls,downloads.pingone.com,cloudfront,443,https://downloads.pingone.com:443,https,application/xml,GET,52.222.236.57,/,507675807,Amazon Web Services,2,False,True,,AmazonS3,,,,
e40c83d1-51f8-4486-9fc4-40e7488774db.edge1.pingone.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://e40c83d1-51f8-4486-9fc4-40e7488774db.edge1.pingone.com:80,http,text/html,GET,13.224.189.33,/,-516021108,Amazon Web Services,20,False,True,,CloudFront,,,,
e6ae4596-60ed-4263-99d5-e2cd4b8bb67b.edge1.pingone.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://e6ae4596-60ed-4263-99d5-e2cd4b8bb67b.edge1.pingone.com:80,http,text/html,GET,13.32.121.35,/,-334488162,Amazon Web Services,20,False,True,,CloudFront,,,,
e6b9bcdf-e3de-436c-b428-ae93c086e436.edge1-test.pingone.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://e6b9bcdf-e3de-436c-b428-ae93c086e436.edge1-test.pingone.com:80,http,text/html,GET,108.138.17.68,/,-431717398,Amazon Web Services,20,False,True,,CloudFront,,,,
ed48f0ac-e82f-43dd-97d3-55634a1cc441.edge1.pingone.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://ed48f0ac-e82f-43dd-97d3-55634a1cc441.edge1.pingone.com:80,http,text/html,GET,52.222.214.113,/,840743762,Amazon Web Services,20,False,True,,CloudFront,,,,
edef7628-e091-419d-9be2-10121c9e79e2.edge1.pingone.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://edef7628-e091-419d-9be2-10121c9e79e2.edge1.pingone.com:80,http,text/html,GET,13.32.99.21,/,-216857067,Amazon Web Services,20,False,True,,CloudFront,,,,
elastic.api-staging.pingone.com,403 Forbidden,403,199,elastic.api-staging.pingone.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-30T23:59:59Z,"CN=*.pingone.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingone.com,pingone.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9fc9a5f41f2185d7cc16b178cb902571,52a09db4c1955c1751ed6fcc672a82e53bb754929bc218cc379e96e34240605c,True,ctls,elastic.api-staging.pingone.com,,443,https://elastic.api-staging.pingone.com:443,https,text/html,GET,44.240.2.215,/,,HSTS,8,False,,,Apache,True,Ping Identity Corporation,,
elastic.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://elastic.pingone.com:443,https,text/html,GET,52.11.201.206,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
email.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://email.pingone.com:443,https,text/html,GET,3.130.152.31,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
en.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://en.pingone.com:443,https,text/html,GET,3.130.152.31,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
extension.pingone.com,,403,243,extension.pingone.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-06T00:00:00Z,2024-06-03T23:59:59Z,CN=extension.pingone.com,extension.pingone.com,extension.pingone.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ce459584347a55b53cdf22dc2213f7ed,ea105a4c714a270debedc35a701b8d96fd6959dd53b161f1e4f6088029aa9cf3,,ctls,extension.pingone.com,cloudfront,443,https://extension.pingone.com:443,https,application/xml,GET,13.32.121.91,/,902775807,Amazon Web Services,2,False,True,,AmazonS3,,,,
extensioncrawl-54-236-1-180.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://extensioncrawl-54-236-1-180.pingone.com:443,https,text/html,GET,44.241.84.41,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
f273b646-2a74-43c2-9de4-325aee4a4be5.edge1.pingone.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://f273b646-2a74-43c2-9de4-325aee4a4be5.edge1.pingone.com:80,http,text/html,GET,18.66.97.98,/,-1097931997,Amazon Web Services,20,False,True,,CloudFront,,,,
fad.localization.pingone.com,403 Forbidden,403,199,fad.localization.pingone.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-30T23:59:59Z,"CN=*.pingone.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingone.com,pingone.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9fc9a5f41f2185d7cc16b178cb902571,52a09db4c1955c1751ed6fcc672a82e53bb754929bc218cc379e96e34240605c,True,ctls,fad.localization.pingone.com,,443,https://fad.localization.pingone.com:443,https,text/html,GET,3.17.229.99,/,,HSTS,8,False,,,Apache,True,Ping Identity Corporation,,
fra-routingsvc.pingone.com,Single Sign-On (SSO) Solution | Ping Identity,200,643185,www.pingidentity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-10-25T23:59:59Z,"CN=*.pingidentity.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingidentity.com,pingidentity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3eecd511703206354cdff54e0acb2526,e74318fcddd439a3b2f8bda949367810577d92cbe786d5951e2dc54dfb52a1b4,True,ctls,www.pingidentity.com,,443,https://fra-routingsvc.pingone.com:443,https,text/html,GET,3.129.185.94,/,,Java,32,False,,,,,Ping Identity Corporation,https://www.pingidentity.com/en/platform/capabilities/single-sign-on.html,200
fw.console-staging.pingone.com,403 Forbidden,403,199,fw.console-staging.pingone.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-29T00:00:00Z,2023-08-30T23:59:59Z,"CN=*.pingone.com, O=Ping Identity Corporation, L=Denver, ST=Colorado, C=US",*.pingone.com,pingone.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9fc9a5f41f2185d7cc16b178cb902571,52a09db4c1955c1751ed6fcc672a82e53bb754929bc218cc379e96e34240605c,True,ctls,fw.console-staging.pingone.com,,443,https://fw.console-staging.pingone.com:443,https,text/html,GET,44.240.2.215,/,,HSTS,8,False,,,Apache,True,Ping Identity Corporation,,
