input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,final_url,csp_domains_,tls_expired,tls_self_signed
sites.jetblue.com,,401,16,sites.jetblue.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,2022-04-22T17:36:21Z,2023-05-21T17:36:20Z,"CN=jbintranet.jetblue.com, O=JetBlue Airways Corporation, L=Long Island City, ST=New York, C=US",jbintranet.jetblue.com,JetBlue Airways Corporation,spsearch.jetblue.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",707e7b2d8281faea72078e231585781a,68c4d747a91b1fad35033f68af4e0cc63428a5f3e755feb78f7ce558d08f9f14,,ctls,sites.jetblue.com,443,https://sites.jetblue.com:443,https,Microsoft-IIS/8.5,text/plain,GET,64.25.24.123,/,-1840324437,64.25.24.123,Windows Server,1,False,,,,,,
smetrics.jetblue.com,,200,,smetrics.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-09-21T14:18:39Z,2023-10-20T14:18:39Z,"CN=smetrics.jetblue.com, O=JetBlue Airways Corporation, L=Long Island City, ST=New York, C=US",smetrics.jetblue.com,JetBlue Airways Corporation,smetrics.jetblue.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",9ffbb0524937133b3219bd9225fd752e,2d352c99e0c084526a28e5527b8b5d9c28ef69fc3a3dd5006ff03bed9fe63f2f,,ctls,smetrics.jetblue.com,443,https://smetrics.jetblue.com:443,https,jag,,GET,63.140.62.164,/,1936786007,63.140.62.160,HSTS,1,False,,,,,,
somnistats.jetblue.com,,200,,somnistats.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-08-23T19:59:47Z,2023-09-22T19:59:47Z,"CN=somnistats.jetblue.com, O=JetBlue Airways Corporation, L=Long Island City, ST=New York, C=US",somnistats.jetblue.com,JetBlue Airways Corporation,somnistats.jetblue.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",6ceefa43529e168f948c21682e6a43f4,1d075f657d0803d02c8bc060e1b1e12cc61f63055ac0df50b2843c852cede285,,ctls,somnistats.jetblue.com,443,https://somnistats.jetblue.com:443,https,jag,,GET,63.140.62.135,/,1936786007,63.140.62.164,HSTS,1,False,,,,,,
sonarqube-devops.it.jetblue.com,403 Forbidden,403,548,sonarqube-devops.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-21T07:37:01Z,2023-06-19T07:37:00Z,CN=sonarqube-devops.it.jetblue.com,sonarqube-devops.it.jetblue.com,,sonarqube-devops.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cfe0ef17b6e72d9e700548cdb5a8144e,f46bc5547e4c329606e826a87aec47eb537892d34814183ecdae9e9dc2e93515,,ctls,sonarqube-devops.it.jetblue.com,443,https://sonarqube-devops.it.jetblue.com:443,https,,text/html,GET,35.237.177.117,/,586998417,35.237.177.117,HSTS,14,False,google,True,,,,
sonarqube.it.jetblue.com,SonarQube,200,37581,sonarqube.it.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-01T16:16:16Z,2023-07-30T16:16:15Z,CN=sonarqube.it.jetblue.com,sonarqube.it.jetblue.com,,sonarqube.it.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9128ee6fb67e50701f5707fa7eba5f7b,cbffad2b9d9160e351a922b9f8987edb275ab160c2877b9bb1847b0b4cd5d41a,,ctls,sonarqube.it.jetblue.com,443,https://sonarqube.it.jetblue.com:443,https,,text/html,GET,35.237.110.194,/,1485257654,35.237.110.194,SonarQubes,4,False,google,True,,,,
testpbs.jetblue.com,Redirecting to login...,200,363,testpbs.jetblue.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-21T18:23:32Z,2024-04-21T18:23:32Z,"CN=testpbs.jetblue.com, O=JetBlue Airways Corporation, L=Long Island City, ST=New York, C=US",testpbs.jetblue.com,JetBlue Airways Corporation,testpbs2.jetblue.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",5a2ce6469c8882519b77851fa4f695ee,1600b483c4d8936d0ca0380e1da64f56b1c8256af15ad784084eb1036d77a708,,ctls,testpbs.jetblue.com,443,https://testpbs.jetblue.com:443,https,Apache/2.2.15 (Red Hat),text/html,GET,192.234.227.26,/,-1149789213,192.234.227.26,Red Hat,17,False,,,,URL=cgi-bin-xml/class/main.cgi,,
tf-jbdesktop.gslb.jetblue.com,,200,6518,tf-jbdesktop.gslb.jetblue.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,True,2022-11-01T14:02:37Z,2023-11-30T14:02:37Z,"CN=tf-jbdesktop.jetblue.com, O=JetBlue Airways Corporation, L=Long Island City, ST=New York, C=US",tf-jbdesktop.jetblue.com,JetBlue Airways Corporation,appaccess.jetblue.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",bb58d380ab443fd0fe67f171eddb0316,f4387ae7de63383bbc0b45f6acc32210300a9c4b149354caac32274611a071ea,,ctls,tf-jbdesktop.gslb.jetblue.com,443,https://tf-jbdesktop.gslb.jetblue.com:443,https,,text/html,GET,64.25.24.71,/,12023395,64.25.24.71,,1,False,,,https://tf-jbdesktop.gslb.jetblue.com/vpn/index.html,,,
tf-jbdesktop.jetblue.com,,200,6498,appaccess.jetblue.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,,2022-11-01T14:02:37Z,2023-11-30T14:02:37Z,"CN=tf-jbdesktop.jetblue.com, O=JetBlue Airways Corporation, L=Long Island City, ST=New York, C=US",tf-jbdesktop.jetblue.com,JetBlue Airways Corporation,appaccess.jetblue.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",bb58d380ab443fd0fe67f171eddb0316,f4387ae7de63383bbc0b45f6acc32210300a9c4b149354caac32274611a071ea,,ctls,appaccess.jetblue.com,80,http://tf-jbdesktop.jetblue.com:80,http,,text/html,GET,64.25.24.71,/,12023395,64.25.24.71,,1,False,,,https://appaccess.jetblue.com/vpn/index.html,,,
tnl.jetblue.com,,404,,tnl.jetblue.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,2021-12-13T14:52:51Z,2023-01-12T14:52:51Z,"CN=tnl.jetblue.com, O=JetBlue Airways Corporation, L=Long Island City, ST=New York, C=US",tnl.jetblue.com,JetBlue Airways Corporation,jbegwmacc1003.jetblue.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",db9440a9594218b48092823952b3013b,00b8f7292a4d2f32a246e1149862d912bb9047f5cda09ab7d41d9a25bd96da41,,ctls,tnl.jetblue.com,443,https://tnl.jetblue.com:443,https,cg-relay,,GET,64.25.24.127,/,-1840324437,64.25.24.127,HSTS,1,False,,,,,True,
travelbank.int.jetblue.com,Login Page | Travel Bank,200,18730,travelbank.int.jetblue.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-18T17:33:53Z,2024-05-18T17:33:53Z,"CN=travelbank.int.jetblue.com, O=JetBlue Airways Corporation, L=Long Island City, ST=New York, C=US",travelbank.int.jetblue.com,JetBlue Airways Corporation,www.travelbank.int.jetblue.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",ecbd7793b7c2763b2169326586d7bf00,b7a6fa7f84144b6a93e13665d08167765f39c82349296858365dd4f48afd61b9,,ctls,travelbank.int.jetblue.com,443,https://travelbank.int.jetblue.com:443,https,Apache-Coyote/1.1,text/html,GET,151.193.109.73,/,,151.193.109.73,Java,330,False,,,https://travelbank.int.jetblue.com/tbank/user/login.html;jsessionid=989B30A7930C89C98392B08074A1BFD4,,,
travelbank.jetblue.com,Login Page | Travel Bank,200,17477,travelbank.jetblue.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-05-11T14:19:48Z,2023-06-10T14:19:48Z,"CN=travelbank.jetblue.com, O=JetBlue Airways Corporation, L=Long Island City, ST=New York, C=US",travelbank.jetblue.com,JetBlue Airways Corporation,travelbank.jetblue.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",8e21da5a5799b936d4bf496718d45fd7,0d921dd0846f058aee7266a97d4ca927c1920d0f70d486803e59eef224f48f0b,,ctls,travelbank.jetblue.com,443,https://travelbank.jetblue.com:443,https,Apache-Coyote/1.1,text/html,GET,151.193.0.195,/,,151.193.4.195,Java,326,False,,,https://travelbank.jetblue.com/tbank/user/login.html;jsessionid=DDC5839FD4EA0AA243F6BCD60A632CA1,,,
travelproducts.jetblue.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,,,,80,http://travelproducts.jetblue.com:80,http,ghs,text/html,GET,216.239.38.21,/,302920777,2001:4860:4802:36::15,,12,False,,,,,,
trueblue.jetblue.com,JetBlue,200,5232,trueblue.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-16T21:01:41Z,2023-06-14T21:01:40Z,CN=*.jetblue.com,*.jetblue.com,,*.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd7406001f79985c40f07d9cf8777af,97f9058ec889038b930c8116b638451dc16410bf00fa0dd29a2916390f935037,True,ctls,trueblue.jetblue.com,443,https://trueblue.jetblue.com:443,https,Apache,text/html,GET,151.101.2.245,/,-1389097933,151.101.194.245,Varnish,28,False,fastly,True,,,,
trueblueshopping.jetblue.com,TrueBlue Shopping : Shop online and earn points with TrueBlue Shopping,200,124307,trueblueshopping.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-01T20:52:05Z,2023-06-30T20:52:05Z,"CN=shoptrue.jetblue.com, serialNumber=2936994, businessCategory=Private Organization, O=JetBlue Airways Corporation, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=Long Island City, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",shoptrue.jetblue.com,JetBlue Airways Corporation,trueblueshopping.jetblue.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",d8163d493a7ec7a42042a16dd92b151f,9d936512e1554e1c0a635b320ca6ecf53e93dee23d7a1218a84dcb4fcfbae5ff,,ctls,trueblueshopping.jetblue.com,443,https://trueblueshopping.jetblue.com:443,https,nginx,text/html,GET,192.237.227.70,/,114828394,192.237.227.70,jQuery,2838,False,,,,,,
truebluetest2.jetblue.com,403 Forbidden,403,199,truebluetest2.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-05-24T21:52:55Z,2023-06-23T21:52:55Z,"CN=truebluetest2.jetblue.com, O=JetBlue Airways Corporation, L=Long Island City, ST=New York, C=US",truebluetest2.jetblue.com,JetBlue Airways Corporation,truebluetest2.jetblue.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",608dde9dbe8b117b144af0246c58dddc,f8cf2820e305ec36996fb6f937541f30ef8f49bfb26735f75e231a1aea1b94f2,,ctls,truebluetest2.jetblue.com,443,https://truebluetest2.jetblue.com:443,https,Apache,text/html,GET,66.77.200.144,/,-855688948,66.77.200.144,Apache,8,False,,,,,,
uniformshop.jetblue.com,Sign-In | HPI,200,7627,uniformshop.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-27T09:24:39Z,2023-06-25T09:24:38Z,CN=uniformshop.jetblue.com,uniformshop.jetblue.com,,uniformshop.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f5204ffb218b76630bd56e8776750b16,84efe8dc2d512f74eb7559d8a831a9250f0ca72a3d84498fb8a8332203f07a79,,ctls,uniformshop.jetblue.com,443,https://uniformshop.jetblue.com:443,https,Apache,text/html,GET,65.254.220.235,/,-1264757647,65.254.220.235,PHP,152,False,,,,,,
v2.reimbursements.jetblue.com,Support | BoughtMilk.com,200,57070,www.boughtmilk.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-10T01:26:01Z,2023-06-08T01:26:00Z,CN=www.boughtmilk.com,www.boughtmilk.com,,www.boughtmilk.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,85bf12f3fcc69a84ab2c9ca5addbfc0d,a7dd5ef9d77e66fe09fc670ee25f95cfb9530a50342544947fcaf098b1a6461b,,ctls,www.boughtmilk.com,443,https://v2.reimbursements.jetblue.com:443,https,nginx,text/html,GET,54.161.127.124,/,-1972114425,54.161.127.124,WordPress,317,False,,,https://www.boughtmilk.com/support/,,,
vacaciones.jetblue.com,Invalid URL,400,208,vacaciones.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2020-01-23T00:00:00Z,2021-04-23T12:00:00Z,"CN=*.jetblue.com, OU=Akamai Wildcard SSL, O=JetBlue Airways Corporation, L=Long Island City, ST=New York, C=US",*.jetblue.com,JetBlue Airways Corporation,jetblue.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,298212cbe41c43f68029bd48a855a411,33fd34df7bd66de4115b2aa6ecda91fc0b6cd68de0f4c3970472a273416d9fc0,True,ctls,vacaciones.jetblue.com,443,https://vacaciones.jetblue.com:443,https,AkamaiGHost,text/html,GET,23.215.20.64,/,-1631518919,23.215.20.64,,8,False,,,,,True,
vacations.jetblue.com,JetBlue Vacations - Loading,403,591106,www.jetbluevacations.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-06T00:00:00Z,2024-05-05T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",www.jetbluevacations.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",8d8728236e369152a02d52ca930a75bd,fd3bf7c677cad93d3d33f113cf70083b269732e395b68e017d0cced4658b81a6,,ctls,www.jetbluevacations.com,443,https://vacations.jetblue.com:443,https,cloudflare,text/html,GET,104.18.150.3,/,126831810,2606:4700::6812:6d03,HTTP/3,171,False,cloudflare,True,https://www.jetbluevacations.com/vacations/,,,
vacationsqa.jetblue.com,Fastly error: unknown domain vacationsqa.jetblue.com,500,274,vacationsqa.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-16T21:01:41Z,2023-06-14T21:01:40Z,CN=*.jetblue.com,*.jetblue.com,,*.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd7406001f79985c40f07d9cf8777af,97f9058ec889038b930c8116b638451dc16410bf00fa0dd29a2916390f935037,True,ctls,vacationsqa.jetblue.com,443,https://vacationsqa.jetblue.com:443,https,Varnish,text/html,GET,146.75.118.245,/,-1311509680,146.75.118.245,Varnish,8,False,fastly,True,,,,
vacationsqa2.jetblue.com,Just a moment...,403,6912,vacationsqa2.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-18T00:00:00Z,2024-01-17T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",vacationsqa2.jetblue.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",45c0a46c3911f0abf371a9375895a056,8f5ef95958e5ec349185579f31140d6d3f8f213b2060dd94ef6f42ed4422f464,True,ctls,vacationsqa2.jetblue.com,443,https://vacationsqa2.jetblue.com:443,https,cloudflare,text/html,GET,104.18.42.55,/,1380287779,2606:4700:4400::ac40:91c9,HTTP/3,87,False,cloudflare,True,,,,
websvc-stg.jetblue.com,503 backend read error,503,452,websvc-stg.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-16T21:01:41Z,2023-06-14T21:01:40Z,CN=*.jetblue.com,*.jetblue.com,,*.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd7406001f79985c40f07d9cf8777af,97f9058ec889038b930c8116b638451dc16410bf00fa0dd29a2916390f935037,True,ctls,websvc-stg.jetblue.com,443,https://websvc-stg.jetblue.com:443,https,Varnish,text/html,GET,151.101.2.245,/,590014743,151.101.194.245,Varnish,18,False,fastly,True,,,,
websvc.jetblue.com,503 backend read error,503,452,websvc.jetblue.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-16T21:01:41Z,2023-06-14T21:01:40Z,CN=*.jetblue.com,*.jetblue.com,,*.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd7406001f79985c40f07d9cf8777af,97f9058ec889038b930c8116b638451dc16410bf00fa0dd29a2916390f935037,True,ctls,websvc.jetblue.com,443,https://websvc.jetblue.com:443,https,Varnish,text/html,GET,146.75.122.245,/,1330093610,146.75.122.245,Varnish,18,False,fastly,True,,,,
www-dev.jetblue.com,Fastly error: unknown domain www-dev.jetblue.com,500,266,www-dev.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-16T21:01:41Z,2023-06-14T21:01:40Z,CN=*.jetblue.com,*.jetblue.com,,*.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd7406001f79985c40f07d9cf8777af,97f9058ec889038b930c8116b638451dc16410bf00fa0dd29a2916390f935037,True,ctls,www-dev.jetblue.com,443,https://www-dev.jetblue.com:443,https,Varnish,text/html,GET,151.101.2.245,/,-1514316668,151.101.194.245,Varnish,8,False,fastly,True,,,,
www-dev2.jetblue.com,JetBlue,200,32994,www-dev2.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-16T21:01:41Z,2023-06-14T21:01:40Z,CN=*.jetblue.com,*.jetblue.com,,*.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd7406001f79985c40f07d9cf8777af,97f9058ec889038b930c8116b638451dc16410bf00fa0dd29a2916390f935037,True,ctls,www-dev2.jetblue.com,443,https://www-dev2.jetblue.com:443,https,,text/html,GET,151.101.2.245,/,-1840324437,151.101.194.245,Varnish,368,False,fastly,True,,*.jetblue.com,,
www-int2.jetblue.com,JetBlue,200,32412,www-int2.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-16T21:01:41Z,2023-06-14T21:01:40Z,CN=*.jetblue.com,*.jetblue.com,,*.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd7406001f79985c40f07d9cf8777af,97f9058ec889038b930c8116b638451dc16410bf00fa0dd29a2916390f935037,True,ctls,www-int2.jetblue.com,443,https://www-int2.jetblue.com:443,https,,text/html,GET,151.101.2.245,/,-1840324437,151.101.194.245,Varnish,368,False,fastly,True,,*.jetblue.com,,
www-qa.jetblue.com,Fastly error: unknown domain www-qa.jetblue.com,500,264,www-qa.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-16T21:01:41Z,2023-06-14T21:01:40Z,CN=*.jetblue.com,*.jetblue.com,,*.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd7406001f79985c40f07d9cf8777af,97f9058ec889038b930c8116b638451dc16410bf00fa0dd29a2916390f935037,True,ctls,www-qa.jetblue.com,443,https://www-qa.jetblue.com:443,https,Varnish,text/html,GET,151.101.2.245,/,1618681472,151.101.194.245,Varnish,8,False,fastly,True,,,,
www-qa2.jetblue.com,JetBlue,200,31825,www-qa2.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-16T21:01:41Z,2023-06-14T21:01:40Z,CN=*.jetblue.com,*.jetblue.com,,*.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd7406001f79985c40f07d9cf8777af,97f9058ec889038b930c8116b638451dc16410bf00fa0dd29a2916390f935037,True,ctls,www-qa2.jetblue.com,443,https://www-qa2.jetblue.com:443,https,,text/html,GET,146.75.122.245,/,-2075441528,146.75.122.245,Varnish,368,False,fastly,True,,*.jetblue.com,,
www-stg2.jetblue.com,JetBlue,200,32025,www-stg2.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-16T21:01:41Z,2023-06-14T21:01:40Z,CN=*.jetblue.com,*.jetblue.com,,*.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd7406001f79985c40f07d9cf8777af,97f9058ec889038b930c8116b638451dc16410bf00fa0dd29a2916390f935037,True,ctls,www-stg2.jetblue.com,443,https://www-stg2.jetblue.com:443,https,,text/html,GET,151.101.2.245,/,-1840324437,151.101.194.245,Varnish,370,False,fastly,True,,*.jetblue.com,,
www.getaways.jetblue.com,,421,297,www.getaways.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-16T21:01:41Z,2023-06-14T21:01:40Z,CN=*.jetblue.com,*.jetblue.com,,*.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd7406001f79985c40f07d9cf8777af,97f9058ec889038b930c8116b638451dc16410bf00fa0dd29a2916390f935037,True,ctls,www.getaways.jetblue.com,443,https://www.getaways.jetblue.com:443,https,,text/plain,GET,146.75.122.245,/,1211058332,146.75.122.245,,4,False,fastly,True,,,,
www.ir.jetblue.com,JetBlue Airways Corporation - Investor Relations,200,99844,www.ir.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=www.ir.jetblue.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.ir.jetblue.com,"Cloudflare, Inc.",www.ir.jetblue.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9864fa583e77fdff0d4969d349ce6516,e69f3c90337384d57c5895e9d75be90e2f405783d6746d1fafd47bc5c12c800a,,ctls,www.ir.jetblue.com,443,https://www.ir.jetblue.com:443,https,cloudflare,text/html,GET,162.159.130.11,/,-696563584,2606:4700:7::a29f:820b,Microsoft ASP.NET,1273,False,cloudflare,True,,*.pendo.io,,
www.mediaroom.jetblue.com,JetBlue Airways Corporation - Newsroom,200,105844,www.mediaroom.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=www.mediaroom.jetblue.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.mediaroom.jetblue.com,"Cloudflare, Inc.",www.mediaroom.jetblue.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",a3fa8f17aea9dfea386977e420f42ceb,f14c733c05d877c3574996b5dd0ad37ff32f3f95e183f11d032390db4e33d46a,,ctls,www.mediaroom.jetblue.com,443,https://www.mediaroom.jetblue.com:443,https,cloudflare,text/html,GET,162.159.129.11,/,-696563584,2606:4700:7::a29f:820b,Microsoft ASP.NET,1501,False,cloudflare,True,,*.amazonaws.com,,
www.news.jetblue.com,JetBlue Airways Corporation - Newsroom,200,100733,www.news.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=www.news.jetblue.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.news.jetblue.com,"Cloudflare, Inc.",www.news.jetblue.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",286ba79aa85a0c4f766445a2ea0b08f6,be24ea6221a0fb7eab624768391019bb5187a1c1d0be62e4230d7e2b4912581c,,ctls,www.news.jetblue.com,443,https://www.news.jetblue.com:443,https,cloudflare,text/html,GET,162.159.129.11,/,-696563584,2606:4700:7::a29f:810b,Microsoft ASP.NET,1407,False,cloudflare,True,,http:,,
www.reimbursements.jetblue.com,Title,200,4079,www.reimbursements.jetblue.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,,2023-01-10T00:00:00Z,2024-02-05T23:59:59Z,CN=www.reimbursements.jetblue.com,www.reimbursements.jetblue.com,,reimbursements.jetblue.com,"CN=Sectigo ECC Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Domain Validation Secure Server CA,Sectigo Limited,bc8084abc71a2b9a0ce0960ad034a474,71855576936aad7951f2eb6d166eaf55a4f4062f830106353c6e6d088dd8a517,,ctls,www.reimbursements.jetblue.com,443,https://www.reimbursements.jetblue.com:443,https,nginx/1.22.1,text/html,GET,54.161.127.124,/,-1033235239,54.161.127.124,Nginx:1.22.1,136,False,,,,https://maps.gstatic.com,,
www2.jetblue.com,JetBlue,200,28620,www.jetblue.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-16T21:01:41Z,2023-06-14T21:01:40Z,CN=*.jetblue.com,*.jetblue.com,,*.jetblue.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd7406001f79985c40f07d9cf8777af,97f9058ec889038b930c8116b638451dc16410bf00fa0dd29a2916390f935037,True,ctls,www.jetblue.com,443,https://www2.jetblue.com:443,https,,text/html,GET,151.101.2.245,/,-1840324437,151.101.194.245,Varnish,368,False,fastly,True,https://www.jetblue.com/,*.jetblue.com,,
