new,host,a,soa,status_code,ns,has_internal_ips,internal_ips,cname,aaaa,cdn,cdn-name,mx,txt
,assets.dev.directly.com,"143.204.215.110, 143.204.215.116, 143.204.215.38, 143.204.215.87","ns-1640.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-239.awsdns-29.com, ns-834.awsdns-40.net, ns-1154.awsdns-16.org, ns-1640.awsdns-13.co.uk",,,d3i91nfdif9cf7.cloudfront.net,"2600:9000:214f:4e00:e:4acb:88c0:93a1, 2600:9000:214f:6400:e:4acb:88c0:93a1, 2600:9000:214f:8600:e:4acb:88c0:93a1, 2600:9000:214f:9e00:e:4acb:88c0:93a1, 2600:9000:214f:ac00:e:4acb:88c0:93a1, 2600:9000:214f:ca00:e:4acb:88c0:93a1, 2600:9000:214f:d600:e:4acb:88c0:93a1, 2600:9000:214f:3400:e:4acb:88c0:93a1",True,cloudfront,,
,assets.directly.com,"108.138.17.33, 108.138.17.57, 108.138.17.90, 108.138.17.73","ns-669.awsdns-19.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1500.awsdns-59.org, ns-1846.awsdns-38.co.uk, ns-262.awsdns-32.com, ns-669.awsdns-19.net",,,d2p5af8dg27i36.cloudfront.net,"2600:9000:2491:2a00:4:d3ea:5480:93a1, 2600:9000:2491:3400:4:d3ea:5480:93a1, 2600:9000:2491:7200:4:d3ea:5480:93a1, 2600:9000:2491:a00:4:d3ea:5480:93a1, 2600:9000:2491:b800:4:d3ea:5480:93a1, 2600:9000:2491:5400:4:d3ea:5480:93a1, 2600:9000:2491:ec00:4:d3ea:5480:93a1, 2600:9000:2491:9200:4:d3ea:5480:93a1",True,cloudfront,,
,assets.preprod.directly.com,"108.138.17.5, 108.138.17.68, 108.138.17.125, 108.138.17.36","ns-1817.awsdns-35.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1817.awsdns-35.co.uk, ns-763.awsdns-31.net, ns-142.awsdns-17.com, ns-1497.awsdns-59.org",,,d1tax74z1zclyu.cloudfront.net,"2600:9000:2491:1200:17:41f4:4d80:93a1, 2600:9000:2491:7200:17:41f4:4d80:93a1, 2600:9000:2491:6400:17:41f4:4d80:93a1, 2600:9000:2491:d400:17:41f4:4d80:93a1, 2600:9000:2491:9e00:17:41f4:4d80:93a1, 2600:9000:2491:a200:17:41f4:4d80:93a1, 2600:9000:2491:ac00:17:41f4:4d80:93a1, 2600:9000:2491:2200:17:41f4:4d80:93a1",True,cloudfront,,
,assets.sandbox.directly.com,"13.249.9.28, 13.249.9.85, 13.249.9.88, 13.249.9.37","ns-1288.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1288.awsdns-33.org, ns-1961.awsdns-53.co.uk, ns-383.awsdns-47.com, ns-875.awsdns-45.net",,,d2wuzzrpb9ej1d.cloudfront.net,"2600:9000:225e:c400:4:5797:3840:93a1, 2600:9000:225e:2200:4:5797:3840:93a1, 2600:9000:225e:9400:4:5797:3840:93a1, 2600:9000:225e:5000:4:5797:3840:93a1, 2600:9000:225e:7a00:4:5797:3840:93a1, 2600:9000:225e:ea00:4:5797:3840:93a1, 2600:9000:225e:4400:4:5797:3840:93a1, 2600:9000:225e:bc00:4:5797:3840:93a1",True,cloudfront,,
,assets.stage.directly.com,"216.137.44.43, 216.137.44.47, 216.137.44.58, 216.137.44.70","ns-979.awsdns-58.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1144.awsdns-15.org, ns-2037.awsdns-62.co.uk, ns-499.awsdns-62.com, ns-979.awsdns-58.net",,,d3tavgvhz1srcp.cloudfront.net,"2600:9000:236e:4600:7:ce15:9e40:93a1, 2600:9000:2240:5800:7:ce15:9e40:93a1, 2600:9000:2240:3e00:7:ce15:9e40:93a1, 2600:9000:2240:5000:7:ce15:9e40:93a1, 2600:9000:2240:8400:7:ce15:9e40:93a1, 2600:9000:236e:9c00:7:ce15:9e40:93a1, 2600:9000:236e:ac00:7:ce15:9e40:93a1, 2600:9000:2240:4000:7:ce15:9e40:93a1",True,cloudfront,,
,assetscoinbasevenmo.directly.com,"3.223.245.124, 54.146.201.247, 34.239.229.38, 52.7.171.31","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,atlas.preprod.directly.com,"174.129.242.99, 52.0.146.249, 52.23.148.234, 34.226.72.16","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,att-ivr.directly.com,"54.146.201.247, 3.223.245.124, 34.239.229.38, 52.7.171.31","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,att-uverse.directly.com,"54.146.201.247, 34.239.229.38, 52.7.171.31, 3.223.245.124","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,att-uversecoinbaselax1sandbox-worker3.directly.com,"52.7.171.31, 3.223.245.124, 34.239.229.38, 54.146.201.247","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1105.awsdns-10.org, ns-1903.awsdns-45.co.uk, ns-222.awsdns-27.com, ns-621.awsdns-13.net",,,,,,,,
,att-wl.directly.com,"52.7.171.31, 3.223.245.124, 34.239.229.38, 54.146.201.247","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,att.directly.com,"54.146.201.247, 34.239.229.38, 52.7.171.31, 3.223.245.124","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,auth.app.sandbox.directly.com,"3.232.232.251, 35.168.33.143, 3.214.232.166, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,auth.directly.com,"52.7.171.31, 54.146.201.247, 3.223.245.124, 34.239.229.38","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,auth.sandbox.directly.com,"35.168.33.143, 3.232.232.251, 3.224.175.215, 3.214.232.166","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,autoconfig.app.sandbox.directly.com,"35.168.33.143, 3.214.232.166, 3.232.232.251, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1105.awsdns-10.org, ns-1903.awsdns-45.co.uk, ns-222.awsdns-27.com, ns-621.awsdns-13.net",,,,,,,,
,autoconfig.directly.com,"34.239.229.38, 3.223.245.124, 54.146.201.247, 52.7.171.31","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,autoconfig.sandbox.directly.com,"3.232.232.251, 3.214.232.166, 35.168.33.143, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1105.awsdns-10.org, ns-1903.awsdns-45.co.uk, ns-222.awsdns-27.com, ns-621.awsdns-13.net",,,,,,,,
,autodesk-autocad.directly.com,"3.223.245.124, 54.146.201.247, 34.239.229.38, 52.7.171.31","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,autodesk-inventor.directly.com,"52.7.171.31, 54.146.201.247, 3.223.245.124, 34.239.229.38","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,autodesk-maya.directly.com,"34.239.229.38, 52.7.171.31, 54.146.201.247, 3.223.245.124","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,autodesk.directly.com,"34.239.229.38, 54.146.201.247, 3.223.245.124, 52.7.171.31","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,autodiscover.directly.com,"34.239.229.38, 54.146.201.247, 3.223.245.124, 52.7.171.31","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,autodiscover.sandbox.directly.com,"3.232.232.251, 35.168.33.143, 3.214.232.166, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,autodiscover.staging.directly.com,"3.223.245.124, 54.146.201.247, 34.239.229.38, 52.7.171.31","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,automattic.directly.com,"34.239.229.38, 52.7.171.31, 3.223.245.124, 54.146.201.247","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,awsdashboard.sandbox.directly.com,"3.232.232.251, 3.224.175.215, 3.214.232.166, 35.168.33.143","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aww.directly.com,"52.7.171.31, 34.239.229.38, 54.146.201.247, 3.223.245.124","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1105.awsdns-10.org, ns-1903.awsdns-45.co.uk, ns-222.awsdns-27.com, ns-621.awsdns-13.net",,,,,,,,
,awww.directly.com,"52.7.171.31, 34.239.229.38, 3.223.245.124, 54.146.201.247","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,b.app.sandbox.directly.com,"35.168.33.143, 3.232.232.251, 3.214.232.166, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,b.directly.com,"52.7.171.31, 34.239.229.38, 3.223.245.124, 54.146.201.247","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,b.sandbox.directly.com,"3.224.175.215, 3.214.232.166, 35.168.33.143, 3.232.232.251","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,b31.stage.directly.com,"34.206.223.58, 34.225.17.183, 18.213.164.202, 52.20.44.197","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,bag.oh.directly.com,"3.223.245.124, 54.146.201.247, 52.7.171.31, 34.239.229.38","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,basic-nodejs-dev.app.sandbox.directly.com,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,basic.app.sandbox.directly.com,"3.224.175.215, 35.168.33.143, 3.232.232.251, 3.214.232.166","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,basic.directly.com,"34.239.229.38, 3.223.245.124, 52.7.171.31, 54.146.201.247","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1105.awsdns-10.org, ns-1903.awsdns-45.co.uk, ns-222.awsdns-27.com, ns-621.awsdns-13.net",,,,,,,,
,basic.sandbox.directly.com,"3.224.175.215, 35.168.33.143, 3.232.232.251, 3.214.232.166","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,bay.directly.com,"52.7.171.31, 3.223.245.124, 54.146.201.247, 34.239.229.38","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,bbs.app.sandbox.directly.com,"35.168.33.143, 3.214.232.166, 3.232.232.251, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,bbs.app.ssl.directly.com,"54.146.201.247, 34.239.229.38, 3.223.245.124, 52.7.171.31","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,bbs.directly.com,"54.146.201.247, 52.7.171.31, 3.223.245.124, 34.239.229.38","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,beta.app.sandbox.directly.com,"35.168.33.143, 3.232.232.251, 3.214.232.166, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,beta.preprod.directly.com,"34.226.72.16, 52.23.148.234, 52.0.146.249, 174.129.242.99","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,bigfish.directly.com,"52.7.171.31, 54.146.201.247, 3.223.245.124, 34.239.229.38","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,bigfishgames.directly.com,"52.7.171.31, 54.146.201.247, 3.223.245.124, 34.239.229.38","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,blog.app.sandbox.directly.com,"3.232.232.251, 3.214.232.166, 3.224.175.215, 35.168.33.143","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,blog.directly.com,"3.223.245.124, 54.146.201.247, 34.239.229.38, 52.7.171.31","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,blog.preprod.directly.com,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,blogs.app.sandbox.directly.com,"35.168.33.143, 3.232.232.251, 3.214.232.166, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1105.awsdns-10.org, ns-1903.awsdns-45.co.uk, ns-222.awsdns-27.com, ns-621.awsdns-13.net",,,,,,,,
,blogs.directly.com,"54.146.201.247, 3.223.245.124, 52.7.171.31, 34.239.229.38","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,bristolcatacoinbase.directly.com,"54.146.201.247, 52.7.171.31, 3.223.245.124, 34.239.229.38","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,build.directly.com,"3.223.245.124, 34.239.229.38, 52.7.171.31, 54.146.201.247","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,builder.sandbox.directly.com,"3.224.175.215, 3.214.232.166, 35.168.33.143, 3.232.232.251","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,business.us.directly.com,"34.239.229.38, 52.7.171.31, 54.146.201.247, 3.223.245.124","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,c-const.directly.com,"3.223.245.124, 34.239.229.38, 52.7.171.31, 54.146.201.247","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1105.awsdns-10.org, ns-1903.awsdns-45.co.uk, ns-222.awsdns-27.com, ns-621.awsdns-13.net",,,,,,,,
,c.app.sandbox.directly.com,"3.232.232.251, 35.168.33.143, 3.224.175.215, 3.214.232.166","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,c.directly.com,"54.146.201.247, 34.239.229.38, 3.223.245.124, 52.7.171.31","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,c.sandbox.directly.com,"3.232.232.251, 35.168.33.143, 3.224.175.215, 3.214.232.166","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1105.awsdns-10.org, ns-1903.awsdns-45.co.uk, ns-222.awsdns-27.com, ns-621.awsdns-13.net",,,,,,,,
,cache.preprod.directly.com,172.23.1.134,"ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,True,172.23.1.134,preprod-insidr.iwwluc.cfg.use1.cache.amazonaws.com,,,,,
,cache1.directly.com,172.25.2.89,"ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,True,172.25.2.89,prod-insidr.iwwluc.cfg.use1.cache.amazonaws.com,,,,,
,cai-dbchimebank.sandbox.directly.com,"35.168.33.143, 3.224.175.215, 3.214.232.166, 3.232.232.251","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cai-dbcostco.sandbox.directly.com,"3.214.232.166, 3.232.232.251, 35.168.33.143, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cai.directly.com,"54.90.216.199, 54.174.119.92","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cai.preprod.directly.com,"34.192.113.235, 3.94.74.111","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,canwww.directly.com,"52.7.171.31, 54.146.201.247, 34.239.229.38, 3.223.245.124","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,carbon.directly.com,172.30.7.112,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,172.30.7.112,,,,,,
,careers.app.sandbox.directly.com,"3.214.232.166, 3.224.175.215, 3.232.232.251, 35.168.33.143","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,careers.sandbox.directly.com,"3.214.232.166, 3.224.175.215, 3.232.232.251, 35.168.33.143","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1105.awsdns-10.org, ns-1903.awsdns-45.co.uk, ns-222.awsdns-27.com, ns-621.awsdns-13.net",,,,,,,,
,cas.directly.com,"34.239.229.38, 3.223.245.124, 52.7.171.31, 54.146.201.247","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cause.directly.com,"54.146.201.247, 34.239.229.38, 52.7.171.31, 3.223.245.124","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cdbaby-gw-coinbaselax3sandbox-worker02.directly.com,"54.146.201.247, 34.239.229.38, 52.7.171.31, 3.223.245.124","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cdbaby-rtm.directly.com,"34.239.229.38, 52.7.171.31, 3.223.245.124, 54.146.201.247","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cdbaby.directly.com,"3.223.245.124, 54.146.201.247, 34.239.229.38, 52.7.171.31","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cdn.app.sandbox.directly.com,"3.224.175.215, 3.232.232.251, 3.214.232.166, 35.168.33.143","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cdn.preprod.directly.com,"52.23.148.234, 34.226.72.16, 52.0.146.249, 174.129.242.99","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cdn.sandbox.directly.com,"35.168.33.143, 3.224.175.215, 3.214.232.166, 3.232.232.251","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cdq-api.app.sandbox.directly.com,"3.232.232.251, 35.168.33.143, 3.224.175.215, 3.214.232.166","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cdq-api.directly.com,"34.239.229.38, 54.146.201.247, 52.7.171.31, 3.223.245.124","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cdq-api.sandbox.directly.com,"3.224.175.215, 35.168.33.143, 3.214.232.166, 3.232.232.251","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1105.awsdns-10.org, ns-1903.awsdns-45.co.uk, ns-222.awsdns-27.com, ns-621.awsdns-13.net",,,,,,,,
,cert.app.sandbox.directly.com,"3.224.175.215, 3.232.232.251, 35.168.33.143, 3.214.232.166","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cert.sandbox.directly.com,"3.214.232.166, 35.168.33.143, 3.232.232.251, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,certificate.app.sandbox.directly.com,"3.224.175.215, 3.214.232.166, 3.232.232.251, 35.168.33.143","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,certificate.directly.com,"3.223.245.124, 34.239.229.38, 52.7.171.31, 54.146.201.247","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1105.awsdns-10.org, ns-1903.awsdns-45.co.uk, ns-222.awsdns-27.com, ns-621.awsdns-13.net",,,,,,,,
,certificate.sandbox.directly.com,"3.214.232.166, 35.168.33.143, 3.232.232.251, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,chaptercreator.directly.com,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,check.app.sandbox.directly.com,"35.168.33.143, 3.224.175.215, 3.232.232.251, 3.214.232.166","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1105.awsdns-10.org, ns-1903.awsdns-45.co.uk, ns-222.awsdns-27.com, ns-621.awsdns-13.net",,,,,,,,
,check.directly.com,"3.223.245.124, 34.239.229.38, 52.7.171.31, 54.146.201.247","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1105.awsdns-10.org, ns-1903.awsdns-45.co.uk, ns-222.awsdns-27.com, ns-621.awsdns-13.net",,,,,,,,
,cim-api-qa.app.sandbox.directly.com,"3.224.175.215, 3.232.232.251, 35.168.33.143, 3.214.232.166","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cim-api-qa.directly.com,"3.223.245.124, 54.146.201.247, 52.7.171.31, 34.239.229.38","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cim-api-qa.sandbox.directly.com,"35.168.33.143, 3.232.232.251, 3.214.232.166, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cim-api-uat.app.sandbox.directly.com,"3.224.175.215, 3.232.232.251, 35.168.33.143, 3.214.232.166","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cim-api-uat.sandbox.directly.com,"35.168.33.143, 3.214.232.166, 3.232.232.251, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cim-api.app.sandbox.directly.com,"35.168.33.143, 3.214.232.166, 3.224.175.215, 3.232.232.251","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cim-api.directly.com,"54.146.201.247, 3.223.245.124, 34.239.229.38, 52.7.171.31","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cim-api.sandbox.directly.com,"3.214.232.166, 3.232.232.251, 35.168.33.143, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cim-data-quality-qa.app.sandbox.directly.com,"35.168.33.143, 3.214.232.166, 3.224.175.215, 3.232.232.251","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cim-data-quality-qa.sandbox.directly.com,"35.168.33.143, 3.232.232.251, 3.214.232.166, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cim-dev.app.sandbox.directly.com,"35.168.33.143, 3.232.232.251, 3.214.232.166, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1105.awsdns-10.org, ns-1903.awsdns-45.co.uk, ns-222.awsdns-27.com, ns-621.awsdns-13.net",,,,,,,,
,citrix.app.sandbox.directly.com,"3.214.232.166, 3.224.175.215, 3.232.232.251, 35.168.33.143","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,click.app.sandbox.directly.com,"3.232.232.251, 3.214.232.166, 35.168.33.143, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,click.directly.com,"34.239.229.38, 3.223.245.124, 54.146.201.247, 52.7.171.31","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,click.sandbox.directly.com,"3.224.175.215, 3.214.232.166, 3.232.232.251, 35.168.33.143","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,clickfunnels.directly.com,"54.146.201.247, 34.239.229.38, 3.223.245.124, 52.7.171.31","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cloud.app.sandbox.directly.com,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cloud.directly.com,"34.239.229.38, 52.7.171.31, 54.146.201.247, 3.223.245.124","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cloud.sandbox.directly.com,"3.214.232.166, 3.224.175.215, 3.232.232.251, 35.168.33.143","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cms1.preprod.directly.com,"174.129.242.99, 52.23.148.234, 34.226.72.16, 52.0.146.249","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cname.directly.com,"54.146.201.247, 52.7.171.31, 3.223.245.124, 34.239.229.38","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cname.sandbox.directly.com,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,code.app.sandbox.directly.com,"3.224.175.215, 35.168.33.143, 3.232.232.251, 3.214.232.166","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,code.directly.com,"54.146.201.247, 52.7.171.31, 34.239.229.38, 3.223.245.124","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,code.sandbox.directly.com,"35.168.33.143, 3.224.175.215, 3.232.232.251, 3.214.232.166","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,coinbase-partner.sandbox.directly.com,"3.214.232.166, 35.168.33.143, 3.232.232.251, 3.224.175.215","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,coinbase01.directly.com,"34.239.229.38, 3.223.245.124, 52.7.171.31, 54.146.201.247","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,coinbaselax0sandbox-worker02-cdbaby-rtm.directly.com,"34.239.229.38, 52.7.171.31, 54.146.201.247, 3.223.245.124","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,coinbaselax0sandbox-worker02admin2.directly.com,"54.146.201.247, 34.239.229.38, 52.7.171.31, 3.223.245.124","ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
