new,host,soa,status_code,a,aaaa,cdn,cdn-name,cname,mx,ns,txt,caa,has_internal_ips,internal_ips
[x],pompidou.klara.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"18.244.146.127, 18.244.146.111, 18.244.146.15, 18.244.146.70","2600:9000:26de:200:1:63d:8ec0:93a1, 2600:9000:26de:8000:1:63d:8ec0:93a1, 2600:9000:26de:cc00:1:63d:8ec0:93a1, 2600:9000:26de:5c00:1:63d:8ec0:93a1, 2600:9000:26de:5200:1:63d:8ec0:93a1, 2600:9000:26de:5e00:1:63d:8ec0:93a1, 2600:9000:26de:9600:1:63d:8ec0:93a1, 2600:9000:26de:de00:1:63d:8ec0:93a1",True,cloudfront,,,,,,,
[x],popdw.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.43.49,,,,,,,,,,
[x],popisart.stubru.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],portalstag.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.43.43,,,,,,,,,,
[x],preview.canvas.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],preview.radio1.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"65.9.86.92, 65.9.86.114, 65.9.86.75, 65.9.86.65","2600:9000:2104:2000:7:bb11:c040:93a1, 2600:9000:2104:1400:7:bb11:c040:93a1, 2600:9000:2104:7e00:7:bb11:c040:93a1, 2600:9000:2104:c600:7:bb11:c040:93a1, 2600:9000:2104:600:7:bb11:c040:93a1, 2600:9000:2104:6600:7:bb11:c040:93a1, 2600:9000:2104:2600:7:bb11:c040:93a1, 2600:9000:2104:a000:7:bb11:c040:93a1",True,cloudfront,,,,,,,
[x],preview.radio2.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"18.164.52.87, 18.164.52.47, 18.164.52.26, 18.164.52.80","2600:9000:2450:2a00:6:667e:e240:93a1, 2600:9000:2450:3400:6:667e:e240:93a1, 2600:9000:2450:a00:6:667e:e240:93a1, 2600:9000:2450:6600:6:667e:e240:93a1, 2600:9000:2450:5600:6:667e:e240:93a1, 2600:9000:2450:9000:6:667e:e240:93a1, 2600:9000:2450:5c00:6:667e:e240:93a1, 2600:9000:2450:5400:6:667e:e240:93a1",True,cloudfront,,,,,,,
[x],preview.stubru.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,,
[x],privacy.ketnet.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"18.66.97.57, 18.66.97.2, 18.66.97.56, 18.66.97.108","2600:9000:223c:a00:10:9ce:ac0:93a1, 2600:9000:223c:e400:10:9ce:ac0:93a1, 2600:9000:223c:2a00:10:9ce:ac0:93a1, 2600:9000:223c:ea00:10:9ce:ac0:93a1, 2600:9000:223c:e200:10:9ce:ac0:93a1, 2600:9000:223c:2200:10:9ce:ac0:93a1, 2600:9000:223c:5c00:10:9ce:ac0:93a1, 2600:9000:223c:b800:10:9ce:ac0:93a1",True,cloudfront,,,,,,,
[x],prod.dewarmsteweek.be,"ns-703.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,"108.157.214.71, 108.157.214.2, 108.157.214.123, 108.157.214.49",,True,cloudfront,,,"ns-1728.awsdns-24.co.uk, ns-703.awsdns-23.net, ns-91.awsdns-11.com, ns-1489.awsdns-58.org",,,,
[x],prod.ketnet.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],prod.lab.vrt.be,"ns02.vrt.be, niels\.laukens.vrt.be",NOERROR,95.130.44.38,,,,,,,,,,
[x],prod.mnm.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],prod.privacy.ketnet.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],prod.radio2.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,95.130.42.62,,,,,,,,,,
[x],profiel-dev.vrt.be,"ns-888.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,"52.48.217.209, 54.73.19.36",,,,iam-user-profile-site-dev-eu-west-1.dev.a51.be,,,,,,
[x],profiel-stag.vrt.be,"ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,"63.33.118.192, 54.72.62.111",,,,iam-user-profile-site-stag-eu-west-1.stag.a51.be,,,,,,
[x],profiel.vrt.be,"ns-581.awsdns-08.net, awsdns-hostmaster.amazon.com",NOERROR,"63.35.242.17, 52.211.41.202",,,,iam-user-profile-site-prod-eu-west-1.prod.a51.be,,,,,,
[x],profieldagvrtnws.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],progressive-audio-dev.vrt.be,"ns-1740.awsdns-25.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"18.173.233.129, 18.173.233.27, 18.173.233.48, 18.173.233.69","2600:9000:2440:d600:19:9b8a:db80:93a1, 2600:9000:2440:1600:19:9b8a:db80:93a1, 2600:9000:2440:ea00:19:9b8a:db80:93a1, 2600:9000:2440:400:19:9b8a:db80:93a1, 2600:9000:2440:ba00:19:9b8a:db80:93a1, 2600:9000:2440:2e00:19:9b8a:db80:93a1, 2600:9000:2440:7e00:19:9b8a:db80:93a1, 2600:9000:2440:600:19:9b8a:db80:93a1",True,cloudfront,daxkllotul17y.cloudfront.net,,"ns-452.awsdns-56.com, ns-647.awsdns-16.net, ns-1196.awsdns-21.org, ns-1740.awsdns-25.co.uk",,,,
[x],progressive-audio-stag.vrt.be,"ns-562.awsdns-06.net, awsdns-hostmaster.amazon.com",NOERROR,"13.225.78.42, 13.225.78.32, 13.225.78.22, 13.225.78.53","2600:9000:21f3:e00:7:a64a:9940:93a1, 2600:9000:21f3:a600:7:a64a:9940:93a1, 2600:9000:21f3:2000:7:a64a:9940:93a1, 2600:9000:21f3:fe00:7:a64a:9940:93a1, 2600:9000:21f3:7a00:7:a64a:9940:93a1, 2600:9000:21f3:f400:7:a64a:9940:93a1, 2600:9000:21f3:fa00:7:a64a:9940:93a1, 2600:9000:21f3:3800:7:a64a:9940:93a1",True,cloudfront,d7a3i19x73y3p.cloudfront.net,,"ns-1417.awsdns-49.org, ns-1592.awsdns-07.co.uk, ns-168.awsdns-21.com, ns-562.awsdns-06.net",,,,
[x],progressive-audio.aka.vrt.be,"n0dscv.akamai.net, hostmaster.akamai.com",NOERROR,"2.19.126.227, 2.19.126.219","2a02:26f0:fd00:3::213:7592, 2a02:26f0:fd00:3::213:759b",,,"progressive-audio.aka.vrt.be.akamaized.net, a426.dscv.akamai.net",,,,,,
[x],progressive-audio.ec.vrt.be,"ns1.rhocdn.net, noc.edgecast.com",NOERROR,152.199.24.111,,,,"fp30b6.wpc.153bf4.rhocdn.net, fp30b6.wpc.rhocdn.net",,,,,,
[x],progressive-audio.vrt.be,"ns1.rhocdn.net, noc.edgecast.com",NOERROR,152.199.20.62,,,,"progressive-audio.balanced.vrtcdn.be, fp30b6.wpc.153bf4.rhocdn.net, fp30b6.wpc.rhocdn.net",,,,,,
[x],proxmox-0.lab.vrt.be,"ns02.vrt.be, niels\.laukens.vrt.be",NOERROR,95.130.44.8,,,,,,,,,,
[x],publiekgeheim.canvas.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],pushcallback.vrt.be,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"99.86.91.76, 99.86.91.51, 99.86.91.115, 99.86.91.58","2600:9000:203b:e000:19:2bdc:1fc0:93a1, 2600:9000:203b:2a00:19:2bdc:1fc0:93a1, 2600:9000:203b:b600:19:2bdc:1fc0:93a1, 2600:9000:203b:2000:19:2bdc:1fc0:93a1, 2600:9000:203b:3200:19:2bdc:1fc0:93a1, 2600:9000:203b:5a00:19:2bdc:1fc0:93a1, 2600:9000:203b:9c00:19:2bdc:1fc0:93a1, 2600:9000:203b:ca00:19:2bdc:1fc0:93a1",True,cloudfront,d29lvptyyn867z.cloudfront.net,,"ns-287.awsdns-35.com, ns-1073.awsdns-06.org, ns-2040.awsdns-63.co.uk, ns-725.awsdns-26.net",,,,
[x],pushmanager-stag.vrt.be,"ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,"172.22.101.25, 172.22.98.91",,,,push-svc-stag-eu-west-1.stag.a51.be,,,,,True,"172.22.101.25, 172.22.98.91"
[x],pushmanager.vrt.be,"ns-581.awsdns-08.net, awsdns-hostmaster.amazon.com",NOERROR,"172.22.64.184, 172.22.68.110",,,,push-svc-prod-eu-west-1.prod.a51.be,,,,,True,"172.22.64.184, 172.22.68.110"
[x],queltemps.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],quiz.canvas.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,217.170.33.107,,,,,,,,,,
[x],quiz.sporza.be,"ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,217.170.33.108,,,,,,,,,,
[x],quiz.stubru.be,"dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,quiz.stubru.be.herokudns.com,,,,,,
[x],r216.hallo.vrt.be,"ns-261.awsdns-32.com, awsdns-hostmaster.amazon.com",NOERROR,172.82.239.216,,,,,,,,,,
[x],r218.hallo.vrt.be,"ns-261.awsdns-32.com, awsdns-hostmaster.amazon.com",NOERROR,172.82.239.218,,,,,,"ns-1527.awsdns-62.org, ns-1856.awsdns-40.co.uk, ns-261.awsdns-32.com, ns-653.awsdns-17.net",,,,
[x],r219.hallo.vrt.be,"ns-261.awsdns-32.com, awsdns-hostmaster.amazon.com",NOERROR,172.82.239.219,,,,,,,,,,
[x],r221.hallo.vrt.be,"ns-261.awsdns-32.com, awsdns-hostmaster.amazon.com",NOERROR,172.82.239.221,,,,,,,,,,
[x],r222.hallo.vrt.be,"ns-261.awsdns-32.com, awsdns-hostmaster.amazon.com",NOERROR,172.82.239.222,,,,,,,,,,
[x],r223.email.vrt.be,"ns-261.awsdns-32.com, awsdns-hostmaster.amazon.com",NOERROR,172.82.239.223,,,,,,,,,,
[x],r2d8.radio2.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,95.130.42.62,,,,,,,,,,
[x],radio-antennewijzigingen.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.42.39,,,,,,,,,,
[x],radio-dev.radio2.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],radio.klara.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"13.225.78.47, 13.225.78.128, 13.225.78.69, 13.225.78.129","2600:9000:21f3:5a00:1e:6a5e:8200:93a1, 2600:9000:21f3:2400:1e:6a5e:8200:93a1, 2600:9000:21f3:be00:1e:6a5e:8200:93a1, 2600:9000:21f3:5c00:1e:6a5e:8200:93a1, 2600:9000:21f3:aa00:1e:6a5e:8200:93a1, 2600:9000:21f3:600:1e:6a5e:8200:93a1, 2600:9000:21f3:ec00:1e:6a5e:8200:93a1, 2600:9000:21f3:8400:1e:6a5e:8200:93a1",True,cloudfront,,,,,,,
[x],radio.lab.vrt.be,"ns02.vrt.be, niels\.laukens.vrt.be",NOERROR,95.130.44.34,,,,,,,,,,
[x],radio1-lespassagersdelanuit.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio1-moncrime.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio1-operationmincemeat.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio1-thefabelmans.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio1.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"143.204.215.80, 143.204.215.119, 143.204.215.102, 143.204.215.70","2600:9000:214f:6c00:1e:848c:dfc0:93a1, 2600:9000:214f:d000:1e:848c:dfc0:93a1, 2600:9000:214f:ac00:1e:848c:dfc0:93a1, 2600:9000:214f:f200:1e:848c:dfc0:93a1, 2600:9000:214f:9a00:1e:848c:dfc0:93a1, 2600:9000:214f:fc00:1e:848c:dfc0:93a1, 2600:9000:214f:c600:1e:848c:dfc0:93a1, 2600:9000:214f:c200:1e:848c:dfc0:93a1",True,cloudfront,,radio1-be.mail.protection.outlook.com,"ns-1375.awsdns-43.org, ns-2011.awsdns-59.co.uk, ns-621.awsdns-13.net, ns-92.awsdns-11.com","MS=ms69560224, facebook-domain-verification=gnih6lra1v82i1i59z6n07onl37yyd, google-site-verification=TXD5hJlSj2j7PtQ5O-QaAMpzXWt6L1nCUVOg-1CIQks, google-site-verification=b0wyehpQfiO_YBy-k-4sgx4uo-vDLq6sl3M4NXllQS4, v=spf1 include:spf.protection.outlook.com -all","amazonaws.com, letsencrypt.org",,
[x],radio1nodigtuit-gliannipiubelli.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio1nodigtuit-madresparalelas.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio1nodigtuit-nowhere.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio1nodigtuit-supernova.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio1nodigtuit-thetwopopes.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio1nodigtuit.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio1unmonde.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio2-asterix.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio2filmclub-allofus.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio2filmclub-clifford.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio2filmclub-mijnvader.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio2filmclub-theaddamsfamilyopavontuur.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radio2theduke.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],radiodns.lab.vrt.be,"ns02.vrt.be, niels\.laukens.vrt.be",NOERROR,,,,,,,,,,,
[x],radioplayer.vrt.be,"ns-831.awsdns-39.net, awsdns-hostmaster.amazon.com",NOERROR,"18.66.122.43, 18.66.122.121, 18.66.122.61, 18.66.122.127","2600:9000:2250:e000:1f:4050:7380:93a1, 2600:9000:2250:1c00:1f:4050:7380:93a1, 2600:9000:2250:be00:1f:4050:7380:93a1, 2600:9000:2250:5200:1f:4050:7380:93a1, 2600:9000:2250:0:1f:4050:7380:93a1, 2600:9000:2250:9a00:1f:4050:7380:93a1, 2600:9000:2250:ea00:1f:4050:7380:93a1, 2600:9000:2250:5e00:1f:4050:7380:93a1",True,cloudfront,d3der77bvcwvym.cloudfront.net,,"ns-831.awsdns-39.net, ns-1186.awsdns-20.org, ns-1696.awsdns-20.co.uk, ns-234.awsdns-29.com",,,,
[x],radioplus.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"18.66.122.103, 18.66.122.97, 18.66.122.125, 18.66.122.24","2600:9000:2250:6600:c:9a5c:7340:93a1, 2600:9000:2250:f600:c:9a5c:7340:93a1, 2600:9000:2250:9800:c:9a5c:7340:93a1, 2600:9000:2250:6800:c:9a5c:7340:93a1, 2600:9000:2250:6200:c:9a5c:7340:93a1, 2600:9000:2250:4a00:c:9a5c:7340:93a1, 2600:9000:2250:6000:c:9a5c:7340:93a1, 2600:9000:2250:0:c:9a5c:7340:93a1",True,cloudfront,,inbound-smtp.eu-west-1.amazonaws.com,"ns-621.awsdns-13.net, ns-1375.awsdns-43.org, ns-2011.awsdns-59.co.uk, ns-92.awsdns-11.com","v=spf1 -all, google-site-verification=FTGbhNGCfvoIbvwVvRPJOPZoEw_YecOFPyQSRO4ddj8","letsencrypt.org, amazonaws.com",,
[x],radioplus.lab.vrt.be,"ns02.vrt.be, niels\.laukens.vrt.be",NOERROR,95.130.44.45,,,,,,,,,,
[x],rapps-productie.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.41.58,,,,,,,,,,
[x],ratethehits.mnm.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"13.224.189.46, 13.224.189.91, 13.224.189.48, 13.224.189.72","2600:9000:20eb:8600:19:fe1b:d880:93a1, 2600:9000:20eb:2600:19:fe1b:d880:93a1, 2600:9000:20eb:4000:19:fe1b:d880:93a1, 2600:9000:20eb:7e00:19:fe1b:d880:93a1, 2600:9000:20eb:6800:19:fe1b:d880:93a1, 2600:9000:20eb:da00:19:fe1b:d880:93a1, 2600:9000:20eb:3a00:19:fe1b:d880:93a1, 2600:9000:20eb:8c00:19:fe1b:d880:93a1",True,cloudfront,ratethehits.be,,,MS=ms69898169,,,
[x],redesign-dev.stubru.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],redesign-stag.stubru.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],redirects-stag.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,,,,,,,,,,,
[x],redirects.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,,,,,,,,,,,
[x],remcovualto.events.dewarmsteweek.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],remoteaccessstaging.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.43.84,,,,,,,,,,
[x],requestador.vrt.be,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,d2ev066gmvxvcj.cloudfront.net,,,,,,
[x],res.hallo.vrt.be,"ns-261.awsdns-32.com, awsdns-hostmaster.amazon.com",NOERROR,"18.66.122.101, 18.66.122.61, 18.66.122.112, 18.66.122.24",,True,cloudfront,,,"ns-1527.awsdns-62.org, ns-1856.awsdns-40.co.uk, ns-261.awsdns-32.com, ns-653.awsdns-17.net",,,,
[x],rewrite.stubru.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,95.130.42.39,,,,,,,,,,
[x],reyerslaat.canvas.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],reyersschaduwt.vrt.be,"dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,reyersschaduwt.vrt.be.herokudns.com,,,,,,
[x],rocketchat.cpn.lab.vrt.be,"ns02.vrt.be, niels\.laukens.vrt.be",NOERROR,95.130.44.54,,,,,,,,,,
[x],rocketchat.marconi.lab.vrt.be,"ns02.vrt.be, niels\.laukens.vrt.be",NOERROR,95.130.44.53,,,,,,,,,,
[x],rondereporter.sporza.be,"ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],sandbox.vrt.be,"ns02.vrt.be, please_set_email.absolutely.nowhere",NOERROR,,,,,,,,,,,
[x],sbc.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.43.116,,,,,,,,,,
[x],sbcevent.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.40.200,,,,,,,,,,
[x],scheduall-report.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.43.88,,,,,,,,,,
[x],scheduall-stag.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.43.88,,,,,,,,,,
[x],scheduall.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,,,,,,,,,,,
[x],search7-dev.vrt.be,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,"65.9.86.103, 65.9.86.45, 65.9.86.116, 65.9.86.64",,True,cloudfront,d1busif40wmne2.cloudfront.net,,,,,,
[x],search7-stag.vrt.be,"ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",NOERROR,"54.192.137.85, 54.192.137.68, 54.192.137.73, 54.192.137.71",,True,cloudfront,dgktjyzjcsmje.cloudfront.net,,"ns-1852.awsdns-39.co.uk, ns-698.awsdns-23.net, ns-1341.awsdns-39.org, ns-366.awsdns-45.com",,,,
[x],search7.vrt.be,"ns-464.awsdns-58.com, awsdns-hostmaster.amazon.com",NOERROR,"13.225.78.56, 13.225.78.52, 13.225.78.72, 13.225.78.10","2600:9000:21f3:e000:0:e69:a500:93a1, 2600:9000:21f3:1800:0:e69:a500:93a1, 2600:9000:21f3:a000:0:e69:a500:93a1, 2600:9000:21f3:b800:0:e69:a500:93a1, 2600:9000:21f3:d400:0:e69:a500:93a1, 2600:9000:21f3:5000:0:e69:a500:93a1, 2600:9000:21f3:6600:0:e69:a500:93a1, 2600:9000:21f3:b400:0:e69:a500:93a1",True,cloudfront,d2hx3iaxol3iqc.cloudfront.net,,"ns-1129.awsdns-13.org, ns-1998.awsdns-57.co.uk, ns-464.awsdns-58.com, ns-958.awsdns-55.net",,,,
[x],seasonofsex.events.canvas.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],selahsue-bearsden.events.stubru.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],senior-bff-stag.ketnet.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"18.160.41.64, 18.160.41.85, 18.160.41.77, 18.160.41.75","2600:9000:24f2:b800:1f:999b:13c0:93a1, 2600:9000:24f2:9800:1f:999b:13c0:93a1, 2600:9000:24f2:7600:1f:999b:13c0:93a1, 2600:9000:24f2:c400:1f:999b:13c0:93a1, 2600:9000:24f2:8400:1f:999b:13c0:93a1, 2600:9000:24f2:fe00:1f:999b:13c0:93a1, 2600:9000:24f2:d400:1f:999b:13c0:93a1, 2600:9000:24f2:9a00:1f:999b:13c0:93a1",True,cloudfront,,,,,,,
[x],senior-bff.ketnet.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"18.66.147.89, 18.66.147.106, 18.66.147.111, 18.66.147.27","2600:9000:225e:c000:1c:c065:2640:93a1, 2600:9000:225e:de00:1c:c065:2640:93a1, 2600:9000:225e:f000:1c:c065:2640:93a1, 2600:9000:225e:2e00:1c:c065:2640:93a1, 2600:9000:225e:3400:1c:c065:2640:93a1, 2600:9000:225e:5200:1c:c065:2640:93a1, 2600:9000:225e:5e00:1c:c065:2640:93a1, 2600:9000:225e:6a00:1c:c065:2640:93a1",True,cloudfront,,,,,,,
[x],services-admin-stag.vrt.be,"ns-290.awsdns-36.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,services-admin-stag.legacy.a51.be,,,,,,
[x],services-dev.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,,,,,,,,,,,
[x],services-music-dev.vrt.be,,NOERROR,,,True,cloudfront,d3dig5nmgp1cx9.cloudfront.net,,"ns-84.awsdns-10.com, ns-1540.awsdns-00.co.uk, ns-1507.awsdns-60.org, ns-1012.awsdns-62.net",,,,
[x],services-music.vrt.be,"ns-484.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,"13.32.27.17, 13.32.27.106, 13.32.27.97, 13.32.27.7","2600:9000:211e:2a00:4:8614:9100:93a1, 2600:9000:211e:f800:4:8614:9100:93a1, 2600:9000:211e:a800:4:8614:9100:93a1, 2600:9000:211e:4400:4:8614:9100:93a1, 2600:9000:211e:7a00:4:8614:9100:93a1, 2600:9000:211e:9000:4:8614:9100:93a1, 2600:9000:211e:c800:4:8614:9100:93a1, 2600:9000:211e:4200:4:8614:9100:93a1",True,cloudfront,d2x26ce4rds8ck.cloudfront.net,,"ns-484.awsdns-60.com, ns-910.awsdns-49.net, ns-1099.awsdns-09.org, ns-1940.awsdns-50.co.uk",,,,
[x],services-nowonair-dev.vrt.be,"ns-888.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,audioservices-now-on-air-dev-eu-west-1.dev.a51.be,,,,,,
