new,host,a,cname,soa,status_code,txt,ns,aaaa,mx,ptr,cdn,cdn-name,has_internal_ips,internal_ips,caa
[x],np.openvpn.web.dqr.enterprise.www20.starbucks-website.starbucks-china.jklp.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],np.openvpn.web.dqr.enterprise.zenoss.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],np.openvpn.web.dqr.enterprisealexander.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],np.openvpn.web.dqr.enterpriseavto.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],np.openvpn.web.dqr.enterprisedns12.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],np.openvpn.web.dqr.enterprisemoda.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],np.openvpn.web.dqr.enterprisexmpp.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],np.openvpn.web.dqr.enterprisgamma.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],np.openvpn.web.dqr.enterprisretail.starbucks-website.starbucks-china.jklp.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],np.openvpn.web.dqr.enterpristacoma.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],np.openvpn.web.dqr.enterprisvancouver.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],np.openvpn.web.dqr.enterprisvancouver.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],np.openvpn.web.dqr.enterpriswww.home.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],np.playbuilder.starbucks.com,,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
[x],npm.scm.starbucks.com,98.99.254.230,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
[x],npm.scmtest.starbucks.com,"10.12.28.65, 98.99.252.195",,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,True,10.12.28.65,
[x],nrk-api.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],ns.openvpn.web.dqr.enterprise.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],ns1.openvpn.la2.stg.admin.dqr.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],ns1.openvpn.web.dqr.enterprise.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],ns1.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],ns1.starbucks.cn,180.153.48.162,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
[x],ns1.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],ns2.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],ns2.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],ns2.starbucks.cn,140.206.212.211,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,"udns1.cscdns.net, udns2.cscdns.uk",,,,,,,,
[x],ns2.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],ns2app.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],ns2jmis.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],ns3.starbucks.com.cn,101.52.253.1,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],ns4.openvpn.web.dqr.enterprise.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],ns4.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],ns44.openvpn.web.dqr.enterprisencs.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],nt.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],nu.openvpn.web.dqr-usw2.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],nuget.scmtest.starbucks.com,"98.99.252.195, 10.12.28.65",,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,"udns1.cscdns.net, udns2.cscdns.uk",,,,,,True,10.12.28.65,
[x],nupons.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],ny.openvpn.web.dqr.enterprise.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],ny7p01lppmta282.e.starbucks.com,8.30.201.111,,"a.ns.e.starbucks.com, hostmaster.e.starbucks.com",NOERROR,,,,,,,,,,
[x],ny7p01lppmta283.e.starbucks.com,8.30.201.112,,"a.ns.e.starbucks.com, hostmaster.e.starbucks.com",NOERROR,,,,,,,,,,
[x],ny7p01lppmta700.a.starbucks.com,38.119.56.218,,"a.ns.a.starbucks.com, hostmaster.a.starbucks.com",NOERROR,,,,,,,,,,
[x],ny7p01lppmta701.a.starbucks.com,38.119.56.219,,"a.ns.a.starbucks.com, hostmaster.a.starbucks.com",NOERROR,,,,,,,,,,
[x],o.openvpn.web.dqr.enterpriscursos.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o.openvpn.web.dqr.enterpriscust15.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterprise-cdn3.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterprise-chelyabinsk-rnoc-rr02.backbone.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o.openvpn.web.dqr.enterprise-depo.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],o.openvpn.web.dqr.enterprise-discovery.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterprise-marina.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],o.openvpn.web.dqr.enterprise-psychologie.starbucks-website.starbucks-china.jklp.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],o.openvpn.web.dqr.enterprise-we.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],o.openvpn.web.dqr.enterprise.chat.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterprise.culture.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterprise.newton.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterprise.ns13.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o.openvpn.web.dqr.enterprise.router2.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o.openvpn.web.dqr.enterprise.samba.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],o.openvpn.web.dqr.enterprise.spare.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterprise.staff.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterprise.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o.openvpn.web.dqr.enterprise.www.p.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],o.openvpn.web.dqr.enterpriseapi.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o.openvpn.web.dqr.enterprisecareer.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o.openvpn.web.dqr.enterprisecherry.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],o.openvpn.web.dqr.enterprisecom-www.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o.openvpn.web.dqr.enterprisefred.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o.openvpn.web.dqr.enterprisejwgl.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterprisemsg.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterprisepet.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o.openvpn.web.dqr.enterprisestatic.origin.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],o.openvpn.web.dqr.enterprisestats2.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterprisewebboard.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],o.openvpn.web.dqr.enterprisgift.starbucks-website.starbucks-china.jklp.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o.openvpn.web.dqr.enterprismailbox.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o.openvpn.web.dqr.enterprismaintenance.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterprisrds.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterprisrebecca.users.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterprissdms.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o.openvpn.web.dqr.enterpristen.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o.openvpn.web.dqr.enterpriszimbra.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o14.account.starbucks.de,192.254.118.212,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
[x],o15.account.starbucks.co.uk,,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
[x],o2o-sit.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o2o-sit.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o2o-site.openvpn.stg.2013-admin.dqr.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o2o-staging-sbux.starbucks.com.cn,101.52.253.177,cn.o2o-staging-sbux.starbucks.com.cn,,NOERROR,,,,,,,,,,
[x],o2odserpref.openvpn.la2.stg.admin.dqr.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o2odserpref.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o2odservatic.openvpn.stg.2013-admin.dqr.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o2odservatickend.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o2odservatime.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],o2odservation-api.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o2odservation.openvpn.stg.2013-admin.dqr.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],o2odservice.dev.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],o2odservice.starbucks.com.cn,101.52.253.46,cn.o2odservice.starbucks.com.cn,,NOERROR,,,,,,,,,,
[x],o2odserviceeleme.starbucks.com.cn,101.52.253.171,cn.o2odserviceeleme.starbucks.com.cn,,NOERROR,,,,,,,,,,
[x],o2odserviceeleme.stg.starbucks.com.cn,101.52.253.8,cn.o2odserviceeleme.stg.starbucks.com.cn,,NOERROR,,,,,,,,,,
[x],o2odservicekoubei.starbucks.com.cn,101.52.253.172,cn.o2odservicekoubei.starbucks.com.cn,,NOERROR,,,,,,,,,,
[x],o2odservicekoubei.stg.starbucks.com.cn,101.52.253.8,cn.o2odservicekoubei.stg.starbucks.com.cn,,NOERROR,,,,,,,,,,
[x],o9cprprod.starbucks.com,40.78.86.232,s-00480-o9cprprod.westus.cloudapp.azure.com,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,,,True,azure,,,
[x],oakland.openvpn.web.dqr-usw2.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],oapi.starbucks.com,52.202.62.127,sbux-production-oapi-prod-oapi.dn.apigee.net,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],oard.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],ocean.openvpn.web.dqr.enterprise.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],ocsp.gtm.starbucks.com,98.99.254.109,,"ns-1524.awsdns-62.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ocsp.starbucks.com,98.99.254.109,ocsp.gtm.starbucks.com,"ns-1524.awsdns-62.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],oel.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],office.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],ohio.openvpn.web.dqr-usw2.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],okta-sts-vis-cert-main.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],okta.stg.img.egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],okta.web.dqr.enterprisetula.egifting.starbucks.com.cnowaantivirus.starbucks.com.cnoutbound.okta.web.dqr.enterprisesympa.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],ol.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],old-pxp.openvpn.rewardaff.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],old-pxp.openvpn.rewardmail.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],old-pxp.openvpn.rewardport.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],old-pxp.openvpn.rewards-jose.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],old-pxp.openvpn.rewards-pan.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],old-pxp.openvpn.rewards-skynet.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],old-pxp.openvpn.rewards.vn.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],old-pxp.openvpn.rewards.www.msk.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],old-pxp.openvpn.rewardskirov.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],old-pxp.openvpn.rewardslondon.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],old-pxp.openvpn.rewardsmtprelayout.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],old-pxp.openvpn.rewardsqq.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],old-pxp.openvpn.rewardsrenterprissurvey.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],old-pxp.openvpn.rewardsrsmef.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],old-pxp.openvpn.rewardwww.soft.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],old.giftcard.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],old.openvpn.stg.2013-admin.dqr.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],old.rewards.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],old.www.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],omg05api-staging-sbux.openvpn.la2.stg.admin.dqr.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],omg05api-staging-sbuxstomereportalconnercpon.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],omg05api.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
