new,host,a,soa,ns,status_code,aaaa,cname,mx,caa,cdn,cdn-name,txt,has_internal_ips,internal_ips
[x],r26975446.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 52.21.65.155, 18.205.32.100, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975466.sync.app.asana.com,"54.83.140.242, 34.198.0.228, 52.21.65.155, 44.210.28.19, 18.205.32.100, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975499.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 44.210.28.19, 54.83.140.242, 52.21.65.155, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975500.sync.app.asana.com,"54.208.98.190, 52.21.65.155, 54.83.140.242, 18.205.32.100, 34.198.0.228, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r26975504.sync.app.asana.com,"18.205.32.100, 54.208.98.190, 44.210.28.19, 52.21.65.155, 54.83.140.242, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975554.sync.app.asana.com,"44.210.28.19, 54.83.140.242, 18.205.32.100, 52.21.65.155, 54.208.98.190, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975556.sync.app.asana.com,"54.208.98.190, 52.21.65.155, 34.198.0.228, 54.83.140.242, 44.210.28.19, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975581.sync.app.asana.com,"34.198.0.228, 44.210.28.19, 54.83.140.242, 54.208.98.190, 52.21.65.155, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975609.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 54.83.140.242, 34.198.0.228, 18.205.32.100, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975613.sync.app.asana.com,"44.210.28.19, 18.205.32.100, 54.208.98.190, 34.198.0.228, 54.83.140.242, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975619.sync.app.asana.com,"52.21.65.155, 54.208.98.190, 18.205.32.100, 44.210.28.19, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975657.sync.app.asana.com,"18.205.32.100, 54.208.98.190, 52.21.65.155, 54.83.140.242, 34.198.0.228, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975663.sync.app.asana.com,"54.208.98.190, 34.198.0.228, 44.210.28.19, 52.21.65.155, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975669.sync.app.asana.com,"54.208.98.190, 52.21.65.155, 18.205.32.100, 34.198.0.228, 44.210.28.19, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r26975717.sync.app.asana.com,"54.83.140.242, 18.205.32.100, 52.21.65.155, 34.198.0.228, 54.208.98.190, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975726.sync.app.asana.com,"52.21.65.155, 18.205.32.100, 34.198.0.228, 54.83.140.242, 44.210.28.19, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975733.sync.app.asana.com,"34.198.0.228, 18.205.32.100, 54.208.98.190, 54.83.140.242, 44.210.28.19, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975771.sync.app.asana.com,"18.205.32.100, 54.208.98.190, 54.83.140.242, 52.21.65.155, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975783.sync.app.asana.com,"44.210.28.19, 34.198.0.228, 52.21.65.155, 54.208.98.190, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r26975809.sync.app.asana.com,"52.21.65.155, 34.198.0.228, 44.210.28.19, 54.208.98.190, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27002600.sync.app.asana.com,"54.83.140.242, 52.21.65.155, 34.198.0.228, 44.210.28.19, 54.208.98.190, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r27053300.sync.app.asana.com,"44.210.28.19, 34.198.0.228, 18.205.32.100, 52.21.65.155, 54.208.98.190, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27084410.sync.app.asana.com,"18.205.32.100, 52.21.65.155, 54.83.140.242, 54.208.98.190, 34.198.0.228, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27091700.sync.app.asana.com,"44.210.28.19, 54.83.140.242, 52.21.65.155, 54.208.98.190, 18.205.32.100, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27112000.sync.app.asana.com,"54.83.140.242, 54.208.98.190, 34.198.0.228, 18.205.32.100, 52.21.65.155, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126855.sync.app.asana.com,"44.210.28.19, 34.198.0.228, 54.83.140.242, 18.205.32.100, 52.21.65.155, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126859.sync.app.asana.com,"18.205.32.100, 54.208.98.190, 54.83.140.242, 52.21.65.155, 44.210.28.19, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126860.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 54.83.140.242, 52.21.65.155, 34.198.0.228, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126901.sync.app.asana.com,"44.210.28.19, 18.205.32.100, 34.198.0.228, 54.83.140.242, 54.208.98.190, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126902.sync.app.asana.com,"54.83.140.242, 44.210.28.19, 54.208.98.190, 34.198.0.228, 52.21.65.155, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126903.sync.app.asana.com,"18.205.32.100, 44.210.28.19, 34.198.0.228, 52.21.65.155, 54.83.140.242, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126904.sync.app.asana.com,"54.208.98.190, 52.21.65.155, 18.205.32.100, 44.210.28.19, 54.83.140.242, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126905.sync.app.asana.com,"54.83.140.242, 54.208.98.190, 18.205.32.100, 34.198.0.228, 44.210.28.19, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126906.sync.app.asana.com,"52.21.65.155, 44.210.28.19, 54.208.98.190, 18.205.32.100, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126907.sync.app.asana.com,"34.198.0.228, 54.208.98.190, 54.83.140.242, 52.21.65.155, 18.205.32.100, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126908.sync.app.asana.com,"44.210.28.19, 18.205.32.100, 54.83.140.242, 54.208.98.190, 34.198.0.228, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126909.sync.app.asana.com,"18.205.32.100, 54.83.140.242, 44.210.28.19, 52.21.65.155, 34.198.0.228, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126910.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 18.205.32.100, 54.208.98.190, 54.83.140.242, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126911.sync.app.asana.com,"44.210.28.19, 54.83.140.242, 18.205.32.100, 52.21.65.155, 34.198.0.228, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126912.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 52.21.65.155, 34.198.0.228, 44.210.28.19, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126913.sync.app.asana.com,"54.83.140.242, 34.198.0.228, 54.208.98.190, 44.210.28.19, 52.21.65.155, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126914.sync.app.asana.com,"34.198.0.228, 54.83.140.242, 54.208.98.190, 44.210.28.19, 52.21.65.155, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126915.sync.app.asana.com,"54.83.140.242, 18.205.32.100, 34.198.0.228, 44.210.28.19, 52.21.65.155, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126916.sync.app.asana.com,"34.198.0.228, 54.208.98.190, 18.205.32.100, 52.21.65.155, 54.83.140.242, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126917.sync.app.asana.com,"44.210.28.19, 34.198.0.228, 54.83.140.242, 52.21.65.155, 18.205.32.100, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126919.sync.app.asana.com,"44.210.28.19, 54.208.98.190, 18.205.32.100, 54.83.140.242, 52.21.65.155, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126921.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 54.83.140.242, 52.21.65.155, 34.198.0.228, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r27126922.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 34.198.0.228, 44.210.28.19, 52.21.65.155, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126923.sync.app.asana.com,"18.205.32.100, 34.198.0.228, 54.208.98.190, 52.21.65.155, 54.83.140.242, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126924.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 34.198.0.228, 54.83.140.242, 18.205.32.100, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r27126929.sync.app.asana.com,"54.83.140.242, 54.208.98.190, 18.205.32.100, 34.198.0.228, 44.210.28.19, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126963.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 34.198.0.228, 18.205.32.100, 44.210.28.19, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126976.sync.app.asana.com,"54.208.98.190, 52.21.65.155, 44.210.28.19, 34.198.0.228, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r27126977.sync.app.asana.com,"18.205.32.100, 54.208.98.190, 44.210.28.19, 54.83.140.242, 34.198.0.228, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r27126979.sync.app.asana.com,"54.83.140.242, 52.21.65.155, 34.198.0.228, 44.210.28.19, 18.205.32.100, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126980.sync.app.asana.com,"52.21.65.155, 44.210.28.19, 54.208.98.190, 18.205.32.100, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126981.sync.app.asana.com,"34.198.0.228, 18.205.32.100, 54.83.140.242, 44.210.28.19, 54.208.98.190, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r27126982.sync.app.asana.com,"54.83.140.242, 34.198.0.228, 54.208.98.190, 52.21.65.155, 18.205.32.100, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126983.sync.app.asana.com,"18.205.32.100, 44.210.28.19, 54.208.98.190, 34.198.0.228, 54.83.140.242, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126985.sync.app.asana.com,"52.21.65.155, 54.83.140.242, 54.208.98.190, 44.210.28.19, 18.205.32.100, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126986.sync.app.asana.com,"54.83.140.242, 44.210.28.19, 34.198.0.228, 18.205.32.100, 52.21.65.155, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126987.sync.app.asana.com,"52.21.65.155, 34.198.0.228, 44.210.28.19, 54.208.98.190, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27126988.sync.app.asana.com,"54.208.98.190, 44.210.28.19, 18.205.32.100, 34.198.0.228, 54.83.140.242, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127012.sync.app.asana.com,"54.208.98.190, 34.198.0.228, 18.205.32.100, 54.83.140.242, 52.21.65.155, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127014.sync.app.asana.com,"52.21.65.155, 18.205.32.100, 54.83.140.242, 34.198.0.228, 54.208.98.190, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127015.sync.app.asana.com,"44.210.28.19, 54.83.140.242, 54.208.98.190, 34.198.0.228, 52.21.65.155, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127016.sync.app.asana.com,"18.205.32.100, 44.210.28.19, 54.83.140.242, 52.21.65.155, 54.208.98.190, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127017.sync.app.asana.com,"44.210.28.19, 18.205.32.100, 52.21.65.155, 54.208.98.190, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127027.sync.app.asana.com,"18.205.32.100, 34.198.0.228, 44.210.28.19, 52.21.65.155, 54.83.140.242, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127028.sync.app.asana.com,"34.198.0.228, 44.210.28.19, 52.21.65.155, 54.208.98.190, 18.205.32.100, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127030.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 34.198.0.228, 44.210.28.19, 52.21.65.155, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127031.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 52.21.65.155, 34.198.0.228, 44.210.28.19, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127032.sync.app.asana.com,"44.210.28.19, 54.83.140.242, 52.21.65.155, 54.208.98.190, 18.205.32.100, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127033.sync.app.asana.com,"52.21.65.155, 18.205.32.100, 44.210.28.19, 34.198.0.228, 54.208.98.190, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127034.sync.app.asana.com,"52.21.65.155, 54.208.98.190, 34.198.0.228, 44.210.28.19, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r27127035.sync.app.asana.com,"34.198.0.228, 54.208.98.190, 18.205.32.100, 54.83.140.242, 44.210.28.19, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127036.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 54.83.140.242, 54.208.98.190, 18.205.32.100, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127037.sync.app.asana.com,"44.210.28.19, 18.205.32.100, 52.21.65.155, 54.208.98.190, 34.198.0.228, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127038.sync.app.asana.com,"18.205.32.100, 54.208.98.190, 44.210.28.19, 54.83.140.242, 34.198.0.228, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127056.sync.app.asana.com,"54.83.140.242, 54.208.98.190, 34.198.0.228, 18.205.32.100, 44.210.28.19, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127057.sync.app.asana.com,"44.210.28.19, 18.205.32.100, 54.208.98.190, 52.21.65.155, 54.83.140.242, 34.198.0.228","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127058.sync.app.asana.com,"18.205.32.100, 54.83.140.242, 34.198.0.228, 54.208.98.190, 44.210.28.19, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127059.sync.app.asana.com,"34.198.0.228, 54.208.98.190, 54.83.140.242, 44.210.28.19, 18.205.32.100, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127060.sync.app.asana.com,"52.21.65.155, 44.210.28.19, 34.198.0.228, 18.205.32.100, 54.83.140.242, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127061.sync.app.asana.com,"54.83.140.242, 44.210.28.19, 54.208.98.190, 18.205.32.100, 34.198.0.228, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127095.sync.app.asana.com,"44.210.28.19, 18.205.32.100, 34.198.0.228, 54.83.140.242, 54.208.98.190, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127130.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 34.198.0.228, 44.210.28.19, 54.83.140.242, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127164.sync.app.asana.com,"34.198.0.228, 54.208.98.190, 44.210.28.19, 54.83.140.242, 18.205.32.100, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127198.sync.app.asana.com,"44.210.28.19, 34.198.0.228, 54.208.98.190, 52.21.65.155, 54.83.140.242, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],r27127301.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 34.198.0.228, 44.210.28.19, 18.205.32.100, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127370.sync.app.asana.com,"44.210.28.19, 52.21.65.155, 54.83.140.242, 18.205.32.100, 34.198.0.228, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127405.sync.app.asana.com,"18.205.32.100, 54.83.140.242, 44.210.28.19, 52.21.65.155, 34.198.0.228, 54.208.98.190","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127439.sync.app.asana.com,"54.208.98.190, 18.205.32.100, 44.210.28.19, 34.198.0.228, 54.83.140.242, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127473.sync.app.asana.com,"34.198.0.228, 44.210.28.19, 54.83.140.242, 54.208.98.190, 52.21.65.155, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127508.sync.app.asana.com,"54.208.98.190, 54.83.140.242, 52.21.65.155, 44.210.28.19, 34.198.0.228, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127576.sync.app.asana.com,"54.208.98.190, 34.198.0.228, 52.21.65.155, 44.210.28.19, 18.205.32.100, 54.83.140.242","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27127611.sync.app.asana.com,"52.21.65.155, 54.83.140.242, 54.208.98.190, 18.205.32.100, 34.198.0.228, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27129231.sync-prod-eu1.app.asana.com,"52.57.131.149, 52.29.160.53","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27174289.sync.app.asana.com,"54.208.98.190, 52.21.65.155, 34.198.0.228, 18.205.32.100, 54.83.140.242, 44.210.28.19","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27262176.sync.app.asana.com,"18.205.32.100, 54.208.98.190, 34.198.0.228, 44.210.28.19, 54.83.140.242, 52.21.65.155","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r27262214.sync.app.asana.com,"44.210.28.19, 54.83.140.242, 52.21.65.155, 54.208.98.190, 34.198.0.228, 18.205.32.100","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],r8eeddaskxnz1grm.app.asana.com,"44.193.37.178, 54.152.19.51, 34.231.47.205, 50.16.4.148, 34.226.53.8, 34.227.129.202","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ras.asana.biz,"34.193.35.12, 35.175.89.24","ns-1645.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],redash.asana.biz,,"ns-1645.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],rel6lkcajyqvawhf.app.asana.com,"34.226.53.8, 44.193.37.178, 50.16.4.148, 34.231.47.205, 34.227.129.202, 54.152.19.51","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],reporting-api-beta.integrations.asana.plus,"54.213.39.183, 44.224.125.170, 54.148.116.28","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,"k8s-lb-beta.integrations.asana.plus, a61f9ab18563248b8aac9dd951a74ad5-c3ec07ab1c96ae2e.elb.us-west-2.amazonaws.com",,,,,,,
[x],reporting-api-uat.integrations.asana.plus,44.236.28.130,"ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,"k8s-lb-qa.integrations.asana.plus, a1ba9cfd890474e9abd93b92d092a724-95a83ce8694d9fbe.elb.us-west-2.amazonaws.com",,,,,,,
[x],reporting-api.integrations.asana.plus,"52.35.220.128, 44.224.158.72, 35.161.158.59","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,"k8s-lb.integrations.asana.plus, aa441074535074a3a8b4939602c41a52-cb6aef96a7198771.elb.us-west-2.amazonaws.com",,,,,,,
