new,host,a,cname,soa,status_code,cdn,cdn-name,ns,txt,aaaa,mx,has_internal_ips,internal_ips,caa
[x],preferencecenter.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],preflight-web.periscope.tv,"54.203.72.108, 35.82.242.111",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],preflight-web.pscp.tv,"52.36.106.163, 35.164.108.227",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],preflight.mopub.com,"192.48.236.11, 192.48.236.12, 192.48.236.10, 192.48.236.9",s2.mopub.com,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,
[x],preprod-business.twitter.com,"104.244.42.67, 104.244.42.195, 104.244.42.3, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],preprod-careers.twitter.com,"104.244.42.3, 104.244.42.195, 104.244.42.131, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],preprod-horizon.twitter.com,"104.244.42.195, 104.244.42.67, 104.244.42.131, 104.244.42.3",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],prideinlondon.twitter.com,"104.244.42.3, 104.244.42.131, 104.244.42.67, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],privacy-dev.twitter.com,"104.244.42.67, 104.244.42.3, 104.244.42.131, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],privacy.twitter.com,"104.244.42.131, 104.244.42.3, 104.244.42.195, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],probe-t.twitter.com,"104.244.42.3, 104.244.42.67, 104.244.42.131, 104.244.42.195",,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],probe.twitter.com,"104.244.42.195, 104.244.42.131, 104.244.42.67, 104.244.42.3",probe-t.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,,,,
[x],prod-ap-southeast-1.periscope.tv,146.75.116.65,g.global-ssl.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-assets.periscope.tv,"99.86.4.117, 99.86.4.57, 99.86.4.123, 99.86.4.71",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-assets.pscp.tv,"143.204.89.34, 143.204.89.86, 143.204.89.14, 143.204.89.33",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-channels-thumbnails.pscp.tv,"52.222.236.65, 52.222.236.94, 52.222.236.14, 52.222.236.22",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-chatman-ancillary-ap-northeast-1.periscope.tv,"54.199.89.41, 3.112.183.119",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-chatman-ancillary-ap-northeast-1.pscp.tv,"18.180.45.34, 18.181.131.185, 52.198.91.24, 18.180.176.222, 52.197.17.47, 52.199.152.26",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-chatman-ancillary-eu-central-1.periscope.tv,"52.29.4.120, 3.121.143.19",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-chatman-ancillary-eu-central-1.pscp.tv,"35.156.111.101, 3.124.102.113, 3.125.28.97, 35.157.54.144, 35.156.108.182, 52.28.241.3, 18.197.30.87, 3.120.1.34",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-chatman-ancillary-us-east-1.periscope.tv,"18.211.156.82, 54.243.119.13, 52.21.61.164",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-chatman-ancillary-us-west-2.periscope.tv,"34.215.2.248, 35.162.30.206, 52.34.253.32",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-chatman-ancillary-us-west-2.pscp.tv,"54.186.203.133, 52.39.241.186, 52.42.247.87",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-cloudfront-tn-ap-northeast-1-replay.video.periscope.tv,"65.9.86.18, 65.9.86.64, 65.9.86.36, 65.9.86.92",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-ap-northeast-1-replay.video.pscp.tv,"18.65.39.122, 18.65.39.72, 18.65.39.40, 18.65.39.61",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-eu-central-1-live.video.periscope.tv,"13.226.153.20, 13.226.153.27, 13.226.153.93, 13.226.153.18",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-eu-central-1-live.video.pscp.tv,"13.249.39.69, 13.249.39.50, 13.249.39.53, 13.249.39.98",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-eu-central-1-replay.video.pscp.tv,"65.9.86.69, 65.9.86.88, 65.9.86.128, 65.9.86.14",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-eu-west-1-live.video.periscope.tv,"52.85.151.6, 52.85.151.13, 52.85.151.58, 52.85.151.91",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-eu-west-1-live.video.pscp.tv,"18.66.97.40, 18.66.97.77, 18.66.97.72, 18.66.97.14",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-eu-west-1-replay.video.periscope.tv,"143.204.215.96, 143.204.215.89, 143.204.215.118, 143.204.215.59",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-eu-west-1-replay.video.pscp.tv,"18.160.10.58, 18.160.10.56, 18.160.10.89, 18.160.10.69",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-eu-west-3-live.video.periscope.tv,"13.32.27.49, 13.32.27.66, 13.32.27.26, 13.32.27.38",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-eu-west-3-replay.video.periscope.tv,"13.227.219.73, 13.227.219.74, 13.227.219.118, 13.227.219.25",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-sa-east-1-live.video.pscp.tv,"18.66.97.26, 18.66.97.113, 18.66.97.106, 18.66.97.125",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-sa-east-1-replay.video.periscope.tv,"13.32.27.127, 13.32.27.115, 13.32.27.48, 13.32.27.32",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-sa-east-1-replay.video.pscp.tv,"99.84.108.64, 99.84.108.101, 99.84.108.85, 99.84.108.106",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-us-east-1-live.video.periscope.tv,"13.225.34.74, 13.225.34.118, 13.225.34.52, 13.225.34.62",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-us-east-1-live.video.pscp.tv,"108.157.214.78, 108.157.214.53, 108.157.214.69, 108.157.214.10",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-us-east-1-replay.video.periscope.tv,"18.66.112.123, 18.66.112.77, 18.66.112.92, 18.66.112.20",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1323.awsdns-37.org, ns-1733.awsdns-24.co.uk, ns-506.awsdns-63.com, ns-599.awsdns-10.net",,,,,,
[x],prod-cloudfront-tn-us-east-1-replay.video.pscp.tv,"13.226.153.96, 13.226.153.76, 13.226.153.121, 13.226.153.114",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-us-west-1-live.video.pscp.tv,"18.66.112.123, 18.66.112.58, 18.66.112.3, 18.66.112.110",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-us-west-1-replay.video.periscope.tv,"18.66.122.119, 18.66.122.51, 18.66.122.62, 18.66.122.77",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-us-west-1-replay.video.pscp.tv,"108.138.51.54, 108.138.51.35, 108.138.51.117, 108.138.51.105",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-us-west-2-live.video.pscp.tv,"18.165.83.9, 18.165.83.52, 18.165.83.58, 18.165.83.124",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-cloudfront-tn-us-west-2-replay.video.pscp.tv,"99.86.4.75, 99.86.4.117, 99.86.4.27, 99.86.4.57",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-ec-ap-northeast-1.video.periscope.tv,152.199.20.136,cs1137.wpc.edgecastcdn.net,"ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-ap-northeast-1.video.pscp.tv,152.199.20.137,"cs1138.wpc.edgecastcdn.net, l-1138.apr-89155.edgecastdns.net, cs01138.wpc.edgecastcdn.net","ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-ap-northeast-2.video.periscope.tv,152.199.20.136,cs1137.wpc.edgecastcdn.net,"ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-ap-northeast-2.video.pscp.tv,152.199.20.137,"cs1138.wpc.edgecastcdn.net, l-1138.apr-89155.edgecastdns.net, cs01138.wpc.edgecastcdn.net","ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-ap-south-1.video.pscp.tv,152.195.19.153,"cs1138.wpc.edgecastcdn.net, l-1138.apr-89155.edgecastdns.net, cs01138.wpc.edgecastcdn.net","ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-ap-southeast-1.video.periscope.tv,152.199.20.136,cs1137.wpc.edgecastcdn.net,"ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-ap-southeast-1.video.pscp.tv,152.199.20.137,"cs1138.wpc.edgecastcdn.net, l-1138.apr-89155.edgecastdns.net, cs01138.wpc.edgecastcdn.net","ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-ap-southeast-2.video.pscp.tv,152.199.20.137,"cs1138.wpc.edgecastcdn.net, l-1138.apr-89155.edgecastdns.net, cs01138.wpc.edgecastcdn.net","ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-eu-central-1.video.periscope.tv,152.199.20.136,cs1137.wpc.edgecastcdn.net,"ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-eu-central-1.video.pscp.tv,152.199.20.137,"cs1138.wpc.edgecastcdn.net, l-1138.apr-89155.edgecastdns.net, cs01138.wpc.edgecastcdn.net","ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-eu-west-3.video.periscope.tv,152.199.20.136,cs1137.wpc.edgecastcdn.net,"ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-sa-east-1.video.periscope.tv,152.199.20.136,cs1137.wpc.edgecastcdn.net,"ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-us-east-1.video.periscope.tv,152.199.20.136,cs1137.wpc.edgecastcdn.net,"ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-us-east-1.video.pscp.tv,152.199.20.137,"cs1138.wpc.edgecastcdn.net, l-1138.apr-89155.edgecastdns.net, cs01138.wpc.edgecastcdn.net","ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-us-west-1.video.periscope.tv,152.199.20.136,cs1137.wpc.edgecastcdn.net,"ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-us-west-1.video.pscp.tv,152.199.20.137,"cs1138.wpc.edgecastcdn.net, l-1138.apr-89155.edgecastdns.net, cs01138.wpc.edgecastcdn.net","ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-us-west-2.video.periscope.tv,152.199.20.136,cs1137.wpc.edgecastcdn.net,"ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-ec-us-west-2.video.pscp.tv,152.195.19.153,"cs1138.wpc.edgecastcdn.net, l-1138.apr-89155.edgecastdns.net, cs01138.wpc.edgecastcdn.net","ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,,,,,
[x],prod-eu-central-1.periscope.tv,"151.101.128.65, 151.101.192.65, 151.101.0.65, 151.101.64.65",g.global-ssl.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-exp-video-ap-southeast-1.pscp.tv,"151.101.2.164, 151.101.66.164, 151.101.130.164, 151.101.194.164",pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-exp-video-eu-central-1.pscp.tv,199.232.38.164,pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-exp-video-eu-west-1.pscp.tv,"151.101.130.164, 151.101.194.164, 151.101.2.164, 151.101.66.164",pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-exp-video-sa-east-1.pscp.tv,"151.101.2.164, 151.101.66.164, 151.101.130.164, 151.101.194.164",pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-exp-video-us-east-1.pscp.tv,146.75.122.164,pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,"ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",,,,,,
[x],prod-exp-video-us-west-1.pscp.tv,151.101.178.164,pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-exp-video-us-west-2.pscp.tv,"151.101.194.164, 151.101.2.164, 151.101.66.164, 151.101.130.164",pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-ap-northeast-1.video.periscope.tv,151.101.178.118,video.periscope.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-ap-northeast-2.video.periscope.tv,151.101.178.118,video.periscope.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-ap-northeast-2.video.pscp.tv,199.232.190.164,video.pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-ap-south-1.video.periscope.tv,146.75.118.118,video.periscope.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-ap-south-1.video.pscp.tv,151.101.86.164,video.pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-ap-southeast-1.video.periscope.tv,151.101.178.118,video.periscope.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-ap-southeast-1.video.pscp.tv,146.75.122.164,video.pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-ap-southeast-2.video.periscope.tv,199.232.150.118,video.periscope.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-eu-central-1.video.pscp.tv,151.101.46.164,video.pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-eu-west-1.video.periscope.tv,199.232.150.118,video.periscope.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-eu-west-1.video.pscp.tv,199.232.190.164,video.pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-eu-west-3.video.pscp.tv,199.232.150.164,video.pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-sa-east-1.video.periscope.tv,199.232.150.118,video.periscope.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-sa-east-1.video.pscp.tv,151.101.178.164,video.pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-us-east-1.video.periscope.tv,146.75.118.118,video.periscope.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-us-east-1.video.pscp.tv,146.75.118.164,video.pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-us-west-1.video.pscp.tv,146.75.122.164,video.pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-us-west-2.video.periscope.tv,199.232.190.118,video.periscope.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-fastly-us-west-2.video.pscp.tv,146.75.122.164,video.pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-masks.periscope.tv,"108.157.214.39, 108.157.214.72, 108.157.214.128, 108.157.214.94",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-masks.pscp.tv,"18.66.248.106, 18.66.248.128, 18.66.248.18, 18.66.248.22",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-profile.periscope.tv,"99.86.4.45, 99.86.4.90, 99.86.4.68, 99.86.4.21",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-profile.pscp.tv,"108.157.229.55, 108.157.229.36, 108.157.229.20, 108.157.229.13",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-public-api-assets.periscope.tv,"108.138.64.9, 108.138.64.14, 108.138.64.55, 108.138.64.6",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-public-api-assets.pscp.tv,"108.138.7.56, 108.138.7.84, 108.138.7.4, 108.138.7.42",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],prod-thumbnail.pscp.tv,"108.138.17.94, 108.138.17.51, 108.138.17.120, 108.138.17.110",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1333.awsdns-38.org, ns-163.awsdns-20.com, ns-2034.awsdns-62.co.uk, ns-615.awsdns-12.net",,,,,,
[x],prod-transcode-ap-northeast-2.pscp.tv,"13.125.154.195, 3.34.93.181",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-ap-south-1.periscope.tv,"15.206.156.77, 13.232.1.188",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-ap-southeast-1.periscope.tv,"13.251.137.167, 13.213.216.223",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-ap-southeast-1.pscp.tv,"13.215.71.236, 52.76.178.34, 18.142.248.83, 52.74.77.108",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-ap-southeast-2.periscope.tv,"3.104.56.42, 13.55.223.118",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-eu-central-1.pscp.tv,"18.185.229.42, 35.157.141.125, 35.157.105.223, 18.159.234.54",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-eu-west-1.periscope.tv,"54.154.30.18, 34.255.57.253, 3.248.25.198",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-eu-west-1.pscp.tv,"34.255.50.56, 52.50.218.22, 54.195.134.61",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-eu-west-3.periscope.tv,"13.38.187.103, 35.181.30.84",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-proxy-ap-northeast-1.periscope.tv,"52.198.43.5, 18.180.245.154",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-proxy-ap-northeast-1.pscp.tv,"52.199.88.193, 18.181.100.116",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1333.awsdns-38.org, ns-163.awsdns-20.com, ns-2034.awsdns-62.co.uk, ns-615.awsdns-12.net",,,,,,
[x],prod-transcode-proxy-ap-south-1.periscope.tv,"52.66.190.17, 3.111.1.78",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-proxy-ap-southeast-1.periscope.tv,"54.179.116.165, 18.138.142.105",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-proxy-ap-southeast-1.pscp.tv,"18.143.34.109, 18.138.174.46",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1333.awsdns-38.org, ns-163.awsdns-20.com, ns-2034.awsdns-62.co.uk, ns-615.awsdns-12.net",,,,,,
[x],prod-transcode-proxy-eu-central-1.pscp.tv,"18.193.49.240, 3.127.117.41",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-proxy-eu-west-3.periscope.tv,"15.188.245.215, 15.188.115.79",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1323.awsdns-37.org, ns-1733.awsdns-24.co.uk, ns-506.awsdns-63.com, ns-599.awsdns-10.net",,,,,,
[x],prod-transcode-proxy-sa-east-1.periscope.tv,"52.67.114.241, 18.228.55.0",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-proxy-sa-east-1.pscp.tv,"54.207.208.142, 15.229.94.147, 54.232.97.210, 18.229.226.123",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-sa-east-1.periscope.tv,"52.67.225.162, 18.230.40.254",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-sa-east-1.pscp.tv,"18.231.88.124, 18.231.104.96, 54.233.114.182, 18.231.22.180",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-us-east-1.periscope.tv,"100.26.72.170, 18.211.119.53, 44.215.7.45",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-us-west-1.periscope.tv,"18.144.144.24, 52.52.71.133",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-us-west-1.pscp.tv,"52.52.210.145, 52.9.108.248",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-transcode-us-west-2.periscope.tv,"35.163.213.244, 52.43.181.214, 35.162.38.159",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod-us-east-1.periscope.tv,151.101.36.65,g.global-ssl.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-us-west-2.periscope.tv,146.75.120.65,g.global-ssl.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-video-ap-northeast-1.periscope.tv,146.75.122.118,web.periscope.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,"ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",,,,,,
[x],prod-video-ap-northeast-2.periscope.tv,"151.101.2.118, 151.101.66.118, 151.101.130.118, 151.101.194.118",web.periscope.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],prod-video-ap-northeast-2.pscp.tv,151.101.178.164,pscp.tv.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
