new,host,a,cname,soa,has_internal_ips,internal_ips,status_code,txt,cdn,cdn-name,aaaa,ns,mx,caa
[x],origin-contract.eat.ch,"52.210.118.202, 54.171.30.221, 99.80.186.187",production-alb-all-1182236680.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],origin-cw.eat.ch,"104.26.0.201, 172.67.73.164, 104.26.1.201",,"erin.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,True,cloudflare,"2606:4700:20::ac43:49a4, 2606:4700:20::681a:1c9, 2606:4700:20::681a:c9",,,
[x],origin-cw.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],origin-delivery-tracker-api.eat.ch,"99.80.186.187, 52.210.118.202, 54.171.30.221",production-alb-all-1182236680.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],origin-driver-api.eat.ch,,production-alb-all-1182236680.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],origin-driver-wss.eat.ch,"99.80.186.187, 54.171.30.221, 52.210.118.202",production-alb-all-1182236680.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],origin-driver.eat.ch,,production-alb-all-1182236680.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],origin-partner.eat.ch,"54.171.30.221, 52.210.118.202, 99.80.186.187",production-alb-all-1182236680.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],origin-pos-integration.eat.ch,"52.210.118.202, 54.171.30.221, 99.80.186.187",production-alb-all-1182236680.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],origin-www.eat.ch,"54.171.30.221, 99.80.186.187, 52.210.118.202",production-alb-all-1182236680.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],origin.eat.ch,"104.26.0.201, 172.67.73.164, 104.26.1.201",,"erin.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,True,cloudflare,"2606:4700:20::681a:1c9, 2606:4700:20::ac43:49a4, 2606:4700:20::681a:c9",,,
[x],origin.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],origin.pyszne.pl,"104.17.60.56, 104.17.61.56",origin.pyszne.pl.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],orion.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],osacogroup-ir-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],osterlen.uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],ouncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],ovbuncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],overlap-computer-virus-verwijderencomputer-virus-verwijderen.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],owner-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],oypww.avira-free-antivirus-stamp.frontend.office.prod.clops.pyszne.pl,"10.111.18.77, 10.111.17.86, 10.111.16.153",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.18.77, 10.111.17.86, 10.111.16.153",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],p-20www-avira-free-antivirus.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.16.153, 10.111.17.86, 10.111.18.77",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.16.153, 10.111.17.86, 10.111.18.77",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],p5f.antivirus-stamp.frontend.office.prod.clops.pyszne.pl,"10.111.17.86, 10.111.16.153, 10.111.18.77",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.17.86, 10.111.16.153, 10.111.18.77",NOERROR,,,,,"ns-1253.awsdns-28.org, ns-1573.awsdns-04.co.uk, ns-490.awsdns-61.com, ns-893.awsdns-47.net",,
[x],pae-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],page.mobile-help.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],pages.takeaway.com,13.111.18.35,pub.s10.exacttarget.com,"ns1.exacttarget.com, hostmaster.exacttarget.com",,,NOERROR,,,,,,,
[x],pages.update.eat.ch,13.111.18.25,pages.virt.s10.exacttarget.com,"ns1.exacttarget.com, hostmaster.exacttarget.com",,,NOERROR,,,,,"ns4.exacttarget.com, ns3.exacttarget.com, ns2.exacttarget.com, ns1.exacttarget.com",,
[x],pages.update.thuisbezorgd.nl,13.111.18.25,pages.virt.s10.exacttarget.com,"ns1.exacttarget.com, hostmaster.exacttarget.com",,,NOERROR,,,,,,,
[x],paid-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],panda-free-antivirus.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],pandemic0105.blog.lieferando.at,"104.16.22.46, 104.16.21.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],papu.wroclaw.www-antivirus.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.16.153, 10.111.18.77, 10.111.17.86",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.16.153, 10.111.18.77, 10.111.17.86",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,"ns-1253.awsdns-28.org, ns-1573.awsdns-04.co.uk, ns-490.awsdns-61.com, ns-893.awsdns-47.net",,
[x],parents.gmodel.uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],parents.sass.uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],parkhahang-www-avira-free-antivirus.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.16.153, 10.111.17.86, 10.111.18.77",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.16.153, 10.111.17.86, 10.111.18.77",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,"ns-1253.awsdns-28.org, ns-1573.awsdns-04.co.uk, ns-490.awsdns-61.com, ns-893.awsdns-47.net",,
[x],parkhahang-www.stampavira-free-antivirus.frontend.office.prod.clops.pyszne.pl,,,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",,,NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],parse.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],partner.eat.ch,"188.114.98.229, 188.114.99.229",,"erin.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,True,cloudflare,"2a06:98c1:3122:e000::5, 2a06:98c1:3123:e000::5",,,
[x],partner.just-eat.fr,"104.18.25.126, 104.18.24.126",partner.just-eat.fr.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],partner.lieferando.at,,"www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],partner.thuisbezorgd.nl,"104.18.17.33, 104.18.16.33",partner.thuisbezorgd.nl.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],partnerblog.thuisbezorgd.nl,"104.18.16.33, 104.18.17.33",partnerblog.thuisbezorgd.nl.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],passport.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],patate.uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],patchman.takeaway.com,"10.200.223.133, 10.200.223.144, 10.200.223.177, 10.200.223.207, 10.200.223.219, 10.200.223.176",patchman.int.sre-eks-intsvc-1.tkwy.cloud,"ns-994.awsdns-60.net, awsdns-hostmaster.amazon.com",True,"10.200.223.133, 10.200.223.144, 10.200.223.177, 10.200.223.207, 10.200.223.219, 10.200.223.176",NOERROR,"heritage=external-dns,external-dns/owner=sre-eks-intsvc-1,external-dns/resource=ingress/istio-ingress/istio-int",,,,,,
[x],pavlok.uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],payfluvaccines.lieferando.at,,www.lieferando.at,,,,NOERROR,,True,cloudflare,,,,
[x],payoutverification.takeaway.com,"52.218.84.187, 52.92.33.194, 52.218.56.0, 52.218.120.138, 3.5.72.117, 3.5.70.104, 52.92.34.10, 52.92.33.42","payoutverification.takeaway.com.cdn.cloudflare.net, payoutverification.takeaway.com.s3-eu-west-1.amazonaws.com, s3-r-w.eu-west-1.amazonaws.com","ns-1961.awsdns-53.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,f66b5435a9484abaf1c80388f2de20e4,,,,"ns-777.awsdns-33.net, ns-1228.awsdns-25.org, ns-1961.awsdns-53.co.uk, ns-56.awsdns-07.com",,
[x],payroll-api.dev.scoober.com,"108.128.158.18, 34.241.98.134, 34.247.2.240",scoober-public.ing.x.eks.tkwy-staging.io,"ns-743.awsdns-28.net, awsdns-hostmaster.amazon.com",,,NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-staging-2,external-dns/resource=ingress/istio-system/scoober-public",,,,,,
[x],payroll-api.scoober.com,,payroll-api-public.scoober.p.eks.tkwy-prod.io,"ns-1715.awsdns-22.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],pc1309-www.stamp.avira-free-antivirus.frontend.office.prod.clops.pyszne.pl,"10.111.16.153, 10.111.18.77, 10.111.17.86",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.16.153, 10.111.18.77, 10.111.17.86",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],pcmedia.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],perfectiohost.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],perillat.lieferando.at,"104.16.22.46, 104.16.21.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],personal.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],petites-annoncesuncover.dev.lieferando.de,,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,
[x],pfa.takeaway.com,,,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],pfpuncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],pg.staging.lieferando.de,10.201.24.151,staging.takeaway.com,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",True,10.201.24.151,NOERROR,,,,,,,
[x],ph-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],phab-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],phillip-billups-beta-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],php7.citymeal.com,,,,,,NOERROR,,,,,,,
[x],pianouncoveritagain.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],pics.lieferando.de,"104.18.16.117, 104.18.17.117",pics.lieferando.de.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],pics.pyszne.pl,"104.17.60.56, 104.17.61.56",pics.pyszne.pl.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],pics.takeaway.com,,pics.takeaway.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,,,,,,
[x],piesse.lieferando.at,"104.16.22.46, 104.16.21.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],pillerwww.avira-free-antivirusstamp.frontend.office.prod.clops.pyszne.pl,,,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",,,NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,"ns-1253.awsdns-28.org, ns-1573.awsdns-04.co.uk, ns-490.awsdns-61.com, ns-893.awsdns-47.net",,
[x],piratecloud.lieferando.at,"104.16.22.46, 104.16.21.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],pishvaz-m57www.antivirusstamp.frontend.office.prod.clops.pyszne.pl,"10.111.17.86, 10.111.16.153, 10.111.18.77",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.17.86, 10.111.16.153, 10.111.18.77",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],pizzeria-italia.thuisbezorgd.nl,,,,,,NOERROR,,,,,,,
[x],pl-cdn.citymeal.com,"104.17.206.25, 104.17.205.25",pl-cdn.citymeal.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],pl-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],pl.citymeal.com,"104.17.205.25, 104.17.206.25",pl.citymeal.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],pl.takeawayriders.com,49.12.20.104,takeaway-knowledge-base.k.elnino-production.com,"kip.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,
[x],plan2flyuncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],planning.beta.scoober.com,"10.111.18.51, 10.111.16.180, 10.111.17.36",planning-beta.scoober.p.eks.tkwy-prod.io,"ns-1715.awsdns-22.co.uk, awsdns-hostmaster.amazon.com",True,"10.111.18.51, 10.111.16.180, 10.111.17.36",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/scoober-office",,,,,,
[x],planning.scoober.com,"10.111.18.51, 10.111.16.180, 10.111.17.36",scoober-office.ing.p.eks.tkwy-prod.io,"ns-1715.awsdns-22.co.uk, awsdns-hostmaster.amazon.com",True,"10.111.18.51, 10.111.16.180, 10.111.17.36",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/scoober-office",,,,,,
[x],platform.staging.lieferando.de,10.201.24.151,staging.takeaway.com,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",True,10.201.24.151,NOERROR,,,,,,,
[x],plugincovervalet.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],plus-computer-virus-verwijderen.lieferando.at,"104.16.22.46, 104.16.21.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],plus.fluvaccines.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],pma.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],pmauncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],pmg-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],polo21cavira-free-antivirus.www.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.18.77, 10.111.16.153, 10.111.17.86",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.18.77, 10.111.16.153, 10.111.17.86",NOERROR,,,,,,,
[x],pondokcerdaswarga.lieferando.at,"104.16.22.46, 104.16.21.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],pop.takeaway.com,,,"ns-546.awsdns-04.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,
[x],pos.uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],posapi-cf.takeaway.com,"104.18.10.68, 104.18.11.68",posapi-cf.takeaway.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],posapi.takeaway.com,"104.18.11.68, 104.18.10.68",posapi.takeaway.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],postgres.uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],postnordnorge.takeawayriders.com,49.12.20.104,takeaway-knowledge-base.k.elnino-production.com,"kip.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,
[x],pp.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],pp2.www.stampavira-free-antivirus.frontend.office.prod.clops.pyszne.pl,"10.111.17.86, 10.111.16.153, 10.111.18.77",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.17.86, 10.111.16.153, 10.111.18.77",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],pppuncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],praemienshop.lieferando.at,"104.16.21.46, 104.16.22.46","www.lieferando.at, www.lieferando.at.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],praemienshop.lieferando.de,"104.18.16.117, 104.18.17.117",praemienshop.lieferando.de.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",,,NOERROR,,True,cloudflare,,,,
[x],preferencesuncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],presentationuncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],presta.uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],pricechopper.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],prime.uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],primenext.avira-free-antivirus-www.stamp.frontend.office.prod.clops.pyszne.pl,"10.111.17.86, 10.111.18.77, 10.111.16.153",,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",True,"10.111.17.86, 10.111.18.77, 10.111.16.153",NOERROR,"heritage=external-dns,external-dns/owner=eks-cluster-prod,external-dns/resource=ingress/istio-system/default-office",,,,,,
[x],primo.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],princetonuncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],printshop2-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],prio-uncover.dev.lieferando.de,10.53.1.50,"dev.lieferando.de, dev.kantoor.grib.nl","erin.ns.cloudflare.com, dns.cloudflare.com",True,10.53.1.50,NOERROR,,,,,,,
[x],prod-auth.takeaway.com,"13.32.121.67, 13.32.121.9, 13.32.121.52, 13.32.121.39",d342iaf0wo9pro.cloudfront.net,"ns-766.awsdns-31.net, awsdns-hostmaster.amazon.com",,,NOERROR,,True,cloudfront,"2600:9000:236e:8000:5:fe90:ad00:93a1, 2600:9000:236e:b000:5:fe90:ad00:93a1, 2600:9000:2240:800:5:fe90:ad00:93a1, 2600:9000:236e:3e00:5:fe90:ad00:93a1, 2600:9000:236e:b800:5:fe90:ad00:93a1, 2600:9000:236e:6000:5:fe90:ad00:93a1, 2600:9000:236e:a00:5:fe90:ad00:93a1, 2600:9000:236e:6800:5:fe90:ad00:93a1","ns-1045.awsdns-02.org, ns-1982.awsdns-55.co.uk, ns-216.awsdns-27.com, ns-766.awsdns-31.net",,
