input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,webserver,cdn,csp_domains_,final_url,tls_expired
home.lieferando.at,Origin DNS error | home.lieferando.at | Cloudflare,530,6207,home.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,home.lieferando.at,443,https://home.lieferando.at:443,https,text/html,GET,104.16.21.46,/,531685243,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
homepage.lieferando.at,Origin DNS error | homepage.lieferando.at | Cloudflare,530,6219,homepage.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,homepage.lieferando.at,443,https://homepage.lieferando.at:443,https,text/html,GET,104.16.22.46,/,1004732829,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
homepage2.lieferando.at,Origin DNS error | homepage2.lieferando.at | Cloudflare,530,6222,homepage2.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,homepage2.lieferando.at,443,https://homepage2.lieferando.at:443,https,text/html,GET,104.16.21.46,/,1340294023,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
homepage3.lieferando.at,Origin DNS error | homepage3.lieferando.at | Cloudflare,530,6222,homepage3.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,homepage3.lieferando.at,443,https://homepage3.lieferando.at:443,https,text/html,GET,104.16.21.46,/,496833405,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
html2pdf.eat.ch,,403,42,html2pdf.eat.ch,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2018-12-05T12:41:05Z,2021-01-27T10:21:05Z,"CN=*.eat.ch, O=eat.ch GmbH, OU=Tech, L=Zurich, ST=Zurich, C=CH",*.eat.ch,eat.ch GmbH,eat.ch,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,83105573770c4e1568dcf0eb90958672,d7598a9c14746a81a5a18a7e6ab14e5a28fc5b9e71a278fdf1b0897d8b490428,ctls,html2pdf.eat.ch,443,https://html2pdf.eat.ch:443,https,application/json,GET,54.78.68.222,/,768769774,52.213.97.8,,1,False,True,,,,,,True
https://bid.g.doubleclick.net,Enterprise Advertising & Analytics Solutions - Google Marketing Platform,200,128610,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,ctls,marketingplatform.google.com,443,https://bid.g.doubleclick.net:443,https,text/html,GET,74.125.133.156,/,302920777,142.250.110.156,HTTP/3,2179,False,True,,sffe,,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/enterprise/,
https://fonts.googleapis.com,Error 404 (Not Found)!!1,404,1607,fonts.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-24T12:00:43Z,2023-07-17T12:00:42Z,CN=upload.video.google.com,upload.video.google.com,,bg-call-donation-dev.goog,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,f5e19b0c15918f4e4bcfa456133d1ad7,2d3b52058a876e74ebd8c6b8f539d46ff307058680fed77df5bfad75473dab9c,ctls,fonts.googleapis.com,443,https://fonts.googleapis.com:443,https,text/html,GET,142.250.186.74,/,-606046040,2a00:1450:4001:809::200a,HTTP/3,1,False,True,,ESF,,,,
https://fonts.gstatic.com,Error 404 (Not Found)!!1,404,1561,fonts.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-24T12:00:43Z,2023-07-17T12:00:42Z,CN=*.gstatic.com,*.gstatic.com,,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,bfad550991c74ed92bd118c1494e57dd,958e74d861d2478f5cc50b432f2fa8933d03fbd4ea85dc3783b548b2882ecdb2,ctls,fonts.gstatic.com,443,https://fonts.gstatic.com:443,https,text/html,GET,142.250.185.227,/,302920777,2a00:1450:4001:801::2003,HTTP/3,12,False,True,,sffe,,,,
https://google.com,Google,200,202384,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-24T12:01:16Z,2023-07-17T12:01:15Z,CN=www.google.com,www.google.com,,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,fc50d80049333ccb03bb8013bb58334a,b436c71033b81c75b14d32fbb808165bdab213d2a978246e6bfe5ecaa1f15eeb,ctls,www.google.com,443,https://google.com:443,https,text/html,GET,142.250.184.238,/,708578229,2a00:1450:4001:82b::200e,HTTP/3,134,False,,,gws,,https://csp.withgoogle.com/csp/gws/other-hp,https://www.google.com/,
https://googleads.g.doubleclick.net,Enterprise Advertising & Analytics Solutions - Google Marketing Platform,200,128610,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,ctls,marketingplatform.google.com,443,https://googleads.g.doubleclick.net:443,https,text/html,GET,142.250.181.226,/,-1184133586,2a00:1450:4001:82f::2002,HTTP/3,2179,False,True,,sffe,,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/enterprise/,
https://js-agent.newrelic.com,,403,243,js-agent.newrelic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-13T21:45:59Z,2024-05-14T21:45:58Z,CN=js-agent.newrelic.com,js-agent.newrelic.com,,js-agent.newrelic.com,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q2,GlobalSign nv-sa,35b4a439d18d86cd47e25f1a3d5f395a,9d0fc0c11d074cab210985f552a207cfae67f241f5bc36ff2be96769a7fbff7c,ctls,js-agent.newrelic.com,443,https://js-agent.newrelic.com:443,https,application/xml,GET,151.101.194.137,/,-1907726633,151.101.66.137,Varnish,2,False,,fastly,AmazonS3,True,,,
https://maps.googleapis.com,Google Maps Platform  |  Google Developers,200,216415,developers.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,ctls,developers.google.com,443,https://maps.googleapis.com:443,https,text/html,GET,142.250.186.138,/,302920777,2a00:1450:4001:811::200a,HTTP/3,9465,False,True,,Google Frontend,,https://csp.withgoogle.com/csp/devsite/v2,https://developers.google.com/maps/,
https://maps.gstatic.com,Error 404 (Not Found)!!1,404,1561,maps.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-24T12:00:43Z,2023-07-17T12:00:42Z,CN=*.gstatic.com,*.gstatic.com,,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,bfad550991c74ed92bd118c1494e57dd,958e74d861d2478f5cc50b432f2fa8933d03fbd4ea85dc3783b548b2882ecdb2,ctls,maps.gstatic.com,443,https://maps.gstatic.com:443,https,text/html,GET,142.250.185.195,/,2029750701,2a00:1450:4001:828::2003,HTTP/3,12,False,True,,sffe,,,,
https://pay.google.com,Redirecting...,200,878,pay.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-17T08:16:32Z,2023-07-10T08:16:31Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,1dd5583ef1a56e3e3a26ca47ffcf4ebd,9234848f3f6315ac6c531fe30b337a4e4a885cba513c90eec6e6a0986c3a5efb,ctls,pay.google.com,443,https://pay.google.com:443,https,text/html,GET,74.125.133.92,/,302920777,2a00:1450:400c:c00::5c,OpenGSE,1,False,True,,GSE,,http:,https://pay.google.com/payments/home,
https://rest.bistro.sk,,200,,,,,,,,,,,,,,,,,,,,,,80,http://rest.bistro.sk:80,http,text/html,GET,91.235.52.86,/,-1840324437,91.235.52.86,,1,False,,,,,,,
https://ssl.gstatic.com,Error 404 (Not Found)!!1,404,1561,ssl.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-24T12:00:43Z,2023-07-17T12:00:42Z,CN=*.gstatic.com,*.gstatic.com,,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,bfad550991c74ed92bd118c1494e57dd,958e74d861d2478f5cc50b432f2fa8933d03fbd4ea85dc3783b548b2882ecdb2,ctls,ssl.gstatic.com,443,https://ssl.gstatic.com:443,https,text/html,GET,142.250.185.99,/,302920777,2a00:1450:4001:80f::2003,HTTP/3,12,False,True,,sffe,,,,
https://tagmanager.google.com,Google Analytics,200,159409,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,ctls,accounts.google.com,443,https://tagmanager.google.com:443,https,text/html,GET,142.250.185.206,/,-146508658,2a00:1450:4001:810::200e,HTTP/3,124,False,True,,ESF,,,https://accounts.google.com/v3/signin/identifier?dsh=S-1945689698%3A1683803969665021&continue=https%3A%2F%2Ftagmanager.google.com%2F&followup=https%3A%2F%2Ftagmanager.google.com%2F&ifkv=Af_xneGelltDLfuGRLtWCgDzBhnl6rpJMZHyIWyyPfPUYcvyQ8_czHlR-_zt3_YmakU5T-FHRIvDCw&passive=1209600&service=analytics&flowName=WebLiteSignIn&flowEntry=ServiceLogin,
https://www.bistro.sk/log,Error,404,142,www.bistro.sk,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-30T00:00:00Z,2024-01-04T23:59:59Z,CN=*.bistro.sk,*.bistro.sk,,bistro.sk,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,41438fe4638c710e77559ccf7b6eb36c,e628de03e40627d85d30859ff5af40123264d138d97d2cea7147b799b050b8cf,ctls,www.bistro.sk,443,https://www.bistro.sk:443/log,https,text/html,GET,91.235.52.79,/log,14626610,91.235.52.79,HSTS,11,False,True,,,,https://*.googletagmanager.com,,
https://www.facebook.com,Error,200,35698,m.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-02-17T00:00:00Z,2023-05-18T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,"Meta Platforms, Inc.",messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,3c2c8a6c470a5231301a213ff74a84da,a459617ac949780aa701c3c8e16828989488edf86e810833536aed009d1a1b9e,ctls,m.facebook.com,443,https://www.facebook.com:443,https,text/html,GET,157.240.253.35,/,142313513,2a03:2880:f176:84:face:b00c:0:25de,HTTP/3,15,False,True,,,,wss://gateway.facebook.com,https://m.facebook.com/?wtsid=rdr_08xoYN3wfYticbDuh,
https://www.google-analytics.com,Analytics Tools & Solutions for Your Business - Google Analytics,200,118519,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,ctls,marketingplatform.google.com,443,https://www.google-analytics.com:443,https,text/html,GET,142.250.185.142,/,302920777,2a00:1450:4001:82f::200e,HTTP/3,1831,False,True,,sffe,,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/analytics/,
https://www.google.com,Google,200,1879,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-24T12:01:16Z,2023-07-17T12:01:15Z,CN=www.google.com,www.google.com,,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,fc50d80049333ccb03bb8013bb58334a,b436c71033b81c75b14d32fbb808165bdab213d2a978246e6bfe5ecaa1f15eeb,ctls,www.google.com,443,https://www.google.com:443,https,application/xhtml+xml,GET,142.250.181.228,/,708578229,2a00:1450:4001:806::2004,HTTP/3,1,False,,,gws,,https://csp.withgoogle.com/csp/gws/other-hp,,
https://www.googleadservices.com,Error 404 (Not Found)!!1,404,1561,www.googleadservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-24T12:00:50Z,2023-07-17T12:00:49Z,CN=www.googleadservices.com,www.googleadservices.com,,www.googleadservices.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,8f1dbd8a3af112f94f4265d9061b6cf8,627ad86ad5f417259b4442761f58f6de69a622f4f34d2f64412100ca00274524,ctls,www.googleadservices.com,443,https://www.googleadservices.com:443,https,text/html,GET,142.250.186.162,/,302920777,142.250.186.162,HTTP/3,12,False,,,sffe,,,,
https://www.gstatic.com,Error 404 (Not Found)!!1,404,1561,www.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-24T12:00:43Z,2023-07-17T12:00:42Z,CN=*.gstatic.com,*.gstatic.com,,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,bfad550991c74ed92bd118c1494e57dd,958e74d861d2478f5cc50b432f2fa8933d03fbd4ea85dc3783b548b2882ecdb2,ctls,www.gstatic.com,443,https://www.gstatic.com:443,https,text/html,GET,142.250.184.227,/,302920777,2a00:1450:4001:812::2003,HTTP/3,12,False,True,,sffe,,,,
https://www.loom.com,Loom: Async Video Messaging for Work | Loom,200,114087,www.loom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-02-22T00:00:00Z,2023-09-30T23:59:59Z,CN=loom.com,loom.com,,*.loom.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6de6b220f84fea8a277797472919cc38,3de2e57d2c1d6d708cb6c0d60118b8f940db5ae2b2a1161b34a325e494f3f606,ctls,www.loom.com,443,https://www.loom.com:443,https,text/html,GET,108.138.7.51,/,1044364667,2600:9000:2490:cc00:c:cfd4:a580:93a1,Vercel,21,False,True,cloudfront,,True,,,
i.lieferando.at,Origin DNS error | i.lieferando.at | Cloudflare,530,6198,i.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,i.lieferando.at,443,https://i.lieferando.at:443,https,text/html,GET,104.16.22.46,/,-1149177651,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
ie.takeawayriders.com,Ireland Just Eat Takeaway Knowledge Base – Just another Takeaway Knowledge Base Sites site,200,53063,ie.takeawayriders.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-03-27T12:39:50Z,2023-06-25T12:39:49Z,CN=at.takeawayriders.com,at.takeawayriders.com,,www.takeawayriders.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a321c51ee87b86231628366d3a5f4e52,819da0113cc5f9c8cb0db4e8bdf82569c30c5d401878d537077d27ce2136437a,ctls,ie.takeawayriders.com,443,https://ie.takeawayriders.com:443,https,text/html,GET,49.12.20.104,/,-1614266645,49.12.20.104,WordPress:6.1.1,789,False,,,,,,,
il.takeawayriders.com,Israel Just Eat Takeaway Knowledge Base,200,3955,il.takeawayriders.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-03-27T12:39:50Z,2023-06-25T12:39:49Z,CN=at.takeawayriders.com,at.takeawayriders.com,,www.takeawayriders.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a321c51ee87b86231628366d3a5f4e52,819da0113cc5f9c8cb0db4e8bdf82569c30c5d401878d537077d27ce2136437a,ctls,il.takeawayriders.com,443,https://il.takeawayriders.com:443,https,text/html,GET,49.12.20.104,/,-1614266645,49.12.20.104,WordPress,76,False,,,,,,https://il.takeawayriders.com?password-protected=login&redirect_to=https%3A%2F%2Fil.takeawayriders.com%2F,
ilogwebpay-test-netstorage.lieferando.at,Origin DNS error | ilogwebpay-test-netstorage.lieferando.at | Cloudflare,530,6273,ilogwebpay-test-netstorage.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,ilogwebpay-test-netstorage.lieferando.at,443,https://ilogwebpay-test-netstorage.lieferando.at:443,https,text/html,GET,104.16.21.46,/,277782721,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
image.connect.justeattakeaway.com,Access Denied,403,287,image.connect.justeattakeaway.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2022-12-12T00:00:00Z,2024-01-12T23:59:59Z,"CN=akamai-san179.exacttarget.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",akamai-san179.exacttarget.com,"SALESFORCE.COM, INC.",image.communications.mail-jeancoutu.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,ca152f60673fefd6ba0738e8d78989a3,7ff2882e2661e5a00555a66632ca418f9698e1c6e8b8ffc3bed368006b47aa57,ctls,image.connect.justeattakeaway.com,443,https://image.connect.justeattakeaway.com:443,https,text/html,GET,104.126.37.153,/,182005994,2a02:26f0:3500:1b::1724:a39a,,10,False,,,AkamaiGHost,,,,
image.email.just-eat.fr,Access Denied,403,280,image.email.just-eat.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,ctls,image.email.just-eat.fr,443,https://image.email.just-eat.fr:443,https,text/html,GET,23.2.13.193,/,-2098324245,23.2.13.224,,10,False,True,,AkamaiGHost,,,,
image.update.10bis.co.il,Access Denied,403,281,image.update.10bis.co.il,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,ctls,image.update.10bis.co.il,443,https://image.update.10bis.co.il:443,https,text/html,GET,95.101.54.240,/,-1290821470,2.16.202.75,,10,False,True,,AkamaiGHost,,,,
image.update.pyszne.pl,Access Denied,403,275,image.update.pyszne.pl,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,ctls,image.update.pyszne.pl,443,https://image.update.pyszne.pl:443,https,text/html,GET,23.32.238.51,/,-826029176,23.32.238.27,,10,False,True,,AkamaiGHost,,,,
image.update.thuisbezorgd.nl,Access Denied,403,281,image.update.thuisbezorgd.nl,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,ctls,image.update.thuisbezorgd.nl,443,https://image.update.thuisbezorgd.nl:443,https,text/html,GET,95.101.54.240,/,-174045950,2.16.202.75,,10,False,True,,AkamaiGHost,,,,
img.bistro.sk,Forbidden - img.bistro.sk,403,665,img.bistro.sk,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-30T00:00:00Z,2024-01-04T23:59:59Z,CN=*.bistro.sk,*.bistro.sk,,bistro.sk,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,41438fe4638c710e77559ccf7b6eb36c,e628de03e40627d85d30859ff5af40123264d138d97d2cea7147b799b050b8cf,ctls,img.bistro.sk,443,https://img.bistro.sk:443,https,text/html,GET,91.235.53.27,/,1737449436,91.235.53.27,Nginx,17,False,True,,nginx,,,,
