new,host,a,soa,status_code,mx,txt,cname,aaaa,ns,cdn,cdn-name,has_internal_ips,internal_ips,caa
[x],papacsfvr01rb.redbull.com,186.5.144.227,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-gateway-salzburg-split-q.redbull.com,91.204.194.140,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-gateway-salzburgwals-split.redbull.com,91.204.194.69,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,"pdns91.ultradns.com, pdns91.ultradns.net, pdns91.ultradns.org, pdns91.ultradns.biz, ns15.ultradns2.com, ns15.ultradns2.org",,,,,
[x],part-ras-gateway-santamonica-01.redbull.com,198.22.138.32,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-gateway-singapore-split.redbull.com,27.111.223.188,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-gateway-vienna-01.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-portal-gateway-salzburg-q.redbull.com,91.204.194.140,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-portal-gateway-salzburgwals.redbull.com,91.204.194.69,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-portal-gateway-santamonica-01.redbull.com,198.22.138.32,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-portal-gateway-santamonica.redbull.com,198.22.138.34,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-portal-gateway-singapore.redbull.com,27.111.223.188,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-portal-gateway-vienna.redbull.com,194.107.83.243,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-portal-salzburg-q.redbull.com,91.204.194.140,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-portal-santamonica-01.redbull.com,198.22.138.32,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-portal-santamonica.redbull.com,198.22.138.34,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-portal-singapore-01.redbull.com,27.111.223.187,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-portal-singapore.redbull.com,122.248.132.150,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-portal-vienna-01.redbull.com,194.107.83.255,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],part-ras-portal-vienna.redbull.com,194.107.83.243,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],participate.redbull.com,"13.225.34.69, 13.225.34.3, 13.225.34.30, 13.225.34.49","ns-656.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,d2c6qo6yy6kfee.cloudfront.net,"2600:9000:219c:7000:11:b9ee:3d80:93a1, 2600:9000:219c:0:11:b9ee:3d80:93a1, 2600:9000:219c:4000:11:b9ee:3d80:93a1, 2600:9000:219c:de00:11:b9ee:3d80:93a1, 2600:9000:219c:9c00:11:b9ee:3d80:93a1, 2600:9000:219c:4e00:11:b9ee:3d80:93a1, 2600:9000:219c:1a00:11:b9ee:3d80:93a1, 2600:9000:219c:9a00:11:b9ee:3d80:93a1","ns-2040.awsdns-63.co.uk, ns-97.awsdns-12.com, ns-1332.awsdns-38.org, ns-656.awsdns-18.net",True,cloudfront,,,
[x],partner.redbull.com,91.204.192.11,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],partnerid-d.redbull.com,"44.237.69.133, 44.235.248.187","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,aws1-p-ore-f56-f1802633d909bd81.elb.us-west-2.amazonaws.com,,,,,,,
[x],partnerid-q.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],partnerid.redbull.com,54.190.254.0,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],partners.redbull.com,"2.19.198.104, 2.19.198.152","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:64::210:6ac9, 2a02:26f0:64::210:6ac2",,,,,,
[x],partnerships.redbull.com,54.154.15.51,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],paticipate.redbull.com,"63.34.176.36, 52.211.43.246, 99.81.239.24","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,xivado-ecs-147731499.eu-west-1.elb.amazonaws.com,,,,,,,
[x],patracking-d.redbull.com,"18.164.52.83, 18.164.52.72, 18.164.52.45, 18.164.52.81","ns-1956.awsdns-52.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,d2oasd1662i7hh.cloudfront.net,,"ns-269.awsdns-33.com, ns-1956.awsdns-52.co.uk, ns-1298.awsdns-34.org, ns-974.awsdns-57.net",True,cloudfront,,,
[x],patracking-q.redbull.com,"18.164.68.17, 18.164.68.45, 18.164.68.5, 18.164.68.57","ns-1293.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,,,d2s45d633xmdtf.cloudfront.net,,"ns-1293.awsdns-33.org, ns-989.awsdns-59.net, ns-1716.awsdns-22.co.uk, ns-497.awsdns-62.com",True,cloudfront,,,
[x],pcms-staging.redbull.com,213.155.86.141,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,2001:780:205:0:213:155:86:141,,,,,,
[x],pcms.redbull.com,213.155.86.141,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,2001:780:205:0:213:155:86:141,"pdns91.ultradns.com, pdns91.ultradns.net, pdns91.ultradns.org, pdns91.ultradns.biz, ns15.ultradns2.com, ns15.ultradns2.org",,,,,
[x],pcoip-rbmh.redbull.com,91.204.194.101,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],pe.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,"R0E0D20170, v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com include:mail.zendesk.com -all",,,,,,,,
[x],ped.redbull.com,54.190.254.0,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,"pdns91.ultradns.com, pdns91.ultradns.net, pdns91.ultradns.org, pdns91.ultradns.biz, ns15.ultradns2.com, ns15.ultradns2.org",,,,,
[x],pep.redbull.com,204.74.99.100,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,"pdns91.ultradns.com, pdns91.ultradns.net, pdns91.ultradns.org, pdns91.ultradns.biz, ns15.ultradns2.com, ns15.ultradns2.org",,,,,
[x],performancedashboards.redbullmediahouse.com,23.101.63.214,"ns-1495.awsdns-58.org, awsdns-hostmaster.amazon.com",NOERROR,,,redbull.statwolf.com,,,True,azure,,,
[x],personalbest.redbull.com,204.74.99.100,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],ph.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,,,,,,,,,
[x],phillip.redbull.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],photobooth.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],pk.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com -all,,,,,,,,
[x],pl.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,"v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com include:mail.zendesk.com -all, MS=ms29265447",,,,,,,,
[x],planit.redbullmediahouse.com,80.120.169.236,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,origin.appspaces-ng.redbull.com,,"pdns91.ultradns.com, pdns91.ultradns.net, pdns91.ultradns.org, pdns91.ultradns.biz, ns15.ultradns2.com, ns15.ultradns2.org",,,,,
[x],planogram-d.redbull.com,"44.237.69.133, 44.235.248.187","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,aws1-p-ore-f56-f1802633d909bd81.elb.us-west-2.amazonaws.com,,,,,,,
[x],planogram.redbull.com,54.190.254.0,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],platforms.redbull.com,"54.216.252.255, 54.73.26.109, 108.128.72.146","dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,thermal-urial-c150a7fhmgggdq5cmcuzsvd3.herokudns.com,,,,,,,
[x],platformservices.redbull.com,"104.18.210.56, 104.18.211.56","jeremy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,ssl.readmessl.com,"2606:4700::6812:d338, 2606:4700::6812:d238",,True,cloudflare,,,"comodoca.com, letsencrypt.org, pki.goog; cansignhttpexchanges=yes, digicert.com"
[x],player.redbull.com,23.33.181.105,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"wildcard.microsites.redbull.edgekey.net, e10816.a.akamaiedge.net",,,,,,,
[x],playhard.redbull.com,"23.32.238.24, 23.32.238.27, 23.32.238.32, 23.32.238.65, 23.32.238.72, 23.32.238.73, 23.32.238.83","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:3500:12::1730:1799, 2a02:26f0:3500:12::1730:17b6",,,,,,
[x],playlist.redbull.com,80.120.169.238,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,origin.microsites-ng.redbull.com,,"pdns91.ultradns.com, pdns91.ultradns.net, pdns91.ultradns.org, pdns91.ultradns.biz, ns15.ultradns2.com, ns15.ultradns2.org",,,,,
[x],plwawrsvr01rb.redbull.com,89.171.85.204,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],pmd.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],poapsa.redbull.com,194.107.83.15,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],podcasts.redbull.com,,"n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,"microsites.redbull.edgesuite.net, a445.r.akamai.net",,,,,,,
[x],policies.redbull.com,"2.19.198.104, 2.19.198.152","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:64::210:6ac9, 2a02:26f0:64::210:6ac2",,,,,,
[x],polls.redbull.com,"23.213.161.135, 23.213.161.132","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,"microsites.redbull.edgesuite.net, a445.r.akamai.net",,,,,,,
[x],pong-game.redbull.com,"23.32.238.27, 23.32.238.83, 23.32.238.24, 23.32.238.65, 23.32.238.32, 23.32.238.72, 23.32.238.73","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:3500:12::1730:1799, 2a02:26f0:3500:12::1730:17b6",,,,,,
[x],portaltoro.redbull.com,54.190.254.0,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],posa-images-d.redbull.com,"18.244.140.117, 18.244.140.52, 18.244.140.100, 18.244.140.128","ns-753.awsdns-30.net, awsdns-hostmaster.amazon.com",NOERROR,,,d3bobhoozq4136.cloudfront.net,"2600:9000:2551:2400:5:2789:2080:93a1, 2600:9000:2551:8600:5:2789:2080:93a1, 2600:9000:2551:a200:5:2789:2080:93a1, 2600:9000:2551:6000:5:2789:2080:93a1, 2600:9000:2551:a000:5:2789:2080:93a1, 2600:9000:2551:a600:5:2789:2080:93a1, 2600:9000:2551:7000:5:2789:2080:93a1, 2600:9000:2551:3e00:5:2789:2080:93a1","ns-1842.awsdns-38.co.uk, ns-753.awsdns-30.net, ns-68.awsdns-08.com, ns-1066.awsdns-05.org",True,cloudfront,,,
[x],posa-images.redbull.com,,"ns-372.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,,,d8n18hv30qyhx.cloudfront.net,"2600:9000:20c5:d600:f:d913:4940:93a1, 2600:9000:20c5:fa00:f:d913:4940:93a1, 2600:9000:20c5:8600:f:d913:4940:93a1, 2600:9000:20c5:3a00:f:d913:4940:93a1, 2600:9000:20c5:3400:f:d913:4940:93a1, 2600:9000:20c5:ce00:f:d913:4940:93a1, 2600:9000:20c5:ba00:f:d913:4940:93a1, 2600:9000:20c5:b600:f:d913:4940:93a1","ns-1116.awsdns-11.org, ns-962.awsdns-56.net, ns-372.awsdns-46.com, ns-1897.awsdns-45.co.uk",True,cloudfront,,,
[x],poscustomequipmentreorder-d.redbull.com,"35.165.184.85, 54.214.213.25","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,aws1-p-ore-f53-abcbc66f02ed1312.elb.us-west-2.amazonaws.com,,,,,,,
[x],poscustomequipmentreorder-q.redbull.com,34.216.62.112,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],poscustomequipmentreorder.redbull.com,35.155.237.37,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],posordering-q.redbull.com,34.216.62.112,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],posordering.redbull.com,35.155.237.37,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,"pdns91.ultradns.com, pdns91.ultradns.net, pdns91.ultradns.org, pdns91.ultradns.biz, ns15.ultradns2.com, ns15.ultradns2.org",,,,,
[x],powercoaching-q.redbull.com,,,NOERROR,,,DEFRAVPC01-ALB-SOAK-02-Q-340808141.eu-central-1.elb.amazonaws.com,,,,,,,
[x],pr-crtns-quiz-game.redbull.com,"184.25.51.10, 184.25.51.73","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:fe00::5c7a:6512, 2a02:26f0:fe00::5c7a:652a",,,,,,
[x],pr.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,MS=ms63567191,,,,,,,,
[x],prepress-publishing.redbullmediahouse.com,78.142.149.20,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],preprod-cartoons.redbull.com,"63.32.161.232, 52.212.52.84, 54.247.69.169","dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,preprod-cartoons.redbull.com.herokudns.com,,,,,,,
[x],preprod-danceyourstyle.redbull.com,35.181.123.249,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],presspass.redbull.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,d2mfmcjbsolot0.cloudfront.net,,,,,,,
[x],preview.redbull.com,2.19.225.49,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"wildcard.microsites.redbull.edgekey.net, e10816.a.akamaiedge.net",,,,,,,
[x],preview.redbullmediahouse.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,d2v278rdkitlha.cloudfront.net,,,,,,,
[x],printerstatus.redbull.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],prioritywings.redbull.com,54.190.254.0,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],prisma.redbull.com,204.74.99.100,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],prod.ninja.redbull.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,dhf94s82g4zm5.cloudfront.net,,,,,,,
[x],produktdatenbank.redbull.com,92.204.58.145,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com -all,,,,,,,,
[x],profile-api.redbull.com,194.107.83.15,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],profile.redbull.com,23.37.37.10,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"wildcard.redbull.com.edgekey.net, e7628.x.akamaiedge.net",,,,,,,
[x],profiles.redbullmediahouse.com,"85.112.113.40, 85.112.113.43","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:98::58dd:845a, 2a02:26f0:98::58dd:8498",,,,,,
[x],promo.redbull.com,204.74.99.100,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],proxy.microsites01.redbull.com,"95.100.111.130, 95.100.111.232","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:d8::6851:3c08, 2a02:26f0:d8::6851:3c10",,,,,,
[x],prw.redbull.com,195.177.199.43,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],psapp.redbull.com,54.190.254.0,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],psp-api-d.redbull.com,,"ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,"psp-d.redbull.com, salesheroes-q.azureedge.net, salesheroes-q.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0012.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0012.t-0009.fb-t-msedge.net, part-0012.t-0009.fb-t-msedge.net",,,,,,,
[x],psp-api-q.redbull.com,52.166.178.208,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,"webapp-rbde-salesheroes-q-webapp.azurewebsites.net, waws-prod-am2-189.sip.azurewebsites.windows.net, waws-prod-am2-189.cloudapp.net",,,True,azure,,,
[x],psp-api.redbull.com,52.166.178.208,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,"webapp-rbde-salesheroes-p-webapp.azurewebsites.net, waws-prod-am2-189.sip.azurewebsites.windows.net, waws-prod-am2-189.cloudapp.net",,,True,azure,,,
[x],psp-d.redbull.com,,"ns1.fdv2-t-msedge.net, msnhst.microsoft.com",NOERROR,,,"salesheroes-q.azureedge.net, salesheroes-q.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0039.t-0009.fdv2-t-msedge.net, part-0039.t-0009.fdv2-t-msedge.net",,,,,,,
[x],psp-files-q.redbull.com,"13.107.237.60, 13.107.238.60","ns1.fdv2-t-msedge.net, msnhst.microsoft.com, ns1.fb-t-msedge.net",NOERROR,,,"psp-q.redbull.com, salesheroes-q.azureedge.net, salesheroes-q.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0032.t-0009.fdv2-t-msedge.net, part-0032.t-0009.fdv2-t-msedge.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net","2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,,,
[x],psp-files.redbull.com,"13.107.253.45, 13.107.226.45","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,"psp.redbull.com, salesheroes-p.azureedge.net, salesheroes-p.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net","2620:1ec:48:1::45, 2620:1ec:29:1::45",,,,,,
[x],psp-q.redbull.com,"13.107.253.45, 13.107.226.45","ns1.fb-t-msedge.net, msnhst.microsoft.com",NOERROR,,,"salesheroes-q.azureedge.net, salesheroes-q.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net","2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,,,
[x],psp-web-d.redbull.com,"13.107.237.45, 13.107.238.45","ns1.fdv2-t-msedge.net, msnhst.microsoft.com, ns1.fb-t-msedge.net",NOERROR,,,"psp-d.redbull.com, salesheroes-q.azureedge.net, salesheroes-q.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net","2620:1ec:4e:1::45, 2620:1ec:4f:1::45",,,,,,
[x],psp-web-q.redbull.com,"13.107.226.45, 13.107.253.45","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,,,"salesheroes-q.azureedge.net, salesheroes-q.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","2620:1ec:48:1::45, 2620:1ec:29:1::45",,,,,,
[x],psp-web.redbull.com,"13.107.253.45, 13.107.226.45","ns1.fdv2-t-msedge.net, msnhst.microsoft.com, ns1.fb-t-msedge.net",NOERROR,,,"salesheroes-p.azureedge.net, salesheroes-p.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","2620:1ec:4e:1::45, 2620:1ec:4f:1::45",,,,,,
[x],psp.redbull.com,"13.107.253.45, 13.107.226.45","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,,,"salesheroes-p.azureedge.net, salesheroes-p.afd.azureedge.net, star-azureedge-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,,,
[x],ptlisecvr01rb.redbull.com,213.30.7.99,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],publishing.redbull.com,"23.32.238.32, 23.32.238.43, 23.32.238.56, 23.32.238.73, 23.32.238.18, 23.32.238.19","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:3500:12::1730:1799, 2a02:26f0:3500:12::1730:17b6",,,,,,
[x],punchlines.redbull.com,"13.32.99.109, 13.32.99.4, 13.32.99.7, 13.32.99.102","ns-219.awsdns-27.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-219.awsdns-27.com, ns-1017.awsdns-63.net, ns-1308.awsdns-35.org, ns-1991.awsdns-56.co.uk",True,cloudfront,,,
[x],py.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,"v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com -all, MS=ms62147419, R0E0D20170",,,,,,,,
[x],q0.insightsnow.redbull.com,"18.173.233.83, 18.173.233.90, 18.173.233.15, 18.173.233.114","ns-157.awsdns-19.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,cloudfront,,,
[x],q1.insightsnow.redbull.com,"13.32.208.52, 13.32.208.117, 13.32.208.40, 13.32.208.115","ns-157.awsdns-19.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,cloudfront,,,
[x],qdrive.redbull.com,34.107.238.217,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,"access-qdrive.egnyte.com, euwest-l1accessurl-a.egnyte.com",,,True,google,,,
[x],qm-preview.redbull.com,"3.65.58.254, 18.157.57.26, 3.64.93.92","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,alb-rtm-public-shared-vpc-729982178.eu-central-1.elb.amazonaws.com,,,,,,,
[x],qm-staging.redbull.com,"3.67.43.180, 52.57.170.124, 3.65.190.138","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,alb-rtm-public-shared-vpc-1019201304.eu-central-1.elb.amazonaws.com,,,,,,,
[x],qm.redbullmediahouse.com,"18.157.57.26, 3.64.93.92, 3.65.58.254","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"qm.redbull.com, alb-rtm-public-shared-vpc-729982178.eu-central-1.elb.amazonaws.com",,,,,,,
[x],qm.redbullmusicacademy.com,"18.157.57.26, 3.65.58.254, 3.64.93.92","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"qm.redbull.com, alb-rtm-public-shared-vpc-729982178.eu-central-1.elb.amazonaws.com",,,,,,,
[x],qma-preview.redbullmediahouse.com,"18.203.109.207, 63.32.31.89, 54.75.92.18","ns-230.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,,"wpxmpwba4f.eu-west-1.awsapprunner.com, 910190d3a5c34adc9ff068d6417f5d78.3zlqrvli69xv9gqmzikdz16r31jpjd5imjjkhbop5xf1ixxgpg.6dd878t7dna7cgqgxld7zry5aq57tlrwg7uq14fk6g3sr656w4.eu-west-1.awsapprunner.com",,,,,,,
