input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,lines,tech_,cdn,tls_expired,tls_self_signed
partners.motorola.com,Motorola,,52860,partners.motorola.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,CN=partners.motorola.com,partners.motorola.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,partners.motorola.com,443,https://partners.motorola.com:443,https,nginx,text/html,GET,52.36.117.244,1018,WordPress:6.1.1,,,
passport.lenovo.com,Index.jsp,,5136,passport.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,"CN=support.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",support.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,ctls,passport.lenovo.com,443,https://passport.lenovo.com:443,https,,text/html,GET,184.25.217.27,20,Java,,,
passport.motorola.com.cn,403 Forbidden,,552,passport.motorola.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,"CN=*.lenovomm.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovomm.com,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,passport.motorola.com.cn,443,https://passport.motorola.com.cn:443,https,,text/html,GET,43.255.227.59,14,,,,
pats.lenovo.com,该页必须通过安全通道查看,,376,,,,,,,,,,,,,,80,http://pats.lenovo.com:80,http,Microsoft-IIS/8.5,text/html,GET,146.196.114.52,11,Windows Server,,,
pauto.lenovo.com,502 Bad Gateway,,552,pauto.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,"CN=pauto.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",pauto.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,pauto.lenovo.com,443,https://pauto.lenovo.com:443,https,nginx,text/html,GET,43.255.227.41,14,Nginx,,,
pay.mbgcdn.lenovo.com.cn,404 Not Found,,548,pay.mbgcdn.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-16T15:59:27Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ctls,pay.mbgcdn.lenovo.com.cn,443,https://pay.mbgcdn.lenovo.com.cn:443,https,,text/html,GET,39.103.32.65,14,HSTS,,,True
pc-store-lb.mbgstore.lenovo.com.cn,Welcome to nginx!,,612,pc-store-lb.mbgstore.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-29T09:36:58Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ctls,pc-store-lb.mbgstore.lenovo.com.cn,443,https://pc-store-lb.mbgstore.lenovo.com.cn:443,https,,text/html,GET,101.200.174.154,26,HSTS,,,True
pc-store-old.mbgstore.lenovo.com.cn,403 Forbidden,,586,pc-store-old.mbgstore.lenovo.com.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-24T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,pc-store-old.mbgstore.lenovo.com.cn,443,https://pc-store-old.mbgstore.lenovo.com.cn:443,https,,text/html,GET,123.57.12.119,26,HSTS,,,
pc.cochat.lenovo.com,Lenovo CoChat,,1091,pc.cochat.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,"CN=us.download.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",us.download.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,pc.cochat.lenovo.com,443,https://pc.cochat.lenovo.com:443,https,AkamaiNetStorage,text/html,GET,23.212.222.17,1,,,,
pc.lenovo.com.cn,联想个人云--你的数据守护者,,3797,pc.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-24T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,pc.lenovo.com.cn,443,https://pc.lenovo.com.cn:443,https,,text/html,GET,47.93.131.13,1,React,,,
pc.mbgstore.lenovo.com.cn,Error,,139,pc.mbgstore.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-06T00:00:00Z,"CN=*.lenovomm.cn, O=北京神奇工场科技有限公司, ST=Beijing, C=CN",*.lenovomm.cn,北京神奇工场科技有限公司,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,ctls,pc.mbgstore.lenovo.com.cn,443,https://pc.mbgstore.lenovo.com.cn:443,https,,text/html,GET,39.102.55.41,11,Node.js,,,
pcsdgslb1.lenovo.com.cn,,,20,pcsdgslb1.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-24T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,pcsdgslb1.lenovo.com.cn,443,https://pcsdgslb1.lenovo.com.cn:443,https,,text/plain,GET,39.106.232.147,2,HSTS,,,
pcsdgslb2.lenovo.com.cn,403 Forbidden,,574,pcsdgslb2.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-24T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,pcsdgslb2.lenovo.com.cn,443,https://pcsdgslb2.lenovo.com.cn:443,https,,text/html,GET,39.96.145.252,26,,,,
pcsdtest5.lenovo.com.cn,,,10,pcsdtest5.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-24T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,pcsdtest5.lenovo.com.cn,443,https://pcsdtest5.lenovo.com.cn:443,https,,,GET,128.1.77.226,1,Node.js,,,
pcsdtest5.mbgcdn.lenovo.com.cn,ERROR: ACCESS DENIED,,231,pcsdtest5.mbgcdn.lenovo.com.cn,443,tls13,TLS_AES_256_GCM_SHA384,2022-09-07T00:00:00Z,CN=www.baishan.com,www.baishan.com,,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,pcsdtest5.mbgcdn.lenovo.com.cn,443,https://pcsdtest5.mbgcdn.lenovo.com.cn:443,https,web cache,text/html,GET,128.1.77.226,4,,,,
pcservice.lenovo.com.cn,联想电脑管家 - 联想客服,,3520,pcservice.lenovo.com.cn,443,tls13,TLS_AES_256_GCM_SHA384,2022-05-25T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,pcservice.lenovo.com.cn,443,https://pcservice.lenovo.com.cn:443,https,nginx,text/html,GET,43.255.226.57,7,Nginx,,,
pcsupport.lenovo.com,"Official Lenovo Laptop, Accessories & PC Support - Lenovo Support DE",,330113,pcsupport.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,"CN=*.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",*.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,pcsupport.lenovo.com,443,https://pcsupport.lenovo.com:443,https,,text/html,GET,23.212.208.169,5385,HSTS,,,
pcweb-dev.xue.lenovo.com.cn,天骄 (Learn From Home),,13887,pcweb-dev.xue.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,"CN=*.xue.lenovo.com.cn, O=联想（北京）有限公司, ST=北京市, C=CN",*.xue.lenovo.com.cn,联想（北京）有限公司,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,ctls,pcweb-dev.xue.lenovo.com.cn,443,https://pcweb-dev.xue.lenovo.com.cn:443,https,nginx,text/html,GET,223.202.211.130,128,Nginx,,,
pddts.lenovo.com,PA & Development DTS,,16018,pddts.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T00:00:00Z,"CN=pddts.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",pddts.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,pddts.lenovo.com,443,https://pddts.lenovo.com:443,https,nginx,text/html,GET,103.30.235.204,36,Nginx,,,
personalcloud.lenovo.com.cn,联想个人云--你的数据守护者,,3797,personalcloud.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-24T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,personalcloud.lenovo.com.cn,443,https://personalcloud.lenovo.com.cn:443,https,,text/html,GET,47.93.131.13,1,React,,,
ph.motorola.com,Motorola,,429491,ph.motorola.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-05-03T19:14:54Z,CN=ph.motorola.com,ph.motorola.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,ph.motorola.com,443,https://ph.motorola.com:443,https,,text/html,GET,179.191.182.65,319,React,,,
pic.17.lenovo.com.cn,Welcome to nginx!,,151,,,,,,,,,,,,,,80,http://pic.17.lenovo.com.cn:80,http,nginx/1.6.2,text/html,GET,43.255.226.75,9,Nginx:1.6.2,,,
pic.lenovo.com.cn,Lenovo,,390,pic.lenovo.com.cn,443,tls13,TLS_AES_256_GCM_SHA384,2022-05-25T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,pic.lenovo.com.cn,443,https://pic.lenovo.com.cn:443,https,nginx,text/html,GET,43.255.226.57,17,Nginx,,,
pipeline.cnno1.holo-one.lenovo.com,502 Bad Gateway,,524,pipeline.cnno1.holo-one.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-15T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,pipeline.cnno1.holo-one.lenovo.com,443,https://pipeline.cnno1.holo-one.lenovo.com:443,https,cloudflare,text/html,GET,104.18.22.128,13,Cloudflare Bot Management,True,,
pipeline.naea1.holo-one.lenovo.com,,,9,pipeline.naea1.holo-one.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,pipeline.naea1.holo-one.lenovo.com,443,https://pipeline.naea1.holo-one.lenovo.com:443,https,cloudflare,application/json,GET,104.21.5.164,1,Cloudflare,True,,
pitf-dev.vgs.lenovo.com.cn,,,,pitf-dev.vgs.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,CN=*.vgs.lenovo.com.cn,*.vgs.lenovo.com.cn,,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,pitf-dev.vgs.lenovo.com.cn,443,https://pitf-dev.vgs.lenovo.com.cn:443,https,,text/html,GET,47.95.178.31,1,PHP:7.0.33,,,
pl-pl.support.motorola.com,Home | Motorola Support PL,,46921,pl-pl.support.motorola.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-02T15:36:01Z,"CN=*.support.motorola.com, O=Motorola Mobility LLC, L=Chicago, ST=Illinois, C=US",*.support.motorola.com,Motorola Mobility LLC,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ctls,pl-pl.support.motorola.com,443,https://pl-pl.support.motorola.com:443,https,,text/html,GET,138.1.126.141,474,HSTS,True,,
pl.motorola.com,motorola Polska | Smartfony z systemem Android & Razr,,1945233,pl.motorola.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T07:45:29Z,CN=pl.motorola.com,pl.motorola.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,pl.motorola.com,443,https://pl.motorola.com:443,https,,text/html,GET,179.191.182.65,361,React,,,
planningmdev.lenovo.com,,,161,planningmdev.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,planningmdev.lenovo.com,443,https://planningmdev.lenovo.com:443,https,earth,text/html,GET,43.255.226.170,17,,,,
play.lenovo.com.cn,联想游戏-联想网页游戏平台-play.lenovo.com.cn,,23046,,,,,,,,,,,,,,80,http://play.lenovo.com.cn:80,http,openresty,text/html,GET,47.95.65.78,583,OpenResty,,,
pms.lenovo.com,LENOVO PMS,,404,pms.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,pms.lenovo.com,443,https://pms.lenovo.com:443,https,nginx,text/html,GET,146.196.114.223,1,Nginx,,,
pms.lenovo.com.cn,China services project management system,,14717,pms.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-05-25T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,pms.lenovo.com.cn,443,https://pms.lenovo.com.cn:443,https,Microsoft-IIS/8.5,text/html,GET,43.255.226.111,319,Windows Server,,,
podproxy.thinkcloud.lenovo.com,,,21,podproxy.thinkcloud.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-29T00:00:00Z,"CN=*.thinkcloud.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.thinkcloud.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,podproxy.thinkcloud.lenovo.com,443,https://podproxy.thinkcloud.lenovo.com:443,https,,text/plain,GET,120.133.15.5,1,HSTS,,,
politemail.lenovo.com,,,237,politemail.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-30T00:00:00Z,"CN=politemail.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",politemail.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,politemail.lenovo.com,443,https://politemail.lenovo.com:443,https,,text/html,GET,40.75.86.36,10,,True,,
portal-aui.euwe1.uds.lenovo.com,,,243,portal-aui.euwe1.uds.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,"CN=feedback.uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",feedback.uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,portal-aui.euwe1.uds.lenovo.com,443,https://portal-aui.euwe1.uds.lenovo.com:443,https,AmazonS3,application/xml,GET,13.32.121.77,2,Amazon Web Services,True,,
portal-aui.uds.lenovo.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://portal-aui.uds.lenovo.com:80,http,CloudFront,text/html,GET,13.32.27.2,20,Amazon Web Services,True,,
portal-platform.cnno1.uds.lenovo.com,LenovoPortal,,621,portal-platform.cnno1.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,"CN=feedback.uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",feedback.uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,portal-platform.cnno1.uds.lenovo.com,443,https://portal-platform.cnno1.uds.lenovo.com:443,https,cloudflare,text/html,GET,104.18.26.211,17,HSTS,True,,
portal-platform.euwe1.uds.lenovo.com,LenovoPortal,,621,portal-platform.euwe1.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,"CN=feedback.uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",feedback.uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,portal-platform.euwe1.uds.lenovo.com,443,https://portal-platform.euwe1.uds.lenovo.com:443,https,cloudflare,text/html,GET,104.18.26.244,17,HSTS,True,,
portal-platform.naea1.uds.lenovo.com,LenovoPortal,,621,portal-platform.naea1.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,"CN=feedback.uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",feedback.uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,portal-platform.naea1.uds.lenovo.com,443,https://portal-platform.naea1.uds.lenovo.com:443,https,cloudflare,text/html,GET,104.18.27.244,17,HSTS,True,,
portal-platform.uds.lenovo.com,,,,portal-platform.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,"CN=feedback.uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",feedback.uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,portal-platform.uds.lenovo.com,443,https://portal-platform.uds.lenovo.com:443,https,cloudflare,,GET,104.18.26.244,1,Cloudflare Bot Management,True,,
portal-test.tsc.lenovo.com,Lenovo Trusted Supply Chain,,840,portal-test.tsc.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-18T00:00:00Z,CN=portal-test.tsc.lenovo.com,portal-test.tsc.lenovo.com,,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,portal-test.tsc.lenovo.com,443,https://portal-test.tsc.lenovo.com:443,https,,text/html,GET,51.124.12.35,1,HSTS,True,,
portal.cnno1.uds.lenovo.com,,,19,portal.cnno1.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T00:00:00Z,"CN=uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,portal.cnno1.uds.lenovo.com,443,https://portal.cnno1.uds.lenovo.com:443,https,cloudflare,application/json,GET,104.16.62.31,1,Cloudflare,True,,
portal.euwe1.uds.lenovo.com,LenovoPortal,,632,portal.euwe1.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T00:00:00Z,"CN=uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,portal.euwe1.uds.lenovo.com,443,https://portal.euwe1.uds.lenovo.com:443,https,cloudflare,text/html,GET,104.16.145.246,15,HSTS,True,,
portal.naea1.uds-qa.lenovo.com,LenovoPortal,,632,portal.naea1.uds-qa.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=*.uds-qa.lenovo.com,*.uds-qa.lenovo.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,portal.naea1.uds-qa.lenovo.com,443,https://portal.naea1.uds-qa.lenovo.com:443,https,Lenovo,text/html,GET,13.225.78.13,15,HSTS,True,,
portal.naea1.uds.lenovo.com,LenovoPortal,,632,portal.naea1.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T00:00:00Z,"CN=uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,portal.naea1.uds.lenovo.com,443,https://portal.naea1.uds.lenovo.com:443,https,cloudflare,text/html,GET,104.16.145.246,15,HSTS,True,,
portal.thinkshield.lenovo.com,LenovoPortal,,4180,portal.thinkshield.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-04T00:00:00Z,CN=thinkshield.lenovo.com,thinkshield.lenovo.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,portal.thinkshield.lenovo.com,443,https://portal.thinkshield.lenovo.com:443,https,AmazonS3,text/html,GET,13.32.27.93,13,HSTS,True,,
portal.thinksmart.lenovo.com,LenovoPortal,,5540,portal.thinksmart.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,"CN=thinksmart.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",thinksmart.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,portal.thinksmart.lenovo.com,443,https://portal.thinksmart.lenovo.com:443,https,AmazonS3,text/html,GET,13.224.189.74,13,Amazon Web Services,True,,
portal.uds-qa.lenovo.com,LenovoPortal,,632,portal.uds-qa.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=*.uds-qa.lenovo.com,*.uds-qa.lenovo.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,portal.uds-qa.lenovo.com,443,https://portal.uds-qa.lenovo.com:443,https,Lenovo,text/html,GET,13.225.78.13,15,HSTS,True,,
portal.uds-stage.lenovo.com,,,,portal.uds-stage.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=*.uds-stage.lenovo.com,*.uds-stage.lenovo.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,portal.uds-stage.lenovo.com,443,https://portal.uds-stage.lenovo.com:443,https,Lenovo,,GET,3.216.0.151,1,,,,
